aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ,Flatwing,0,10,41000,0.7,296,100,600,False,3440,9966,ok,,1477.0,254,2740,40006,384.00155394430755,190.0,40006,True,0.6695424953193064,True,700
CJ,Flatwing,0,10,41000,0.7,591,100,600,False,3440,10261,ok,,1436.0,247,2740,39432,383.6221045166785,193.0,39432,True,0.6688808898804414,True,700
CJ,Flatwing,0,10,41000,0.7,887,100,600,False,3283,10400,ok,,1325.0,230,2583,39163,382.2816932858623,194.0,39163,True,0.666543757983405,True,700
CJ,Flatwing,0,10,41000,0.7,1183,100,600,False,2987,10400,ok,,1154.0,203,2287,39163,380.0479251796096,193.0,39163,True,0.6626489751199951,True,700
CJ,Flatwing,0,10,41000,0.7,1479,100,600,False,2691,10400,ok,,984.0,176,1991,39163,377.6470679144242,192.0,39163,True,0.65846285673655,True,700
CJ,Flatwing,0,10,41000,0.7,1774,100,600,False,2396,10400,ok,,815.0,149,1696,39163,375.06978753917247,192.0,39163,True,0.6539691282194154,True,700
CJ,Flatwing,0,10,41000,0.7,2070,100,600,False,2100,10400,ok,,647.0,121,1400,39163,372.2792436158377,191.0,39163,True,0.6491035548316613,True,700
CJ,Flatwing,0,10,41000,0.69,0,100,600,False,3440,9670,ok,,1522.0,261,2740,40586,384.26037911011656,188.0,40586,False,0.6699937811164268,True,700
CJ,Flatwing,0,10,41000,0.69,296,100,600,False,3440,9966,ok,,1477.0,254,2740,40006,384.00155394430755,190.0,40006,True,0.6695424953193064,True,700
CJ,Flatwing,0,10,41000,0.69,591,100,600,False,3440,10261,ok,,1436.0,247,2740,39432,383.6221045166785,193.0,39432,True,0.6688808898804414,True,700
CJ,Flatwing,0,10,41000,0.69,887,100,600,False,3283,10400,ok,,1325.0,230,2583,39163,382.2816932858623,194.0,39163,True,0.666543757983405,True,700
CJ,Flatwing,0,10,41000,0.69,1183,100,600,False,2987,10400,ok,,1154.0,203,2287,39163,380.0479251796096,193.0,39163,True,0.6626489751199951,True,700
CJ,Flatwing,0,10,41000,0.69,1479,100,600,False,2691,10400,ok,,984.0,176,1991,39163,377.6470679144242,192.0,39163,True,0.65846285673655,True,700
CJ,Flatwing,0,10,41000,0.69,1774,100,600,False,2396,10400,ok,,815.0,149,1696,39163,375.06978753917247,192.0,39163,True,0.6539691282194154,True,700
CJ,Flatwing,0,10,41000,0.69,2070,100,600,False,2100,10400,ok,,647.0,121,1400,39163,372.2792436158377,191.0,39163,True,0.6491035548316613,True,700
CJ,Flatwing,0,10,41000,0.68,0,100,600,False,3440,9670,ok,,1522.0,261,2740,40586,384.26037911011656,188.0,40586,False,0.6699937811164268,True,700
CJ,Flatwing,0,10,41000,0.68,296,100,600,False,3440,9966,ok,,1477.0,254,2740,40006,384.00155394430755,190.0,40006,True,0.6695424953193064,True,700
CJ,Flatwing,0,10,41000,0.68,591,100,600,False,3440,10261,ok,,1436.0,247,2740,39432,383.6221045166785,193.0,39432,True,0.6688808898804414,True,700
CJ,Flatwing,0,10,41000,0.68,887,100,600,False,3283,10400,ok,,1325.0,230,2583,39163,382.2816932858623,194.0,39163,True,0.666543757983405,True,700
CJ,Flatwing,0,10,41000,0.68,1183,100,600,False,2987,10400,ok,,1154.0,203,2287,39163,380.0479251796096,193.0,39163,True,0.6626489751199951,True,700
CJ,Flatwing,0,10,41000,0.68,1479,100,600,False,2691,10400,ok,,984.0,176,1991,39163,377.6470679144242,192.0,39163,True,0.65846285673655,True,700
CJ,Flatwing,0,10,41000,0.68,1774,100,600,False,2396,10400,ok,,815.0,149,1696,39163,375.06978753917247,192.0,39163,True,0.6539691282194154,True,700
CJ,Flatwing,0,10,41000,0.68,2070,100,600,False,2100,10400,ok,,647.0,121,1400,39163,372.2792436158377,191.0,39163,True,0.6491035548316613,True,700
CJ,Flatwing,0,20,41000,0.7,0,100,600,False,3440,9670,ok,,1527.0,261,2740,39610,384.32871480070116,188.0,39610,True,0.6701129307613265,True,700
CJ,Flatwing,0,20,41000,0.7,296,100,600,False,3440,9966,ok,,1482.0,254,2740,39037,384.04774662148566,190.0,39037,True,0.6696230365567719,True,700
CJ,Flatwing,0,20,41000,0.7,591,100,600,False,3440,10261,ok,,1440.0,248,2740,38460,383.6783061517069,193.0,38460,True,0.6689788826686773,True,700
CJ,Flatwing,0,20,41000,0.7,887,100,600,False,3283,10400,ok,,1329.0,230,2583,38184,382.3547390522989,194.0,38184,True,0.6666711200844959,True,700
CJ,Flatwing,0,20,41000,0.7,1183,100,600,False,2987,10400,ok,,1158.0,203,2287,38184,380.1263153581172,193.0,38184,True,0.6627856557015901,True,700
