# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +10°C
# Approach VAPP: 113.3 kts
# Approach VREF: 87.5 kts
# Generated: 2025-11-06 16:01:18
# Original Data Points: 3113
# Sampled Data Points (2-sec intervals): 7781
# Time Range: 0 - 15560 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
246,4,climb IAS,12523,13.6,245,200,2856,2231,1026,10459,3209,1610,0.389,11.6,113.3,87.5
248,4,climb IAS,12618,13.8,245,200,2848,2225,1026,10458,3208,1606,0.39,11.5,113.3,87.5
250,4,climb IAS,12712,13.9,246,200,2840,2220,1026,10457,3207,1602,0.391,11.5,113.3,87.5
252,4,climb IAS,12807,14.0,246,200,2833,2215,1026,10456,3206,1598,0.391,11.4,113.3,87.5
254,4,climb IAS,12901,14.2,246,200,2825,2210,1026,10455,3205,1595,0.392,11.4,113.3,87.5
256,4,climb IAS,12995,14.3,247,200,2817,2204,1026,10454,3204,1591,0.393,11.3,113.3,87.5
258,4,climb IAS,13089,14.4,247,200,2809,2199,1026,10453,3203,1587,0.393,11.3,113.3,87.5
260,4,climb IAS,13182,14.6,247,200,2801,2194,1026,10452,3202,1583,0.394,11.2,113.3,87.5
262,4,climb IAS,13275,14.7,248,200,2793,2189,1025,10451,3201,1580,0.395,11.2,113.3,87.5
264,4,climb IAS,13368,14.9,248,200,2785,2184,1025,10451,3201,1576,0.395,11.2,113.3,87.5
266,4,climb IAS,13461,15.0,249,200,2778,2178,1025,10450,3200,1572,0.396,11.1,113.3,87.5
268,4,climb IAS,13553,15.1,249,200,2770,2173,1025,10449,3199,1568,0.397,11.1,113.3,87.5
270,4,climb IAS,13645,15.3,249,200,2762,2168,1025,10448,3198,1565,0.398,11.0,113.3,87.5
272,4,climb IAS,13737,15.4,250,200,2754,2163,1025,10447,3197,1561,0.398,11.0,113.3,87.5
274,4,climb IAS,13829,15.5,250,200,2746,2158,1025,10446,3196,1557,0.399,10.9,113.3,87.5
276,4,climb IAS,13920,15.7,250,200,2738,2153,1025,10445,3195,1554,0.4,10.9,113.3,87.5
278,4,climb IAS,14011,15.8,251,200,2730,2148,1024,10445,3195,1550,0.4,10.8,113.3,87.5
280,4,climb IAS,14102,16.0,251,200,2723,2143,1024,10444,3194,1546,0.401,10.8,113.3,87.5
282,4,climb IAS,14193,16.1,251,200,2715,2138,1024,10443,3193,1543,0.402,10.7,113.3,87.5
284,4,climb IAS,14283,16.2,252,200,2707,2133,1024,10442,3192,1539,0.403,10.7,113.3,87.5
286,4,climb IAS,14373,16.4,252,200,2699,2128,1024,10441,3191,1536,0.403,10.6,113.3,87.5
288,4,climb IAS,14463,16.5,252,200,2691,2123,1024,10440,3190,1532,0.404,10.6,113.3,87.5
290,4,climb IAS,14552,16.7,253,200,2683,2118,1024,10439,3189,1528,0.405,10.5,113.3,87.5
292,4,climb IAS,14642,16.8,253,200,2676,2113,1024,10439,3189,1525,0.405,10.5,113.3,87.5
294,4,climb IAS,14730,16.9,254,200,2668,2108,1023,10438,3188,1521,0.406,10.4,113.3,87.5
296,4,climb IAS,14819,17.1,254,200,2660,2103,1023,10437,3187,1518,0.407,10.4,113.3,87.5
298,4,climb IAS,14908,17.2,254,200,2652,2098,1023,10436,3186,1514,0.408,10.4,113.3,87.5
300,4,climb IAS,14996,17.4,255,200,2644,2093,1023,10435,3185,1511,0.408,10.3,113.3,87.5
302,4,climb IAS,15084,17.5,255,200,2636,2089,1023,10434,3184,1507,0.409,10.3,113.3,87.5
304,4,climb IAS,15172,17.6,255,200,2629,2084,1023,10434,3184,1504,0.41,10.2,113.3,87.5
306,4,climb IAS,15259,17.8,256,200,2621,2079,1023,10433,3183,1500,0.41,10.2,113.3,87.5
308,4,climb IAS,15346,17.9,256,200,2613,2074,1023,10432,3182,1497,0.411,10.1,113.3,87.5
310,4,climb IAS,15433,18.1,256,200,2605,2069,1022,10431,3181,1493,0.412,10.1,113.3,87.5
312,4,climb IAS,15520,18.2,257,200,2597,2065,1022,10430,3180,1490,0.412,10.0,113.3,87.5
314,4,climb IAS,15606,18.4,257,200,2590,2060,1022,10429,3179,1486,0.413,10.0,113.3,87.5
316,4,climb IAS,15692,18.5,257,200,2582,2055,1022,10429,3179,1483,0.414,10.0,113.3,87.5
318,4,climb IAS,15778,18.6,258,200,2574,2050,1022,10428,3178,1480,0.415,9.9,113.3,87.5
320,4,climb IAS,15864,18.8,258,200,2566,2046,1022,10427,3177,1476,0.415,9.9,113.3,87.5
322,4,climb IAS,15949,18.9,258,200,2559,2041,1022,10426,3176,1473,0.416,9.8,113.3,87.5
324,4,climb IAS,16034,19.1,259,200,2551,2036,1022,10425,3175,1470,0.417,9.8,113.3,87.5
326,4,climb IAS,16119,19.2,259,200,2543,2032,1021,10424,3174,1466,0.417,9.7,113.3,87.5
328,4,climb IAS,16203,19.4,259,200,2535,2027,1021,10424,3174,1463,0.418,9.7,113.3,87.5
330,4,climb IAS,16288,19.5,260,200,2528,2022,1021,10423,3173,1459,0.419,9.7,113.3,87.5
332,4,climb IAS,16372,19.7,260,200,2520,2018,1021,10422,3172,1456,0.419,9.6,113.3,87.5
334,4,climb IAS,16456,19.8,261,200,2512,2013,1021,10421,3171,1453,0.42,9.6,113.3,87.5
336,4,climb IAS,16539,19.9,261,200,2504,2009,1021,10420,3170,1450,0.421,9.5,113.3,87.5
338,4,climb IAS,16622,20.1,261,200,2497,2004,1021,10420,3170,1446,0.422,9.5,113.3,87.5
340,4,climb IAS,16706,20.2,262,200,2489,2000,1021,10419,3169,1443,0.422,9.4,113.3,87.5
342,4,climb IAS,16788,20.4,262,200,2481,1995,1020,10418,3168,1440,0.423,9.4,113.3,87.5
344,4,climb IAS,16871,20.5,262,200,2473,1991,1020,10417,3167,1436,0.424,9.4,113.3,87.5
346,4,climb IAS,16953,20.7,263,200,2466,1986,1020,10416,3166,1433,0.424,9.3,113.3,87.5
348,4,climb IAS,17035,20.8,263,200,2458,1982,1020,10416,3166,1430,0.425,9.3,113.3,87.5
350,4,climb IAS,17117,21.0,263,200,2450,1977,1020,10415,3165,1427,0.426,9.2,113.3,87.5
352,4,climb IAS,17198,21.1,264,200,2443,1973,1020,10414,3164,1424,0.426,9.2,113.3,87.5
354,4,climb IAS,17280,21.3,264,200,2435,1968,1020,10413,3163,1420,0.427,9.1,113.3,87.5
356,4,climb IAS,17361,21.4,264,200,2427,1964,1020,10413,3163,1417,0.428,9.1,113.3,87.5
358,4,climb IAS,17441,21.6,265,200,2420,1960,1019,10412,3162,1414,0.428,9.1,113.3,87.5
360,4,climb IAS,17522,21.7,265,200,2412,1955,1019,10411,3161,1411,0.429,9.0,113.3,87.5
362,4,climb IAS,17602,21.8,265,200,2404,1951,1019,10410,3160,1408,0.43,9.0,113.3,87.5
364,4,climb IAS,17682,22.0,266,200,2397,1946,1019,10409,3159,1405,0.43,8.9,113.3,87.5
366,4,climb IAS,17762,22.1,266,200,2389,1942,1019,10409,3159,1401,0.431,8.9,113.3,87.5
368,4,climb IAS,17841,22.3,266,200,2382,1938,1019,10408,3158,1398,0.432,8.9,113.3,87.5
370,4,climb IAS,17920,22.4,267,200,2374,1934,1019,10407,3157,1395,0.433,8.8,113.3,87.5
372,4,climb IAS,17999,22.6,267,200,2366,1929,1019,10406,3156,1392,0.433,8.8,113.3,87.5
374,4,climb IAS,18078,22.7,267,200,2359,1925,1018,10406,3156,1389,0.434,8.7,113.3,87.5
376,4,climb IAS,18156,22.9,268,200,2351,1921,1018,10405,3155,1386,0.435,8.7,113.3,87.5
378,4,climb IAS,18234,23.0,268,200,2344,1917,1018,10404,3154,1383,0.435,8.7,113.3,87.5
380,4,climb IAS,18312,23.2,268,200,2336,1912,1018,10403,3153,1380,0.436,8.6,113.3,87.5
382,4,climb IAS,18390,23.3,269,200,2328,1908,1018,10402,3152,1377,0.437,8.6,113.3,87.5
384,4,climb IAS,18467,23.5,269,200,2321,1904,1018,10402,3152,1374,0.437,8.6,113.3,87.5
386,4,climb IAS,18545,23.6,269,200,2313,1900,1018,10401,3151,1371,0.438,8.5,113.3,87.5
388,4,climb IAS,18622,23.8,270,200,2306,1896,1018,10400,3150,1368,0.439,8.5,113.3,87.5
390,4,climb IAS,18698,23.9,270,200,2298,1892,1017,10399,3149,1365,0.439,8.4,113.3,87.5
392,4,climb IAS,18775,24.1,270,200,2291,1887,1017,10399,3149,1362,0.44,8.4,113.3,87.5
394,4,climb IAS,18851,24.2,271,200,2283,1883,1017,10398,3148,1359,0.441,8.4,113.3,87.5
396,4,climb IAS,18927,24.4,271,200,2276,1879,1017,10397,3147,1356,0.441,8.3,113.3,87.5
398,4,climb IAS,19002,24.5,271,200,2268,1875,1017,10396,3146,1353,0.442,8.3,113.3,87.5
400,4,climb IAS,19078,24.7,272,200,2261,1871,1017,10396,3146,1350,0.443,8.2,113.3,87.5
402,4,climb IAS,19153,24.8,272,200,2253,1867,1017,10395,3145,1347,0.443,8.2,113.3,87.5
404,4,climb IAS,19228,25.0,272,200,2246,1863,1017,10394,3144,1344,0.444,8.2,113.3,87.5
406,4,climb IAS,19303,25.1,273,200,2239,1859,1016,10393,3143,1341,0.445,8.1,113.3,87.5
408,4,climb IAS,19377,25.3,273,200,2231,1855,1016,10393,3143,1339,0.445,8.1,113.3,87.5
410,4,climb IAS,19451,25.4,273,200,2224,1851,1016,10392,3142,1336,0.446,8.1,113.3,87.5
412,4,climb IAS,19525,25.6,274,200,2216,1847,1016,10391,3141,1333,0.447,8.0,113.3,87.5
414,4,climb IAS,19599,25.7,274,200,2209,1843,1016,10390,3140,1330,0.447,8.0,113.3,87.5
416,4,climb IAS,19672,25.9,274,200,2202,1839,1016,10390,3140,1327,0.448,8.0,113.3,87.5
418,4,climb IAS,19746,26.0,275,200,2194,1835,1016,10389,3139,1324,0.449,7.9,113.3,87.5
420,4,climb IAS,19819,26.2,275,200,2187,1832,1016,10388,3138,1322,0.449,7.9,113.3,87.5
422,4,climb IAS,19891,26.4,275,200,2179,1828,1015,10388,3138,1319,0.45,7.8,113.3,87.5
424,4,climb IAS,19964,26.5,276,200,2172,1824,1015,10387,3137,1316,0.451,7.8,113.3,87.5
426,4,climb IAS,20036,26.7,276,200,2165,1820,1015,10386,3136,1313,0.451,7.8,113.3,87.5
428,4,climb IAS,20108,26.8,276,200,2157,1816,1015,10385,3135,1310,0.452,7.7,113.3,87.5
430,4,climb IAS,20180,27.0,277,200,2150,1812,1015,10385,3135,1308,0.453,7.7,113.3,87.5
432,4,climb IAS,20251,27.1,277,200,2143,1809,1015,10384,3134,1305,0.453,7.7,113.3,87.5
434,4,climb IAS,20322,27.3,277,200,2136,1805,1015,10383,3133,1302,0.454,7.6,113.3,87.5
436,4,climb IAS,20393,27.4,277,200,2128,1801,1015,10382,3132,1299,0.455,7.6,113.3,87.5
438,4,climb IAS,20464,27.6,278,200,2121,1797,1014,10382,3132,1297,0.455,7.6,113.3,87.5
440,4,climb IAS,20535,27.7,278,200,2114,1793,1014,10381,3131,1294,0.456,7.5,113.3,87.5
442,4,climb IAS,20605,27.9,278,200,2107,1790,1014,10380,3130,1291,0.456,7.5,113.3,87.5
444,4,climb IAS,20675,28.0,279,200,2099,1786,1014,10380,3130,1289,0.457,7.5,113.3,87.5
446,4,climb IAS,20745,28.2,279,200,2092,1782,1014,10379,3129,1286,0.458,7.4,113.3,87.5
448,4,climb IAS,20814,28.4,279,200,2085,1779,1014,10378,3128,1283,0.458,7.4,113.3,87.5
450,4,climb IAS,20884,28.5,280,200,2078,1775,1014,10377,3127,1281,0.459,7.4,113.3,87.5
452,4,climb IAS,20953,28.7,280,200,2071,1771,1014,10377,3127,1278,0.46,7.3,113.3,87.5
454,4,climb IAS,21022,28.8,280,200,2064,1768,1013,10376,3126,1275,0.46,7.3,113.3,87.5
456,4,climb IAS,21090,29.0,281,200,2056,1764,1013,10375,3125,1273,0.461,7.3,113.3,87.5
458,4,climb IAS,21158,29.1,281,200,2049,1760,1013,10375,3125,1270,0.462,7.2,113.3,87.5
460,4,climb IAS,21227,29.3,281,200,2042,1757,1013,10374,3124,1268,0.462,7.2,113.3,87.5
462,4,climb IAS,21295,29.4,282,200,2035,1753,1013,10373,3123,1265,0.463,7.2,113.3,87.5
464,4,climb IAS,21362,29.6,282,200,2028,1750,1013,10373,3123,1262,0.464,7.1,113.3,87.5
466,4,climb IAS,21430,29.8,282,200,2021,1746,1013,10372,3122,1260,0.464,7.1,113.3,87.5
468,4,climb IAS,21497,29.9,282,200,2014,1743,1013,10371,3121,1257,0.465,7.1,113.3,87.5
470,4,climb IAS,21564,30.1,283,200,2007,1739,1012,10370,3120,1255,0.465,7.0,113.3,87.5
472,4,climb IAS,21631,30.2,283,200,2000,1736,1012,10370,3120,1252,0.466,7.0,113.3,87.5
474,4,climb IAS,21697,30.4,283,200,1993,1732,1012,10369,3119,1250,0.467,7.0,113.3,87.5
476,4,climb IAS,21763,30.5,284,200,1986,1729,1012,10368,3118,1247,0.467,6.9,113.3,87.5
478,4,climb IAS,21829,30.7,284,200,1979,1725,1012,10368,3118,1245,0.468,6.9,113.3,87.5
480,4,climb IAS,21895,30.9,284,200,1972,1722,1012,10367,3117,1242,0.469,6.9,113.3,87.5
