aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
C208B,Flatwing,0,-10,10000,0.5,0,100,250,False,2200,6700,ok,,1267.236391451752,423,1850,24547,204,127.0351213655854,24547,False,0.31,True,350
C208B,Flatwing,0,-10,10000,0.5,480,100,250,False,2200,7180,ok,,1214.0053738964273,410,1850,22828,201,129.42656458153127,22828,False,0.3,True,350
C208B,Flatwing,0,-10,10000,0.5,960,100,250,False,2200,7660,ok,,1163.5459891767239,397,1850,21096,197,131.8936911260801,21096,False,0.3,True,350
C208B,Flatwing,0,-10,10000,0.5,1440,100,250,False,2200,8140,ok,,1116.1633100559484,385,1850,19358,194,134.42557445257694,19358,False,0.29,True,350
C208B,Flatwing,0,-10,10000,0.5,1920,100,250,False,2200,8620,ok,,1071.1849198669327,373,1850,17600,191,137.05628170206705,17600,False,0.29,True,350
C208B,Flatwing,0,-10,10000,0.5,2400,100,250,False,1850,8750,ok,,848.9395246032109,299,1500,17119,189,137.36529755436106,17119,False,0.29,True,350
