# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 77.7 kts
# Approach VREF: 52.1 kts
# Generated: 2025-11-06 14:33:21
# Original Data Points: 3828
# Sampled Data Points (5-sec intervals): 3828
# Time Range: 0 - 19135 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,Takeoff Roll,2131,0.0,1,1,64,4877,202,6750,2150,0,0.002,104.5,,
5,0,Takeoff Roll,2190,0.0,44,43,770,1988,257,6749,2149,382,0.067,29.9,,
10,0,Takeoff Roll,2257,0.1,64,62,918,1703,319,6749,2149,389,0.098,24.2,,
16,2,Climb Segment 2,2333,0.2,79,77,762,1647,570,6748,2148,451,0.121,16.2,,
21,2,Climb Segment 2,2397,0.3,79,77,760,1641,569,6748,2148,388,0.121,16.1,,
26,2,Climb Segment 2,2460,0.5,79,77,759,1638,569,6747,2147,388,0.121,16.1,,
31,2,Climb Segment 2,2523,0.6,79,77,757,1636,569,6747,2147,388,0.121,16.0,,
36,3,Climb Segment 3,2589,0.7,80,77,796,1633,513,6746,2146,387,0.121,16.8,,
41,3,Climb Segment 3,2655,0.8,80,77,795,1630,513,6746,2146,387,0.121,16.8,,
46,3,Climb Segment 3,2721,0.9,80,77,794,1628,513,6745,2145,386,0.122,16.8,,
51,3,Climb Segment 3,2787,1.0,80,77,793,1625,513,6745,2145,386,0.122,16.7,,
56,3,Climb Segment 3,2853,1.1,80,77,792,1622,513,6744,2144,385,0.122,16.7,,
61,3,Climb Segment 3,2919,1.2,80,77,791,1620,513,6743,2143,385,0.122,16.6,,
66,3,Climb Segment 3,2985,1.3,80,77,790,1617,513,6743,2143,384,0.122,16.6,,
71,3,Climb Segment 3,3051,1.4,80,77,789,1614,513,6742,2142,384,0.122,16.6,,
76,3,Climb Segment 3,3117,1.6,80,77,788,1611,513,6742,2142,383,0.123,16.5,,
81,3,Climb Segment 3,3182,1.7,80,77,786,1609,513,6741,2141,383,0.123,16.5,,
86,3,Climb Segment 3,3248,1.8,80,77,785,1606,513,6741,2141,383,0.123,16.4,,
91,3,Climb Segment 3,3313,1.9,80,77,784,1603,513,6740,2140,382,0.123,16.4,,
96,3,Climb Segment 3,3378,2.0,80,77,783,1601,512,6740,2140,382,0.123,16.4,,
101,3,Climb Segment 3,3443,2.1,81,77,782,1598,512,6739,2139,381,0.123,16.3,,
106,3,Climb Segment 3,3509,2.2,81,77,781,1595,512,6739,2139,381,0.123,16.3,,
111,3,Climb Segment 3,3574,2.3,81,77,780,1593,512,6738,2138,380,0.124,16.2,,
116,3,Climb Segment 3,3639,2.5,81,77,779,1590,512,6738,2138,380,0.124,16.2,,
121,4,Climb (IAS),3708,2.6,96,90,853,1487,488,6737,2137,379,0.146,15.0,,
126,4,Climb (IAS),3780,2.7,109,103,873,1398,500,6737,2137,379,0.167,13.5,,
131,4,Climb (IAS),3852,2.9,116,110,839,1335,528,6736,2136,378,0.178,12.1,,
136,4,Climb (IAS),3922,3.0,117,110,837,1333,528,6736,2136,378,0.179,12.0,,
141,4,Climb (IAS),3991,3.2,117,110,835,1330,528,6735,2135,377,0.179,12.0,,
146,4,Climb (IAS),4061,3.4,117,110,833,1327,528,6734,2134,377,0.179,12.0,,
151,4,Climb (IAS),4130,3.5,117,110,832,1325,528,6734,2134,377,0.179,11.9,,
156,4,Climb (IAS),4199,3.7,117,110,830,1322,528,6733,2133,376,0.179,11.9,,
161,4,Climb (IAS),4268,3.9,117,110,828,1320,528,6733,2133,376,0.18,11.8,,
166,4,Climb (IAS),4337,4.0,117,110,826,1317,528,6732,2132,375,0.18,11.8,,
171,4,Climb (IAS),4406,4.2,117,110,825,1314,528,6732,2132,375,0.18,11.8,,
176,4,Climb (IAS),4475,4.3,117,110,823,1312,528,6731,2131,374,0.18,11.7,,
181,4,Climb (IAS),4543,4.5,118,110,821,1309,528,6731,2131,374,0.181,11.7,,
186,4,Climb (IAS),4612,4.7,118,110,819,1307,528,6730,2130,373,0.181,11.7,,
191,4,Climb (IAS),4680,4.8,118,110,818,1304,528,6730,2130,373,0.181,11.6,,
196,4,Climb (IAS),4748,5.0,118,110,816,1302,528,6729,2129,372,0.181,11.6,,
201,4,Climb (IAS),4816,5.2,118,110,814,1299,528,6729,2129,372,0.182,11.5,,
206,4,Climb (IAS),4883,5.3,118,110,813,1297,528,6728,2128,371,0.182,11.5,,
211,4,Climb (IAS),4951,5.5,118,110,811,1294,528,6728,2128,371,0.182,11.5,,
216,4,Climb (IAS),5019,5.7,118,110,809,1292,528,6727,2127,370,0.182,11.4,,
221,4,Climb (IAS),5086,5.8,119,110,807,1289,528,6727,2127,370,0.182,11.4,,
226,4,Climb (IAS),5153,6.0,119,110,806,1287,528,6726,2126,370,0.183,11.4,,
231,4,Climb (IAS),5220,6.1,119,110,804,1285,528,6726,2126,369,0.183,11.3,,
236,4,Climb (IAS),5287,6.3,119,110,802,1282,528,6725,2125,369,0.183,11.3,,
241,4,Climb (IAS),5354,6.5,119,110,801,1280,528,6725,2125,368,0.183,11.3,,
246,4,Climb (IAS),5421,6.6,119,110,799,1277,527,6724,2124,368,0.184,11.2,,
