# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 109.7 kts
# Approach VREF: 84.2 kts
# Generated: 2025-11-06 15:58:54
# Original Data Points: 3566
# Sampled Data Points (2-sec intervals): 8913
# Time Range: 0 - 17824 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,23,3755,160,10669,3340,0,0.001,37.6,109.7,84.2
2,0,takeoff roll,18,0.0,13,13,433,3706,168,10667,3339,1010,0.019,37.0,109.7,84.2
4,0,takeoff roll,37,0.0,25,25,864,3655,177,10666,3337,2073,0.038,36.3,109.7,84.2
6,0,takeoff roll,73,0.0,38,37,1264,3604,193,10664,3336,2597,0.057,35.5,109.7,84.2
8,0,takeoff roll,125,0.1,50,49,1632,3554,218,10663,3334,2582,0.075,34.7,109.7,84.2
10,0,takeoff roll,177,0.1,62,61,2000,3503,242,10661,3333,2567,0.093,33.9,109.7,84.2
12,0,takeoff roll,257,0.1,73,73,2294,3455,279,10660,3331,2531,0.11,32.9,109.7,84.2
14,0,takeoff roll,337,0.2,84,84,2588,3406,316,10659,3330,2495,0.127,32.0,109.7,84.2
16,0,takeoff roll,421,0.2,94,93,2737,3365,397,10657,3329,2462,0.142,30.4,109.7,84.2
18,3,3rd segment climb,511,0.3,101,101,2741,3331,522,10656,3327,2431,0.153,28.0,109.7,84.2
20,3,3rd segment climb,600,0.3,109,108,2744,3297,646,10655,3326,2401,0.165,25.7,109.7,84.2
22,3,3rd segment climb,691,0.4,109,108,2742,3292,646,10653,3325,2388,0.165,25.6,109.7,84.2
24,3,3rd segment climb,783,0.5,109,108,2740,3286,646,10652,3323,2375,0.166,25.6,109.7,84.2
26,3,3rd segment climb,874,0.5,109,108,2739,3280,646,10651,3322,2366,0.166,25.5,109.7,84.2
28,3,3rd segment climb,965,0.6,109,108,2737,3274,646,10649,3321,2362,0.166,25.5,109.7,84.2
