# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 115.2 kts
# Approach VREF: 89.3 kts
# Generated: 2025-11-08 10:56:26
# Original Data Points: 1950
# Sampled Data Points (2-sec intervals): 4874
# Time Range: 0 - 9746 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,2131,0.0,1,1,21,3603,160,10669,3340,0,0.001,35.9,115.2,89.3
2,0,takeoff roll,2148,0.0,12,12,399,3560,167,10667,3339,970,0.018,35.3,115.2,89.3
4,0,takeoff roll,2165,0.0,24,23,798,3514,175,10666,3337,1991,0.037,34.7,115.2,89.3
6,0,takeoff roll,2198,0.0,36,35,1169,3469,189,10664,3336,2496,0.055,34.1,115.2,89.3
8,0,takeoff roll,2247,0.1,48,46,1513,3423,210,10663,3334,2484,0.072,33.3,115.2,89.3
10,0,takeoff roll,2295,0.1,59,57,1857,3378,231,10662,3333,2472,0.09,32.6,115.2,89.3
12,0,takeoff roll,2369,0.1,70,68,2138,3334,264,10660,3332,2440,0.107,31.8,115.2,89.3
14,0,takeoff roll,2443,0.2,81,78,2418,3290,296,10659,3330,2407,0.123,31.0,115.2,89.3
16,0,takeoff roll,2524,0.2,91,88,2579,3253,372,10658,3329,2442,0.139,29.5,115.2,89.3
18,3,3rd segment climb,2611,0.3,100,96,2622,3222,492,10656,3328,2543,0.152,27.3,115.2,89.3
20,3,3rd segment climb,2698,0.3,108,104,2664,3192,612,10655,3326,2645,0.165,25.2,115.2,89.3
22,3,3rd segment climb,2786,0.4,112,108,2681,3172,657,10654,3325,2586,0.171,24.3,115.2,89.3
24,3,3rd segment climb,2876,0.4,112,108,2682,3160,651,10653,3324,2420,0.172,24.2,115.2,89.3
26,3,3rd segment climb,2965,0.5,113,108,2682,3148,646,10651,3323,2271,0.172,24.2,115.2,89.3
28,3,3rd segment climb,3055,0.6,113,108,2680,3142,646,10650,3321,2267,0.172,24.1,115.2,89.3
30,3,3rd segment climb,3144,0.6,113,108,2678,3137,646,10649,3320,2262,0.173,24.1,115.2,89.3
32,3,3rd segment climb,3233,0.7,113,108,2676,3131,646,10648,3319,2258,0.173,24.0,115.2,89.3
34,3,3rd segment climb,3322,0.8,113,108,2673,3125,646,10646,3318,2254,0.173,23.9,115.2,89.3
36,3,3rd segment climb,3411,0.8,113,108,2671,3120,645,10645,3316,2250,0.174,23.9,115.2,89.3
38,3,3rd segment climb,3500,0.9,114,108,2669,3114,645,10644,3315,2246,0.174,23.8,115.2,89.3
40,3,3rd segment climb,3589,1.0,114,108,2667,3108,645,10643,3314,2242,0.174,23.8,115.2,89.3
42,3,3rd segment climb,3682,1.0,118,112,2752,3092,642,10641,3313,2235,0.181,23.7,115.2,89.3
44,4,climb IAS,3777,1.1,125,118,2894,3069,637,10640,3311,2226,0.192,23.5,115.2,89.3
46,4,climb IAS,3873,1.2,132,125,3035,3045,634,10639,3310,2215,0.203,23.3,115.2,89.3
48,4,climb IAS,3981,1.2,141,133,3162,3012,647,10638,3309,2192,0.216,22.8,115.2,89.3
50,4,climb IAS,4088,1.3,149,141,3289,2978,659,10636,3308,2168,0.229,22.3,115.2,89.3
52,4,climb IAS,4200,1.4,157,148,3386,2946,681,10635,3307,2145,0.241,21.8,115.2,89.3
54,4,climb IAS,4316,1.5,165,155,3462,2915,710,10634,3305,2122,0.254,21.2,115.2,89.3
56,4,climb IAS,4432,1.6,173,162,3534,2884,739,10633,3304,2099,0.266,20.6,115.2,89.3
58,4,climb IAS,4551,1.7,180,169,3567,2855,775,10632,3303,2077,0.277,19.9,115.2,89.3
60,4,climb IAS,4671,1.8,188,176,3600,2827,812,10631,3302,2056,0.289,19.3,115.2,89.3
62,4,climb IAS,4790,1.9,191,179,3598,2807,834,10630,3301,2038,0.294,18.9,115.2,89.3
64,4,climb IAS,4909,2.0,192,179,3572,2794,846,10628,3300,2023,0.296,18.6,115.2,89.3
66,4,climb IAS,5027,2.1,193,180,3548,2782,857,10627,3299,2008,0.298,18.4,115.2,89.3
68,4,climb IAS,5145,2.2,194,180,3542,2775,857,10626,3298,2003,0.298,18.3,115.2,89.3
70,4,climb IAS,5263,2.3,194,180,3536,2768,857,10625,3296,1998,0.299,18.3,115.2,89.3
72,4,climb IAS,5381,2.4,195,180,3530,2761,857,10624,3295,1993,0.3,18.2,115.2,89.3
74,4,climb IAS,5498,2.5,195,180,3524,2754,857,10623,3294,1988,0.3,18.2,115.2,89.3
76,4,climb IAS,5616,2.7,195,180,3518,2747,857,10622,3293,1983,0.301,18.1,115.2,89.3
78,4,climb IAS,5733,2.8,196,180,3512,2740,856,10621,3292,1978,0.302,18.0,115.2,89.3
80,4,climb IAS,5850,2.9,196,180,3506,2734,856,10620,3291,1973,0.302,18.0,115.2,89.3
82,4,climb IAS,5966,3.0,196,180,3500,2727,856,10619,3290,1968,0.303,17.9,115.2,89.3
84,4,climb IAS,6083,3.1,197,180,3494,2720,856,10617,3289,1963,0.304,17.8,115.2,89.3
86,4,climb IAS,6199,3.2,197,180,3487,2713,856,10616,3288,1958,0.304,17.8,115.2,89.3
88,4,climb IAS,6315,3.3,197,180,3481,2706,856,10615,3287,1954,0.305,17.7,115.2,89.3
90,4,climb IAS,6431,3.4,198,180,3475,2700,856,10614,3286,1949,0.305,17.6,115.2,89.3
92,4,climb IAS,6547,3.5,198,180,3469,2693,856,10613,3284,1944,0.306,17.6,115.2,89.3
94,4,climb IAS,6662,3.6,198,180,3463,2686,856,10612,3283,1939,0.307,17.5,115.2,89.3
96,4,climb IAS,6778,3.7,199,180,3456,2679,856,10611,3282,1934,0.307,17.4,115.2,89.3
98,4,climb IAS,6893,3.9,199,180,3450,2673,856,10610,3281,1929,0.308,17.4,115.2,89.3
100,4,climb IAS,7008,4.0,199,180,3444,2666,856,10609,3280,1924,0.309,17.3,115.2,89.3
102,4,climb IAS,7122,4.1,200,180,3437,2659,855,10608,3279,1920,0.309,17.3,115.2,89.3
104,4,climb IAS,7237,4.2,200,180,3431,2653,855,10607,3278,1915,0.31,17.2,115.2,89.3
106,4,climb IAS,7351,4.3,200,180,3425,2646,855,10606,3277,1910,0.311,17.1,115.2,89.3
108,4,climb IAS,7465,4.4,201,180,3418,2639,855,10605,3276,1905,0.311,17.1,115.2,89.3
110,4,climb IAS,7579,4.5,201,180,3412,2633,855,10604,3275,1900,0.312,17.0,115.2,89.3
112,4,climb IAS,7692,4.6,201,180,3406,2626,855,10602,3274,1896,0.313,16.9,115.2,89.3
114,4,climb IAS,7806,4.7,202,180,3399,2620,855,10601,3273,1891,0.313,16.9,115.2,89.3
116,4,climb IAS,7919,4.9,202,180,3393,2613,855,10600,3272,1886,0.314,16.8,115.2,89.3
118,4,climb IAS,8032,5.0,202,180,3386,2606,855,10599,3271,1881,0.315,16.8,115.2,89.3
120,4,climb IAS,8144,5.1,203,180,3380,2600,855,10598,3270,1877,0.315,16.7,115.2,89.3
122,4,climb IAS,8257,5.2,203,180,3373,2593,855,10597,3269,1872,0.316,16.6,115.2,89.3
124,4,climb IAS,8369,5.3,203,180,3367,2587,854,10596,3268,1867,0.317,16.6,115.2,89.3
126,4,climb IAS,8481,5.4,204,180,3360,2580,854,10595,3267,1862,0.317,16.5,115.2,89.3
128,4,climb IAS,8593,5.5,204,180,3354,2574,854,10594,3266,1858,0.318,16.4,115.2,89.3
130,4,climb IAS,8705,5.6,204,180,3347,2567,854,10593,3265,1853,0.319,16.4,115.2,89.3
132,4,climb IAS,8816,5.8,205,180,3341,2561,854,10592,3263,1848,0.319,16.3,115.2,89.3
134,4,climb IAS,8927,5.9,205,180,3334,2554,854,10591,3262,1844,0.32,16.3,115.2,89.3
136,4,climb IAS,9038,6.0,205,180,3327,2548,854,10590,3261,1839,0.321,16.2,115.2,89.3
138,4,climb IAS,9149,6.1,206,180,3321,2541,854,10589,3260,1834,0.321,16.1,115.2,89.3
140,4,climb IAS,9260,6.2,206,180,3314,2535,854,10588,3259,1830,0.322,16.1,115.2,89.3
142,4,climb IAS,9370,6.3,206,180,3307,2528,854,10587,3258,1825,0.323,16.0,115.2,89.3
144,4,climb IAS,9480,6.4,207,180,3301,2522,854,10586,3257,1820,0.323,16.0,115.2,89.3
146,4,climb IAS,9590,6.6,207,180,3294,2516,854,10585,3256,1816,0.324,15.9,115.2,89.3
148,4,climb IAS,9699,6.7,208,180,3287,2509,853,10584,3255,1811,0.325,15.8,115.2,89.3
150,4,climb IAS,9809,6.8,208,180,3281,2503,853,10583,3254,1807,0.325,15.8,115.2,89.3
152,4,climb IAS,9918,6.9,208,180,3274,2496,853,10582,3253,1802,0.326,15.7,115.2,89.3
154,4,climb IAS,10027,7.0,209,180,3267,2490,853,10581,3252,1797,0.327,15.7,115.2,89.3
156,4,climb IAS,10136,7.1,209,180,3261,2484,853,10580,3251,1793,0.327,15.6,115.2,89.3
158,4,climb IAS,10244,7.3,209,180,3254,2477,853,10579,3250,1788,0.328,15.5,115.2,89.3
160,4,climb IAS,10353,7.4,210,180,3247,2471,853,10578,3249,1784,0.329,15.5,115.2,89.3
162,4,climb IAS,10461,7.5,210,180,3240,2465,853,10577,3248,1779,0.329,15.4,115.2,89.3
164,4,climb IAS,10568,7.6,210,180,3234,2459,853,10576,3247,1775,0.33,15.4,115.2,89.3
166,4,climb IAS,10676,7.7,211,180,3227,2452,853,10575,3246,1770,0.331,15.3,115.2,89.3
168,4,climb IAS,10783,7.8,211,180,3220,2446,853,10574,3245,1766,0.331,15.2,115.2,89.3
170,4,climb IAS,10891,8.0,211,180,3213,2440,852,10573,3244,1761,0.332,15.2,115.2,89.3
172,4,climb IAS,10998,8.1,212,180,3206,2434,852,10572,3244,1757,0.333,15.1,115.2,89.3
174,4,climb IAS,11104,8.2,212,180,3199,2427,852,10571,3243,1752,0.333,15.1,115.2,89.3
176,4,climb IAS,11211,8.3,212,180,3193,2421,852,10570,3242,1748,0.334,15.0,115.2,89.3
178,4,climb IAS,11317,8.4,213,180,3186,2415,852,10569,3241,1743,0.335,15.0,115.2,89.3
180,4,climb IAS,11423,8.5,213,180,3179,2409,852,10568,3240,1739,0.336,14.9,115.2,89.3
182,4,climb IAS,11529,8.7,213,180,3172,2403,852,10567,3239,1734,0.336,14.8,115.2,89.3
184,4,climb IAS,11634,8.8,214,180,3165,2397,852,10566,3238,1730,0.337,14.8,115.2,89.3
186,4,climb IAS,11740,8.9,214,180,3158,2391,852,10565,3237,1726,0.338,14.7,115.2,89.3
188,4,climb IAS,11845,9.0,214,180,3151,2385,852,10564,3236,1721,0.338,14.7,115.2,89.3
190,4,climb IAS,11950,9.1,215,180,3144,2378,852,10564,3235,1717,0.339,14.6,115.2,89.3
192,4,climb IAS,12054,9.3,215,180,3137,2372,851,10563,3234,1713,0.34,14.6,115.2,89.3
194,4,climb IAS,12159,9.4,216,180,3130,2366,851,10562,3233,1708,0.34,14.5,115.2,89.3
196,4,climb IAS,12263,9.5,216,180,3123,2360,851,10561,3232,1704,0.341,14.4,115.2,89.3
198,4,climb IAS,12367,9.6,216,180,3116,2354,851,10560,3231,1699,0.342,14.4,115.2,89.3
200,4,climb IAS,12470,9.7,217,180,3109,2348,851,10559,3230,1695,0.342,14.3,115.2,89.3
202,4,climb IAS,12574,9.9,217,180,3102,2342,851,10558,3229,1691,0.343,14.3,115.2,89.3
204,4,climb IAS,12677,10.0,217,180,3095,2336,851,10557,3228,1686,0.344,14.2,115.2,89.3
206,4,climb IAS,12780,10.1,218,180,3088,2330,851,10556,3227,1682,0.344,14.2,115.2,89.3
208,4,climb IAS,12883,10.2,218,180,3081,2324,851,10555,3226,1678,0.345,14.1,115.2,89.3
210,4,climb IAS,12985,10.3,218,180,3074,2319,851,10554,3225,1674,0.346,14.0,115.2,89.3
212,4,climb IAS,13088,10.5,219,180,3067,2313,851,10553,3225,1669,0.346,14.0,115.2,89.3
214,4,climb IAS,13190,10.6,219,180,3060,2307,850,10552,3224,1665,0.347,13.9,115.2,89.3
216,4,climb IAS,13292,10.7,219,180,3053,2301,850,10551,3223,1661,0.348,13.9,115.2,89.3
218,4,climb IAS,13393,10.8,220,180,3046,2295,850,10550,3222,1657,0.348,13.8,115.2,89.3
220,4,climb IAS,13495,11.0,220,180,3039,2289,850,10550,3221,1652,0.349,13.8,115.2,89.3
222,4,climb IAS,13596,11.1,220,180,3032,2283,850,10549,3220,1648,0.35,13.7,115.2,89.3
224,4,climb IAS,13697,11.2,221,180,3025,2278,850,10548,3219,1644,0.351,13.7,115.2,89.3
226,4,climb IAS,13797,11.3,221,180,3018,2272,850,10547,3218,1640,0.351,13.6,115.2,89.3
228,4,climb IAS,13898,11.4,221,180,3011,2266,850,10546,3217,1636,0.352,13.6,115.2,89.3
230,4,climb IAS,13998,11.6,222,180,3004,2260,850,10545,3216,1632,0.353,13.5,115.2,89.3
232,4,climb IAS,14098,11.7,222,180,2997,2254,850,10544,3215,1627,0.353,13.4,115.2,89.3
234,4,climb IAS,14197,11.8,222,180,2989,2249,850,10543,3215,1623,0.354,13.4,115.2,89.3
236,4,climb IAS,14297,11.9,223,180,2982,2243,849,10542,3214,1619,0.355,13.3,115.2,89.3
238,4,climb IAS,14396,12.1,223,180,2975,2237,849,10541,3213,1615,0.355,13.3,115.2,89.3
240,4,climb IAS,14495,12.2,223,180,2968,2232,849,10540,3212,1611,0.356,13.2,115.2,89.3
242,4,climb IAS,14594,12.3,224,180,2961,2226,849,10540,3211,1607,0.357,13.2,115.2,89.3
244,4,climb IAS,14692,12.4,224,180,2954,2220,849,10539,3210,1603,0.357,13.1,115.2,89.3
246,4,climb IAS,14791,12.6,225,180,2947,2215,849,10538,3209,1599,0.358,13.1,115.2,89.3
248,4,climb IAS,14889,12.7,225,180,2939,2209,849,10537,3208,1595,0.359,13.0,115.2,89.3
250,4,climb IAS,14987,12.8,225,180,2932,2203,849,10536,3207,1591,0.359,13.0,115.2,89.3
252,4,climb IAS,15084,12.9,226,180,2925,2198,849,10535,3207,1587,0.36,12.9,115.2,89.3
254,4,climb IAS,15181,13.1,226,180,2918,2192,849,10534,3206,1583,0.361,12.9,115.2,89.3
256,4,climb IAS,15279,13.2,226,180,2911,2187,849,10533,3205,1578,0.362,12.8,115.2,89.3
258,4,climb IAS,15375,13.3,227,180,2904,2181,848,10533,3204,1574,0.362,12.8,115.2,89.3
260,4,climb IAS,15472,13.4,227,180,2896,2176,848,10532,3203,1571,0.363,12.7,115.2,89.3
262,4,climb IAS,15568,13.6,227,180,2889,2170,848,10531,3202,1567,0.364,12.7,115.2,89.3
264,4,climb IAS,15665,13.7,228,180,2882,2165,848,10530,3201,1563,0.364,12.6,115.2,89.3
266,4,climb IAS,15761,13.8,228,180,2875,2159,848,10529,3200,1559,0.365,12.6,115.2,89.3
268,4,climb IAS,15856,13.9,228,180,2868,2154,848,10528,3200,1555,0.366,12.5,115.2,89.3
270,4,climb IAS,15952,14.1,229,180,2861,2148,848,10527,3199,1551,0.366,12.4,115.2,89.3
272,4,climb IAS,16047,14.2,229,180,2853,2143,848,10526,3198,1547,0.367,12.4,115.2,89.3
274,4,climb IAS,16142,14.3,229,180,2846,2138,848,10526,3197,1543,0.368,12.3,115.2,89.3
276,4,climb IAS,16236,14.5,230,180,2839,2132,848,10525,3196,1539,0.368,12.3,115.2,89.3
278,4,climb IAS,16331,14.6,230,180,2832,2127,847,10524,3195,1535,0.369,12.2,115.2,89.3
280,4,climb IAS,16425,14.7,230,180,2825,2121,847,10523,3194,1531,0.37,12.2,115.2,89.3
282,4,climb IAS,16519,14.8,231,180,2817,2116,847,10522,3194,1527,0.37,12.1,115.2,89.3
284,4,climb IAS,16613,15.0,231,180,2810,2111,847,10521,3193,1524,0.371,12.1,115.2,89.3
286,4,climb IAS,16706,15.1,231,180,2803,2105,847,10521,3192,1520,0.372,12.0,115.2,89.3
288,4,climb IAS,16799,15.2,232,180,2796,2100,847,10520,3191,1516,0.373,12.0,115.2,89.3
290,4,climb IAS,16892,15.4,232,180,2788,2095,847,10519,3190,1512,0.373,11.9,115.2,89.3
292,4,climb IAS,16985,15.5,232,180,2781,2090,847,10518,3189,1508,0.374,11.9,115.2,89.3
294,4,climb IAS,17078,15.6,233,180,2774,2084,847,10517,3189,1505,0.375,11.8,115.2,89.3
296,4,climb IAS,17170,15.7,233,180,2767,2079,847,10516,3188,1501,0.375,11.8,115.2,89.3
298,4,climb IAS,17262,15.9,233,180,2760,2074,847,10516,3187,1497,0.376,11.8,115.2,89.3
300,4,climb IAS,17354,16.0,234,180,2752,2069,846,10515,3186,1493,0.377,11.7,115.2,89.3
302,4,climb IAS,17445,16.1,234,180,2745,2064,846,10514,3185,1489,0.377,11.7,115.2,89.3
304,4,climb IAS,17537,16.3,234,180,2738,2058,846,10513,3184,1486,0.378,11.6,115.2,89.3
306,4,climb IAS,17628,16.4,235,180,2731,2053,846,10512,3184,1482,0.379,11.6,115.2,89.3
308,4,climb IAS,17719,16.5,235,180,2723,2048,846,10511,3183,1478,0.379,11.5,115.2,89.3
310,4,climb IAS,17809,16.7,236,180,2716,2043,846,10511,3182,1475,0.38,11.5,115.2,89.3
312,4,climb IAS,17900,16.8,236,180,2709,2038,846,10510,3181,1471,0.381,11.4,115.2,89.3
314,4,climb IAS,17990,16.9,236,180,2702,2033,846,10509,3180,1467,0.381,11.4,115.2,89.3
316,4,climb IAS,18080,17.0,237,180,2695,2028,846,10508,3180,1464,0.382,11.3,115.2,89.3
318,4,climb IAS,18169,17.2,237,180,2687,2023,846,10507,3179,1460,0.383,11.3,115.2,89.3
320,4,climb IAS,18259,17.3,237,180,2680,2018,845,10507,3178,1456,0.383,11.2,115.2,89.3
322,4,climb IAS,18348,17.4,238,180,2673,2013,845,10506,3177,1453,0.384,11.2,115.2,89.3
324,4,climb IAS,18437,17.6,238,180,2666,2008,845,10505,3176,1449,0.385,11.1,115.2,89.3
326,4,climb IAS,18525,17.7,238,180,2658,2003,845,10504,3175,1446,0.386,11.1,115.2,89.3
328,4,climb IAS,18614,17.8,239,180,2651,1998,845,10503,3175,1442,0.386,11.0,115.2,89.3
330,4,climb IAS,18702,18.0,239,180,2644,1993,845,10503,3174,1438,0.387,11.0,115.2,89.3
332,4,climb IAS,18790,18.1,239,180,2637,1988,845,10502,3173,1435,0.388,10.9,115.2,89.3
334,4,climb IAS,18878,18.2,240,180,2630,1983,845,10501,3172,1431,0.388,10.9,115.2,89.3
336,4,climb IAS,18965,18.4,240,180,2622,1978,845,10500,3172,1428,0.389,10.9,115.2,89.3
338,4,climb IAS,19052,18.5,240,180,2615,1973,845,10499,3171,1424,0.39,10.8,115.2,89.3
340,4,climb IAS,19139,18.6,241,180,2608,1968,845,10499,3170,1421,0.39,10.8,115.2,89.3
342,4,climb IAS,19226,18.8,241,180,2601,1963,844,10498,3169,1417,0.391,10.7,115.2,89.3
344,4,climb IAS,19313,18.9,241,180,2593,1959,844,10497,3168,1414,0.392,10.7,115.2,89.3
346,4,climb IAS,19399,19.0,242,180,2586,1954,844,10496,3168,1410,0.392,10.6,115.2,89.3
