# Flight Simulation Results - CJ Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 111.2 kts
# Approach VREF: 85.5 kts
# Generated: 2025-11-06 13:59:24
# Original Data Points: 1734
# Sampled Data Points (5-sec intervals): 1734
# Time Range: 0 - 9965 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
1470,5,36822,102.8,292,161,704,1065,688,9389,2810,767,0.51,4.0,,
1475,5,36881,103.2,292,160,701,1062,687,9388,2809,766,0.51,4.0,,
1480,5,36939,103.6,292,160,699,1059,686,9387,2808,764,0.51,4.0,,
1485,5,36997,104.0,292,160,696,1057,685,9385,2807,762,0.51,4.0,,
1490,5,37055,104.4,292,160,693,1054,684,9384,2806,760,0.51,4.0,,
1495,5,37113,104.9,292,160,690,1052,682,9383,2805,758,0.51,3.9,,
1500,5,37170,105.3,292,159,688,1049,681,9382,2804,756,0.51,3.9,,
1505,5,37227,105.7,292,159,685,1046,680,9381,2803,754,0.51,3.9,,
1510,5,37284,106.1,292,159,682,1044,679,9380,2802,752,0.51,3.9,,
1515,5,37341,106.5,292,159,679,1041,678,9379,2801,750,0.51,3.9,,
1520,5,37397,106.9,292,158,677,1038,677,9378,2799,748,0.51,3.9,,
1525,5,37454,107.3,292,158,674,1036,676,9377,2798,747,0.51,3.8,,
1530,5,37510,107.7,292,158,671,1033,675,9376,2797,745,0.51,3.8,,
1535,5,37565,108.1,292,158,669,1031,674,9375,2796,743,0.51,3.8,,
1540,5,37621,108.5,292,158,666,1028,673,9374,2795,741,0.51,3.8,,
1545,5,37676,108.9,292,157,663,1026,672,9373,2794,739,0.51,3.8,,
1550,5,37732,109.3,292,157,660,1023,671,9372,2793,737,0.51,3.8,,
1555,5,37786,109.7,292,157,658,1021,670,9371,2792,736,0.51,3.7,,
1560,5,37841,110.1,292,157,655,1018,669,9370,2791,734,0.51,3.7,,
1565,5,37896,110.5,292,157,652,1016,668,9369,2790,732,0.51,3.7,,
1570,5,37950,110.9,292,156,650,1013,667,9368,2789,730,0.51,3.7,,
1575,5,38004,111.4,292,156,647,1011,666,9367,2788,728,0.51,3.7,,
1580,5,38058,111.8,292,156,644,1008,665,9366,2787,727,0.51,3.7,,
1585,5,38111,112.2,292,156,641,1006,664,9365,2786,725,0.51,3.7,,
1590,5,38164,112.6,292,156,639,1003,663,9364,2785,723,0.51,3.6,,
1595,5,38217,113.0,292,155,636,1001,662,9363,2784,721,0.51,3.6,,
1600,5,38270,113.4,292,155,633,999,661,9362,2783,720,0.51,3.6,,
1605,5,38323,113.8,292,155,631,996,660,9361,2782,718,0.51,3.6,,
1610,5,38375,114.2,292,155,628,994,659,9360,2781,716,0.51,3.6,,
1615,5,38428,114.6,292,155,625,991,658,9359,2780,715,0.51,3.6,,
1620,5,38480,115.0,292,154,623,989,657,9358,2779,713,0.51,3.5,,
1625,5,38531,115.4,292,154,620,987,656,9357,2778,711,0.51,3.5,,
1630,5,38583,115.8,292,154,617,984,655,9356,2777,709,0.51,3.5,,
1635,5,38634,116.2,292,154,615,982,654,9355,2776,708,0.51,3.5,,
1640,5,38685,116.6,292,154,612,980,653,9354,2775,706,0.51,3.5,,
1645,5,38736,117.0,292,153,610,977,653,9353,2774,704,0.51,3.5,,
1650,5,38787,117.4,292,153,607,975,652,9352,2773,703,0.51,3.5,,
1655,5,38837,117.9,292,153,604,973,651,9351,2772,701,0.51,3.4,,
1660,5,38888,118.3,292,153,602,971,650,9350,2771,699,0.51,3.4,,
1665,5,38938,118.7,292,153,599,968,649,9349,2770,698,0.51,3.4,,
1670,5,38987,119.1,292,153,596,966,648,9348,2769,696,0.51,3.4,,
1675,5,39037,119.5,292,152,594,964,647,9347,2768,695,0.51,3.4,,
1680,5,39086,119.9,292,152,591,961,647,9346,2768,693,0.51,3.4,,
1685,5,39135,120.3,292,152,589,959,646,9345,2767,691,0.51,3.4,,
1690,5,39184,120.7,292,152,586,957,645,9344,2766,690,0.51,3.3,,
1695,5,39233,121.1,292,152,583,955,644,9343,2765,688,0.51,3.3,,
1700,5,39282,121.5,292,152,581,953,643,9342,2764,687,0.51,3.3,,
1705,5,39330,121.9,292,151,578,950,643,9341,2763,685,0.51,3.3,,
1710,5,39378,122.3,292,151,576,948,642,9340,2762,683,0.51,3.3,,
1715,5,39426,122.7,292,151,573,946,641,9339,2761,682,0.51,3.3,,
1720,5,39473,123.1,292,151,571,944,640,9339,2760,680,0.51,3.3,,
1725,5,39521,123.5,292,151,568,942,640,9338,2759,679,0.51,3.2,,
1730,5,39568,123.9,292,150,566,940,639,9337,2758,677,0.51,3.2,,
1735,5,39615,124.4,292,150,563,938,638,9336,2757,676,0.51,3.2,,
1740,5,39662,124.8,292,150,561,935,637,9335,2756,674,0.51,3.2,,
1745,5,39708,125.2,292,150,558,933,637,9334,2755,673,0.51,3.2,,
1750,5,39755,125.6,292,150,556,931,636,9333,2754,671,0.51,3.2,,
1755,5,39801,126.0,292,150,553,929,635,9332,2753,670,0.51,3.2,,
1760,5,39847,126.4,292,149,551,927,634,9331,2752,668,0.51,3.1,,
1765,5,39893,126.8,292,149,548,925,634,9330,2751,667,0.51,3.1,,
1770,5,39938,127.2,292,149,546,923,633,9329,2751,665,0.51,3.1,,
1775,5,39984,127.6,292,149,543,921,632,9328,2750,664,0.51,3.1,,
1780,5,40029,128.0,292,149,541,919,632,9327,2749,662,0.51,3.1,,
1785,5,40074,128.4,292,149,538,917,631,9326,2748,661,0.51,3.1,,
1790,5,40118,128.8,292,149,536,915,630,9326,2747,659,0.51,3.1,,
1795,5,40163,129.2,292,148,533,913,629,9325,2746,658,0.51,3.0,,
1800,5,40207,129.6,292,148,531,911,629,9324,2745,656,0.51,3.0,,
1805,5,40251,130.0,292,148,528,909,628,9323,2744,655,0.51,3.0,,
1810,5,40295,130.4,292,148,526,907,627,9322,2743,653,0.51,3.0,,
1815,5,40339,130.9,292,148,524,905,627,9321,2742,652,0.51,3.0,,
1820,5,40382,131.3,292,148,521,903,626,9320,2741,651,0.51,3.0,,
1825,5,40426,131.7,292,147,519,901,626,9319,2741,649,0.51,3.0,,
1830,5,40469,132.1,292,147,516,899,625,9318,2740,648,0.51,2.9,,
1835,5,40512,132.5,292,147,514,897,624,9317,2739,646,0.51,2.9,,
1840,5,40555,132.9,292,147,512,895,624,9316,2738,645,0.51,2.9,,
1845,5,40597,133.3,292,147,509,893,623,9316,2737,644,0.51,2.9,,
1850,5,40639,133.7,292,147,507,891,622,9315,2736,642,0.51,2.9,,
1855,5,40681,134.1,292,147,504,889,622,9314,2735,641,0.51,2.9,,
1860,5,40723,134.5,292,146,502,888,621,9313,2734,640,0.51,2.9,,
1865,5,40765,134.9,292,146,500,886,621,9312,2733,638,0.51,2.8,,
1870,5,40807,135.3,292,146,497,884,620,9311,2733,637,0.51,2.8,,
1875,5,40848,135.7,292,146,495,882,619,9310,2732,636,0.51,2.8,,
1880,5,40889,136.1,292,146,493,880,619,9309,2731,634,0.51,2.8,,
1885,5,40930,136.5,292,146,490,878,618,9309,2730,633,0.51,2.8,,
1890,5,40971,136.9,292,146,488,876,618,9308,2729,632,0.51,2.8,,
1895,6,41011,137.4,292,145,486,875,617,9307,2728,630,0.51,2.8,,
1900,6,41052,137.8,295,147,490,874,617,9306,2727,629,0.515,2.8,,
1905,6,41092,138.2,298,148,480,872,622,9305,2726,628,0.519,2.7,,
1910,6,41131,138.6,300,149,471,870,626,9304,2725,626,0.523,2.6,,
1915,6,41170,139.0,303,150,461,867,631,9303,2725,625,0.528,2.5,,
1920,6,41207,139.4,305,151,451,865,636,9302,2724,623,0.532,2.5,,
1925,6,41244,139.9,307,152,441,863,641,9302,2723,622,0.536,2.4,,
1930,6,41280,140.3,309,153,430,861,646,9301,2722,620,0.54,2.3,,
1935,6,41315,140.7,312,154,420,859,650,9300,2721,619,0.543,2.2,,
1940,6,41349,141.2,314,155,409,858,655,9299,2720,617,0.547,2.2,,
1945,6,41382,141.6,316,156,399,856,660,9298,2719,616,0.55,2.1,,
1950,6,41415,142.0,318,157,388,854,664,9297,2719,615,0.554,2.0,,
1955,6,41446,142.5,320,158,378,852,669,9296,2718,614,0.557,2.0,,
1960,6,41477,142.9,321,159,368,851,673,9296,2717,612,0.56,1.9,,
1965,6,41507,143.4,323,160,358,849,678,9295,2716,611,0.563,1.8,,
1970,6,41536,143.8,325,161,348,848,682,9294,2715,610,0.566,1.8,,
1975,6,41564,144.3,326,161,338,846,686,9293,2714,609,0.569,1.7,,
1980,6,41591,144.7,328,162,328,845,690,9292,2714,608,0.572,1.7,,
1985,6,41618,145.2,330,163,319,843,694,9291,2713,607,0.575,1.6,,
1990,6,41644,145.7,331,163,309,842,697,9290,2712,606,0.577,1.6,,
1995,6,41669,146.1,332,164,300,841,701,9290,2711,605,0.58,1.5,,
2000,6,41693,146.6,334,165,291,840,704,9289,2710,605,0.582,1.5,,
2005,6,41716,147.0,335,165,283,838,708,9288,2709,604,0.584,1.4,,
2010,6,41739,147.5,337,166,274,837,711,9287,2708,603,0.587,1.4,,
2015,6,41761,148.0,338,166,266,836,714,9286,2708,602,0.589,1.3,,
2020,6,41783,148.5,339,167,258,835,718,9285,2707,601,0.591,1.3,,
2025,6,41804,148.9,340,168,250,834,721,9285,2706,601,0.593,1.2,,
2030,6,41824,149.4,341,168,242,833,723,9284,2705,600,0.595,1.2,,
2035,6,41843,149.9,342,169,235,832,726,9283,2704,599,0.597,1.1,,
2040,6,41862,150.4,343,169,227,831,729,9282,2703,599,0.599,1.1,,
2045,6,41881,150.8,344,169,220,831,732,9281,2703,598,0.601,1.1,,
2050,6,41899,151.3,345,170,213,830,734,9280,2702,597,0.602,1.0,,
2055,6,41916,151.8,346,170,206,829,737,9280,2701,597,0.604,1.0,,
2060,6,41932,152.3,347,171,200,828,739,9279,2700,596,0.605,1.0,,
2065,6,41949,152.8,348,171,193,827,741,9278,2699,596,0.607,0.9,,
2070,6,41964,153.2,349,172,187,827,744,9277,2699,595,0.609,0.9,,
2075,6,41979,153.7,350,172,181,826,746,9276,2698,595,0.61,0.9,,
2080,6,41994,154.2,351,172,175,825,748,9275,2697,594,0.611,0.8,,
2085,6,42008,154.7,351,173,170,825,750,9275,2696,594,0.613,0.8,,
2090,6,42022,155.2,352,173,164,824,752,9274,2695,593,0.614,0.8,,
2095,6,42035,155.7,353,173,159,823,754,9273,2694,593,0.615,0.7,,
2100,6,42048,156.2,354,174,154,823,756,9272,2694,592,0.616,0.7,,
2105,6,42060,156.7,354,174,148,822,758,9271,2693,592,0.618,0.7,,
2110,6,42072,157.2,355,174,144,822,759,9271,2692,592,0.619,0.7,,
2115,6,42084,157.7,355,174,139,821,761,9270,2691,591,0.62,0.7,,
2120,6,42095,158.1,356,175,134,821,763,9269,2690,591,0.621,0.6,,
2125,6,42106,158.6,357,175,130,820,764,9268,2689,591,0.622,0.6,,
2130,6,42116,159.1,357,175,125,820,766,9267,2689,590,0.623,0.6,,
2135,6,42126,159.6,358,175,121,819,767,9266,2688,590,0.624,0.6,,
2140,6,42136,160.1,358,176,117,819,769,9266,2687,590,0.625,0.5,,
2145,6,42145,160.6,359,176,113,819,770,9265,2686,589,0.626,0.5,,
2150,6,42154,161.1,359,176,109,818,771,9264,2685,589,0.626,0.5,,
2155,6,42163,161.6,360,176,106,818,772,9263,2685,589,0.627,0.5,,
2160,6,42172,162.1,360,177,102,817,774,9262,2684,589,0.628,0.5,,
2165,6,42180,162.6,361,177,99,817,775,9262,2683,588,0.629,0.5,,
2170,6,42188,163.1,361,177,95,817,776,9261,2682,588,0.629,0.4,,
2175,6,42195,163.6,361,177,92,816,777,9260,2681,588,0.63,0.4,,
2180,6,42203,164.1,362,177,89,816,778,9259,2680,588,0.631,0.4,,
2185,6,42210,164.6,362,177,86,816,779,9258,2680,587,0.632,0.4,,
2190,6,42217,165.1,363,178,83,815,780,9257,2679,587,0.632,0.4,,
2195,6,42224,165.6,363,178,80,815,781,9257,2678,587,0.633,0.4,,
2200,6,42230,166.2,363,178,77,815,782,9256,2677,587,0.633,0.4,,
2205,6,42236,166.7,364,178,75,815,783,9255,2676,587,0.634,0.3,,
2210,6,42242,167.2,364,178,72,814,784,9254,2676,586,0.634,0.3,,
2215,6,42248,167.7,364,178,69,814,785,9253,2675,586,0.635,0.3,,
2220,6,42254,168.2,364,178,67,814,786,9253,2674,586,0.635,0.3,,
2225,6,42259,168.7,365,179,65,814,786,9252,2673,586,0.636,0.3,,
2230,6,42264,169.2,365,179,63,813,787,9251,2672,586,0.636,0.3,,
2235,6,42269,169.7,365,179,60,813,788,9250,2671,586,0.637,0.3,,
2240,6,42274,170.2,366,179,58,813,789,9249,2671,585,0.637,0.3,,
2245,6,42279,170.7,366,179,56,813,789,9249,2670,585,0.638,0.3,,
2250,6,42283,171.2,366,179,54,813,790,9248,2669,585,0.638,0.2,,
2255,6,42288,171.7,366,179,52,813,790,9247,2668,585,0.639,0.2,,
2260,6,42292,172.2,366,179,51,812,791,9246,2667,585,0.639,0.2,,
2265,6,42296,172.7,367,179,49,812,792,9245,2667,585,0.639,0.2,,
2270,6,42300,173.3,367,180,47,812,792,9244,2666,585,0.64,0.2,,
2275,6,42304,173.8,367,180,45,812,793,9244,2665,585,0.64,0.2,,
2280,6,42307,174.3,367,180,44,812,793,9243,2664,584,0.64,0.2,,
2285,6,42311,174.8,367,180,42,812,794,9242,2663,584,0.641,0.2,,
2290,6,42314,175.3,368,180,41,811,794,9241,2663,584,0.641,0.2,,
2295,6,42318,175.8,368,180,39,811,795,9240,2662,584,0.641,0.2,,
2300,6,42321,176.3,368,180,38,811,795,9240,2661,584,0.642,0.2,,
2305,6,42324,176.8,368,180,37,811,796,9239,2660,584,0.642,0.2,,
2310,6,42327,177.3,368,180,35,811,796,9238,2659,584,0.642,0.2,,
2315,6,42330,177.9,368,180,34,811,796,9237,2659,584,0.642,0.2,,
2320,6,42332,178.4,369,180,33,811,797,9236,2658,584,0.643,0.1,,
2325,6,42335,178.9,369,180,32,811,797,9236,2657,584,0.643,0.1,,
2330,6,42338,179.4,369,180,31,810,798,9235,2656,584,0.643,0.1,,
2335,6,42340,179.9,369,180,30,810,798,9234,2655,583,0.643,0.1,,
2340,6,42342,180.4,369,180,29,810,798,9233,2654,583,0.644,0.1,,
2345,6,42345,180.9,369,181,28,810,799,9232,2654,583,0.644,0.1,,
2350,6,42347,181.4,369,181,27,810,799,9231,2653,583,0.644,0.1,,
2355,6,42349,182.0,369,181,26,810,799,9231,2652,583,0.644,0.1,,
2360,6,42351,182.5,370,181,25,810,800,9230,2651,583,0.644,0.1,,
2365,6,42353,183.0,370,181,24,810,800,9229,2650,583,0.645,0.1,,
2370,6,42355,183.5,370,181,23,810,800,9228,2650,583,0.645,0.1,,
2375,6,42357,184.0,370,181,22,810,800,9227,2649,583,0.645,0.1,,
2380,6,42359,184.5,370,181,22,810,801,9227,2648,583,0.645,0.1,,
2385,6,42361,185.0,370,181,21,810,801,9226,2647,583,0.645,0.1,,
2390,6,42362,185.5,370,181,20,809,801,9225,2646,583,0.645,0.1,,
2395,6,42364,186.1,370,181,20,809,801,9224,2646,583,0.645,0.1,,
2400,6,42365,186.6,370,181,19,809,801,9223,2645,583,0.646,0.1,,
2405,6,42367,187.1,370,181,18,809,802,9223,2644,583,0.646,0.1,,
2410,6,42368,187.6,370,181,18,809,802,9222,2643,583,0.646,0.1,,
2415,6,42370,188.1,371,181,17,809,802,9221,2642,583,0.646,0.1,,
2420,6,42371,188.6,371,181,16,809,802,9220,2641,583,0.646,0.1,,
2425,6,42372,189.2,371,181,16,809,802,9219,2641,582,0.646,0.1,,
2430,6,42374,189.7,371,181,15,809,803,9219,2640,582,0.646,0.1,,
2435,6,42375,190.2,371,181,15,809,803,9218,2639,582,0.646,0.1,,
2440,6,42376,190.7,371,181,14,809,803,9217,2638,582,0.647,0.1,,
2445,6,42377,191.2,371,181,14,809,803,9216,2637,582,0.647,0.1,,
2450,6,42378,191.7,371,181,13,809,803,9215,2637,582,0.647,0.1,,
2455,6,42380,192.2,371,181,13,809,803,9214,2636,582,0.647,0.1,,
2460,6,42381,192.8,371,181,13,809,804,9214,2635,582,0.647,0.1,,
2465,6,42382,193.3,371,181,12,809,804,9213,2634,582,0.647,0.1,,
2470,6,42383,193.8,371,181,12,809,804,9212,2633,582,0.647,0.1,,
2475,6,42384,194.3,371,181,11,809,804,9211,2633,582,0.647,0.1,,
2480,6,42384,194.8,371,181,11,809,804,9210,2632,582,0.647,0.0,,
2485,6,42385,195.3,371,181,11,809,804,9210,2631,582,0.647,0.0,,
2490,6,42386,195.9,371,181,10,808,804,9209,2630,582,0.647,0.0,,
2495,6,42387,196.4,371,182,10,808,804,9208,2629,582,0.648,0.0,,
2500,6,42388,196.9,371,182,10,808,804,9207,2629,582,0.648,0.0,,
2505,6,42389,197.4,371,182,9,808,805,9206,2628,582,0.648,0.0,,
2510,6,42389,197.9,372,182,9,808,805,9206,2627,582,0.648,0.0,,
2515,6,42390,198.4,372,182,9,808,805,9205,2626,582,0.648,0.0,,
2520,6,42391,198.9,372,182,8,808,805,9204,2625,582,0.648,0.0,,
2525,6,42391,199.5,372,182,8,808,805,9203,2625,582,0.648,0.0,,
2530,6,42392,200.0,372,182,8,808,805,9202,2624,582,0.648,0.0,,
2535,6,42393,200.5,372,182,8,808,805,9202,2623,582,0.648,0.0,,
2540,6,42393,201.0,372,182,7,808,805,9201,2622,582,0.648,0.0,,
2545,6,42394,201.5,372,182,7,808,805,9200,2621,582,0.648,0.0,,
2550,6,42395,202.0,372,182,7,808,805,9199,2620,582,0.648,0.0,,
2555,6,42395,202.6,372,182,7,808,805,9198,2620,582,0.648,0.0,,
2560,6,42396,203.1,372,182,7,808,805,9198,2619,582,0.648,0.0,,
2565,6,42396,203.6,372,182,6,808,805,9197,2618,582,0.648,0.0,,
2570,6,42397,204.1,372,182,6,808,805,9196,2617,582,0.648,0.0,,
2575,6,42397,204.6,372,182,6,808,806,9195,2616,582,0.648,0.0,,
2580,6,42398,205.1,372,182,6,808,806,9194,2616,582,0.649,0.0,,
2585,6,42398,205.7,372,182,6,808,806,9193,2615,582,0.649,0.0,,
2590,6,42399,206.2,372,182,6,808,806,9193,2614,582,0.649,0.0,,
2595,6,42399,206.7,372,182,5,808,806,9192,2613,582,0.649,0.0,,
2600,6,42400,207.2,372,182,5,808,806,9191,2612,582,0.649,0.0,,
2605,6,42400,207.7,372,182,5,808,806,9190,2612,582,0.649,0.0,,
2610,6,42400,208.2,372,182,5,808,806,9189,2611,582,0.649,0.0,,
2615,6,42401,208.8,372,182,5,808,806,9189,2610,582,0.649,0.0,,
2620,6,42401,209.3,372,182,5,808,806,9188,2609,582,0.649,0.0,,
2625,6,42402,209.8,372,182,5,808,806,9187,2608,582,0.649,0.0,,
2630,6,42402,210.3,372,182,4,808,806,9186,2608,582,0.649,0.0,,
2635,6,42402,210.8,372,182,4,808,806,9185,2607,582,0.649,0.0,,
2640,6,42403,211.3,372,182,4,808,806,9185,2606,582,0.649,0.0,,
2645,6,42403,211.9,372,182,4,808,806,9184,2605,582,0.649,0.0,,
2650,6,42403,212.4,372,182,4,808,806,9183,2604,582,0.649,0.0,,
2655,6,42404,212.9,372,182,4,808,806,9182,2604,582,0.649,0.0,,
2660,6,42404,213.4,372,182,4,808,806,9181,2603,582,0.649,0.0,,
2665,6,42404,213.9,372,182,4,808,806,9181,2602,582,0.649,0.0,,
2670,6,42405,214.4,372,182,4,808,806,9180,2601,582,0.649,0.0,,
2675,6,42405,215.0,372,182,4,808,806,9179,2600,582,0.649,0.0,,
2680,6,42405,215.5,372,182,4,808,806,9178,2599,582,0.649,0.0,,
2685,6,42406,216.0,372,182,3,808,806,9177,2599,582,0.649,0.0,,
2690,6,42406,216.5,372,182,3,808,806,9177,2598,582,0.649,0.0,,
2695,6,42406,217.0,372,182,3,808,806,9176,2597,582,0.649,0.0,,
2700,6,42406,217.5,372,182,3,808,806,9175,2596,582,0.649,0.0,,
2705,6,42407,218.1,372,182,3,808,806,9174,2595,582,0.649,0.0,,
2710,6,42407,218.6,372,182,3,808,806,9173,2595,582,0.649,0.0,,
2715,6,42407,219.1,372,182,3,808,806,9172,2594,582,0.649,0.0,,
2720,6,42407,219.6,372,182,3,808,806,9172,2593,581,0.649,0.0,,
2725,6,42408,220.1,372,182,3,808,806,9171,2592,581,0.649,0.0,,
2730,6,42408,220.7,372,182,3,808,806,9170,2591,581,0.649,0.0,,
2735,6,42408,221.2,372,182,3,808,806,9169,2591,581,0.649,0.0,,
2740,6,42408,221.7,372,182,3,808,806,9168,2590,581,0.649,0.0,,
2745,6,42409,222.2,372,182,3,808,806,9168,2589,581,0.649,0.0,,
2750,6,42409,222.7,373,182,3,808,806,9167,2588,581,0.65,0.0,,
2755,6,42409,223.2,373,182,3,808,807,9166,2587,581,0.65,0.0,,
2760,6,42409,223.8,373,182,3,808,807,9165,2587,581,0.65,0.0,,
2765,6,42409,224.3,373,182,3,808,807,9164,2586,581,0.65,0.0,,
2770,6,42410,224.8,373,182,2,808,807,9164,2585,581,0.65,0.0,,
2775,6,42410,225.3,373,182,2,808,807,9163,2584,581,0.65,0.0,,
2780,6,42410,225.8,373,182,2,808,807,9162,2583,581,0.65,0.0,,
2785,6,42410,226.3,373,182,2,808,807,9161,2583,581,0.65,0.0,,
2790,6,42410,226.9,373,182,2,808,807,9160,2582,581,0.65,0.0,,
2795,6,42411,227.4,373,182,2,808,807,9160,2581,581,0.65,0.0,,
2800,6,42411,227.9,373,182,2,807,807,9159,2580,581,0.65,0.0,,
2805,6,42411,228.4,373,182,2,807,807,9158,2579,581,0.65,0.0,,
2810,6,42411,228.9,373,182,2,807,807,9157,2578,581,0.65,0.0,,
2815,6,42411,229.4,373,182,2,807,807,9156,2578,581,0.65,0.0,,
2820,6,42412,230.0,373,182,2,807,807,9156,2577,581,0.65,0.0,,
2825,6,42412,230.5,373,182,2,807,807,9155,2576,581,0.65,0.0,,
2830,6,42412,231.0,373,182,2,807,807,9154,2575,581,0.65,0.0,,
2835,6,42412,231.5,373,182,2,807,807,9153,2574,581,0.65,0.0,,
2840,6,42412,232.0,373,182,2,807,807,9152,2574,581,0.65,0.0,,
2845,6,42412,232.6,373,182,2,807,807,9151,2573,581,0.65,0.0,,
2850,6,42413,233.1,373,182,2,807,807,9151,2572,581,0.65,0.0,,
2855,6,42413,233.6,373,182,2,807,807,9150,2571,581,0.65,0.0,,
2860,6,42413,234.1,373,182,2,807,807,9149,2570,581,0.65,0.0,,
2865,6,42413,234.6,373,182,2,807,807,9148,2570,581,0.65,0.0,,
2870,6,42413,235.1,373,182,2,807,807,9147,2569,581,0.65,0.0,,
2875,6,42413,235.7,373,182,2,807,807,9147,2568,581,0.65,0.0,,
2880,6,42414,236.2,373,182,2,807,807,9146,2567,581,0.65,0.0,,
2885,6,42414,236.7,373,182,2,807,807,9145,2566,581,0.65,0.0,,
2890,6,42414,237.2,373,182,2,807,807,9144,2566,581,0.65,0.0,,
2895,6,42414,237.7,373,182,2,807,807,9143,2565,581,0.65,0.0,,
2900,6,42414,238.2,373,182,2,807,807,9143,2564,581,0.65,0.0,,
2905,6,42414,238.8,373,182,2,807,807,9142,2563,581,0.65,0.0,,
2910,6,42414,239.3,373,182,2,807,807,9141,2562,581,0.65,0.0,,
2915,6,42415,239.8,373,182,2,807,807,9140,2562,581,0.65,0.0,,
2920,6,42415,240.3,373,182,2,807,807,9139,2561,581,0.65,0.0,,
2925,6,42415,240.8,373,182,2,807,807,9139,2560,581,0.65,0.0,,
2930,6,42415,241.4,373,182,2,807,807,9138,2559,581,0.65,0.0,,
2935,6,42415,241.9,373,182,2,807,807,9137,2558,581,0.65,0.0,,
2940,6,42415,242.4,373,182,2,807,807,9136,2557,581,0.65,0.0,,
2945,6,42415,242.9,373,182,2,807,807,9135,2557,581,0.65,0.0,,
2950,6,42416,243.4,373,182,2,807,807,9135,2556,581,0.65,0.0,,
2955,6,42416,243.9,373,182,2,807,807,9134,2555,581,0.65,0.0,,
2960,6,42416,244.5,373,182,2,807,807,9133,2554,581,0.65,0.0,,
2965,6,42416,245.0,373,182,2,807,807,9132,2553,581,0.65,0.0,,
2970,6,42416,245.5,373,182,2,807,807,9131,2553,581,0.65,0.0,,
2975,6,42416,246.0,373,182,2,807,807,9130,2552,581,0.65,0.0,,
2980,6,42416,246.5,373,182,2,807,807,9130,2551,581,0.65,0.0,,
2985,6,42417,247.1,373,182,2,807,807,9129,2550,581,0.65,0.0,,
2990,6,42417,247.6,373,182,2,807,807,9128,2549,581,0.65,0.0,,
2995,6,42417,248.1,373,182,2,807,807,9127,2549,581,0.65,0.0,,
3000,6,42417,248.6,373,182,2,807,807,9126,2548,581,0.65,0.0,,
3005,6,42417,249.1,373,182,2,807,807,9126,2547,581,0.65,0.0,,
3010,6,42417,249.6,373,182,2,807,807,9125,2546,581,0.65,0.0,,
3015,6,42417,250.2,373,182,2,807,807,9124,2545,581,0.65,0.0,,
3020,6,42417,250.7,373,182,2,807,807,9123,2545,581,0.65,0.0,,
3025,6,42418,251.2,373,182,2,807,807,9122,2544,581,0.65,0.0,,
3030,6,42418,251.7,373,182,2,807,807,9122,2543,581,0.65,0.0,,
3035,6,42418,252.2,373,182,2,807,807,9121,2542,581,0.65,0.0,,
3040,6,42418,252.8,373,182,2,807,807,9120,2541,581,0.65,0.0,,
3045,6,42418,253.3,373,182,2,807,807,9119,2541,581,0.65,0.0,,
3050,6,42418,253.8,373,182,2,807,807,9118,2540,581,0.65,0.0,,
3055,6,42418,254.3,373,182,2,807,807,9118,2539,581,0.65,0.0,,
3060,6,42419,254.8,373,182,2,807,807,9117,2538,581,0.65,0.0,,
3065,6,42419,255.3,373,182,2,807,807,9116,2537,581,0.65,0.0,,
3070,6,42419,255.9,373,182,2,807,807,9115,2536,581,0.65,0.0,,
3075,6,42419,256.4,373,182,2,807,807,9114,2536,581,0.65,0.0,,
3080,6,42419,256.9,373,182,2,807,807,9114,2535,581,0.65,0.0,,
3085,6,42419,257.4,373,182,2,807,807,9113,2534,581,0.65,0.0,,
3090,6,42419,257.9,373,182,2,807,807,9112,2533,581,0.65,0.0,,
3095,6,42419,258.4,373,182,1,807,807,9111,2532,581,0.65,0.0,,
3100,6,42420,259.0,373,182,1,807,807,9110,2532,581,0.65,0.0,,
3105,6,42420,259.5,373,182,1,807,807,9109,2531,581,0.65,0.0,,
3110,6,42420,260.0,373,182,1,807,807,9109,2530,581,0.65,0.0,,
3115,6,42420,260.5,373,182,1,807,807,9108,2529,581,0.65,0.0,,
3120,6,42420,261.0,373,182,1,807,807,9107,2528,581,0.651,0.0,,
3125,6,42420,261.6,373,182,1,807,807,9106,2528,581,0.651,0.0,,
3130,6,42420,262.1,373,182,1,807,807,9105,2527,581,0.651,0.0,,
3135,6,42420,262.6,373,182,1,807,807,9105,2526,581,0.651,0.0,,
3140,6,42420,263.1,373,182,1,807,807,9104,2525,581,0.651,0.0,,
3145,6,42421,263.6,373,182,1,807,807,9103,2524,581,0.651,0.0,,
3150,6,42421,264.1,373,182,1,807,807,9102,2524,581,0.651,0.0,,
3155,6,42421,264.7,373,182,1,807,807,9101,2523,581,0.651,0.0,,
3160,6,42421,265.2,373,182,1,807,807,9101,2522,581,0.651,0.0,,
3165,6,42421,265.7,373,182,1,807,807,9100,2521,581,0.651,0.0,,
