# Flight Simulation Results - C208B Tamarack
# Route: KSZT to KSFO
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 78.5 kts
# Approach VREF: 52.8 kts
# Generated: 2025-11-06 14:04:52
# Original Data Points: 1568
# Sampled Data Points (5-sec intervals): 1568
# Time Range: 0 - 14290 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
3680,7,10431,171.0,178,153,0,787,787,6453,1803,670,0.28,0.0,,
3690,7,10431,171.5,178,153,0,787,787,6452,1802,670,0.28,0.0,,
3700,7,10431,172.0,178,153,0,787,787,6451,1801,670,0.28,0.0,,
3710,7,10431,172.5,178,153,0,787,787,6450,1800,670,0.28,0.0,,
3720,7,10431,173.0,178,153,0,787,787,6449,1799,670,0.28,0.0,,
3730,7,10431,173.5,178,153,0,787,787,6448,1798,670,0.28,0.0,,
3740,7,10431,174.0,178,153,0,787,787,6448,1798,670,0.28,0.0,,
3750,7,10431,174.5,178,153,0,787,787,6447,1797,670,0.28,0.0,,
3760,7,10431,175.0,178,153,0,787,787,6446,1796,670,0.28,0.0,,
3770,7,10431,175.5,178,153,0,787,787,6445,1795,670,0.28,0.0,,
3780,7,10431,176.0,178,153,0,787,787,6444,1794,670,0.28,0.0,,
3790,7,10431,176.5,178,153,0,787,787,6443,1793,670,0.28,0.0,,
3800,7,10431,177.0,178,153,0,787,787,6442,1792,670,0.28,0.0,,
3810,7,10431,177.5,178,153,0,787,787,6441,1791,670,0.28,0.0,,
3820,7,10431,178.0,178,153,0,787,787,6440,1790,670,0.28,0.0,,
3830,7,10431,178.5,178,153,0,787,787,6439,1789,670,0.28,0.0,,
3840,7,10431,179.0,178,153,0,787,787,6438,1788,670,0.28,0.0,,
3850,7,10431,179.5,178,153,0,787,787,6437,1787,670,0.28,0.0,,
3860,7,10431,180.0,178,153,0,787,787,6436,1786,670,0.28,0.0,,
3870,7,10431,180.5,178,153,0,787,787,6435,1785,670,0.28,0.0,,
3880,7,10431,181.0,178,153,0,787,787,6434,1784,670,0.28,0.0,,
3890,7,10431,181.4,178,153,0,787,787,6434,1784,670,0.28,0.0,,
3900,7,10431,181.9,178,153,0,787,787,6433,1783,670,0.28,0.0,,
3910,7,10431,182.4,178,153,0,787,787,6432,1782,670,0.28,0.0,,
3920,7,10431,182.9,178,153,0,787,787,6431,1781,670,0.28,0.0,,
3930,7,10431,183.4,178,153,0,787,787,6430,1780,670,0.28,0.0,,
3940,7,10431,183.9,178,153,0,787,787,6429,1779,670,0.28,0.0,,
3950,7,10431,184.4,178,153,0,787,787,6428,1778,670,0.28,0.0,,
3960,7,10431,184.9,178,153,0,787,787,6427,1777,670,0.28,0.0,,
3970,7,10431,185.4,178,153,0,787,787,6426,1776,670,0.28,0.0,,
3980,7,10431,185.9,178,153,0,787,787,6425,1775,670,0.28,0.0,,
3990,7,10431,186.4,178,153,0,787,787,6424,1774,670,0.28,0.0,,
4000,7,10431,186.9,178,153,0,787,786,6423,1773,670,0.28,0.0,,
4010,7,10431,187.4,178,153,0,787,786,6422,1772,670,0.28,0.0,,
4020,7,10431,187.9,178,153,0,787,786,6421,1771,670,0.28,0.0,,
4030,7,10431,188.4,178,153,0,787,786,6421,1771,670,0.28,0.0,,
4040,7,10431,188.9,178,153,0,787,786,6420,1770,670,0.28,0.0,,
4050,7,10431,189.4,178,153,0,786,786,6419,1769,670,0.28,0.0,,
4060,7,10431,189.9,178,153,0,786,786,6418,1768,670,0.28,0.0,,
4070,7,10431,190.4,179,153,0,786,786,6417,1767,670,0.28,0.0,,
4080,7,10431,190.9,179,153,0,786,786,6416,1766,670,0.28,0.0,,
4090,7,10431,191.4,179,153,0,786,786,6415,1765,670,0.28,0.0,,
4100,7,10431,191.9,179,153,0,786,786,6414,1764,670,0.28,0.0,,
4110,7,10431,192.4,179,153,0,786,786,6413,1763,670,0.28,0.0,,
4120,7,10431,192.9,179,153,0,786,786,6412,1762,670,0.28,0.0,,
4130,7,10431,193.3,179,153,0,786,786,6411,1761,670,0.28,0.0,,
4140,7,10431,193.8,179,153,0,786,786,6410,1760,670,0.28,0.0,,
4150,7,10431,194.3,179,153,0,786,786,6409,1759,670,0.28,0.0,,
4160,7,10431,194.8,179,153,0,786,786,6408,1758,670,0.28,0.0,,
4170,7,10431,195.3,179,153,0,786,786,6408,1758,670,0.28,0.0,,
4180,7,10431,195.8,179,153,0,786,786,6407,1757,670,0.28,0.0,,
4190,7,10431,196.3,179,153,0,786,786,6406,1756,670,0.28,0.0,,
4200,7,10431,196.8,179,153,0,786,786,6405,1755,670,0.28,0.0,,
4210,7,10431,197.3,179,153,0,786,786,6404,1754,670,0.28,0.0,,
4220,7,10431,197.8,179,153,0,786,786,6403,1753,670,0.28,0.0,,
4230,7,10431,198.3,179,153,0,786,786,6402,1752,670,0.28,0.0,,
4240,7,10431,198.8,179,153,0,786,786,6401,1751,670,0.28,0.0,,
4250,7,10431,199.3,179,153,0,786,786,6400,1750,670,0.28,0.0,,
4260,7,10431,199.8,179,153,0,786,786,6399,1749,670,0.28,0.0,,
4270,7,10431,200.3,179,153,0,786,786,6398,1748,670,0.28,0.0,,
4280,7,10431,200.8,179,153,0,786,786,6397,1747,670,0.28,0.0,,
4290,7,10431,201.3,179,153,0,786,786,6396,1746,670,0.28,0.0,,
4300,7,10431,201.8,179,153,0,786,786,6395,1745,670,0.28,0.0,,
4310,7,10431,202.3,179,153,0,786,786,6394,1744,670,0.28,0.0,,
4320,7,10431,202.8,179,153,0,786,786,6394,1744,670,0.28,0.0,,
4330,7,10431,203.3,179,153,0,786,786,6393,1743,670,0.28,0.0,,
4340,7,10431,203.8,179,153,0,786,786,6392,1742,670,0.28,0.0,,
4350,7,10431,204.3,179,153,0,786,786,6391,1741,670,0.28,0.0,,
4360,7,10431,204.8,179,153,0,786,786,6390,1740,670,0.28,0.0,,
4370,7,10431,205.3,179,153,0,786,786,6389,1739,670,0.28,0.0,,
4380,7,10431,205.7,179,153,0,786,786,6388,1738,670,0.28,0.0,,
4390,7,10431,206.2,179,153,0,786,786,6387,1737,670,0.28,0.0,,
4400,7,10431,206.7,179,153,0,786,786,6386,1736,670,0.28,0.0,,
4410,7,10431,207.2,179,153,0,786,786,6385,1735,670,0.28,0.0,,
4420,7,10431,207.7,179,153,0,786,786,6384,1734,670,0.28,0.0,,
4430,7,10431,208.2,179,153,0,786,786,6383,1733,670,0.28,0.0,,
4440,7,10431,208.7,179,153,0,786,786,6382,1732,670,0.28,0.0,,
4450,7,10431,209.2,179,153,0,786,786,6381,1731,670,0.28,0.0,,
4460,7,10431,209.7,179,153,0,786,786,6381,1731,670,0.28,0.0,,
4470,7,10431,210.2,179,153,0,786,786,6380,1730,670,0.28,0.0,,
4480,7,10431,210.7,179,153,0,786,786,6379,1729,670,0.28,0.0,,
4490,7,10431,211.2,179,153,0,786,786,6378,1728,670,0.28,0.0,,
4500,7,10431,211.7,179,153,0,786,786,6377,1727,670,0.28,0.0,,
4510,7,10431,212.2,179,153,0,786,786,6376,1726,670,0.28,0.0,,
4520,7,10431,212.7,179,153,0,786,786,6375,1725,670,0.28,0.0,,
4530,7,10431,213.2,179,153,0,786,786,6374,1724,670,0.28,0.0,,
4540,7,10431,213.7,179,153,0,786,786,6373,1723,670,0.28,0.0,,
4550,7,10431,214.2,179,153,0,786,786,6372,1722,670,0.28,0.0,,
4560,7,10431,214.7,179,153,0,786,786,6371,1721,670,0.28,0.0,,
4570,7,10431,215.2,179,153,0,786,786,6370,1720,670,0.28,0.0,,
4580,7,10431,215.7,179,153,0,786,786,6369,1719,670,0.28,0.0,,
4590,7,10431,216.2,179,153,0,786,786,6368,1718,670,0.28,0.0,,
4600,7,10431,216.7,179,153,0,786,786,6368,1718,670,0.28,0.0,,
4610,7,10431,217.2,179,153,0,786,786,6367,1717,670,0.28,0.0,,
4620,7,10432,217.6,179,153,0,786,786,6366,1716,670,0.28,0.0,,
4630,7,10432,218.1,179,153,0,786,786,6365,1715,670,0.28,0.0,,
4640,7,10432,218.6,179,153,0,786,786,6364,1714,670,0.28,0.0,,
4650,7,10432,219.1,179,153,0,786,786,6363,1713,670,0.28,0.0,,
4660,7,10432,219.6,179,153,0,786,786,6362,1712,670,0.28,0.0,,
4670,7,10432,220.1,179,153,0,786,786,6361,1711,670,0.28,0.0,,
4680,7,10432,220.6,179,153,0,786,786,6360,1710,670,0.28,0.0,,
4690,7,10432,221.1,179,153,0,786,786,6359,1709,670,0.28,0.0,,
4700,7,10432,221.6,179,153,0,786,786,6358,1708,670,0.28,0.0,,
4710,7,10432,222.1,179,153,0,786,786,6357,1707,670,0.28,0.0,,
4720,7,10432,222.6,179,153,0,786,786,6356,1706,670,0.28,0.0,,
4730,7,10432,223.1,179,153,0,786,786,6355,1705,670,0.28,0.0,,
4740,7,10432,223.6,179,153,0,786,786,6355,1705,670,0.28,0.0,,
4750,7,10432,224.1,179,153,0,786,786,6354,1704,670,0.28,0.0,,
4760,7,10432,224.6,179,153,0,786,786,6353,1703,670,0.28,0.0,,
4770,7,10432,225.1,179,153,0,786,786,6352,1702,670,0.28,0.0,,
4780,7,10432,225.6,179,153,0,786,786,6351,1701,670,0.28,0.0,,
4790,7,10432,226.1,179,153,0,786,786,6350,1700,670,0.28,0.0,,
4800,7,10432,226.6,179,153,0,786,786,6349,1699,670,0.28,0.0,,
4810,7,10432,227.1,179,153,0,786,786,6348,1698,670,0.28,0.0,,
4820,7,10432,227.6,179,153,0,786,786,6347,1697,670,0.28,0.0,,
4830,7,10432,228.1,179,153,0,786,786,6346,1696,670,0.28,0.0,,
4840,7,10432,228.6,179,153,0,786,786,6345,1695,670,0.28,0.0,,
4850,7,10432,229.1,179,153,0,786,786,6344,1694,670,0.28,0.0,,
4860,7,10432,229.6,179,153,0,786,786,6343,1693,670,0.28,0.0,,
4870,7,10432,230.1,179,153,0,786,786,6342,1692,670,0.28,0.0,,
4880,7,10432,230.5,179,153,0,786,786,6341,1691,670,0.28,0.0,,
4890,7,10432,231.0,179,153,0,786,786,6341,1691,670,0.28,0.0,,
4900,7,10432,231.5,179,153,0,786,786,6340,1690,670,0.28,0.0,,
4910,7,10432,232.0,179,153,0,786,786,6339,1689,670,0.28,0.0,,
4920,7,10432,232.5,179,153,0,786,786,6338,1688,670,0.28,0.0,,
4930,7,10432,233.0,179,153,0,786,786,6337,1687,670,0.28,0.0,,
4940,7,10432,233.5,179,153,0,786,786,6336,1686,670,0.28,0.0,,
4950,7,10432,234.0,179,153,0,786,786,6335,1685,670,0.28,0.0,,
4960,7,10432,234.5,179,153,0,786,786,6334,1684,670,0.28,0.0,,
4970,7,10432,235.0,179,153,0,786,786,6333,1683,670,0.28,0.0,,
4980,7,10432,235.5,179,153,0,786,786,6332,1682,670,0.28,0.0,,
4990,7,10432,236.0,179,153,0,786,786,6331,1681,670,0.28,0.0,,
5000,7,10432,236.5,179,153,0,786,786,6330,1680,670,0.28,0.0,,
5010,7,10432,237.0,179,153,0,786,786,6329,1679,670,0.28,0.0,,
5020,7,10432,237.5,179,153,0,786,786,6328,1678,670,0.28,0.0,,
5030,7,10432,238.0,179,153,0,786,786,6328,1678,670,0.28,0.0,,
5040,7,10432,238.5,179,153,0,786,786,6327,1677,670,0.28,0.0,,
5050,7,10432,239.0,179,153,0,786,786,6326,1676,670,0.28,0.0,,
5060,7,10432,239.5,179,153,0,786,786,6325,1675,670,0.28,0.0,,
5070,7,10432,240.0,179,153,0,786,786,6324,1674,670,0.28,0.0,,
5080,7,10432,240.5,179,153,0,786,786,6323,1673,670,0.28,0.0,,
5090,7,10432,241.0,179,153,0,786,786,6322,1672,670,0.28,0.0,,
5100,7,10432,241.5,179,153,0,786,786,6321,1671,670,0.28,0.0,,
5110,7,10432,242.0,179,153,0,786,786,6320,1670,670,0.28,0.0,,
5120,7,10432,242.5,179,153,0,786,786,6319,1669,670,0.28,0.0,,
5130,7,10432,242.9,179,153,0,786,786,6318,1668,670,0.28,0.0,,
5140,7,10432,243.4,179,153,0,786,786,6317,1667,670,0.28,0.0,,
5150,7,10432,243.9,179,153,0,786,786,6316,1666,670,0.28,0.0,,
5160,7,10432,244.4,179,153,0,786,786,6315,1665,670,0.28,0.0,,
5170,7,10432,244.9,179,153,0,786,786,6315,1665,670,0.28,0.0,,
5180,7,10432,245.4,179,153,0,786,786,6314,1664,670,0.28,0.0,,
5190,7,10432,245.9,179,153,0,786,786,6313,1663,670,0.28,0.0,,
5200,7,10432,246.4,179,153,0,786,786,6312,1662,670,0.28,0.0,,
5210,7,10432,246.9,179,153,0,786,786,6311,1661,670,0.28,0.0,,
5220,7,10432,247.4,179,153,0,786,786,6310,1660,670,0.28,0.0,,
5230,7,10432,247.9,179,153,0,786,785,6309,1659,670,0.28,0.0,,
5240,7,10432,248.4,179,153,0,786,785,6308,1658,670,0.28,0.0,,
5250,7,10432,248.9,179,153,0,786,785,6307,1657,670,0.28,0.0,,
5260,7,10432,249.4,179,153,0,786,785,6306,1656,670,0.28,0.0,,
5270,7,10432,249.9,179,153,0,786,785,6305,1655,670,0.28,0.0,,
5280,7,10432,250.4,179,153,0,785,785,6304,1654,670,0.28,0.0,,
5290,7,10432,250.9,179,153,0,785,785,6303,1653,670,0.28,0.0,,
5300,7,10432,251.4,179,153,0,785,785,6302,1652,670,0.28,0.0,,
5310,7,10432,251.9,179,153,0,785,785,6301,1651,670,0.28,0.0,,
5320,7,10432,252.4,179,153,0,785,785,6301,1651,670,0.28,0.0,,
5330,7,10432,252.9,179,153,0,785,785,6300,1650,670,0.28,0.0,,
5340,7,10432,253.4,179,153,0,785,785,6299,1649,670,0.28,0.0,,
5350,7,10432,253.9,179,153,0,785,785,6298,1648,670,0.28,0.0,,
5360,7,10432,254.4,179,153,0,785,785,6297,1647,670,0.28,0.0,,
5370,7,10432,254.9,179,153,0,785,785,6296,1646,670,0.28,0.0,,
5380,7,10432,255.4,179,153,0,785,785,6295,1645,670,0.28,0.0,,
5390,7,10432,255.9,179,153,0,785,785,6294,1644,670,0.28,0.0,,
5400,7,10432,256.3,179,153,0,785,785,6293,1643,670,0.28,0.0,,
5410,7,10432,256.8,179,153,0,785,785,6292,1642,670,0.28,0.0,,
5420,7,10432,257.3,179,153,0,785,785,6291,1641,670,0.28,0.0,,
5430,7,10432,257.8,179,153,0,785,785,6290,1640,670,0.28,0.0,,
5440,7,10432,258.3,179,153,0,785,785,6289,1639,670,0.28,0.0,,
5450,7,10432,258.8,179,153,0,785,785,6288,1638,670,0.28,0.0,,
5460,7,10432,259.3,179,153,0,785,785,6288,1638,670,0.28,0.0,,
5470,7,10432,259.8,179,153,0,785,785,6287,1637,670,0.28,0.0,,
5480,7,10432,260.3,179,153,0,785,785,6286,1636,670,0.28,0.0,,
5490,7,10432,260.8,179,153,0,785,785,6285,1635,670,0.28,0.0,,
5500,7,10432,261.3,179,153,0,785,785,6284,1634,670,0.28,0.0,,
5510,7,10432,261.8,179,153,0,785,785,6283,1633,670,0.28,0.0,,
5520,7,10432,262.3,179,153,0,785,785,6282,1632,670,0.28,0.0,,
5530,7,10432,262.8,179,153,0,785,785,6281,1631,670,0.28,0.0,,
5540,7,10432,263.3,179,153,0,785,785,6280,1630,670,0.28,0.0,,
5550,7,10432,263.8,179,153,0,785,785,6279,1629,670,0.28,0.0,,
5560,7,10432,264.3,179,153,0,785,785,6278,1628,670,0.28,0.0,,
5570,7,10432,264.8,179,153,0,785,785,6277,1627,670,0.28,0.0,,
5580,7,10433,265.3,179,153,0,785,785,6276,1626,670,0.28,0.0,,
5590,7,10433,265.8,179,153,0,785,785,6275,1625,670,0.28,0.0,,
5600,7,10433,266.3,179,153,0,785,785,6275,1625,670,0.28,0.0,,
5610,7,10433,266.8,179,153,0,785,785,6274,1624,670,0.28,0.0,,
5620,7,10433,267.3,179,153,0,785,785,6273,1623,670,0.28,0.0,,
5630,7,10433,267.8,179,153,0,785,785,6272,1622,670,0.28,0.0,,
5640,7,10433,268.3,179,153,0,785,785,6271,1621,670,0.28,0.0,,
5650,7,10433,268.8,179,153,0,785,785,6270,1620,670,0.28,0.0,,
5660,7,10433,269.3,179,153,0,785,785,6269,1619,670,0.28,0.0,,
5670,7,10433,269.7,179,153,0,785,785,6268,1618,670,0.28,0.0,,
5680,7,10433,270.2,179,153,0,785,785,6267,1617,670,0.28,0.0,,
5690,7,10433,270.7,179,153,0,785,785,6266,1616,670,0.28,0.0,,
5700,7,10433,271.2,179,153,0,785,785,6265,1615,670,0.28,0.0,,
5710,7,10433,271.7,179,153,0,785,785,6264,1614,670,0.28,0.0,,
5720,7,10433,272.2,179,153,0,785,785,6263,1613,670,0.28,0.0,,
5730,7,10433,272.7,179,153,0,785,785,6262,1612,670,0.28,0.0,,
5740,7,10433,273.2,179,153,0,785,785,6262,1612,670,0.28,0.0,,
5750,7,10433,273.7,179,153,0,785,785,6261,1611,670,0.28,0.0,,
5760,7,10433,274.2,179,153,0,785,785,6260,1610,670,0.28,0.0,,
5770,7,10433,274.7,179,153,0,785,785,6259,1609,670,0.28,0.0,,
5780,7,10433,275.2,179,153,0,785,785,6258,1608,670,0.28,0.0,,
5790,7,10433,275.7,179,153,0,785,785,6257,1607,670,0.28,0.0,,
5800,7,10433,276.2,179,153,0,785,785,6256,1606,670,0.28,0.0,,
5810,7,10433,276.7,179,153,0,785,785,6255,1605,670,0.28,0.0,,
5820,7,10433,277.2,179,153,0,785,785,6254,1604,670,0.28,0.0,,
5830,7,10433,277.7,179,153,0,785,785,6253,1603,670,0.28,0.0,,
5840,7,10433,278.2,179,153,0,785,785,6252,1602,670,0.28,0.0,,
5850,7,10433,278.7,179,153,0,785,785,6251,1601,670,0.28,0.0,,
5860,7,10433,279.2,179,153,0,785,785,6250,1600,670,0.28,0.0,,
5870,7,10433,279.7,179,153,0,785,785,6249,1599,670,0.28,0.0,,
5880,7,10433,280.2,179,153,0,785,785,6248,1598,670,0.28,0.0,,
5890,7,10433,280.7,179,153,0,785,785,6248,1598,670,0.28,0.0,,
5900,7,10433,281.2,179,153,0,785,785,6247,1597,670,0.28,0.0,,
5910,7,10433,281.7,179,153,0,785,785,6246,1596,670,0.28,0.0,,
5920,7,10433,282.2,179,153,0,785,785,6245,1595,670,0.28,0.0,,
5930,7,10433,282.7,179,153,0,785,785,6244,1594,670,0.28,0.0,,
5940,7,10433,283.1,179,153,0,785,785,6243,1593,670,0.28,0.0,,
5950,7,10433,283.6,179,153,0,785,785,6242,1592,670,0.28,0.0,,
5960,7,10433,284.1,179,153,0,785,785,6241,1591,670,0.28,0.0,,
5970,7,10433,284.6,179,153,0,785,785,6240,1590,670,0.28,0.0,,
5980,7,10433,285.1,179,153,0,785,785,6239,1589,670,0.28,0.0,,
5990,7,10433,285.6,179,153,0,785,785,6238,1588,670,0.28,0.0,,
6000,7,10433,286.1,179,153,0,785,785,6237,1587,670,0.28,0.0,,
6010,7,10433,286.6,179,153,0,785,785,6236,1586,670,0.28,0.0,,
6020,7,10433,287.1,179,153,0,785,785,6235,1585,670,0.28,0.0,,
6030,7,10433,287.6,179,153,0,785,785,6235,1585,670,0.28,0.0,,
6040,7,10433,288.1,179,153,0,785,785,6234,1584,670,0.28,0.0,,
6050,7,10433,288.6,179,153,0,785,785,6233,1583,670,0.28,0.0,,
6060,7,10433,289.1,179,153,0,785,785,6232,1582,670,0.28,0.0,,
6070,7,10433,289.6,179,153,0,785,785,6231,1581,670,0.28,0.0,,
6080,7,10433,290.1,179,153,0,785,785,6230,1580,670,0.28,0.0,,
6090,7,10433,290.6,179,153,0,785,785,6229,1579,670,0.28,0.0,,
6100,7,10433,291.1,179,153,0,785,785,6228,1578,670,0.28,0.0,,
6110,7,10433,291.6,179,153,0,785,785,6227,1577,670,0.28,0.0,,
6120,7,10433,292.1,179,153,0,785,785,6226,1576,670,0.28,0.0,,
6130,7,10433,292.6,179,153,0,785,785,6225,1575,670,0.28,0.0,,
6140,7,10433,293.1,179,153,0,785,785,6224,1574,670,0.28,0.0,,
6150,7,10433,293.6,179,153,0,785,785,6223,1573,670,0.28,0.0,,
6160,7,10433,294.1,179,153,0,785,785,6222,1572,670,0.28,0.0,,
6170,7,10433,294.6,179,153,0,785,785,6222,1572,670,0.28,0.0,,
6180,7,10433,295.1,179,153,0,785,785,6221,1571,670,0.28,0.0,,
6190,7,10433,295.6,179,153,0,785,785,6220,1570,670,0.28,0.0,,
6200,7,10433,296.1,179,153,0,785,785,6219,1569,670,0.28,0.0,,
6210,7,10433,296.6,179,153,0,785,785,6218,1568,670,0.28,0.0,,
6220,7,10433,297.1,179,153,0,785,785,6217,1567,670,0.28,0.0,,
6230,7,10433,297.5,179,153,0,785,785,6216,1566,670,0.28,0.0,,
6240,7,10433,298.0,179,153,0,785,785,6215,1565,670,0.28,0.0,,
6250,7,10433,298.5,179,153,0,785,785,6214,1564,670,0.28,0.0,,
6260,7,10433,299.0,179,153,0,785,785,6213,1563,670,0.28,0.0,,
6270,7,10433,299.5,179,153,0,785,785,6212,1562,670,0.28,0.0,,
6280,7,10433,300.0,179,153,0,785,785,6211,1561,670,0.28,0.0,,
6290,7,10433,300.5,179,153,0,785,785,6210,1560,670,0.28,0.0,,
6300,7,10433,301.0,179,153,0,785,785,6209,1559,670,0.28,0.0,,
6310,7,10433,301.5,179,153,0,785,785,6208,1558,670,0.28,0.0,,
6320,7,10433,302.0,179,153,0,785,785,6208,1558,670,0.281,0.0,,
6330,7,10433,302.5,179,153,0,785,785,6207,1557,670,0.281,0.0,,
6340,7,10433,303.0,179,153,0,785,785,6206,1556,670,0.281,0.0,,
6350,7,10433,303.5,179,153,0,785,785,6205,1555,670,0.281,0.0,,
6360,7,10433,304.0,179,153,0,785,785,6204,1554,670,0.281,0.0,,
6370,7,10433,304.5,179,153,0,785,785,6203,1553,670,0.281,0.0,,
6380,7,10433,305.0,179,153,0,785,785,6202,1552,670,0.281,0.0,,
6390,7,10433,305.5,179,153,0,785,785,6201,1551,670,0.281,0.0,,
6400,7,10433,306.0,179,153,0,785,785,6200,1550,670,0.281,0.0,,
6410,7,10433,306.5,179,153,0,785,785,6199,1549,670,0.281,0.0,,
6420,7,10433,307.0,179,153,0,785,785,6198,1548,670,0.281,0.0,,
6430,7,10433,307.5,179,153,0,785,785,6197,1547,670,0.281,0.0,,
6440,7,10433,308.0,179,153,0,785,785,6196,1546,670,0.281,0.0,,
6450,7,10433,308.5,179,153,0,785,785,6195,1545,670,0.281,0.0,,
6460,7,10433,309.0,179,153,0,785,785,6195,1545,670,0.281,0.0,,
6470,7,10433,309.5,179,153,0,785,785,6194,1544,670,0.281,0.0,,
6480,7,10433,310.0,179,153,0,785,785,6193,1543,670,0.281,0.0,,
6490,7,10433,310.5,179,153,0,785,784,6192,1542,670,0.281,0.0,,
6500,7,10433,311.0,179,153,0,785,784,6191,1541,670,0.281,0.0,,
6510,7,10433,311.4,179,153,0,785,784,6190,1540,670,0.281,0.0,,
6520,7,10433,311.9,179,153,0,785,784,6189,1539,670,0.281,0.0,,
6530,7,10433,312.4,179,153,0,785,784,6188,1538,670,0.281,0.0,,
6540,7,10433,312.9,179,153,0,784,784,6187,1537,670,0.281,0.0,,
6550,7,10433,313.4,179,153,0,784,784,6186,1536,670,0.281,0.0,,
6560,7,10434,313.9,179,153,0,784,784,6185,1535,670,0.281,0.0,,
6570,7,10434,314.4,179,153,0,784,784,6184,1534,670,0.281,0.0,,
6580,7,10434,314.9,179,153,0,784,784,6183,1533,670,0.281,0.0,,
6590,7,10434,315.4,179,153,0,784,784,6182,1532,670,0.281,0.0,,
6600,7,10434,315.9,179,153,0,784,784,6182,1532,670,0.281,0.0,,
6610,7,10434,316.4,179,153,0,784,784,6181,1531,670,0.281,0.0,,
6620,7,10434,316.9,179,153,0,784,784,6180,1530,670,0.281,0.0,,
6630,7,10434,317.4,179,153,0,784,784,6179,1529,670,0.281,0.0,,
6640,7,10434,317.9,179,153,0,784,784,6178,1528,670,0.281,0.0,,
6650,7,10434,318.4,179,153,0,784,784,6177,1527,670,0.281,0.0,,
6660,7,10434,318.9,179,153,0,784,784,6176,1526,670,0.281,0.0,,
6670,7,10434,319.4,179,153,0,784,784,6175,1525,670,0.281,0.0,,
6680,7,10434,319.9,179,153,0,784,784,6174,1524,670,0.281,0.0,,
6690,7,10434,320.4,179,153,0,784,784,6173,1523,670,0.281,0.0,,
6700,7,10434,320.9,179,153,0,784,784,6172,1522,670,0.281,0.0,,
6710,7,10434,321.4,179,153,0,784,784,6171,1521,670,0.281,0.0,,
6720,7,10434,321.9,179,153,0,784,784,6170,1520,670,0.281,0.0,,
6730,7,10434,322.4,179,153,0,784,784,6169,1519,670,0.281,0.0,,
6740,7,10434,322.9,179,153,0,784,784,6169,1519,670,0.281,0.0,,
6750,7,10434,323.4,179,153,0,784,784,6168,1518,670,0.281,0.0,,
6760,7,10434,323.9,179,153,0,784,784,6167,1517,670,0.281,0.0,,
6770,7,10434,324.4,179,153,0,784,784,6166,1516,670,0.281,0.0,,
6780,7,10434,324.9,179,153,0,784,784,6165,1515,670,0.281,0.0,,
6790,7,10434,325.4,179,153,0,784,784,6164,1514,670,0.281,0.0,,
6800,7,10434,325.9,179,153,0,784,784,6163,1513,670,0.281,0.0,,
6810,7,10434,326.3,179,153,0,784,784,6162,1512,670,0.281,0.0,,
6820,7,10434,326.8,179,153,0,784,784,6161,1511,670,0.281,0.0,,
6830,7,10434,327.3,179,153,0,784,784,6160,1510,670,0.281,0.0,,
6840,7,10434,327.8,179,153,0,784,784,6159,1509,670,0.281,0.0,,
6850,7,10434,328.3,179,153,0,784,784,6158,1508,670,0.281,0.0,,
6860,7,10434,328.8,179,153,0,784,784,6157,1507,670,0.281,0.0,,
6870,7,10434,329.3,179,153,0,784,784,6156,1506,670,0.281,0.0,,
6880,7,10434,329.8,179,153,0,784,784,6155,1505,670,0.281,0.0,,
6890,7,10434,330.3,179,153,0,784,784,6155,1505,670,0.281,0.0,,
6900,7,10434,330.8,179,153,0,784,784,6154,1504,670,0.281,0.0,,
6910,7,10434,331.3,179,153,0,784,784,6153,1503,670,0.281,0.0,,
6920,7,10434,331.8,179,153,0,784,784,6152,1502,670,0.281,0.0,,
6930,7,10434,332.3,179,153,0,784,784,6151,1501,670,0.281,0.0,,
6940,7,10434,332.8,179,153,0,784,784,6150,1500,670,0.281,0.0,,
6950,7,10434,333.3,179,153,0,784,784,6149,1499,670,0.281,0.0,,
6960,7,10434,333.8,179,153,0,784,784,6148,1498,670,0.281,0.0,,
6970,7,10434,334.3,179,153,0,784,784,6147,1497,670,0.281,0.0,,
6980,7,10434,334.8,179,153,0,784,784,6146,1496,670,0.281,0.0,,
6990,7,10434,335.3,179,153,0,784,784,6145,1495,670,0.281,0.0,,
7000,7,10434,335.8,179,153,0,784,784,6144,1494,670,0.281,0.0,,
7010,7,10434,336.3,179,153,0,784,784,6143,1493,670,0.281,0.0,,
7020,7,10434,336.8,179,153,0,784,784,6142,1492,670,0.281,0.0,,
7030,7,10434,337.3,179,153,0,784,784,6142,1492,670,0.281,0.0,,
7040,7,10434,337.8,179,153,0,784,784,6141,1491,670,0.281,0.0,,
7050,7,10434,338.3,179,153,0,784,784,6140,1490,670,0.281,0.0,,
7060,7,10434,338.8,179,153,0,784,784,6139,1489,670,0.281,0.0,,
7070,7,10434,339.3,179,153,0,784,784,6138,1488,670,0.281,0.0,,
7080,7,10434,339.8,179,153,0,784,784,6137,1487,670,0.281,0.0,,
