# Flight Simulation Results - CJ1+ Tamarack
# Route: CA-0485 to KTPA
# Initial Fuel: 3040 lb
# Payload: 500 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 115.3 kts
# Approach VREF: 89.4 kts
# Generated: 2025-11-06 14:01:48
# Original Data Points: 2037
# Sampled Data Points (5-sec intervals): 2037
# Time Range: 0 - 10180 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
9306,9,21017,906.9,355,260,-2000,659,1495,8909,1080,475,0.58,-9.4,,
9311,9,20851,907.4,354,260,-2000,657,1495,8908,1079,474,0.578,-9.4,,
9316,9,20684,907.9,353,260,-2000,656,1496,8907,1079,473,0.576,-9.5,,
9321,9,20517,908.4,352,260,-2000,654,1496,8907,1078,471,0.574,-9.5,,
9326,9,20351,908.9,351,260,-2000,652,1496,8906,1077,470,0.572,-9.5,,
9331,9,20184,909.4,350,260,-2000,650,1497,8905,1077,469,0.571,-9.5,,
9336,9,20017,909.8,349,260,-2000,649,1497,8905,1076,468,0.569,-9.6,,
9341,9,19851,910.3,348,260,-2000,647,1498,8904,1075,466,0.567,-9.6,,
9346,9,19684,910.8,347,260,-2000,645,1498,8903,1075,465,0.565,-9.6,,
9351,9,19517,911.3,347,260,-2000,643,1498,8903,1074,464,0.563,-9.6,,
9356,9,19351,911.8,346,260,-2000,642,1499,8902,1073,462,0.561,-9.7,,
9361,9,19184,912.3,345,260,-2000,640,1499,8901,1073,461,0.56,-9.7,,
9366,9,19017,912.7,344,260,-2000,638,1499,8901,1072,460,0.558,-9.7,,
9371,9,18851,913.2,343,260,-2000,636,1500,8900,1072,459,0.556,-9.7,,
9376,9,18684,913.7,342,260,-2000,635,1500,8900,1071,457,0.554,-9.8,,
9381,9,18517,914.2,341,260,-2000,633,1500,8899,1070,456,0.552,-9.8,,
9386,9,18351,914.6,340,260,-2000,631,1501,8898,1070,455,0.551,-9.8,,
9391,9,18184,915.1,340,260,-2000,629,1501,8898,1069,454,0.549,-9.8,,
9396,9,18017,915.6,339,260,-2000,627,1502,8897,1068,452,0.547,-9.9,,
9401,9,17851,916.0,338,260,-2000,626,1502,8896,1068,451,0.545,-9.9,,
9406,9,17684,916.5,337,260,-2000,624,1502,8896,1067,450,0.544,-9.9,,
9411,9,17517,917.0,336,260,-2000,622,1503,8895,1066,448,0.542,-9.9,,
9416,9,17351,917.5,335,260,-2000,620,1503,8895,1066,447,0.54,-10.0,,
9421,9,17184,917.9,334,260,-2000,618,1503,8894,1065,446,0.538,-10.0,,
9426,9,17017,918.4,334,260,-2000,617,1504,8893,1065,444,0.537,-10.0,,
9431,9,16851,918.8,333,260,-2000,615,1504,8893,1064,443,0.535,-10.1,,
9436,9,16684,919.3,332,260,-2000,613,1505,8892,1063,442,0.533,-10.1,,
9441,9,16517,919.8,331,260,-2000,611,1505,8891,1063,441,0.532,-10.1,,
9446,9,16351,920.2,330,260,-2000,610,1506,8891,1062,439,0.53,-10.1,,
9451,9,16184,920.7,329,260,-2000,608,1506,8890,1062,438,0.528,-10.2,,
9456,9,16017,921.1,329,260,-2000,606,1506,8890,1061,437,0.527,-10.2,,
9461,9,15851,921.6,328,260,-2000,604,1507,8889,1060,436,0.525,-10.2,,
9466,9,15684,922.0,327,260,-2000,603,1507,8888,1060,434,0.523,-10.2,,
9471,9,15517,922.5,326,260,-2000,601,1508,8888,1059,433,0.522,-10.3,,
9476,9,15351,923.0,325,260,-2000,599,1508,8887,1059,432,0.52,-10.3,,
9481,9,15184,923.4,324,260,-2000,597,1509,8887,1058,431,0.518,-10.3,,
9486,9,15017,923.9,324,260,-2000,596,1509,8886,1057,429,0.517,-10.3,,
9491,9,14851,924.3,323,260,-2000,594,1510,8885,1057,428,0.515,-10.4,,
9496,9,14684,924.8,322,260,-2000,592,1511,8885,1056,427,0.513,-10.4,,
9501,9,14517,925.2,321,260,-2000,591,1511,8884,1056,426,0.512,-10.4,,
9506,9,14351,925.6,320,260,-2000,589,1512,8884,1055,425,0.51,-10.4,,
9511,9,14184,926.1,320,260,-2000,587,1512,8883,1054,423,0.509,-10.5,,
9516,9,14017,926.5,319,260,-2000,586,1513,8882,1054,422,0.507,-10.5,,
9521,9,13851,927.0,318,260,-2000,584,1514,8882,1053,421,0.505,-10.5,,
9526,9,13684,927.4,317,260,-2000,583,1514,8881,1053,420,0.504,-10.5,,
9531,9,13517,927.9,316,260,-2000,581,1515,8881,1052,419,0.502,-10.6,,
9536,9,13351,928.3,316,260,-2000,579,1516,8880,1051,418,0.501,-10.6,,
9541,9,13184,928.7,315,260,-2000,578,1516,8880,1051,416,0.499,-10.6,,
9546,9,13017,929.2,314,260,-2000,576,1517,8879,1050,415,0.498,-10.7,,
9551,9,12851,929.6,313,260,-2000,574,1517,8878,1050,414,0.496,-10.7,,
9556,9,12684,930.0,312,260,-2000,572,1518,8878,1049,413,0.495,-10.7,,
9561,9,12517,930.5,312,260,-2000,571,1518,8877,1049,411,0.493,-10.7,,
9566,9,12351,930.9,311,260,-2000,569,1519,8877,1048,410,0.491,-10.8,,
9571,9,12184,931.3,310,260,-2000,567,1519,8876,1047,409,0.49,-10.8,,
9576,9,12017,931.8,309,260,-2000,565,1520,8876,1047,408,0.488,-10.8,,
9581,9,11851,932.2,309,260,-2000,564,1520,8875,1046,406,0.487,-10.8,,
9586,9,11684,932.6,308,260,-2000,562,1521,8874,1046,405,0.485,-10.9,,
9591,9,11517,933.0,307,260,-2000,560,1521,8874,1045,404,0.484,-10.9,,
9596,9,11351,933.5,306,260,-2000,558,1522,8873,1045,402,0.482,-10.9,,
9601,9,11184,933.9,306,260,-2000,556,1522,8873,1044,401,0.481,-11.0,,
9606,9,11017,934.3,305,260,-2000,555,1523,8872,1044,400,0.479,-11.0,,
9611,9,10851,934.7,304,260,-2000,553,1523,8872,1043,398,0.478,-11.0,,
9616,9,10684,935.2,303,260,-2000,551,1524,8871,1042,397,0.476,-11.0,,
9621,9,10517,935.6,303,260,-2000,549,1524,8871,1042,396,0.475,-11.1,,
9626,9,10351,936.0,302,260,-2000,547,1525,8870,1041,394,0.474,-11.1,,
9631,9,10184,936.4,301,260,-2000,545,1525,8869,1041,393,0.472,-11.1,,
9636,9,10017,936.8,300,260,-2000,543,1526,8869,1040,392,0.471,-11.1,,
9641,10,9884,937.3,293,254,-1500,724,1479,8868,1040,512,0.459,-8.6,,
9646,10,9759,937.7,284,247,-1500,623,1402,8868,1039,478,0.445,-8.8,,
9651,10,9634,938.0,275,239,-1500,524,1328,8867,1038,406,0.431,-9.1,,
9656,10,9509,938.4,266,232,-1500,425,1256,8866,1038,334,0.417,-9.4,,
9661,10,9384,938.8,258,225,-1500,326,1186,8866,1037,263,0.403,-9.7,,
9666,10,9259,939.1,249,217,-1500,228,1118,8866,1037,193,0.389,-10.1,,
9671,10,9134,939.5,240,210,-1500,131,1053,8866,1037,122,0.375,-10.5,,
9676,10,9009,939.8,231,202,-1500,100,991,8866,1037,74,0.36,-10.9,,
9681,10,8884,940.1,228,200,-1500,100,961,8865,1037,72,0.356,-11.0,,
9686,10,8759,940.4,227,200,-1500,100,961,8865,1037,72,0.355,-11.0,,
9691,10,8634,940.7,227,200,-1500,100,961,8865,1037,72,0.354,-11.1,,
9696,10,8509,941.1,227,200,-1500,100,961,8865,1037,72,0.353,-11.1,,
9701,10,8384,941.4,226,200,-1500,100,961,8865,1036,72,0.352,-11.1,,
9706,10,8259,941.7,226,200,-1500,100,961,8865,1036,72,0.351,-11.1,,
9711,10,8134,942.0,225,200,-1500,100,961,8865,1036,72,0.351,-11.1,,
9716,10,8009,942.3,225,200,-1500,100,961,8865,1036,72,0.35,-11.2,,
9721,10,7884,942.6,224,200,-1500,100,962,8865,1036,72,0.349,-11.2,,
9726,10,7759,942.9,224,200,-1500,100,962,8865,1036,72,0.348,-11.2,,
9731,10,7634,943.2,224,200,-1500,100,962,8864,1036,72,0.347,-11.2,,
9736,10,7509,943.6,223,200,-1500,100,962,8864,1036,72,0.347,-11.2,,
9741,10,7384,943.9,223,200,-1500,100,962,8864,1036,72,0.346,-11.3,,
9746,10,7259,944.2,222,200,-1500,100,962,8864,1036,72,0.345,-11.3,,
9751,10,7134,944.5,222,200,-1500,100,962,8864,1035,72,0.344,-11.3,,
9756,10,7009,944.8,222,200,-1500,100,962,8864,1035,72,0.343,-11.3,,
9761,10,6884,945.1,221,200,-1500,100,962,8864,1035,72,0.343,-11.4,,
9766,10,6759,945.4,221,200,-1500,100,963,8864,1035,72,0.342,-11.4,,
9771,10,6634,945.7,220,200,-1500,100,963,8864,1035,72,0.341,-11.4,,
9776,10,6509,946.0,220,200,-1500,100,963,8864,1035,72,0.34,-11.4,,
9781,10,6384,946.3,220,200,-1500,100,963,8863,1035,72,0.339,-11.4,,
9786,10,6259,946.6,219,200,-1500,100,963,8863,1035,72,0.339,-11.5,,
9791,10,6134,946.9,219,200,-1500,100,963,8863,1035,72,0.338,-11.5,,
9796,10,6009,947.2,218,200,-1500,100,963,8863,1035,72,0.337,-11.5,,
9801,10,5884,947.5,218,200,-1500,100,963,8863,1034,72,0.336,-11.5,,
9806,10,5759,947.8,217,200,-1500,100,963,8863,1034,72,0.336,-11.5,,
9811,10,5634,948.1,217,200,-1500,100,963,8863,1034,72,0.335,-11.6,,
9816,10,5509,948.4,217,200,-1500,100,964,8863,1034,72,0.334,-11.6,,
9821,10,5384,948.7,216,200,-1500,100,964,8863,1034,72,0.333,-11.6,,
9826,10,5259,949.0,216,200,-1500,100,964,8863,1034,72,0.333,-11.6,,
9831,10,5134,949.3,215,200,-1500,100,964,8862,1034,72,0.332,-11.7,,
9836,10,5009,949.6,215,200,-1500,100,964,8862,1034,72,0.331,-11.7,,
9841,10,4884,949.9,215,200,-1500,100,964,8862,1034,72,0.33,-11.7,,
9846,10,4759,950.2,214,200,-1500,100,964,8862,1034,72,0.329,-11.7,,
9851,10,4634,950.5,214,200,-1500,100,964,8862,1033,72,0.329,-11.7,,
9856,10,4509,950.8,214,200,-1500,100,964,8862,1033,72,0.328,-11.8,,
9861,10,4384,951.1,213,200,-1500,100,964,8862,1033,72,0.327,-11.8,,
9866,10,4259,951.4,213,200,-1500,100,965,8862,1033,72,0.327,-11.8,,
9871,10,4134,951.7,212,200,-1500,100,965,8862,1033,72,0.326,-11.8,,
9876,10,4009,952.0,212,200,-1500,100,965,8862,1033,72,0.325,-11.8,,
9881,10,3884,952.3,212,200,-1500,100,965,8861,1033,72,0.324,-11.9,,
9886,10,3759,952.6,211,200,-1500,100,965,8861,1033,72,0.324,-11.9,,
9891,10,3634,952.9,211,200,-1500,100,965,8861,1033,72,0.323,-11.9,,
9896,10,3509,953.2,210,200,-1500,100,965,8861,1033,72,0.322,-11.9,,
9901,10,3384,953.5,210,200,-1500,100,965,8861,1032,72,0.321,-12.0,,
9906,10,3259,953.8,210,200,-1500,100,965,8861,1032,72,0.321,-12.0,,
9911,10,3134,954.1,209,200,-1500,100,965,8861,1032,72,0.32,-12.0,,
9916,10,3009,954.3,209,200,-1500,100,965,8861,1032,72,0.319,-12.0,,
9921,11,2951,954.6,200,192,-700,713,1229,8860,1031,546,0.306,-5.8,115.3,
9926,11,2892,954.9,191,183,-700,600,1140,8859,1031,464,0.292,-6.1,115.3,
9931,11,2834,955.2,182,175,-700,489,1056,8859,1030,384,0.278,-6.4,115.3,
9936,11,2776,955.4,173,167,-700,382,978,8858,1030,306,0.265,-6.7,115.3,
9941,11,2717,955.6,164,158,-700,277,905,8858,1029,230,0.251,-7.1,115.3,
9946,11,2659,955.9,156,150,-700,175,839,8858,1029,156,0.237,-7.5,115.3,
9951,11,2601,956.1,147,141,-700,100,779,8858,1029,87,0.224,-8.0,115.3,
9956,11,2542,956.3,138,133,-700,100,727,8858,1029,72,0.21,-8.5,115.3,
9961,11,2484,956.5,135,130,-700,100,703,8858,1029,72,0.206,-8.7,115.3,
9966,11,2426,956.6,135,130,-700,100,703,8857,1029,72,0.205,-8.7,115.3,
9971,11,2367,956.8,135,130,-700,100,703,8857,1029,72,0.205,-8.7,115.3,
9976,11,2309,957.0,134,130,-700,100,703,8857,1029,72,0.205,-8.7,115.3,
9981,11,2251,957.2,134,130,-700,100,703,8857,1029,72,0.205,-8.7,115.3,
9986,11,2192,957.4,134,130,-700,100,703,8857,1028,72,0.205,-8.7,115.3,
9991,11,2134,957.6,134,130,-700,100,703,8857,1028,72,0.204,-8.7,115.3,
9996,11,2076,957.8,134,130,-700,100,703,8857,1028,72,0.204,-8.7,115.3,
10001,11,2017,957.9,134,130,-700,100,703,8857,1028,72,0.204,-8.7,115.3,
10006,11,1959,958.1,134,130,-700,100,703,8857,1028,72,0.204,-8.7,115.3,
10011,11,1901,958.3,134,130,-700,100,703,8857,1028,72,0.203,-8.7,115.3,
10016,11,1842,958.5,134,130,-700,100,703,8856,1028,72,0.203,-8.8,115.3,
10021,11,1784,958.7,133,130,-700,100,703,8856,1028,72,0.203,-8.8,115.3,
10026,11,1726,958.9,133,130,-700,100,703,8856,1028,72,0.203,-8.8,115.3,
10031,11,1667,959.1,133,130,-700,100,703,8856,1028,72,0.203,-8.8,115.3,
10036,11,1609,959.2,133,130,-700,100,703,8856,1027,72,0.202,-8.8,115.3,
10041,11,1551,959.4,133,130,-700,100,703,8856,1027,72,0.202,-8.8,115.3,
10046,11,1492,959.6,133,130,-700,100,703,8856,1027,72,0.202,-8.8,115.3,
10051,11,1434,959.8,133,130,-700,100,703,8856,1027,72,0.202,-8.8,115.3,
10056,11,1376,960.0,133,130,-700,100,703,8856,1027,72,0.202,-8.8,115.3,
10061,11,1317,960.2,133,130,-700,100,703,8856,1027,72,0.201,-8.8,115.3,
10066,11,1259,960.4,132,130,-700,100,703,8855,1027,72,0.201,-8.8,115.3,
10071,11,1201,960.5,132,130,-700,100,703,8855,1027,72,0.201,-8.8,115.3,
10076,11,1142,960.7,132,130,-700,100,703,8855,1027,72,0.201,-8.8,115.3,
10081,11,1084,960.9,132,130,-700,100,703,8855,1027,72,0.2,-8.9,115.3,
10086,11,1026,961.1,132,130,-700,100,703,8855,1026,72,0.2,-8.9,115.3,
10090,12,973,961.2,124,122,-700,121,953,8855,1026,114,0.188,-9.4,115.3,89.4
10095,12,915,961.4,115,114,-700,100,884,8855,1026,73,0.175,-10.2,115.3,89.4
10100,12,857,961.6,106,105,-700,100,830,8855,1026,72,0.161,-11.0,115.3,89.4
10105,12,798,961.7,97,96,-700,100,796,8855,1026,72,0.148,-12.0,115.3,89.4
10110,12,740,961.8,90,89,-700,100,784,8855,1026,72,0.137,-13.0,115.3,89.4
10115,12,682,962.0,90,89,-700,100,784,8854,1026,72,0.137,-13.0,115.3,89.4
10120,12,623,962.1,90,89,-700,100,784,8854,1026,72,0.137,-13.0,115.3,89.4
10125,12,565,962.2,90,89,-700,100,784,8854,1026,72,0.137,-13.0,115.3,89.4
10130,12,507,962.3,90,89,-700,100,784,8854,1025,72,0.136,-13.0,115.3,89.4
10135,12,448,962.5,90,89,-700,100,784,8854,1025,72,0.136,-13.0,115.3,89.4
10140,12,390,962.6,90,89,-700,100,784,8854,1025,72,0.136,-13.0,115.3,89.4
10145,12,332,962.7,90,89,-700,100,784,8854,1025,72,0.136,-13.1,115.3,89.4
10150,12,273,962.8,90,89,-700,100,784,8854,1025,72,0.136,-13.1,115.3,89.4
10155,12,215,963.0,90,89,-700,100,784,8854,1025,72,0.136,-13.1,115.3,89.4
10160,12,157,963.1,90,89,-700,100,784,8854,1025,72,0.136,-13.1,115.3,89.4
10165,12,98,963.2,90,89,-700,100,784,8853,1025,72,0.135,-13.1,115.3,89.4
10170,12,40,963.3,89,89,-700,100,784,8853,1025,72,0.135,-13.1,115.3,89.4
10175,13,18,963.4,55,55,-16,100,2357,8853,1025,71,0.083,-0.5,,89.4
10180,13,19,963.5,8,8,5,100,2217,8853,1024,72,0.012,1.1,,89.4
