aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts
C208B,Flatwing,0,10,25000,0.31,1371,1207.5488361705807,407,1850,18901,201
C208B,Flatwing,0,0,25000,0.31,1714,1168.5359175435249,394,1850,18902,198
C208B,Flatwing,0,10,25000,0.31,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,25000,0.31,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,25000,0.31,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,25000,0.31,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,25000,0.31,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,23000,0.35,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,23000,0.35,0,1292.2996079112386,430,1850,22905,205
C208B,Flatwing,0,0,23000,0.35,343,1249.8308547542315,420,1850,22906,202
C208B,Flatwing,0,10,23000,0.35,343,1280.6033281377875,430,1850,22901,204
C208B,Flatwing,0,0,23000,0.35,686,1238.3108566829142,419,1850,22905,201
C208B,Flatwing,0,10,23000,0.35,686,1266.7071393376227,427,1850,20901,202
C208B,Flatwing,0,0,23000,0.35,1029,1228.9665148133297,416,1850,20902,200
C208B,Flatwing,0,10,23000,0.35,1029,1228.6290503221041,414,1850,18901,201
C208B,Flatwing,0,0,23000,0.35,1371,1179.3791161337497,397,1850,18907,198
C208B,Flatwing,0,10,23000,0.35,1371,1208.5049049806578,408,1850,18901,199
C208B,Flatwing,0,0,23000,0.35,1714,1168.5359175435249,394,1850,18902,198
C208B,Flatwing,0,10,23000,0.35,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,23000,0.35,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,23000,0.35,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,23000,0.35,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,23000,0.35,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,23000,0.33,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,23000,0.33,0,1292.2996079112386,430,1850,22905,205
C208B,Flatwing,0,0,23000,0.33,343,1249.8308547542315,420,1850,22906,202
C208B,Flatwing,0,10,23000,0.33,343,1280.6033281377875,430,1850,22901,204
C208B,Flatwing,0,0,23000,0.33,686,1238.3108566829142,419,1850,22905,201
C208B,Flatwing,0,10,23000,0.33,686,1266.7071393376227,427,1850,20901,202
C208B,Flatwing,0,0,23000,0.33,1029,1228.9665148133297,416,1850,20902,200
C208B,Flatwing,0,10,23000,0.33,1029,1228.6290503221041,414,1850,18901,201
C208B,Flatwing,0,0,23000,0.33,1371,1179.3791161337497,397,1850,18907,198
C208B,Flatwing,0,10,23000,0.33,1371,1208.5049049806578,408,1850,18901,199
C208B,Flatwing,0,0,23000,0.33,1714,1168.5359175435249,394,1850,18902,198
C208B,Flatwing,0,10,23000,0.33,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,23000,0.33,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,23000,0.33,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,23000,0.33,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,23000,0.33,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,23000,0.31,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,23000,0.31,0,1292.3421525000758,430,1850,22905,205
C208B,Flatwing,0,0,23000,0.31,343,1249.8308547542315,420,1850,22906,202
C208B,Flatwing,0,10,23000,0.31,343,1280.6033281377875,430,1850,22901,204
C208B,Flatwing,0,0,23000,0.31,686,1238.3108566829142,419,1850,22905,201
C208B,Flatwing,0,10,23000,0.31,686,1266.7071393376227,427,1850,20901,202
C208B,Flatwing,0,0,23000,0.31,1029,1228.9665148133297,416,1850,20902,200
C208B,Flatwing,0,10,23000,0.31,1029,1228.6290503221041,414,1850,18901,201
C208B,Flatwing,0,0,23000,0.31,1371,1179.3791161337497,397,1850,18907,198
C208B,Flatwing,0,10,23000,0.31,1371,1208.5049049806578,408,1850,18901,199
C208B,Flatwing,0,0,23000,0.31,1714,1168.5359175435249,394,1850,18902,198
C208B,Flatwing,0,10,23000,0.31,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,23000,0.31,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,23000,0.31,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,23000,0.31,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,23000,0.31,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,21000,0.35,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,21000,0.35,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,21000,0.35,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,21000,0.35,343,1235.617279744005,415,1850,20908,201
C208B,Flatwing,0,0,21000,0.35,686,1195.6487869232567,405,1850,20900,199
C208B,Flatwing,0,10,21000,0.35,686,1224.8415154778752,414,1850,20901,200
C208B,Flatwing,0,0,21000,0.35,1029,1185.3176151118942,405,1850,20902,198
C208B,Flatwing,0,10,21000,0.35,1029,1217.016894744048,410,1850,18901,199
C208B,Flatwing,0,0,21000,0.35,1371,1179.3791161337497,397,1850,18907,198
C208B,Flatwing,0,10,21000,0.35,1371,1207.3382862562291,407,1850,18901,198
C208B,Flatwing,0,0,21000,0.35,1714,1168.5359175435249,394,1850,18902,198
C208B,Flatwing,0,10,21000,0.35,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,21000,0.35,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,21000,0.35,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,21000,0.35,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,21000,0.35,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,21000,0.33,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,21000,0.33,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,21000,0.33,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,21000,0.33,343,1235.617279744005,415,1850,20908,201
C208B,Flatwing,0,0,21000,0.33,686,1195.6487869232567,405,1850,20900,199
C208B,Flatwing,0,10,21000,0.33,686,1224.8415154778752,414,1850,20901,200
C208B,Flatwing,0,0,21000,0.33,1029,1185.3176151118942,405,1850,20902,198
C208B,Flatwing,0,10,21000,0.33,1029,1217.016894744048,410,1850,18901,199
C208B,Flatwing,0,0,21000,0.33,1371,1179.3791161337497,397,1850,18907,198
C208B,Flatwing,0,10,21000,0.33,1371,1207.3382862562291,407,1850,18901,198
C208B,Flatwing,0,0,21000,0.33,1714,1168.5359175435249,394,1850,18902,198
C208B,Flatwing,0,10,21000,0.33,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,21000,0.33,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,21000,0.33,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,21000,0.33,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,21000,0.33,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,21000,0.31,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,21000,0.31,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,21000,0.31,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,21000,0.31,343,1235.617279744005,415,1850,20908,201
C208B,Flatwing,0,0,21000,0.31,686,1195.6487869232567,405,1850,20900,199
C208B,Flatwing,0,10,21000,0.31,686,1224.8415154778752,414,1850,20901,200
C208B,Flatwing,0,0,21000,0.31,1029,1185.3176151118942,405,1850,20902,198
C208B,Flatwing,0,10,21000,0.31,1029,1217.016894744048,410,1850,18901,199
C208B,Flatwing,0,0,21000,0.31,1371,1179.3791161337497,397,1850,18907,198
C208B,Flatwing,0,10,21000,0.31,1371,1207.3382862562291,407,1850,18901,198
C208B,Flatwing,0,0,21000,0.31,1714,1168.5359175435249,394,1850,18902,198
C208B,Flatwing,0,10,21000,0.31,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,21000,0.31,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,21000,0.31,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,21000,0.31,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,21000,0.31,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,19000,0.35,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,19000,0.35,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,19000,0.35,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,19000,0.35,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,19000,0.35,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,19000,0.35,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,19000,0.35,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,19000,0.35,1029,1172.3767731474252,400,1850,18901,197
C208B,Flatwing,0,0,19000,0.35,1371,1135.3363114251465,390,1850,18907,195
C208B,Flatwing,0,10,19000,0.35,1371,1162.2736498394706,399,1850,18901,196
C208B,Flatwing,0,0,19000,0.35,1714,1125.2657291827927,390,1850,18902,194
C208B,Flatwing,0,10,19000,0.35,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,19000,0.35,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,19000,0.35,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,19000,0.35,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,19000,0.35,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,19000,0.33,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,19000,0.33,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,19000,0.33,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,19000,0.33,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,19000,0.33,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,19000,0.33,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,19000,0.33,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,19000,0.33,1029,1172.3767731474252,400,1850,18901,197
C208B,Flatwing,0,0,19000,0.33,1371,1135.3363114251465,390,1850,18907,195
C208B,Flatwing,0,10,19000,0.33,1371,1162.2736498394706,399,1850,18901,196
C208B,Flatwing,0,0,19000,0.33,1714,1125.2657291827927,390,1850,18902,194
C208B,Flatwing,0,10,19000,0.33,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,19000,0.33,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,19000,0.33,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,19000,0.33,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,19000,0.33,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,19000,0.31,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,19000,0.31,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,19000,0.31,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,19000,0.31,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,19000,0.31,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,19000,0.31,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,19000,0.31,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,19000,0.31,1029,1172.3767731474252,400,1850,18901,197
C208B,Flatwing,0,0,19000,0.31,1371,1135.3363114251465,390,1850,18907,195
C208B,Flatwing,0,10,19000,0.31,1371,1162.2736498394706,399,1850,18901,196
C208B,Flatwing,0,0,19000,0.31,1714,1125.2657291827927,390,1850,18902,194
C208B,Flatwing,0,10,19000,0.31,1714,1156.1352079076025,388,1850,16904,198
C208B,Flatwing,0,0,19000,0.31,2057,1122.6797881784425,440,1843,16907,198
C208B,Flatwing,0,10,19000,0.31,2057,1138.0726255830923,384,1843,16903,198
C208B,Flatwing,0,0,19000,0.31,2400,904.2537944548862,440,1500,16907,198
C208B,Flatwing,0,10,19000,0.31,2400,924.7761197489624,382,1500,16903,198
C208B,Flatwing,0,0,17000,0.35,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,17000,0.35,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,17000,0.35,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,17000,0.35,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,17000,0.35,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,17000,0.35,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,17000,0.35,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,17000,0.35,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,17000,0.35,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,17000,0.35,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,17000,0.35,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,17000,0.35,1714,1114.1956864469053,385,1850,16904,193
C208B,Flatwing,0,0,17000,0.35,2057,1075.4875069542281,375,1843,16907,191
C208B,Flatwing,0,10,17000,0.35,2057,1099.980254769082,383,1843,16903,192
C208B,Flatwing,0,0,17000,0.35,2400,865.1355530955087,305,1500,16907,190
C208B,Flatwing,0,10,17000,0.35,2400,884.5924445588374,311,1500,16903,191
C208B,Flatwing,0,0,17000,0.33,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,17000,0.33,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,17000,0.33,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,17000,0.33,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,17000,0.33,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,17000,0.33,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,17000,0.33,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,17000,0.33,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,17000,0.33,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,17000,0.33,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,17000,0.33,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,17000,0.33,1714,1114.1956864469053,385,1850,16904,193
C208B,Flatwing,0,0,17000,0.33,2057,1075.4875069542281,375,1843,16907,191
C208B,Flatwing,0,10,17000,0.33,2057,1099.980254769082,383,1843,16903,192
C208B,Flatwing,0,0,17000,0.33,2400,865.1355530955087,305,1500,16907,190
C208B,Flatwing,0,10,17000,0.33,2400,884.5924445588374,311,1500,16903,191
C208B,Flatwing,0,0,17000,0.31,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,17000,0.31,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,17000,0.31,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,17000,0.31,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,17000,0.31,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,17000,0.31,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,17000,0.31,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,17000,0.31,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,17000,0.31,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,17000,0.31,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,17000,0.31,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,17000,0.31,1714,1114.1956864469053,385,1850,16904,193
C208B,Flatwing,0,0,17000,0.31,2057,1075.4875069542281,375,1843,16907,191
C208B,Flatwing,0,10,17000,0.31,2057,1099.980254769082,383,1843,16903,192
C208B,Flatwing,0,0,17000,0.31,2400,865.1355530955087,305,1500,16907,190
C208B,Flatwing,0,10,17000,0.31,2400,884.5924445588374,311,1500,16903,191
C208B,Flatwing,0,0,15000,0.35,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,15000,0.35,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,15000,0.35,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,15000,0.35,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,15000,0.35,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,15000,0.35,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,15000,0.35,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,15000,0.35,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,15000,0.35,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,15000,0.35,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,15000,0.35,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,15000,0.35,1714,1095.9968107891466,379,1850,15932,192
C208B,Flatwing,0,0,15000,0.35,2057,1058.0807162729827,369,1843,15909,190
C208B,Flatwing,0,10,15000,0.35,2057,1064.8261669541544,371,1843,14905,190
C208B,Flatwing,0,0,15000,0.35,2400,851.8381909063215,300,1500,15909,189
C208B,Flatwing,0,10,15000,0.35,2400,857.8193372746007,301,1500,14905,189
C208B,Flatwing,0,0,15000,0.33,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,15000,0.33,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,15000,0.33,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,15000,0.33,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,15000,0.33,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,15000,0.33,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,15000,0.33,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,15000,0.33,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,15000,0.33,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,15000,0.33,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,15000,0.33,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,15000,0.33,1714,1095.9968107891466,379,1850,15932,192
C208B,Flatwing,0,0,15000,0.33,2057,1058.0807162729827,369,1843,15909,190
C208B,Flatwing,0,10,15000,0.33,2057,1064.8261669541544,371,1843,14905,190
C208B,Flatwing,0,0,15000,0.33,2400,851.8381909063215,300,1500,15909,189
C208B,Flatwing,0,10,15000,0.33,2400,857.8193372746007,301,1500,14905,189
C208B,Flatwing,0,0,15000,0.31,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,15000,0.31,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,15000,0.31,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,15000,0.31,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,15000,0.31,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,15000,0.31,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,15000,0.31,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,15000,0.31,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,15000,0.31,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,15000,0.31,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,15000,0.31,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,15000,0.31,1714,1095.9968107891466,379,1850,15932,192
C208B,Flatwing,0,0,15000,0.31,2057,1058.0807162729827,369,1843,15909,190
C208B,Flatwing,0,10,15000,0.31,2057,1064.8261669541544,371,1843,14905,190
C208B,Flatwing,0,0,15000,0.31,2400,851.8381909063215,300,1500,15909,189
C208B,Flatwing,0,10,15000,0.31,2400,857.8193372746007,301,1500,14905,189
C208B,Flatwing,0,0,13000,0.35,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,13000,0.35,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,13000,0.35,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,13000,0.35,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,13000,0.35,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,13000,0.35,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,13000,0.35,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,13000,0.35,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,13000,0.35,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,13000,0.35,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,13000,0.35,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,13000,0.35,1714,1095.9968107891466,379,1850,15932,192
C208B,Flatwing,0,0,13000,0.35,2057,1058.0807162729827,369,1843,15909,190
C208B,Flatwing,0,10,13000,0.35,2057,1061.1914687516685,369,1843,14698,190
C208B,Flatwing,0,0,13000,0.35,2400,851.8381909063215,300,1500,15909,189
C208B,Flatwing,0,10,13000,0.35,2400,854.9609875023186,300,1500,14698,189
C208B,Flatwing,0,0,13000,0.33,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,13000,0.33,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,13000,0.33,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,13000,0.33,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,13000,0.33,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,13000,0.33,686,1198.4521489683982,406,1850,19672,199
C208B,Flatwing,0,0,13000,0.33,1029,1159.6916888986123,396,1850,19641,197
C208B,Flatwing,0,10,13000,0.33,1029,1162.7716716970374,396,1850,18428,197
C208B,Flatwing,0,0,13000,0.33,1371,1125.613431746223,387,1850,18394,194
C208B,Flatwing,0,10,13000,0.33,1371,1128.7375354472492,388,1850,17182,194
C208B,Flatwing,0,0,13000,0.33,1714,1092.8969474351866,378,1850,17144,192
C208B,Flatwing,0,10,13000,0.33,1714,1095.9968107891466,379,1850,15932,192
C208B,Flatwing,0,0,13000,0.33,2057,1058.0807162729827,369,1843,15909,190
C208B,Flatwing,0,10,13000,0.33,2057,1061.1914687516685,369,1843,14698,190
C208B,Flatwing,0,0,13000,0.33,2400,851.8381909063215,300,1500,15909,189
C208B,Flatwing,0,10,13000,0.33,2400,854.9609875023186,300,1500,14698,189
C208B,Flatwing,0,0,13000,0.31,0,1270.6591050751454,424,1850,23338,204
C208B,Flatwing,0,10,13000,0.31,0,1274.0900879188293,425,1850,22130,204
C208B,Flatwing,0,0,13000,0.31,343,1232.1712677352634,414,1850,22114,201
C208B,Flatwing,0,10,13000,0.31,343,1235.6860290981233,415,1850,20908,201
C208B,Flatwing,0,0,13000,0.31,686,1195.1561537327098,405,1850,20884,199
C208B,Flatwing,0,10,13000,0.31,686,1198.4521489683982,406,1850,19672,199
