# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 108.7 kts
# Approach VREF: 83.2 kts
# Generated: 2025-11-12 09:02:01
# Original Data Points: 3055
# Sampled Data Points (2-sec intervals): 7636
# Time Range: 0 - 15270 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,22,3585,157,10495,3340,0,0.001,36.3,108.7,83.2
2,0,takeoff roll,17,0.0,12,12,409,3542,165,10494,3339,965,0.019,35.8,108.7,83.2
4,0,takeoff roll,35,0.0,24,24,816,3496,172,10492,3337,1981,0.037,35.2,108.7,83.2
6,0,takeoff roll,69,0.0,36,35,1196,3450,187,10491,3336,2483,0.056,34.5,108.7,83.2
8,0,takeoff roll,118,0.1,48,46,1547,3405,208,10489,3334,2471,0.073,33.7,108.7,83.2
10,0,takeoff roll,168,0.1,60,58,1899,3359,230,10488,3333,2459,0.091,33.0,108.7,83.2
12,0,takeoff roll,244,0.1,71,68,2184,3315,263,10487,3332,2426,0.108,32.2,108.7,83.2
14,0,takeoff roll,319,0.2,82,79,2470,3271,296,10485,3330,2394,0.125,31.3,108.7,83.2
16,0,takeoff roll,401,0.2,92,88,2631,3234,373,10484,3329,2406,0.14,29.8,108.7,83.2
18,3,3rd segment climb,489,0.3,101,96,2668,3204,496,10483,3328,2463,0.154,27.5,108.7,83.2
20,3,3rd segment climb,577,0.3,109,105,2706,3174,618,10482,3327,2520,0.167,25.3,108.7,83.2
22,3,3rd segment climb,667,0.4,112,107,2714,3158,645,10480,3325,2453,0.171,24.7,108.7,83.2
24,3,3rd segment climb,757,0.5,112,107,2713,3145,639,10479,3324,2344,0.171,24.6,108.7,83.2
26,3,3rd segment climb,848,0.5,112,107,2712,3135,635,10478,3323,2261,0.172,24.6,108.7,83.2
28,3,3rd segment climb,938,0.6,112,107,2709,3129,635,10477,3322,2257,0.172,24.5,108.7,83.2
30,3,3rd segment climb,1028,0.6,113,107,2707,3123,635,10475,3320,2253,0.172,24.4,108.7,83.2
32,3,3rd segment climb,1119,0.7,113,107,2705,3117,635,10474,3319,2249,0.172,24.4,108.7,83.2
34,3,3rd segment climb,1209,0.8,113,107,2703,3112,635,10473,3318,2245,0.173,24.3,108.7,83.2
36,3,3rd segment climb,1299,0.8,113,107,2701,3106,635,10472,3317,2240,0.173,24.3,108.7,83.2
38,3,3rd segment climb,1389,0.9,113,107,2698,3100,635,10470,3315,2236,0.173,24.2,108.7,83.2
40,3,3rd segment climb,1479,1.0,113,107,2696,3094,635,10469,3314,2232,0.174,24.2,108.7,83.2
42,3,3rd segment climb,1575,1.0,120,113,2829,3071,632,10468,3313,2222,0.184,24.0,108.7,83.2
44,4,climb IAS,1675,1.1,129,121,3007,3042,628,10467,3312,2209,0.198,23.7,108.7,83.2
46,4,climb IAS,1777,1.2,138,130,3171,3012,629,10465,3310,2194,0.211,23.4,108.7,83.2
48,4,climb IAS,1888,1.2,146,137,3291,2979,646,10464,3309,2169,0.224,22.9,108.7,83.2
50,4,climb IAS,1999,1.3,155,145,3411,2945,663,10463,3308,2145,0.237,22.3,108.7,83.2
52,4,climb IAS,2116,1.4,163,152,3492,2914,691,10462,3307,2121,0.25,21.7,108.7,83.2
54,4,climb IAS,2234,1.5,171,160,3561,2883,722,10461,3306,2098,0.262,21.1,108.7,83.2
56,4,climb IAS,2353,1.6,178,166,3616,2852,755,10460,3305,2075,0.274,20.5,108.7,83.2
58,4,climb IAS,2475,1.7,185,172,3630,2824,793,10458,3303,2054,0.284,19.8,108.7,83.2
60,4,climb IAS,2597,1.8,192,179,3644,2796,832,10457,3302,2033,0.295,19.1,108.7,83.2
62,4,climb IAS,2717,1.9,194,180,3633,2782,845,10456,3301,2018,0.298,18.9,108.7,83.2
64,4,climb IAS,2838,2.0,194,180,3614,2772,849,10455,3300,2006,0.299,18.7,108.7,83.2
66,4,climb IAS,2958,2.1,194,180,3599,2764,852,10454,3299,1995,0.299,18.6,108.7,83.2
68,4,climb IAS,3077,2.2,195,180,3592,2757,852,10453,3298,1990,0.3,18.5,108.7,83.2
70,4,climb IAS,3197,2.4,195,180,3586,2750,852,10452,3297,1985,0.301,18.5,108.7,83.2
72,4,climb IAS,3316,2.5,195,180,3580,2743,852,10451,3296,1980,0.301,18.4,108.7,83.2
74,4,climb IAS,3436,2.6,196,180,3574,2736,852,10450,3295,1975,0.302,18.3,108.7,83.2
76,4,climb IAS,3555,2.7,196,180,3567,2729,852,10448,3293,1970,0.303,18.3,108.7,83.2
78,4,climb IAS,3673,2.8,196,180,3561,2722,852,10447,3292,1965,0.303,18.2,108.7,83.2
80,4,climb IAS,3792,2.9,197,180,3554,2715,852,10446,3291,1960,0.304,18.1,108.7,83.2
82,4,climb IAS,3910,3.0,197,180,3548,2708,852,10445,3290,1955,0.305,18.1,108.7,83.2
84,4,climb IAS,4028,3.1,197,180,3542,2701,852,10444,3289,1950,0.305,18.0,108.7,83.2
86,4,climb IAS,4146,3.2,198,180,3535,2694,851,10443,3288,1945,0.306,17.9,108.7,83.2
88,4,climb IAS,4264,3.3,198,180,3529,2688,851,10442,3287,1940,0.307,17.9,108.7,83.2
90,4,climb IAS,4381,3.5,199,180,3522,2681,851,10441,3286,1935,0.307,17.8,108.7,83.2
92,4,climb IAS,4498,3.6,199,180,3516,2674,851,10440,3285,1930,0.308,17.7,108.7,83.2
94,4,climb IAS,4616,3.7,199,180,3509,2667,851,10439,3284,1925,0.309,17.7,108.7,83.2
96,4,climb IAS,4732,3.8,200,180,3503,2660,851,10438,3283,1920,0.309,17.6,108.7,83.2
98,4,climb IAS,4849,3.9,200,180,3496,2653,851,10437,3282,1915,0.31,17.5,108.7,83.2
100,4,climb IAS,4965,4.0,200,180,3490,2647,851,10436,3281,1910,0.311,17.5,108.7,83.2
102,4,climb IAS,5081,4.1,201,180,3483,2640,851,10435,3280,1906,0.311,17.4,108.7,83.2
104,4,climb IAS,5197,4.2,201,180,3476,2633,851,10433,3278,1901,0.312,17.3,108.7,83.2
106,4,climb IAS,5313,4.3,201,180,3470,2626,851,10432,3277,1896,0.313,17.3,108.7,83.2
108,4,climb IAS,5429,4.5,202,180,3463,2620,851,10431,3276,1891,0.313,17.2,108.7,83.2
110,4,climb IAS,5544,4.6,202,180,3457,2613,850,10430,3275,1886,0.314,17.1,108.7,83.2
112,4,climb IAS,5659,4.7,202,180,3450,2606,850,10429,3274,1881,0.315,17.1,108.7,83.2
114,4,climb IAS,5774,4.8,203,180,3443,2599,850,10428,3273,1876,0.315,17.0,108.7,83.2
116,4,climb IAS,5888,4.9,203,180,3436,2593,850,10427,3272,1872,0.316,16.9,108.7,83.2
118,4,climb IAS,6003,5.0,203,180,3430,2586,850,10426,3271,1867,0.317,16.9,108.7,83.2
120,4,climb IAS,6117,5.1,204,180,3423,2579,850,10425,3270,1862,0.317,16.8,108.7,83.2
122,4,climb IAS,6231,5.2,204,180,3416,2573,850,10424,3269,1857,0.318,16.8,108.7,83.2
124,4,climb IAS,6345,5.4,204,180,3409,2566,850,10423,3268,1852,0.319,16.7,108.7,83.2
126,4,climb IAS,6458,5.5,205,180,3403,2560,850,10422,3267,1848,0.319,16.6,108.7,83.2
