# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 112.3 kts
# Approach VREF: 86.6 kts
# Generated: 2025-11-12 09:01:26
# Original Data Points: 2938
# Sampled Data Points (2-sec intervals): 7344
# Time Range: 0 - 14686 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,22,3585,156,10420,3340,0,0.001,36.6,112.3,86.6
2,0,takeoff roll,17,0.0,12,12,415,3541,164,10419,3339,965,0.019,36.1,112.3,86.6
4,0,takeoff roll,36,0.0,25,24,828,3495,171,10417,3337,1981,0.038,35.4,112.3,86.6
6,0,takeoff roll,70,0.0,37,35,1213,3449,186,10416,3336,2483,0.056,34.8,112.3,86.6
8,0,takeoff roll,120,0.1,48,47,1569,3403,207,10414,3334,2470,0.074,34.0,112.3,86.6
10,0,takeoff roll,170,0.1,60,58,1925,3358,229,10413,3333,2458,0.092,33.2,112.3,86.6
12,0,takeoff roll,247,0.1,71,69,2214,3313,262,10412,3332,2425,0.109,32.4,112.3,86.6
14,0,takeoff roll,324,0.2,82,79,2503,3269,295,10410,3330,2393,0.126,31.5,112.3,86.6
16,0,takeoff roll,406,0.2,92,89,2625,3231,411,10409,3329,2380,0.141,29.6,112.3,86.6
18,3,3rd segment climb,494,0.3,101,97,2579,3201,610,10408,3328,2386,0.155,26.5,112.3,86.6
20,3,3rd segment climb,582,0.3,110,106,2533,3171,809,10407,3327,2393,0.168,23.4,112.3,86.6
22,3,3rd segment climb,671,0.4,113,108,2578,3151,810,10405,3325,2343,0.173,23.1,112.3,86.6
24,3,3rd segment climb,760,0.5,116,110,2634,3132,789,10404,3324,2288,0.177,23.1,112.3,86.6
26,3,3rd segment climb,849,0.5,117,112,2667,3118,777,10403,3323,2252,0.179,23.1,112.3,86.6
28,3,3rd segment climb,937,0.6,117,112,2664,3113,777,10402,3322,2247,0.179,23.0,112.3,86.6
30,3,3rd segment climb,1026,0.7,117,112,2662,3107,777,10400,3320,2241,0.179,23.0,112.3,86.6
32,3,3rd segment climb,1115,0.7,117,112,2659,3102,776,10399,3319,2237,0.18,22.9,112.3,86.6
34,3,3rd segment climb,1203,0.8,118,112,2657,3096,776,10398,3318,2233,0.18,22.9,112.3,86.6
36,3,3rd segment climb,1292,0.8,118,112,2654,3090,776,10397,3317,2229,0.18,22.8,112.3,86.6
38,3,3rd segment climb,1380,0.9,118,112,2652,3085,776,10395,3315,2225,0.181,22.8,112.3,86.6
40,3,3rd segment climb,1469,1.0,118,112,2649,3079,776,10394,3314,2221,0.181,22.7,112.3,86.6
42,3,3rd segment climb,1562,1.1,124,117,2774,3059,765,10393,3313,2213,0.19,22.6,112.3,86.6
44,4,climb IAS,1656,1.1,131,123,2913,3037,753,10392,3312,2204,0.201,22.5,112.3,86.6
46,4,climb IAS,1756,1.2,138,130,3048,3011,747,10390,3310,2190,0.212,22.3,112.3,86.6
48,4,climb IAS,1862,1.3,146,138,3177,2978,750,10389,3309,2167,0.225,22.0,112.3,86.6
50,4,climb IAS,1969,1.4,155,145,3305,2946,753,10388,3308,2144,0.237,21.6,112.3,86.6
52,4,climb IAS,2083,1.5,162,152,3389,2916,772,10387,3307,2122,0.249,21.1,112.3,86.6
54,4,climb IAS,2198,1.5,170,159,3467,2885,793,10386,3306,2099,0.261,20.6,112.3,86.6
56,4,climb IAS,2314,1.6,178,166,3528,2856,818,10385,3305,2078,0.273,20.0,112.3,86.6
58,4,climb IAS,2434,1.7,185,173,3563,2828,850,10383,3303,2057,0.284,19.4,112.3,86.6
60,4,climb IAS,2553,1.8,192,179,3598,2800,881,10382,3302,2036,0.296,18.8,112.3,86.6
62,4,climb IAS,2673,2.0,199,185,3601,2774,916,10381,3301,2017,0.306,18.2,112.3,86.6
64,4,climb IAS,2793,2.1,206,191,3600,2749,953,10380,3300,1997,0.317,17.6,112.3,86.6
