# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 25000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 113.4 kts
# Approach VREF: 87.6 kts
# Generated: 2025-11-11 08:05:04
# Original Data Points: 2338
# Sampled Data Points (2-sec intervals): 5844
# Time Range: 0 - 11686 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,21,3585,159,10590,3340,0,0.001,36.0,113.4,87.6
2,0,takeoff roll,17,0.0,12,12,402,3542,166,10589,3339,965,0.018,35.4,113.4,87.6
4,0,takeoff roll,35,0.0,24,23,802,3497,173,10587,3337,1982,0.037,34.8,113.4,87.6
6,0,takeoff roll,68,0.0,36,35,1175,3452,187,10586,3336,2484,0.055,34.2,113.4,87.6
8,0,takeoff roll,116,0.1,48,46,1521,3406,208,10584,3334,2472,0.073,33.4,113.4,87.6
10,0,takeoff roll,165,0.1,59,57,1867,3361,229,10583,3333,2460,0.09,32.7,113.4,87.6
12,0,takeoff roll,239,0.1,70,68,2150,3318,261,10582,3332,2428,0.107,31.9,113.4,87.6
14,0,takeoff roll,314,0.2,81,78,2432,3274,293,10580,3330,2396,0.124,31.1,113.4,87.6
16,0,takeoff roll,395,0.2,91,88,2558,3236,404,10579,3329,2415,0.139,29.2,113.4,87.6
18,3,3rd segment climb,482,0.3,100,96,2527,3205,595,10578,3328,2486,0.153,26.3,113.4,87.6
20,3,3rd segment climb,569,0.3,109,105,2496,3174,785,10577,3327,2557,0.167,23.4,113.4,87.6
22,3,3rd segment climb,656,0.4,114,109,2526,3151,828,10575,3325,2487,0.173,22.5,113.4,87.6
24,3,3rd segment climb,743,0.5,116,111,2583,3133,807,10574,3324,2357,0.177,22.5,113.4,87.6
26,3,3rd segment climb,831,0.5,118,113,2627,3116,789,10573,3323,2251,0.18,22.6,113.4,87.6
28,3,3rd segment climb,918,0.6,118,113,2625,3111,789,10572,3322,2246,0.181,22.5,113.4,87.6
30,3,3rd segment climb,1005,0.7,118,113,2623,3105,789,10570,3320,2240,0.181,22.5,113.4,87.6
32,3,3rd segment climb,1093,0.7,118,113,2620,3100,789,10569,3319,2236,0.181,22.4,113.4,87.6
34,3,3rd segment climb,1180,0.8,119,113,2618,3094,789,10568,3318,2232,0.181,22.4,113.4,87.6
36,3,3rd segment climb,1267,0.8,119,113,2615,3089,789,10567,3317,2228,0.182,22.3,113.4,87.6
38,3,3rd segment climb,1354,0.9,119,113,2613,3083,789,10565,3315,2224,0.182,22.2,113.4,87.6
40,3,3rd segment climb,1441,1.0,119,113,2610,3078,789,10564,3314,2220,0.182,22.2,113.4,87.6
42,3,3rd segment climb,1532,1.0,124,117,2703,3061,780,10563,3313,2213,0.189,22.1,113.4,87.6
44,4,climb IAS,1625,1.1,130,123,2836,3039,768,10562,3312,2204,0.2,22.0,113.4,87.6
46,4,climb IAS,1720,1.2,137,129,2967,3016,758,10560,3310,2193,0.21,21.9,113.4,87.6
48,4,climb IAS,1825,1.3,145,137,3091,2984,761,10559,3309,2171,0.223,21.5,113.4,87.6
50,4,climb IAS,1929,1.4,153,144,3215,2953,763,10558,3308,2148,0.235,21.2,113.4,87.6
52,4,climb IAS,2039,1.4,161,151,3306,2922,778,10557,3307,2126,0.247,20.7,113.4,87.6
54,4,climb IAS,2152,1.5,169,158,3382,2893,798,10556,3306,2104,0.259,20.3,113.4,87.6
56,4,climb IAS,2265,1.6,176,165,3450,2863,820,10555,3305,2083,0.27,19.7,113.4,87.6
58,4,climb IAS,2382,1.7,183,171,3485,2836,849,10553,3303,2062,0.282,19.2,113.4,87.6
60,4,climb IAS,2499,1.8,190,177,3520,2808,879,10552,3302,2042,0.293,18.6,113.4,87.6
62,4,climb IAS,2616,2.0,197,183,3531,2783,913,10551,3301,2022,0.303,18.0,113.4,87.6
64,4,climb IAS,2734,2.1,204,189,3532,2757,948,10550,3300,2004,0.313,17.4,113.4,87.6
66,4,climb IAS,2852,2.2,209,194,3525,2734,981,10549,3299,1985,0.323,16.9,113.4,87.6
68,4,climb IAS,2968,2.3,212,197,3490,2717,1005,10548,3298,1970,0.327,16.4,113.4,87.6
70,4,climb IAS,3084,2.4,215,199,3455,2699,1029,10547,3297,1954,0.332,16.0,113.4,87.6
