# Flight Simulation Results - CJ2+ Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3961 lb
# Payload: 0 lb
# Cruise Altitude: 25000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 113.2 kts
# Approach VREF: 87.4 kts
# Generated: 2025-11-11 10:52:12
# Original Data Points: 2380
# Sampled Data Points (2-sec intervals): 5949
# Time Range: 0 - 11896 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,30,4697,176,11761,3861,0,0.001,43.6,113.2,87.4
2,0,takeoff roll,23,0.0,14,14,557,4630,187,11759,3859,1261,0.022,42.7,113.2,87.4
4,0,takeoff roll,48,0.0,29,28,1113,4559,199,11757,3857,2588,0.044,41.8,113.2,87.4
6,0,takeoff roll,94,0.0,43,41,1623,4489,220,11756,3856,3240,0.065,40.9,113.2,87.4
8,0,takeoff roll,161,0.1,56,54,2090,4419,252,11754,3854,3216,0.086,39.8,113.2,87.4
10,0,takeoff roll,228,0.1,70,67,2556,4349,284,11752,3852,3193,0.107,38.7,113.2,87.4
12,0,takeoff roll,329,0.1,83,79,2921,4282,332,11750,3850,3143,0.126,37.5,113.2,87.4
14,0,takeoff roll,430,0.2,95,92,3286,4215,380,11749,3849,3094,0.146,36.3,113.2,87.4
16,0,takeoff roll,535,0.3,105,100,3436,4164,489,11747,3847,3084,0.16,34.4,113.2,87.4
18,3,3rd segment climb,642,0.3,111,106,3371,4128,659,11745,3845,3113,0.17,31.7,113.2,87.4
20,3,3rd segment climb,750,0.4,117,112,3306,4092,829,11744,3844,3143,0.179,29.0,113.2,87.4
22,3,3rd segment climb,859,0.4,118,113,3294,4079,854,11742,3842,3074,0.181,28.6,113.2,87.4
24,3,3rd segment climb,969,0.5,119,113,3290,4070,854,11740,3840,2988,0.181,28.5,113.2,87.4
26,3,3rd segment climb,1078,0.6,119,113,3287,4061,854,11739,3839,2930,0.182,28.4,113.2,87.4
28,3,3rd segment climb,1188,0.6,119,113,3284,4052,854,11737,3837,2924,0.182,28.3,113.2,87.4
30,3,3rd segment climb,1297,0.7,119,113,3280,4043,854,11735,3835,2917,0.183,28.2,113.2,87.4
32,3,3rd segment climb,1407,0.8,121,115,3324,4034,853,11734,3834,2911,0.186,28.2,113.2,87.4
34,4,climb IAS,1517,0.8,123,117,3376,4025,853,11732,3832,2904,0.189,28.1,113.2,87.4
36,4,climb IAS,1633,0.9,128,121,3488,4001,849,11731,3831,2891,0.197,27.9,113.2,87.4
38,4,climb IAS,1758,1.0,138,130,3713,3948,837,11729,3829,2866,0.212,27.5,113.2,87.4
40,4,climb IAS,1884,1.1,149,140,3938,3896,825,11727,3827,2841,0.228,27.1,113.2,87.4
42,4,climb IAS,2022,1.2,158,149,4095,3846,844,11726,3826,2806,0.243,26.5,113.2,87.4
44,4,climb IAS,2162,1.2,168,157,4239,3797,868,11724,3824,2769,0.258,25.8,113.2,87.4
46,4,climb IAS,2305,1.3,177,166,4359,3749,899,11723,3823,2734,0.272,25.1,113.2,87.4
48,4,climb IAS,2453,1.4,186,174,4433,3703,941,11721,3821,2700,0.286,24.2,113.2,87.4
50,4,climb IAS,2602,1.6,195,182,4507,3658,984,11720,3820,2666,0.3,23.4,113.2,87.4
52,4,climb IAS,2753,1.7,204,189,4533,3616,1034,11719,3819,2635,0.313,22.6,113.2,87.4
54,4,climb IAS,2905,1.8,212,196,4550,3576,1085,11717,3817,2604,0.326,21.8,113.2,87.4
56,4,climb IAS,3057,1.9,220,203,4551,3537,1137,11716,3816,2575,0.338,20.9,113.2,87.4
58,4,climb IAS,3208,2.0,227,210,4524,3500,1192,11714,3814,2547,0.35,20.1,113.2,87.4
60,4,climb IAS,3358,2.2,235,216,4497,3464,1246,11713,3813,2520,0.362,19.3,113.2,87.4
62,4,climb IAS,3506,2.3,242,222,4442,3432,1301,11711,3811,2495,0.373,18.5,113.2,87.4
64,4,climb IAS,3653,2.4,248,228,4383,3400,1356,11710,3810,2471,0.383,17.7,113.2,87.4
66,4,climb IAS,3798,2.6,255,233,4316,3370,1410,11709,3809,2448,0.394,17.0,113.2,87.4
68,4,climb IAS,3939,2.7,261,239,4234,3342,1463,11707,3807,2427,0.403,16.3,113.2,87.4
70,4,climb IAS,4079,2.9,267,244,4152,3314,1515,11706,3806,2406,0.413,15.6,113.2,87.4
72,4,climb IAS,4214,3.0,272,248,4059,3290,1566,11705,3805,2387,0.422,14.9,113.2,87.4
74,4,climb IAS,4347,3.2,278,253,3963,3265,1616,11703,3803,2369,0.43,14.2,113.2,87.4
76,4,climb IAS,4478,3.3,283,257,3864,3242,1665,11702,3802,2351,0.439,13.6,113.2,87.4
78,4,climb IAS,4602,3.5,288,261,3761,3221,1711,11701,3801,2335,0.446,13.0,113.2,87.4
80,4,climb IAS,4727,3.6,293,265,3658,3200,1758,11700,3800,2319,0.454,12.4,113.2,87.4
82,4,climb IAS,4845,3.8,297,268,3546,3182,1801,11698,3798,2305,0.46,11.9,113.2,87.4
84,4,climb IAS,4961,4.0,301,271,3432,3164,1844,11697,3797,2291,0.466,11.4,113.2,87.4
86,4,climb IAS,5075,4.1,303,273,3353,3149,1872,11696,3796,2279,0.471,11.0,113.2,87.4
88,4,climb IAS,5186,4.3,304,273,3337,3142,1873,11695,3795,2271,0.471,10.9,113.2,87.4
90,4,climb IAS,5297,4.5,304,273,3322,3134,1873,11693,3793,2262,0.472,10.8,113.2,87.4
92,4,climb IAS,5407,4.6,305,273,3309,3127,1873,11692,3792,2257,0.473,10.8,113.2,87.4
94,4,climb IAS,5517,4.8,305,273,3296,3120,1873,11691,3791,2251,0.474,10.7,113.2,87.4
96,4,climb IAS,5627,5.0,306,273,3284,3113,1872,11690,3790,2246,0.475,10.7,113.2,87.4
98,4,climb IAS,5736,5.2,306,273,3272,3106,1872,11688,3788,2241,0.476,10.6,113.2,87.4
100,4,climb IAS,5845,5.3,307,273,3259,3098,1871,11687,3787,2236,0.477,10.6,113.2,87.4
102,4,climb IAS,5953,5.5,307,273,3247,3091,1871,11686,3786,2231,0.478,10.5,113.2,87.4
104,4,climb IAS,6061,5.7,308,273,3235,3084,1871,11685,3785,2226,0.479,10.4,113.2,87.4
