# Flight Simulation Results - CJ3+ Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 4710 lb
# Payload: 0 lb
# Cruise Altitude: 25000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 108.6 kts
# Approach VREF: 83.1 kts
# Generated: 2025-11-11 12:29:35
# Original Data Points: 2699
# Sampled Data Points (2-sec intervals): 6746
# Time Range: 0 - 13490 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
54,4,climb IAS,3030,1.8,216,200,4729,4025,1173,13140,4560,2932,0.332,22.2,108.6,83.1
56,4,climb IAS,3187,1.9,224,207,4721,3980,1240,13139,4559,2898,0.345,21.3,108.6,83.1
58,4,climb IAS,3343,2.0,231,213,4681,3939,1308,13137,4557,2867,0.357,20.4,108.6,83.1
60,4,climb IAS,3499,2.2,239,220,4640,3898,1376,13136,4556,2835,0.369,19.6,108.6,83.1
62,4,climb IAS,3652,2.3,246,226,4577,3860,1443,13134,4554,2807,0.38,18.7,108.6,83.1
64,4,climb IAS,3802,2.4,253,231,4505,3825,1509,13133,4552,2780,0.39,17.9,108.6,83.1
66,4,climb IAS,3952,2.6,259,237,4429,3790,1574,13131,4551,2753,0.401,17.1,108.6,83.1
68,4,climb IAS,4096,2.7,265,242,4337,3759,1637,13130,4549,2730,0.41,16.4,108.6,83.1
70,4,climb IAS,4240,2.9,272,247,4245,3728,1699,13128,4548,2706,0.42,15.6,108.6,83.1
72,4,climb IAS,4377,3.0,275,250,4162,3704,1741,13127,4546,2686,0.426,15.1,108.6,83.1
74,4,climb IAS,4513,3.2,277,252,4083,3684,1776,13125,4545,2667,0.43,14.7,108.6,83.1
76,4,climb IAS,4648,3.3,279,253,4020,3666,1801,13124,4543,2650,0.433,14.4,108.6,83.1
78,4,climb IAS,4782,3.5,280,253,4007,3656,1801,13122,4542,2641,0.434,14.3,108.6,83.1
80,4,climb IAS,4915,3.7,281,253,3994,3645,1801,13121,4541,2632,0.435,14.2,108.6,83.1
82,4,climb IAS,5048,3.8,281,253,3980,3635,1800,13119,4539,2625,0.436,14.1,108.6,83.1
84,4,climb IAS,5180,4.0,282,253,3967,3625,1800,13118,4538,2617,0.437,14.0,108.6,83.1
86,4,climb IAS,5312,4.1,282,253,3954,3615,1800,13116,4536,2610,0.438,14.0,108.6,83.1
88,4,climb IAS,5444,4.3,283,253,3941,3605,1799,13115,4535,2603,0.439,13.9,108.6,83.1
90,4,climb IAS,5575,4.4,283,253,3928,3594,1799,13114,4533,2595,0.44,13.8,108.6,83.1
92,4,climb IAS,5705,4.6,284,253,3914,3584,1798,13112,4532,2588,0.441,13.7,108.6,83.1
94,4,climb IAS,5836,4.8,284,253,3901,3574,1798,13111,4530,2581,0.442,13.7,108.6,83.1
96,4,climb IAS,5965,4.9,285,253,3888,3564,1798,13109,4529,2574,0.444,13.6,108.6,83.1
98,4,climb IAS,6094,5.1,285,253,3875,3554,1797,13108,4528,2566,0.445,13.5,108.6,83.1
100,4,climb IAS,6223,5.2,286,253,3861,3544,1797,13106,4526,2559,0.446,13.5,108.6,83.1
102,4,climb IAS,6352,5.4,286,253,3848,3535,1796,13105,4525,2552,0.447,13.4,108.6,83.1
104,4,climb IAS,6480,5.5,287,253,3835,3525,1796,13104,4523,2545,0.448,13.3,108.6,83.1
106,4,climb IAS,6607,5.7,288,253,3822,3515,1796,13102,4522,2538,0.449,13.2,108.6,83.1
108,4,climb IAS,6734,5.9,288,253,3808,3505,1795,13101,4521,2531,0.45,13.2,108.6,83.1
110,4,climb IAS,6861,6.0,289,253,3795,3496,1795,13099,4519,2524,0.451,13.1,108.6,83.1
112,4,climb IAS,6987,6.2,289,253,3782,3486,1794,13098,4518,2517,0.452,13.0,108.6,83.1
114,4,climb IAS,7113,6.3,290,253,3768,3476,1794,13097,4516,2510,0.453,13.0,108.6,83.1
116,4,climb IAS,7238,6.5,290,253,3755,3467,1794,13095,4515,2503,0.454,12.9,108.6,83.1
118,4,climb IAS,7363,6.7,291,253,3742,3457,1793,13094,4514,2496,0.455,12.8,108.6,83.1
120,4,climb IAS,7487,6.8,291,253,3729,3447,1793,13092,4512,2489,0.456,12.7,108.6,83.1
122,4,climb IAS,7611,7.0,292,253,3715,3438,1792,13091,4511,2482,0.457,12.7,108.6,83.1
124,4,climb IAS,7735,7.2,292,253,3702,3429,1792,13090,4509,2475,0.458,12.6,108.6,83.1
126,4,climb IAS,7858,7.3,293,253,3689,3419,1792,13088,4508,2469,0.459,12.5,108.6,83.1
128,4,climb IAS,7980,7.5,293,253,3675,3410,1791,13087,4507,2462,0.46,12.5,108.6,83.1
130,4,climb IAS,8103,7.6,294,253,3662,3400,1791,13086,4505,2455,0.461,12.4,108.6,83.1
132,4,climb IAS,8224,7.8,295,253,3649,3391,1790,13084,4504,2448,0.462,12.3,108.6,83.1
134,4,climb IAS,8346,8.0,295,253,3636,3382,1790,13083,4503,2442,0.463,12.3,108.6,83.1
136,4,climb IAS,8467,8.1,296,253,3622,3373,1790,13082,4501,2435,0.464,12.2,108.6,83.1
138,4,climb IAS,8587,8.3,296,253,3609,3363,1789,13080,4500,2428,0.465,12.1,108.6,83.1
140,4,climb IAS,8707,8.5,297,253,3596,3354,1789,13079,4499,2422,0.467,12.1,108.6,83.1
142,4,climb IAS,8826,8.6,297,253,3583,3345,1788,13077,4497,2415,0.468,12.0,108.6,83.1
144,4,climb IAS,8945,8.8,298,253,3569,3336,1788,13076,4496,2409,0.469,11.9,108.6,83.1
146,4,climb IAS,9064,9.0,298,253,3556,3327,1788,13075,4495,2402,0.47,11.9,108.6,83.1
148,4,climb IAS,9182,9.1,299,253,3543,3318,1787,13074,4493,2396,0.471,11.8,108.6,83.1
150,4,climb IAS,9300,9.3,299,253,3530,3309,1787,13072,4492,2389,0.472,11.7,108.6,83.1
152,4,climb IAS,9417,9.5,300,253,3516,3300,1786,13071,4491,2383,0.473,11.7,108.6,83.1
154,4,climb IAS,9534,9.6,300,253,3503,3291,1786,13070,4489,2376,0.474,11.6,108.6,83.1
156,4,climb IAS,9651,9.8,301,253,3490,3283,1785,13068,4488,2370,0.475,11.5,108.6,83.1
158,4,climb IAS,9767,10.0,301,253,3477,3274,1785,13067,4487,2363,0.476,11.5,108.6,83.1
160,4,climb IAS,9882,10.1,302,253,3464,3265,1785,13066,4485,2357,0.477,11.4,108.6,83.1
162,4,climb IAS,9997,10.3,302,253,3450,3256,1784,13064,4484,2351,0.478,11.3,108.6,83.1
164,4,climb IAS,10112,10.5,303,253,3437,3248,1784,13063,4483,2344,0.479,11.3,108.6,83.1
166,4,climb IAS,10227,10.6,303,253,3424,3239,1783,13062,4482,2338,0.48,11.2,108.6,83.1
168,4,climb IAS,10340,10.8,304,253,3411,3230,1783,13060,4480,2332,0.481,11.1,108.6,83.1
170,4,climb IAS,10454,11.0,304,253,3398,3222,1783,13059,4479,2326,0.482,11.1,108.6,83.1
172,4,climb IAS,10566,11.1,305,253,3385,3213,1782,13058,4478,2320,0.483,11.0,108.6,83.1
174,4,climb IAS,10679,11.3,306,253,3372,3205,1782,13057,4476,2313,0.484,11.0,108.6,83.1
176,4,climb IAS,10791,11.5,306,253,3359,3196,1781,13055,4475,2307,0.485,10.9,108.6,83.1
178,4,climb IAS,10903,11.7,307,253,3346,3188,1781,13054,4474,2301,0.486,10.8,108.6,83.1
180,4,climb IAS,11014,11.8,307,253,3333,3179,1781,13053,4473,2295,0.487,10.8,108.6,83.1
182,4,climb IAS,11125,12.0,308,253,3319,3171,1780,13051,4471,2289,0.488,10.7,108.6,83.1
184,4,climb IAS,11235,12.2,308,253,3306,3163,1780,13050,4470,2283,0.489,10.7,108.6,83.1
186,4,climb IAS,11345,12.3,309,253,3293,3154,1779,13049,4469,2277,0.49,10.6,108.6,83.1
188,4,climb IAS,11454,12.5,309,253,3280,3146,1779,13048,4467,2271,0.491,10.5,108.6,83.1
190,4,climb IAS,11563,12.7,310,253,3267,3138,1778,13046,4466,2265,0.492,10.5,108.6,83.1
192,4,climb IAS,11672,12.8,310,253,3255,3130,1778,13045,4465,2259,0.493,10.4,108.6,83.1
194,4,climb IAS,11780,13.0,311,253,3242,3122,1778,13044,4464,2254,0.494,10.4,108.6,83.1
196,4,climb IAS,11888,13.2,311,253,3229,3114,1777,13043,4462,2248,0.495,10.3,108.6,83.1
198,4,climb IAS,11995,13.4,312,253,3216,3106,1777,13041,4461,2242,0.496,10.2,108.6,83.1
200,4,climb IAS,12102,13.5,312,253,3203,3098,1776,13040,4460,2236,0.497,10.2,108.6,83.1
202,4,climb IAS,12208,13.7,313,253,3190,3090,1776,13039,4459,2230,0.498,10.1,108.6,83.1
204,4,climb IAS,12314,13.9,313,253,3177,3082,1776,13038,4458,2225,0.499,10.1,108.6,83.1
206,4,climb IAS,12420,14.1,314,253,3164,3074,1775,13036,4456,2219,0.5,10.0,108.6,83.1
208,4,climb IAS,12525,14.2,314,253,3152,3066,1775,13035,4455,2213,0.501,10.0,108.6,83.1
210,4,climb IAS,12630,14.4,315,253,3139,3058,1774,13034,4454,2208,0.502,9.9,108.6,83.1
212,4,climb IAS,12734,14.6,315,253,3126,3050,1774,13033,4453,2202,0.503,9.8,108.6,83.1
214,4,climb IAS,12838,14.8,316,253,3114,3043,1773,13032,4451,2196,0.504,9.8,108.6,83.1
216,4,climb IAS,12942,14.9,316,253,3101,3035,1773,13030,4450,2191,0.505,9.7,108.6,83.1
218,4,climb IAS,13045,15.1,317,253,3089,3027,1772,13029,4449,2185,0.506,9.7,108.6,83.1
220,4,climb IAS,13147,15.3,317,253,3076,3020,1772,13028,4448,2180,0.507,9.6,108.6,83.1
222,4,climb IAS,13249,15.5,318,253,3064,3012,1771,13027,4447,2174,0.508,9.6,108.6,83.1
224,4,climb IAS,13351,15.6,318,253,3051,3005,1771,13026,4445,2169,0.509,9.5,108.6,83.1
226,4,climb IAS,13453,15.8,319,253,3039,2997,1770,13024,4444,2163,0.51,9.5,108.6,83.1
228,4,climb IAS,13554,16.0,319,253,3026,2990,1770,13023,4443,2158,0.511,9.4,108.6,83.1
230,4,climb IAS,13654,16.2,320,253,3014,2982,1770,13022,4442,2152,0.512,9.4,108.6,83.1
232,4,climb IAS,13754,16.4,320,253,3001,2975,1769,13021,4441,2147,0.513,9.3,108.6,83.1
234,4,climb IAS,13854,16.5,321,253,2989,2967,1769,13020,4439,2142,0.514,9.2,108.6,83.1
236,4,climb IAS,13954,16.7,321,253,2976,2960,1768,13018,4438,2136,0.515,9.2,108.6,83.1
238,4,climb IAS,14052,16.9,322,253,2964,2953,1768,13017,4437,2131,0.516,9.1,108.6,83.1
240,4,climb IAS,14151,17.1,322,253,2951,2945,1768,13016,4436,2126,0.517,9.1,108.6,83.1
242,4,climb IAS,14249,17.2,323,253,2938,2938,1767,13015,4435,2121,0.518,9.0,108.6,83.1
244,4,climb IAS,14346,17.4,323,253,2926,2931,1767,13014,4433,2115,0.519,9.0,108.6,83.1
246,4,climb IAS,14444,17.6,323,253,2913,2924,1766,13013,4432,2110,0.52,8.9,108.6,83.1
248,4,climb IAS,14540,17.8,324,253,2901,2917,1766,13011,4431,2105,0.521,8.9,108.6,83.1
250,4,climb IAS,14637,18.0,324,253,2888,2910,1766,13010,4430,2100,0.522,8.8,108.6,83.1
252,4,climb IAS,14733,18.1,325,253,2876,2902,1765,13009,4429,2095,0.523,8.8,108.6,83.1
254,4,climb IAS,14828,18.3,325,253,2864,2895,1765,13008,4428,2090,0.524,8.7,108.6,83.1
256,4,climb IAS,14924,18.5,326,253,2851,2888,1765,13007,4427,2085,0.525,8.7,108.6,83.1
258,4,climb IAS,15018,18.7,326,253,2839,2882,1764,13006,4425,2080,0.526,8.6,108.6,83.1
260,4,climb IAS,15113,18.9,327,253,2826,2875,1764,13004,4424,2075,0.527,8.6,108.6,83.1
262,4,climb IAS,15206,19.1,327,253,2814,2868,1764,13003,4423,2070,0.528,8.5,108.6,83.1
264,4,climb IAS,15300,19.2,328,253,2801,2861,1764,13002,4422,2065,0.529,8.5,108.6,83.1
266,4,climb IAS,15393,19.4,328,253,2789,2854,1763,13001,4421,2060,0.53,8.4,108.6,83.1
268,4,climb IAS,15486,19.6,329,253,2777,2847,1763,13000,4420,2055,0.531,8.4,108.6,83.1
270,4,climb IAS,15578,19.8,329,253,2764,2841,1763,12999,4418,2050,0.531,8.3,108.6,83.1
272,4,climb IAS,15670,20.0,330,253,2752,2834,1762,12998,4417,2045,0.532,8.3,108.6,83.1
274,4,climb IAS,15761,20.1,330,253,2740,2827,1762,12996,4416,2040,0.533,8.2,108.6,83.1
276,4,climb IAS,15852,20.3,331,253,2727,2821,1762,12995,4415,2036,0.534,8.2,108.6,83.1
278,4,climb IAS,15943,20.5,331,253,2715,2814,1762,12994,4414,2031,0.535,8.1,108.6,83.1
280,4,climb IAS,16033,20.7,331,253,2703,2807,1761,12993,4413,2026,0.536,8.1,108.6,83.1
282,4,climb IAS,16123,20.9,332,253,2691,2801,1761,12992,4412,2021,0.537,8.0,108.6,83.1
284,4,climb IAS,16212,21.1,332,253,2678,2794,1761,12991,4411,2017,0.538,8.0,108.6,83.1
286,4,climb IAS,16301,21.3,333,253,2666,2788,1761,12990,4409,2012,0.539,7.9,108.6,83.1
288,4,climb IAS,16390,21.4,333,253,2654,2782,1760,12989,4408,2007,0.54,7.9,108.6,83.1
290,4,climb IAS,16478,21.6,334,253,2642,2775,1760,12987,4407,2003,0.541,7.8,108.6,83.1
292,4,climb IAS,16566,21.8,334,253,2630,2769,1760,12986,4406,1998,0.542,7.8,108.6,83.1
294,4,climb IAS,16653,22.0,335,253,2618,2762,1760,12985,4405,1994,0.543,7.7,108.6,83.1
296,4,climb IAS,16740,22.2,335,253,2606,2756,1759,12984,4404,1989,0.544,7.7,108.6,83.1
298,4,climb IAS,16826,22.4,336,253,2593,2750,1759,12983,4403,1984,0.545,7.7,108.6,83.1
300,4,climb IAS,16913,22.6,336,253,2581,2744,1759,12982,4402,1980,0.545,7.6,108.6,83.1
302,4,climb IAS,16998,22.7,336,253,2569,2738,1759,12981,4401,1976,0.546,7.6,108.6,83.1
304,4,climb IAS,17084,22.9,337,253,2557,2731,1758,12980,4400,1971,0.547,7.5,108.6,83.1
306,4,climb IAS,17169,23.1,337,253,2546,2725,1758,12979,4398,1967,0.548,7.5,108.6,83.1
308,4,climb IAS,17253,23.3,338,253,2534,2719,1758,12978,4397,1962,0.549,7.4,108.6,83.1
310,4,climb IAS,17338,23.5,338,253,2522,2713,1758,12976,4396,1958,0.55,7.4,108.6,83.1
312,4,climb IAS,17421,23.7,339,253,2510,2707,1758,12975,4395,1953,0.551,7.3,108.6,83.1
314,4,climb IAS,17505,23.9,339,253,2498,2701,1757,12974,4394,1949,0.552,7.3,108.6,83.1
316,4,climb IAS,17588,24.1,340,253,2486,2695,1757,12973,4393,1945,0.553,7.2,108.6,83.1
318,4,climb IAS,17670,24.2,340,253,2475,2689,1757,12972,4392,1941,0.554,7.2,108.6,83.1
320,4,climb IAS,17752,24.4,340,253,2463,2683,1757,12971,4391,1936,0.554,7.2,108.6,83.1
322,4,climb IAS,17834,24.6,341,253,2451,2678,1757,12970,4390,1932,0.555,7.1,108.6,83.1
324,4,climb IAS,17915,24.8,341,253,2439,2672,1756,12969,4389,1928,0.556,7.1,108.6,83.1
326,4,climb IAS,17997,25.0,342,253,2428,2666,1756,12968,4388,1924,0.557,7.0,108.6,83.1
328,4,climb IAS,18077,25.2,342,253,2416,2660,1756,12967,4387,1919,0.558,7.0,108.6,83.1
330,4,climb IAS,18158,25.4,343,253,2405,2654,1756,12966,4386,1915,0.559,6.9,108.6,83.1
332,4,climb IAS,18237,25.6,343,253,2393,2649,1756,12965,4385,1911,0.56,6.9,108.6,83.1
334,4,climb IAS,18317,25.8,343,253,2382,2643,1755,12964,4383,1907,0.561,6.9,108.6,83.1
336,4,climb IAS,18396,26.0,344,253,2370,2637,1755,12963,4382,1903,0.561,6.8,108.6,83.1
338,4,climb IAS,18475,26.1,344,253,2359,2632,1755,12962,4381,1899,0.562,6.8,108.6,83.1
340,4,climb IAS,18553,26.3,345,253,2347,2626,1755,12960,4380,1895,0.563,6.7,108.6,83.1
342,4,climb IAS,18631,26.5,345,253,2336,2621,1755,12959,4379,1891,0.564,6.7,108.6,83.1
344,4,climb IAS,18708,26.7,346,253,2325,2615,1754,12958,4378,1887,0.565,6.7,108.6,83.1
346,4,climb IAS,18786,26.9,346,253,2313,2610,1754,12957,4377,1883,0.566,6.6,108.6,83.1
348,4,climb IAS,18862,27.1,346,253,2302,2604,1754,12956,4376,1879,0.567,6.6,108.6,83.1
350,4,climb IAS,18939,27.3,347,253,2291,2599,1754,12955,4375,1875,0.567,6.5,108.6,83.1
352,4,climb IAS,19015,27.5,347,253,2280,2594,1754,12954,4374,1871,0.568,6.5,108.6,83.1
354,4,climb IAS,19091,27.7,348,253,2269,2588,1754,12953,4373,1867,0.569,6.5,108.6,83.1
356,4,climb IAS,19166,27.9,348,253,2257,2583,1753,12952,4372,1864,0.57,6.4,108.6,83.1
358,4,climb IAS,19241,28.1,348,253,2246,2578,1753,12951,4371,1860,0.571,6.4,108.6,83.1
360,4,climb IAS,19316,28.3,349,253,2235,2572,1753,12950,4370,1856,0.572,6.3,108.6,83.1
362,4,climb IAS,19390,28.5,349,253,2224,2567,1753,12949,4369,1852,0.573,6.3,108.6,83.1
364,4,climb IAS,19464,28.7,350,253,2213,2562,1753,12948,4368,1848,0.573,6.3,108.6,83.1
366,4,climb IAS,19537,28.8,350,253,2202,2557,1752,12947,4367,1845,0.574,6.2,108.6,83.1
368,4,climb IAS,19610,29.0,350,253,2192,2552,1752,12946,4366,1841,0.575,6.2,108.6,83.1
370,4,climb IAS,19683,29.2,351,253,2181,2547,1752,12945,4365,1837,0.576,6.1,108.6,83.1
372,4,climb IAS,19756,29.4,351,253,2170,2541,1752,12944,4364,1834,0.577,6.1,108.6,83.1
374,4,climb IAS,19828,29.6,352,253,2159,2536,1752,12943,4363,1830,0.578,6.1,108.6,83.1
376,4,climb IAS,19899,29.8,352,253,2148,2531,1752,12942,4362,1826,0.578,6.0,108.6,83.1
378,4,climb IAS,19971,30.0,352,253,2138,2526,1751,12941,4361,1823,0.579,6.0,108.6,83.1
380,4,climb IAS,20042,30.2,353,253,2127,2521,1751,12940,4360,1819,0.58,6.0,108.6,83.1
382,4,climb IAS,20112,30.4,353,253,2116,2517,1751,12939,4359,1815,0.581,5.9,108.6,83.1
384,4,climb IAS,20183,30.6,354,253,2106,2512,1751,12938,4358,1812,0.582,5.9,108.6,83.1
386,4,climb IAS,20253,30.8,354,253,2095,2507,1751,12937,4357,1808,0.582,5.9,108.6,83.1
388,4,climb IAS,20322,31.0,354,253,2085,2502,1750,12936,4356,1805,0.583,5.8,108.6,83.1
390,4,climb IAS,20391,31.2,355,253,2074,2497,1750,12935,4355,1801,0.584,5.8,108.6,83.1
392,4,climb IAS,20460,31.4,355,253,2064,2492,1750,12934,4354,1798,0.585,5.7,108.6,83.1
394,4,climb IAS,20529,31.6,356,253,2054,2487,1750,12933,4353,1794,0.586,5.7,108.6,83.1
396,4,climb IAS,20597,31.8,356,253,2043,2483,1750,12932,4352,1791,0.586,5.7,108.6,83.1
398,4,climb IAS,20665,32.0,356,253,2033,2478,1750,12931,4351,1788,0.587,5.6,108.6,83.1
400,4,climb IAS,20732,32.2,357,253,2023,2473,1749,12930,4350,1784,0.588,5.6,108.6,83.1
402,4,climb IAS,20799,32.4,357,253,2012,2469,1749,12929,4349,1781,0.589,5.6,108.6,83.1
404,4,climb IAS,20866,32.6,357,253,2002,2464,1749,12928,4348,1777,0.59,5.5,108.6,83.1
406,4,climb IAS,20933,32.8,358,253,1992,2459,1749,12927,4347,1774,0.59,5.5,108.6,83.1
408,4,climb IAS,20999,33.0,358,253,1982,2455,1749,12926,4346,1771,0.591,5.5,108.6,83.1
410,4,climb IAS,21065,33.2,359,253,1972,2450,1748,12925,4345,1768,0.592,5.4,108.6,83.1
412,4,climb IAS,21130,33.4,359,253,1962,2446,1748,12924,4344,1764,0.593,5.4,108.6,83.1
414,4,climb IAS,21195,33.6,359,253,1952,2441,1748,12923,4343,1761,0.593,5.4,108.6,83.1
416,4,climb IAS,21260,33.8,360,253,1942,2437,1748,12922,4342,1758,0.594,5.3,108.6,83.1
418,4,climb IAS,21325,34.0,360,253,1932,2432,1748,12921,4341,1755,0.595,5.3,108.6,83.1
420,4,climb IAS,21389,34.2,360,253,1922,2428,1748,12920,4340,1751,0.596,5.3,108.6,83.1
422,4,climb IAS,21453,34.4,361,253,1912,2424,1747,12919,4339,1748,0.596,5.2,108.6,83.1
424,4,climb IAS,21516,34.6,361,253,1902,2419,1747,12918,4338,1745,0.597,5.2,108.6,83.1
426,4,climb IAS,21579,34.8,362,253,1893,2415,1747,12917,4337,1742,0.598,5.2,108.6,83.1
428,4,climb IAS,21642,35.0,362,253,1883,2411,1747,12916,4336,1739,0.599,5.1,108.6,83.1
430,4,climb IAS,21705,35.2,362,253,1873,2406,1747,12915,4335,1736,0.599,5.1,108.6,83.1
432,4,climb IAS,21767,35.4,363,253,1864,2402,1747,12914,4334,1733,0.6,5.1,108.6,83.1
434,4,climb IAS,21829,35.6,363,253,1854,2398,1746,12913,4333,1729,0.601,5.1,108.6,83.1
436,4,climb IAS,21890,35.8,363,253,1845,2394,1746,12912,4332,1726,0.602,5.0,108.6,83.1
438,4,climb IAS,21952,36.0,364,253,1835,2389,1746,12911,4331,1723,0.602,5.0,108.6,83.1
440,4,climb IAS,22013,36.2,364,253,1825,2385,1746,12911,4330,1720,0.603,5.0,108.6,83.1
442,4,climb IAS,22073,36.4,364,253,1816,2381,1746,12910,4329,1717,0.604,4.9,108.6,83.1
444,4,climb IAS,22133,36.6,365,253,1807,2377,1745,12909,4328,1714,0.605,4.9,108.6,83.1
446,4,climb IAS,22194,36.8,365,253,1797,2373,1745,12908,4327,1711,0.605,4.9,108.6,83.1
448,4,climb IAS,22253,37.0,365,253,1788,2369,1745,12907,4327,1708,0.606,4.8,108.6,83.1
450,4,climb IAS,22313,37.2,366,253,1779,2365,1745,12906,4326,1706,0.607,4.8,108.6,83.1
452,4,climb IAS,22371,37.4,366,253,1769,2361,1745,12905,4325,1703,0.608,4.8,108.6,83.1
454,4,climb IAS,22430,37.6,366,253,1760,2357,1745,12904,4324,1700,0.608,4.7,108.6,83.1
456,4,climb IAS,22489,37.8,367,253,1751,2353,1744,12903,4323,1697,0.609,4.7,108.6,83.1
458,4,climb IAS,22547,38.0,367,253,1742,2349,1744,12902,4322,1694,0.61,4.7,108.6,83.1
460,4,climb IAS,22605,38.2,367,253,1733,2345,1744,12901,4321,1691,0.61,4.7,108.6,83.1
462,4,climb IAS,22662,38.4,368,253,1724,2341,1744,12900,4320,1688,0.611,4.6,108.6,83.1
464,4,climb IAS,22719,38.6,368,253,1715,2337,1744,12899,4319,1686,0.612,4.6,108.6,83.1
466,4,climb IAS,22776,38.8,368,253,1706,2333,1744,12898,4318,1683,0.612,4.6,108.6,83.1
468,4,climb IAS,22833,39.0,369,253,1697,2329,1743,12897,4317,1680,0.613,4.5,108.6,83.1
470,4,climb IAS,22889,39.2,369,253,1688,2326,1743,12896,4316,1677,0.614,4.5,108.6,83.1
472,4,climb IAS,22945,39.5,369,253,1679,2322,1743,12895,4315,1674,0.615,4.5,108.6,83.1
474,4,climb IAS,23001,39.7,370,253,1670,2318,1743,12895,4314,1672,0.615,4.5,108.6,83.1
476,4,climb IAS,23057,39.9,370,253,1661,2314,1743,12894,4313,1669,0.616,4.4,108.6,83.1
478,4,climb IAS,23112,40.1,370,253,1653,2311,1743,12893,4312,1666,0.617,4.4,108.6,83.1
480,4,climb IAS,23167,40.3,371,253,1644,2307,1742,12892,4312,1664,0.617,4.4,108.6,83.1
