# Flight Simulation Results - C208B Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +10°C
# Approach VAPP: 75.3 kts
# Approach VREF: 49.9 kts
# Generated: 2025-11-06 16:08:52
# Original Data Points: 5201
# Sampled Data Points (2-sec intervals): 13001
# Time Range: 0 - 26000 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,102,5015,202,6750,2100,0,0.002,111.0,75.3,49.9
2,0,takeoff roll,38,0.0,18,18,562,3837,226,6750,2100,151,0.028,79.4,75.3,49.9
4,0,takeoff roll,78,0.0,36,35,1046,2596,250,6750,2100,309,0.055,46.2,75.3,49.9
6,0,takeoff roll,120,0.1,49,48,1344,1927,275,6749,2099,390,0.074,28.6,75.3,49.9
8,0,takeoff roll,166,0.1,57,56,1457,1828,303,6749,2099,393,0.087,26.5,75.3,49.9
10,0,takeoff roll,212,0.1,65,64,1570,1729,330,6749,2099,396,0.099,24.4,75.3,49.9
12,0,takeoff roll,258,0.2,69,68,1496,1721,393,6749,2099,401,0.105,22.1,75.3,49.9
14,2,2nd segment climb,304,0.2,73,72,1422,1713,456,6748,2098,407,0.111,19.7,75.3,49.9
16,2,2nd segment climb,350,0.2,76,74,1387,1708,486,6748,2098,408,0.115,18.4,75.3,49.9
18,3,3rd segment climb,397,0.3,76,74,1411,1706,463,6748,2098,401,0.115,18.7,75.3,49.9
20,3,3rd segment climb,443,0.3,76,74,1435,1704,441,6748,2098,395,0.115,19.0,75.3,49.9
22,3,3rd segment climb,491,0.4,76,74,1436,1701,439,6748,2098,394,0.115,19.0,75.3,49.9
24,3,3rd segment climb,539,0.4,76,74,1435,1699,439,6747,2097,393,0.115,19.0,75.3,49.9
26,3,3rd segment climb,587,0.4,76,74,1433,1697,439,6747,2097,393,0.115,19.0,75.3,49.9
28,3,3rd segment climb,634,0.5,76,74,1432,1695,439,6747,2097,393,0.116,19.0,75.3,49.9
30,3,3rd segment climb,682,0.5,76,74,1431,1693,439,6747,2097,392,0.116,18.9,75.3,49.9
32,3,3rd segment climb,730,0.6,76,74,1430,1691,439,6746,2096,392,0.116,18.9,75.3,49.9
34,3,3rd segment climb,777,0.6,76,74,1428,1689,439,6746,2096,392,0.116,18.9,75.3,49.9
36,3,3rd segment climb,825,0.7,76,74,1427,1687,439,6746,2096,391,0.116,18.8,75.3,49.9
38,3,3rd segment climb,872,0.7,76,74,1426,1685,439,6746,2096,391,0.116,18.8,75.3,49.9
40,3,3rd segment climb,920,0.7,76,74,1425,1683,439,6746,2096,391,0.116,18.8,75.3,49.9
42,3,3rd segment climb,967,0.8,76,74,1423,1681,439,6745,2095,390,0.116,18.7,75.3,49.9
44,3,3rd segment climb,1015,0.8,76,74,1422,1679,439,6745,2095,390,0.116,18.7,75.3,49.9
46,3,3rd segment climb,1062,0.9,76,74,1421,1677,439,6745,2095,390,0.116,18.7,75.3,49.9
48,3,3rd segment climb,1110,0.9,76,74,1420,1675,439,6745,2095,389,0.117,18.6,75.3,49.9
50,3,3rd segment climb,1157,1.0,77,74,1418,1673,439,6745,2095,389,0.117,18.6,75.3,49.9
52,3,3rd segment climb,1204,1.0,77,74,1417,1671,439,6744,2094,389,0.117,18.6,75.3,49.9
54,3,3rd segment climb,1251,1.0,77,74,1416,1669,439,6744,2094,388,0.117,18.6,75.3,49.9
56,3,3rd segment climb,1298,1.1,77,74,1415,1667,439,6744,2094,388,0.117,18.5,75.3,49.9
58,3,3rd segment climb,1346,1.1,77,74,1413,1665,439,6744,2094,388,0.117,18.5,75.3,49.9
60,3,3rd segment climb,1393,1.2,77,74,1412,1663,439,6743,2093,387,0.117,18.5,75.3,49.9
62,3,3rd segment climb,1440,1.2,77,74,1411,1661,439,6743,2093,387,0.117,18.4,75.3,49.9
64,3,3rd segment climb,1487,1.3,77,74,1410,1659,439,6743,2093,387,0.117,18.4,75.3,49.9
66,3,3rd segment climb,1535,1.3,80,76,1430,1637,437,6743,2093,386,0.121,18.1,75.3,49.9
68,4,climb IAS,1585,1.3,86,83,1484,1586,434,6743,2093,386,0.131,17.4,75.3,49.9
70,4,climb IAS,1636,1.4,93,89,1537,1535,431,6742,2092,386,0.141,16.6,75.3,49.9
72,4,climb IAS,1687,1.5,99,94,1549,1493,442,6742,2092,385,0.15,15.8,75.3,49.9
