# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 109.7 kts
# Approach VREF: 84.1 kts
# Generated: 2025-11-07 10:23:10
# Original Data Points: 2930
# Sampled Data Points (2-sec intervals): 7324
# Time Range: 0 - 14646 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,23,3755,160,10669,3340,0,0.001,37.6,109.7,84.1
2,0,takeoff roll,18,0.0,13,13,433,3706,168,10667,3339,1010,0.019,37.0,109.7,84.1
4,0,takeoff roll,37,0.0,25,25,864,3655,177,10666,3337,2073,0.038,36.3,109.7,84.1
6,0,takeoff roll,73,0.0,38,37,1264,3604,193,10664,3336,2597,0.057,35.5,109.7,84.1
8,0,takeoff roll,125,0.1,50,49,1632,3554,218,10663,3334,2582,0.075,34.7,109.7,84.1
10,0,takeoff roll,177,0.1,62,61,2000,3503,242,10661,3333,2567,0.093,33.9,109.7,84.1
12,0,takeoff roll,257,0.1,73,73,2294,3455,279,10660,3331,2531,0.11,32.9,109.7,84.1
14,0,takeoff roll,337,0.2,84,84,2588,3406,316,10659,3330,2495,0.127,32.0,109.7,84.1
16,0,takeoff roll,421,0.2,94,93,2737,3365,397,10657,3329,2462,0.142,30.4,109.7,84.1
18,3,3rd segment climb,511,0.3,101,101,2741,3331,522,10656,3327,2431,0.153,28.0,109.7,84.1
20,3,3rd segment climb,600,0.3,109,108,2744,3297,646,10655,3326,2401,0.165,25.7,109.7,84.1
22,3,3rd segment climb,691,0.4,109,108,2742,3292,646,10653,3325,2388,0.165,25.6,109.7,84.1
24,3,3rd segment climb,783,0.5,109,108,2740,3286,646,10652,3323,2375,0.166,25.6,109.7,84.1
26,3,3rd segment climb,874,0.5,109,108,2739,3280,646,10651,3322,2366,0.166,25.5,109.7,84.1
28,3,3rd segment climb,965,0.6,109,108,2737,3274,646,10649,3321,2362,0.166,25.5,109.7,84.1
30,3,3rd segment climb,1057,0.6,110,108,2735,3269,646,10648,3319,2358,0.166,25.4,109.7,84.1
32,3,3rd segment climb,1148,0.7,110,108,2733,3263,645,10647,3318,2353,0.167,25.4,109.7,84.1
34,3,3rd segment climb,1239,0.8,110,108,2731,3257,645,10645,3317,2349,0.167,25.3,109.7,84.1
36,3,3rd segment climb,1330,0.8,110,108,2729,3252,645,10644,3315,2345,0.167,25.3,109.7,84.1
38,3,3rd segment climb,1421,0.9,110,108,2727,3246,645,10643,3314,2341,0.167,25.2,109.7,84.1
40,3,3rd segment climb,1512,0.9,110,108,2725,3240,645,10642,3313,2337,0.168,25.1,109.7,84.1
42,3,3rd segment climb,1612,1.0,120,117,2916,3208,641,10640,3312,2323,0.182,24.9,109.7,84.1
44,4,climb IAS,1713,1.1,129,126,3108,3176,638,10639,3310,2310,0.196,24.6,109.7,84.1
46,4,climb IAS,1820,1.2,138,134,3266,3142,646,10638,3309,2289,0.209,24.1,109.7,84.1
48,4,climb IAS,1934,1.2,146,143,3393,3105,667,10636,3308,2262,0.223,23.5,109.7,84.1
50,4,climb IAS,2047,1.3,155,151,3519,3068,687,10635,3307,2235,0.236,23.0,109.7,84.1
52,4,climb IAS,2169,1.4,163,158,3588,3034,723,10634,3305,2210,0.249,22.3,109.7,84.1
54,4,climb IAS,2290,1.5,172,166,3657,3000,759,10633,3304,2185,0.261,21.6,109.7,84.1
56,4,climb IAS,2412,1.6,178,172,3687,2971,793,10632,3303,2161,0.271,20.9,109.7,84.1
58,4,climb IAS,2535,1.7,182,176,3679,2945,825,10630,3302,2139,0.278,20.3,109.7,84.1
60,4,climb IAS,2659,1.8,187,180,3670,2919,858,10629,3301,2116,0.285,19.8,109.7,84.1
62,4,climb IAS,2781,1.9,187,180,3664,2912,858,10628,3299,2108,0.286,19.7,109.7,84.1
64,4,climb IAS,2903,2.0,188,180,3659,2905,858,10627,3298,2099,0.286,19.6,109.7,84.1
66,4,climb IAS,3025,2.1,188,180,3653,2898,858,10626,3297,2092,0.287,19.6,109.7,84.1
68,4,climb IAS,3146,2.2,188,180,3648,2891,858,10625,3296,2087,0.288,19.5,109.7,84.1
70,4,climb IAS,3268,2.3,189,180,3642,2884,858,10623,3295,2082,0.288,19.4,109.7,84.1
