# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 113.3 kts
# Approach VREF: 87.5 kts
# Generated: 2025-11-07 10:23:01
# Original Data Points: 2850
# Sampled Data Points (2-sec intervals): 7124
# Time Range: 0 - 14246 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,23,3755,159,10590,3340,0,0.001,37.9,113.3,87.5
2,0,takeoff roll,18,0.0,13,13,439,3706,167,10589,3339,1010,0.019,37.3,113.3,87.5
4,0,takeoff roll,38,0.0,25,25,877,3654,176,10587,3337,2073,0.038,36.6,113.3,87.5
6,0,takeoff roll,74,0.0,38,38,1283,3603,192,10586,3336,2596,0.057,35.8,113.3,87.5
8,0,takeoff roll,127,0.1,50,50,1655,3552,217,10584,3334,2581,0.075,35.0,113.3,87.5
10,0,takeoff roll,180,0.1,62,62,2028,3501,241,10583,3333,2566,0.094,34.1,113.3,87.5
12,0,takeoff roll,261,0.1,73,73,2326,3452,278,10581,3331,2530,0.111,33.2,113.3,87.5
14,0,takeoff roll,341,0.2,85,84,2624,3404,316,10580,3330,2494,0.128,32.2,113.3,87.5
16,0,takeoff roll,426,0.2,95,94,2756,3364,426,10579,3329,2479,0.143,30.3,113.3,87.5
18,3,3rd segment climb,515,0.3,103,103,2722,3333,611,10577,3327,2486,0.157,27.4,113.3,87.5
20,3,3rd segment climb,603,0.3,112,111,2688,3301,796,10576,3326,2493,0.17,24.5,113.3,87.5
22,3,3rd segment climb,693,0.4,113,112,2691,3287,805,10575,3325,2444,0.172,24.1,113.3,87.5
24,3,3rd segment climb,783,0.5,114,112,2697,3273,795,10573,3323,2389,0.172,24.1,113.3,87.5
26,3,3rd segment climb,873,0.5,114,113,2700,3263,789,10572,3322,2354,0.173,24.1,113.3,87.5
28,3,3rd segment climb,963,0.6,114,113,2697,3258,789,10571,3321,2350,0.173,24.0,113.3,87.5
30,3,3rd segment climb,1053,0.7,114,113,2695,3252,789,10569,3319,2346,0.173,24.0,113.3,87.5
32,3,3rd segment climb,1143,0.7,114,113,2693,3246,789,10568,3318,2341,0.174,23.9,113.3,87.5
34,3,3rd segment climb,1232,0.8,115,113,2691,3241,789,10567,3317,2337,0.174,23.9,113.3,87.5
36,3,3rd segment climb,1322,0.8,115,113,2689,3235,789,10566,3316,2333,0.174,23.8,113.3,87.5
38,3,3rd segment climb,1412,0.9,115,113,2687,3230,789,10564,3314,2329,0.174,23.7,113.3,87.5
40,3,3rd segment climb,1501,1.0,115,113,2684,3224,788,10563,3313,2325,0.175,23.7,113.3,87.5
42,3,3rd segment climb,1599,1.0,123,120,2849,3196,776,10562,3312,2313,0.187,23.5,113.3,87.5
44,4,climb IAS,1698,1.1,132,128,3031,3166,762,10560,3310,2300,0.2,23.4,113.3,87.5
46,4,climb IAS,1802,1.2,140,137,3191,3133,758,10559,3309,2282,0.213,23.1,113.3,87.5
48,4,climb IAS,1913,1.3,149,145,3315,3098,768,10558,3308,2256,0.226,22.6,113.3,87.5
50,4,climb IAS,2025,1.4,157,153,3440,3063,779,10557,3307,2230,0.239,22.2,113.3,87.5
52,4,climb IAS,2143,1.4,165,160,3515,3030,805,10555,3305,2206,0.251,21.6,113.3,87.5
54,4,climb IAS,2262,1.5,173,167,3585,2997,833,10554,3304,2181,0.263,21.0,113.3,87.5
56,4,climb IAS,2382,1.6,181,175,3636,2965,864,10553,3303,2158,0.275,20.3,113.3,87.5
58,4,climb IAS,2504,1.7,188,181,3660,2935,902,10552,3302,2135,0.287,19.6,113.3,87.5
60,4,climb IAS,2627,1.9,195,188,3684,2905,939,10551,3301,2113,0.298,19.0,113.3,87.5
62,4,climb IAS,2749,2.0,200,193,3657,2879,977,10550,3300,2093,0.306,18.3,113.3,87.5
64,4,climb IAS,2871,2.1,205,197,3624,2854,1015,10548,3298,2073,0.314,17.7,113.3,87.5
66,4,climb IAS,2992,2.2,209,200,3601,2836,1038,10547,3297,2057,0.319,17.3,113.3,87.5
68,4,climb IAS,3111,2.3,209,200,3595,2829,1038,10546,3296,2047,0.319,17.2,113.3,87.5
70,4,climb IAS,3231,2.4,209,200,3588,2823,1038,10545,3295,2038,0.32,17.2,113.3,87.5
72,4,climb IAS,3351,2.5,210,200,3581,2816,1038,10544,3294,2032,0.321,17.1,113.3,87.5
74,4,climb IAS,3470,2.7,210,200,3574,2809,1037,10543,3293,2027,0.321,17.0,113.3,87.5
76,4,climb IAS,3589,2.8,210,200,3568,2802,1037,10542,3292,2023,0.322,17.0,113.3,87.5
78,4,climb IAS,3707,2.9,211,200,3561,2796,1037,10541,3291,2018,0.323,16.9,113.3,87.5
80,4,climb IAS,3826,3.0,211,200,3554,2789,1037,10539,3289,2013,0.323,16.9,113.3,87.5
82,4,climb IAS,3944,3.1,212,200,3547,2782,1037,10538,3288,2008,0.324,16.8,113.3,87.5
84,4,climb IAS,4062,3.2,212,200,3540,2776,1037,10537,3287,2003,0.325,16.7,113.3,87.5
86,4,climb IAS,4180,3.4,212,200,3533,2769,1037,10536,3286,1998,0.326,16.7,113.3,87.5
88,4,climb IAS,4298,3.5,213,200,3526,2762,1037,10535,3285,1994,0.326,16.6,113.3,87.5
90,4,climb IAS,4415,3.6,213,200,3519,2756,1037,10534,3284,1989,0.327,16.5,113.3,87.5
92,4,climb IAS,4532,3.7,213,200,3512,2749,1036,10533,3283,1984,0.328,16.5,113.3,87.5
94,4,climb IAS,4649,3.8,214,200,3505,2742,1036,10532,3282,1979,0.328,16.4,113.3,87.5
96,4,climb IAS,4766,4.0,214,200,3498,2736,1036,10531,3281,1974,0.329,16.4,113.3,87.5
98,4,climb IAS,4882,4.1,214,200,3491,2729,1036,10530,3280,1970,0.33,16.3,113.3,87.5
100,4,climb IAS,4999,4.2,215,200,3484,2722,1036,10528,3278,1965,0.33,16.2,113.3,87.5
102,4,climb IAS,5115,4.3,215,200,3477,2716,1036,10527,3277,1960,0.331,16.2,113.3,87.5
104,4,climb IAS,5230,4.4,216,200,3470,2709,1036,10526,3276,1955,0.332,16.1,113.3,87.5
106,4,climb IAS,5346,4.6,216,200,3463,2703,1036,10525,3275,1951,0.333,16.0,113.3,87.5
108,4,climb IAS,5461,4.7,216,200,3456,2696,1036,10524,3274,1946,0.333,16.0,113.3,87.5
110,4,climb IAS,5576,4.8,217,200,3449,2690,1035,10523,3273,1941,0.334,15.9,113.3,87.5
112,4,climb IAS,5691,4.9,217,200,3442,2683,1035,10522,3272,1937,0.335,15.9,113.3,87.5
114,4,climb IAS,5805,5.0,217,200,3434,2677,1035,10521,3271,1932,0.335,15.8,113.3,87.5
