# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 25000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 80.3 kts
# Approach VREF: 54.4 kts
# Generated: 2025-11-07 09:40:53
# Original Data Points: 3692
# Sampled Data Points (2-sec intervals): 9228
# Time Range: 0 - 18454 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
110,4,climb IAS,4597,2.7,118,110,1379,1308,528,6738,2138,374,0.181,11.6,80.3,54.4
112,4,climb IAS,4642,2.8,118,110,1377,1306,528,6738,2138,373,0.181,11.6,80.3,54.4
114,4,climb IAS,4688,2.8,118,110,1375,1305,528,6738,2138,373,0.181,11.6,80.3,54.4
116,4,climb IAS,4734,2.9,118,110,1373,1303,528,6738,2138,373,0.181,11.6,80.3,54.4
118,4,climb IAS,4780,3.0,118,110,1371,1301,528,6738,2138,372,0.181,11.5,80.3,54.4
120,4,climb IAS,4825,3.0,118,110,1369,1299,528,6737,2137,372,0.182,11.5,80.3,54.4
122,4,climb IAS,4871,3.1,118,110,1367,1298,528,6737,2137,372,0.182,11.5,80.3,54.4
124,4,climb IAS,4917,3.2,118,110,1365,1296,528,6737,2137,371,0.182,11.5,80.3,54.4
126,4,climb IAS,4962,3.2,118,110,1363,1294,528,6737,2137,371,0.182,11.4,80.3,54.4
128,4,climb IAS,5007,3.3,118,110,1361,1293,528,6736,2136,371,0.182,11.4,80.3,54.4
130,4,climb IAS,5053,3.3,118,110,1359,1291,528,6736,2136,370,0.182,11.4,80.3,54.4
132,4,climb IAS,5098,3.4,119,110,1357,1289,528,6736,2136,370,0.182,11.4,80.3,54.4
134,4,climb IAS,5143,3.5,119,110,1355,1288,528,6736,2136,370,0.183,11.4,80.3,54.4
136,4,climb IAS,5188,3.5,119,110,1353,1286,528,6736,2136,370,0.183,11.3,80.3,54.4
138,4,climb IAS,5233,3.6,119,110,1351,1285,528,6735,2135,369,0.183,11.3,80.3,54.4
140,4,climb IAS,5278,3.7,119,110,1349,1283,528,6735,2135,369,0.183,11.3,80.3,54.4
142,4,climb IAS,5323,3.7,119,110,1347,1281,528,6735,2135,369,0.183,11.3,80.3,54.4
144,4,climb IAS,5368,3.8,119,110,1346,1280,528,6735,2135,368,0.183,11.2,80.3,54.4
146,4,climb IAS,5413,3.9,119,110,1344,1278,528,6735,2135,368,0.184,11.2,80.3,54.4
148,4,climb IAS,5458,3.9,119,110,1342,1276,528,6734,2134,368,0.184,11.2,80.3,54.4
150,4,climb IAS,5502,4.0,119,110,1340,1275,528,6734,2134,367,0.184,11.2,80.3,54.4
152,4,climb IAS,5547,4.1,119,110,1338,1273,528,6734,2134,367,0.184,11.1,80.3,54.4
154,4,climb IAS,5592,4.1,119,110,1336,1272,528,6734,2134,367,0.184,11.1,80.3,54.4
156,4,climb IAS,5636,4.2,120,110,1334,1270,528,6734,2134,367,0.184,11.1,80.3,54.4
158,4,climb IAS,5680,4.3,120,110,1332,1268,528,6733,2133,366,0.184,11.1,80.3,54.4
160,4,climb IAS,5725,4.3,120,110,1330,1267,528,6733,2133,366,0.185,11.0,80.3,54.4
162,4,climb IAS,5769,4.4,120,110,1328,1265,528,6733,2133,366,0.185,11.0,80.3,54.4
164,4,climb IAS,5813,4.5,120,110,1326,1264,528,6733,2133,365,0.185,11.0,80.3,54.4
166,4,climb IAS,5857,4.5,120,110,1324,1262,528,6733,2133,365,0.185,11.0,80.3,54.4
168,4,climb IAS,5902,4.6,120,110,1322,1260,528,6732,2132,365,0.185,10.9,80.3,54.4
170,4,climb IAS,5946,4.7,120,110,1321,1259,528,6732,2132,364,0.185,10.9,80.3,54.4
172,4,climb IAS,5990,4.7,120,110,1319,1257,528,6732,2132,364,0.186,10.9,80.3,54.4
174,4,climb IAS,6033,4.8,120,110,1317,1256,528,6732,2132,364,0.186,10.9,80.3,54.4
176,4,climb IAS,6077,4.9,120,110,1315,1254,528,6732,2132,364,0.186,10.9,80.3,54.4
178,4,climb IAS,6121,4.9,120,110,1313,1253,528,6731,2131,363,0.186,10.8,80.3,54.4
180,4,climb IAS,6165,5.0,120,110,1311,1251,528,6731,2131,363,0.186,10.8,80.3,54.4
182,4,climb IAS,6208,5.1,121,110,1309,1249,528,6731,2131,363,0.186,10.8,80.3,54.4
184,4,climb IAS,6252,5.1,121,110,1307,1248,528,6731,2131,362,0.186,10.8,80.3,54.4
186,4,climb IAS,6296,5.2,121,110,1305,1246,528,6731,2131,362,0.187,10.7,80.3,54.4
188,4,climb IAS,6339,5.3,121,110,1304,1245,528,6730,2130,362,0.187,10.7,80.3,54.4
190,4,climb IAS,6382,5.3,121,110,1302,1243,528,6730,2130,362,0.187,10.7,80.3,54.4
192,4,climb IAS,6426,5.4,121,110,1300,1242,528,6730,2130,361,0.187,10.7,80.3,54.4
194,4,climb IAS,6469,5.5,121,110,1298,1240,528,6730,2130,361,0.187,10.6,80.3,54.4
196,4,climb IAS,6512,5.5,121,110,1296,1239,528,6730,2130,361,0.187,10.6,80.3,54.4
198,4,climb IAS,6555,5.6,121,110,1294,1237,528,6729,2129,360,0.188,10.6,80.3,54.4
200,4,climb IAS,6599,5.7,121,110,1292,1236,528,6729,2129,360,0.188,10.6,80.3,54.4
202,4,climb IAS,6642,5.7,121,110,1290,1234,528,6729,2129,360,0.188,10.6,80.3,54.4
204,4,climb IAS,6685,5.8,121,110,1289,1233,528,6729,2129,360,0.188,10.5,80.3,54.4
206,4,climb IAS,6727,5.9,122,110,1287,1231,528,6729,2129,359,0.188,10.5,80.3,54.4
208,4,climb IAS,6770,5.9,122,110,1285,1230,528,6728,2128,359,0.188,10.5,80.3,54.4
210,4,climb IAS,6813,6.0,122,110,1283,1228,528,6728,2128,359,0.188,10.5,80.3,54.4
212,4,climb IAS,6856,6.1,122,110,1281,1227,528,6728,2128,358,0.189,10.4,80.3,54.4
214,4,climb IAS,6898,6.2,122,110,1279,1225,528,6728,2128,358,0.189,10.4,80.3,54.4
216,4,climb IAS,6941,6.2,122,110,1277,1224,528,6728,2128,358,0.189,10.4,80.3,54.4
218,4,climb IAS,6984,6.3,122,110,1276,1222,528,6727,2127,358,0.189,10.4,80.3,54.4
220,4,climb IAS,7026,6.4,122,110,1274,1221,528,6727,2127,357,0.189,10.4,80.3,54.4
222,4,climb IAS,7068,6.4,122,110,1272,1219,528,6727,2127,357,0.189,10.3,80.3,54.4
224,4,climb IAS,7111,6.5,122,110,1270,1218,527,6727,2127,357,0.189,10.3,80.3,54.4
226,4,climb IAS,7153,6.6,122,110,1268,1216,527,6727,2127,356,0.19,10.3,80.3,54.4
228,4,climb IAS,7195,6.6,122,110,1266,1215,527,6726,2126,356,0.19,10.3,80.3,54.4
230,4,climb IAS,7238,6.7,122,110,1265,1213,527,6726,2126,356,0.19,10.3,80.3,54.4
232,4,climb IAS,7280,6.8,123,110,1263,1212,527,6726,2126,356,0.19,10.2,80.3,54.4
234,4,climb IAS,7322,6.8,123,110,1261,1210,527,6726,2126,355,0.19,10.2,80.3,54.4
236,4,climb IAS,7364,6.9,123,110,1259,1209,527,6726,2126,355,0.19,10.2,80.3,54.4
238,4,climb IAS,7406,7.0,123,110,1257,1207,527,6725,2125,355,0.191,10.2,80.3,54.4
240,4,climb IAS,7447,7.0,123,110,1256,1206,527,6725,2125,354,0.191,10.1,80.3,54.4
242,4,climb IAS,7489,7.1,123,110,1254,1205,527,6725,2125,354,0.191,10.1,80.3,54.4
244,4,climb IAS,7531,7.2,123,110,1252,1203,527,6725,2125,354,0.191,10.1,80.3,54.4
246,4,climb IAS,7573,7.2,123,110,1250,1202,527,6725,2125,354,0.191,10.1,80.3,54.4
248,4,climb IAS,7614,7.3,123,110,1248,1200,527,6724,2124,353,0.191,10.1,80.3,54.4
250,4,climb IAS,7656,7.4,123,110,1247,1199,527,6724,2124,353,0.191,10.0,80.3,54.4
252,4,climb IAS,7697,7.4,123,110,1245,1197,527,6724,2124,353,0.192,10.0,80.3,54.4
254,4,climb IAS,7739,7.5,123,110,1243,1196,527,6724,2124,353,0.192,10.0,80.3,54.4
256,4,climb IAS,7780,7.6,123,110,1241,1195,527,6724,2124,352,0.192,10.0,80.3,54.4
258,4,climb IAS,7822,7.7,124,110,1239,1193,527,6723,2123,352,0.192,10.0,80.3,54.4
260,4,climb IAS,7863,7.7,124,110,1238,1192,527,6723,2123,352,0.192,9.9,80.3,54.4
262,4,climb IAS,7904,7.8,124,110,1236,1190,527,6723,2123,351,0.192,9.9,80.3,54.4
264,4,climb IAS,7945,7.9,124,110,1234,1189,527,6723,2123,351,0.192,9.9,80.3,54.4
266,4,climb IAS,7986,7.9,124,110,1232,1188,527,6723,2123,351,0.193,9.9,80.3,54.4
268,4,climb IAS,8027,8.0,124,110,1230,1186,527,6722,2122,351,0.193,9.8,80.3,54.4
270,4,climb IAS,8068,8.1,124,110,1229,1185,527,6722,2122,350,0.193,9.8,80.3,54.4
272,4,climb IAS,8109,8.1,124,110,1227,1183,527,6722,2122,350,0.193,9.8,80.3,54.4
274,4,climb IAS,8150,8.2,124,110,1225,1182,527,6722,2122,350,0.193,9.8,80.3,54.4
276,4,climb IAS,8191,8.3,124,110,1223,1181,527,6722,2122,350,0.193,9.8,80.3,54.4
278,4,climb IAS,8232,8.3,124,110,1222,1179,527,6722,2122,349,0.194,9.7,80.3,54.4
280,4,climb IAS,8272,8.4,124,110,1220,1178,527,6721,2121,349,0.194,9.7,80.3,54.4
282,4,climb IAS,8313,8.5,125,110,1218,1176,527,6721,2121,349,0.194,9.7,80.3,54.4
284,4,climb IAS,8353,8.5,125,110,1216,1175,527,6721,2121,349,0.194,9.7,80.3,54.4
286,4,climb IAS,8394,8.6,125,110,1215,1174,527,6721,2121,348,0.194,9.7,80.3,54.4
288,4,climb IAS,8434,8.7,125,110,1213,1172,527,6721,2121,348,0.194,9.6,80.3,54.4
290,4,climb IAS,8475,8.8,125,110,1211,1171,527,6720,2120,348,0.194,9.6,80.3,54.4
292,4,climb IAS,8515,8.8,125,110,1209,1170,527,6720,2120,347,0.195,9.6,80.3,54.4
294,4,climb IAS,8555,8.9,125,110,1208,1168,527,6720,2120,347,0.195,9.6,80.3,54.4
296,4,climb IAS,8596,9.0,125,110,1206,1167,527,6720,2120,347,0.195,9.6,80.3,54.4
298,4,climb IAS,8636,9.0,125,110,1204,1166,527,6720,2120,347,0.195,9.5,80.3,54.4
300,4,climb IAS,8676,9.1,125,110,1202,1164,527,6719,2119,346,0.195,9.5,80.3,54.4
302,4,climb IAS,8716,9.2,125,110,1201,1163,527,6719,2119,346,0.195,9.5,80.3,54.4
304,4,climb IAS,8756,9.2,125,110,1199,1162,527,6719,2119,346,0.195,9.5,80.3,54.4
306,4,climb IAS,8796,9.3,125,110,1197,1160,527,6719,2119,346,0.196,9.5,80.3,54.4
308,4,climb IAS,8836,9.4,126,110,1195,1159,527,6719,2119,345,0.196,9.4,80.3,54.4
310,4,climb IAS,8875,9.5,126,110,1194,1158,527,6718,2118,345,0.196,9.4,80.3,54.4
312,4,climb IAS,8915,9.5,126,110,1192,1156,527,6718,2118,345,0.196,9.4,80.3,54.4
314,4,climb IAS,8955,9.6,126,110,1190,1155,527,6718,2118,345,0.196,9.4,80.3,54.4
316,4,climb IAS,8994,9.7,126,110,1188,1154,527,6718,2118,344,0.196,9.4,80.3,54.4
318,4,climb IAS,9034,9.7,126,110,1187,1152,527,6718,2118,344,0.197,9.3,80.3,54.4
320,4,climb IAS,9073,9.8,126,110,1185,1151,527,6717,2117,344,0.197,9.3,80.3,54.4
322,4,climb IAS,9113,9.9,126,110,1183,1150,527,6717,2117,344,0.197,9.3,80.3,54.4
324,4,climb IAS,9152,9.9,126,110,1182,1148,527,6717,2117,343,0.197,9.3,80.3,54.4
326,4,climb IAS,9192,10.0,126,110,1180,1147,527,6717,2117,343,0.197,9.3,80.3,54.4
328,4,climb IAS,9231,10.1,126,110,1178,1146,527,6717,2117,343,0.197,9.3,80.3,54.4
330,4,climb IAS,9270,10.2,126,110,1177,1144,527,6717,2117,343,0.197,9.2,80.3,54.4
332,4,climb IAS,9309,10.2,126,110,1175,1143,527,6716,2116,342,0.198,9.2,80.3,54.4
334,4,climb IAS,9348,10.3,127,110,1173,1142,527,6716,2116,342,0.198,9.2,80.3,54.4
336,4,climb IAS,9388,10.4,127,110,1171,1141,527,6716,2116,342,0.198,9.2,80.3,54.4
338,4,climb IAS,9427,10.4,127,110,1170,1139,527,6716,2116,342,0.198,9.2,80.3,54.4
340,4,climb IAS,9466,10.5,127,110,1168,1138,527,6716,2116,341,0.198,9.1,80.3,54.4
342,4,climb IAS,9504,10.6,127,110,1166,1137,527,6715,2115,341,0.198,9.1,80.3,54.4
344,4,climb IAS,9543,10.6,127,110,1165,1135,527,6715,2115,341,0.198,9.1,80.3,54.4
346,4,climb IAS,9582,10.7,127,110,1163,1134,527,6715,2115,341,0.199,9.1,80.3,54.4
348,4,climb IAS,9621,10.8,127,110,1161,1133,527,6715,2115,340,0.199,9.1,80.3,54.4
350,4,climb IAS,9659,10.9,127,110,1160,1132,527,6715,2115,340,0.199,9.0,80.3,54.4
352,4,climb IAS,9698,10.9,127,110,1158,1130,527,6714,2114,340,0.199,9.0,80.3,54.4
354,4,climb IAS,9737,11.0,127,110,1156,1129,527,6714,2114,340,0.199,9.0,80.3,54.4
356,4,climb IAS,9775,11.1,127,110,1155,1128,527,6714,2114,339,0.199,9.0,80.3,54.4
358,4,climb IAS,9814,11.1,127,110,1153,1127,527,6714,2114,339,0.199,9.0,80.3,54.4
360,4,climb IAS,9852,11.2,128,110,1151,1125,527,6714,2114,339,0.2,9.0,80.3,54.4
362,4,climb IAS,9890,11.3,128,110,1150,1124,527,6713,2113,339,0.2,8.9,80.3,54.4
364,4,climb IAS,9929,11.4,128,110,1148,1123,527,6713,2113,338,0.2,8.9,80.3,54.4
366,4,climb IAS,9967,11.4,128,110,1146,1122,527,6713,2113,338,0.2,8.9,80.3,54.4
368,4,climb IAS,10005,11.5,128,110,1145,1120,527,6713,2113,338,0.2,8.9,80.3,54.4
370,4,climb IAS,10043,11.6,128,110,1143,1119,527,6713,2113,338,0.2,8.9,80.3,54.4
372,4,climb IAS,10081,11.6,128,110,1141,1118,527,6713,2113,337,0.201,8.8,80.3,54.4
374,4,climb IAS,10119,11.7,128,110,1140,1117,527,6712,2112,337,0.201,8.8,80.3,54.4
376,4,climb IAS,10157,11.8,128,110,1138,1115,527,6712,2112,337,0.201,8.8,80.3,54.4
378,4,climb IAS,10195,11.8,128,110,1136,1114,527,6712,2112,337,0.201,8.8,80.3,54.4
380,4,climb IAS,10233,11.9,128,110,1135,1113,527,6712,2112,336,0.201,8.8,80.3,54.4
382,4,climb IAS,10271,12.0,128,110,1133,1112,527,6712,2112,336,0.201,8.8,80.3,54.4
384,4,climb IAS,10308,12.1,128,110,1131,1110,527,6711,2111,336,0.201,8.7,80.3,54.4
386,4,climb IAS,10346,12.1,128,110,1130,1109,527,6711,2111,336,0.202,8.7,80.3,54.4
388,4,climb IAS,10384,12.2,129,110,1128,1108,526,6711,2111,335,0.202,8.7,80.3,54.4
390,4,climb IAS,10421,12.3,129,110,1126,1107,526,6711,2111,335,0.202,8.7,80.3,54.4
392,4,climb IAS,10459,12.3,129,110,1125,1106,526,6711,2111,335,0.202,8.7,80.3,54.4
394,4,climb IAS,10496,12.4,129,110,1123,1104,526,6710,2110,335,0.202,8.6,80.3,54.4
396,4,climb IAS,10534,12.5,129,110,1122,1103,526,6710,2110,335,0.202,8.6,80.3,54.4
398,4,climb IAS,10571,12.6,129,110,1120,1102,526,6710,2110,334,0.202,8.6,80.3,54.4
400,4,climb IAS,10608,12.6,129,110,1118,1101,526,6710,2110,334,0.203,8.6,80.3,54.4
402,4,climb IAS,10645,12.7,129,110,1117,1100,526,6710,2110,334,0.203,8.6,80.3,54.4
404,4,climb IAS,10683,12.8,129,110,1115,1098,526,6710,2110,334,0.203,8.6,80.3,54.4
406,4,climb IAS,10720,12.9,129,110,1113,1097,526,6709,2109,333,0.203,8.5,80.3,54.4
408,4,climb IAS,10757,12.9,129,110,1112,1096,526,6709,2109,333,0.203,8.5,80.3,54.4
410,4,climb IAS,10794,13.0,129,110,1110,1095,526,6709,2109,333,0.203,8.5,80.3,54.4
412,4,climb IAS,10831,13.1,129,110,1109,1094,526,6709,2109,333,0.203,8.5,80.3,54.4
414,4,climb IAS,10868,13.1,130,110,1107,1093,526,6709,2109,332,0.204,8.5,80.3,54.4
416,4,climb IAS,10905,13.2,130,110,1105,1091,526,6708,2108,332,0.204,8.5,80.3,54.4
418,4,climb IAS,10941,13.3,130,110,1104,1090,526,6708,2108,332,0.204,8.4,80.3,54.4
420,4,climb IAS,10978,13.4,130,110,1102,1089,526,6708,2108,332,0.204,8.4,80.3,54.4
422,4,climb IAS,11015,13.4,130,110,1101,1088,526,6708,2108,331,0.204,8.4,80.3,54.4
424,4,climb IAS,11051,13.5,130,110,1099,1087,526,6708,2108,331,0.204,8.4,80.3,54.4
426,4,climb IAS,11088,13.6,130,110,1097,1085,526,6708,2108,331,0.204,8.4,80.3,54.4
428,4,climb IAS,11125,13.6,130,110,1096,1084,526,6707,2107,331,0.205,8.3,80.3,54.4
430,4,climb IAS,11161,13.7,130,110,1094,1083,526,6707,2107,331,0.205,8.3,80.3,54.4
432,4,climb IAS,11197,13.8,130,110,1093,1082,526,6707,2107,330,0.205,8.3,80.3,54.4
434,4,climb IAS,11234,13.9,130,110,1091,1081,526,6707,2107,330,0.205,8.3,80.3,54.4
436,4,climb IAS,11270,13.9,130,110,1090,1080,526,6707,2107,330,0.205,8.3,80.3,54.4
438,4,climb IAS,11306,14.0,130,110,1088,1079,526,6706,2106,330,0.205,8.3,80.3,54.4
440,4,climb IAS,11343,14.1,131,110,1086,1077,526,6706,2106,329,0.205,8.2,80.3,54.4
442,4,climb IAS,11379,14.1,131,110,1085,1076,526,6706,2106,329,0.206,8.2,80.3,54.4
444,4,climb IAS,11415,14.2,131,110,1083,1075,526,6706,2106,329,0.206,8.2,80.3,54.4
446,4,climb IAS,11451,14.3,131,110,1082,1074,526,6706,2106,329,0.206,8.2,80.3,54.4
448,4,climb IAS,11487,14.4,131,110,1080,1073,526,6706,2106,329,0.206,8.2,80.3,54.4
450,4,climb IAS,11523,14.4,131,110,1078,1072,526,6705,2105,328,0.206,8.2,80.3,54.4
452,4,climb IAS,11559,14.5,131,110,1077,1071,526,6705,2105,328,0.206,8.1,80.3,54.4
454,4,climb IAS,11595,14.6,131,110,1075,1070,526,6705,2105,328,0.206,8.1,80.3,54.4
456,4,climb IAS,11631,14.7,131,110,1074,1068,526,6705,2105,328,0.207,8.1,80.3,54.4
458,4,climb IAS,11666,14.7,131,110,1072,1067,526,6705,2105,327,0.207,8.1,80.3,54.4
460,4,climb IAS,11702,14.8,131,110,1071,1066,526,6704,2104,327,0.207,8.1,80.3,54.4
462,4,climb IAS,11738,14.9,131,110,1069,1065,526,6704,2104,327,0.207,8.1,80.3,54.4
464,4,climb IAS,11773,15.0,131,110,1068,1064,526,6704,2104,327,0.207,8.0,80.3,54.4
466,4,climb IAS,11809,15.0,131,110,1066,1063,526,6704,2104,326,0.207,8.0,80.3,54.4
468,4,climb IAS,11844,15.1,132,110,1064,1062,526,6704,2104,326,0.207,8.0,80.3,54.4
470,4,climb IAS,11880,15.2,132,110,1063,1061,526,6704,2104,326,0.208,8.0,80.3,54.4
472,4,climb IAS,11915,15.2,132,110,1061,1060,526,6703,2103,326,0.208,8.0,80.3,54.4
474,4,climb IAS,11951,15.3,132,110,1060,1058,526,6703,2103,326,0.208,8.0,80.3,54.4
476,4,climb IAS,11986,15.4,132,110,1058,1057,526,6703,2103,325,0.208,8.0,80.3,54.4
478,4,climb IAS,12021,15.5,132,110,1057,1056,526,6703,2103,325,0.208,7.9,80.3,54.4
480,4,climb IAS,12056,15.5,132,110,1055,1055,526,6703,2103,325,0.208,7.9,80.3,54.4
482,4,climb IAS,12091,15.6,132,110,1054,1054,526,6702,2102,325,0.208,7.9,80.3,54.4
484,4,climb IAS,12126,15.7,132,110,1052,1053,526,6702,2102,325,0.209,7.9,80.3,54.4
486,4,climb IAS,12162,15.8,132,110,1051,1052,526,6702,2102,324,0.209,7.9,80.3,54.4
488,4,climb IAS,12196,15.8,132,110,1049,1051,526,6702,2102,324,0.209,7.9,80.3,54.4
490,4,climb IAS,12231,15.9,132,110,1048,1050,526,6702,2102,324,0.209,7.8,80.3,54.4
492,4,climb IAS,12266,16.0,132,110,1046,1049,526,6702,2102,324,0.209,7.8,80.3,54.4
494,4,climb IAS,12301,16.0,132,110,1045,1048,526,6701,2101,323,0.209,7.8,80.3,54.4
496,4,climb IAS,12336,16.1,133,110,1043,1047,526,6701,2101,323,0.209,7.8,80.3,54.4
