# Flight Simulation Results - C208B Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 300 lb
# Cruise Altitude: 5000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 77.1 kts
# Approach VREF: 51.5 kts
# Generated: 2025-11-06 15:41:36
# Original Data Points: 6101
# Sampled Data Points (2-sec intervals): 15251
# Time Range: 0 - 30500 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,101,5194,212,7050,2100,0,0.002,108.9,77.1,51.5
2,0,takeoff roll,37,0.0,18,18,554,3975,235,7050,2100,154,0.027,78.1,77.1,51.5
4,0,takeoff roll,77,0.0,36,36,1032,2692,260,7050,2100,316,0.054,45.7,77.1,51.5
6,0,takeoff roll,118,0.1,48,48,1320,1994,286,7049,2099,398,0.073,28.3,77.1,51.5
8,0,takeoff roll,163,0.1,56,56,1419,1880,313,7049,2099,401,0.085,26.1,77.1,51.5
10,0,takeoff roll,207,0.1,64,64,1518,1766,340,7049,2099,404,0.098,23.9,77.1,51.5
12,0,takeoff roll,252,0.2,69,68,1451,1757,404,7049,2099,418,0.104,21.6,77.1,51.5
14,2,2nd segment climb,297,0.2,73,73,1385,1748,468,7048,2098,433,0.11,19.3,77.1,51.5
16,2,2nd segment climb,342,0.2,76,76,1342,1740,511,7048,2098,439,0.115,17.7,77.1,51.5
18,3,3rd segment climb,387,0.3,76,76,1366,1738,487,7048,2098,423,0.115,18.0,77.1,51.5
20,3,3rd segment climb,432,0.3,76,76,1390,1736,464,7048,2098,406,0.115,18.4,77.1,51.5
22,3,3rd segment climb,478,0.4,76,76,1395,1734,458,7048,2098,402,0.115,18.4,77.1,51.5
24,3,3rd segment climb,524,0.4,76,76,1394,1732,458,7047,2097,402,0.115,18.4,77.1,51.5
26,3,3rd segment climb,571,0.4,76,76,1393,1730,458,7047,2097,401,0.115,18.4,77.1,51.5
28,3,3rd segment climb,617,0.5,76,76,1392,1728,458,7047,2097,401,0.116,18.3,77.1,51.5
30,3,3rd segment climb,663,0.5,76,76,1390,1726,458,7047,2097,401,0.116,18.3,77.1,51.5
32,3,3rd segment climb,710,0.6,76,76,1389,1724,458,7046,2096,400,0.116,18.3,77.1,51.5
34,3,3rd segment climb,756,0.6,76,76,1388,1722,458,7046,2096,400,0.116,18.2,77.1,51.5
36,3,3rd segment climb,802,0.7,76,76,1387,1720,458,7046,2096,400,0.116,18.2,77.1,51.5
38,3,3rd segment climb,848,0.7,77,76,1386,1718,458,7046,2096,399,0.116,18.2,77.1,51.5
40,3,3rd segment climb,895,0.7,77,76,1384,1716,458,7046,2096,399,0.116,18.1,77.1,51.5
42,3,3rd segment climb,941,0.8,77,76,1383,1714,458,7045,2095,399,0.116,18.1,77.1,51.5
44,3,3rd segment climb,987,0.8,77,76,1382,1712,458,7045,2095,398,0.116,18.1,77.1,51.5
46,3,3rd segment climb,1033,0.9,77,76,1381,1710,458,7045,2095,398,0.116,18.1,77.1,51.5
48,3,3rd segment climb,1079,0.9,77,76,1380,1708,458,7045,2095,398,0.116,18.0,77.1,51.5
50,3,3rd segment climb,1125,1.0,77,76,1378,1706,458,7044,2094,398,0.117,18.0,77.1,51.5
52,3,3rd segment climb,1171,1.0,77,76,1377,1704,458,7044,2094,397,0.117,18.0,77.1,51.5
54,3,3rd segment climb,1217,1.0,77,76,1376,1702,458,7044,2094,397,0.117,17.9,77.1,51.5
56,3,3rd segment climb,1262,1.1,77,76,1375,1701,458,7044,2094,397,0.117,17.9,77.1,51.5
58,3,3rd segment climb,1308,1.1,77,76,1374,1699,458,7044,2094,396,0.117,17.9,77.1,51.5
60,3,3rd segment climb,1354,1.2,77,76,1372,1697,458,7043,2093,396,0.117,17.9,77.1,51.5
62,3,3rd segment climb,1400,1.2,77,76,1371,1695,458,7043,2093,396,0.117,17.8,77.1,51.5
64,3,3rd segment climb,1445,1.3,77,76,1370,1693,458,7043,2093,395,0.117,17.8,77.1,51.5
66,3,3rd segment climb,1492,1.3,79,77,1381,1681,457,7043,2093,395,0.119,17.7,77.1,51.5
68,4,climb IAS,1540,1.3,84,82,1426,1641,453,7042,2092,395,0.127,17.1,77.1,51.5
70,4,climb IAS,1587,1.4,89,87,1471,1601,448,7042,2092,394,0.135,16.6,77.1,51.5
72,4,climb IAS,1637,1.4,94,92,1492,1557,454,7042,2092,394,0.144,15.9,77.1,51.5
74,4,climb IAS,1687,1.5,100,98,1504,1512,464,7042,2092,394,0.152,15.1,77.1,51.5
76,4,climb IAS,1737,1.6,105,103,1508,1471,475,7042,2092,393,0.16,14.3,77.1,51.5
78,4,climb IAS,1787,1.6,109,106,1487,1445,491,7041,2091,393,0.165,13.7,77.1,51.5
80,4,climb IAS,1837,1.7,112,109,1466,1418,508,7041,2091,393,0.171,13.0,77.1,51.5
82,4,climb IAS,1886,1.7,113,110,1460,1410,512,7041,2091,392,0.172,12.9,77.1,51.5
84,4,climb IAS,1934,1.8,113,110,1458,1408,512,7041,2091,392,0.172,12.8,77.1,51.5
86,4,climb IAS,1983,1.9,113,110,1457,1406,512,7040,2090,392,0.172,12.8,77.1,51.5
88,4,climb IAS,2031,1.9,113,110,1455,1405,512,7040,2090,391,0.172,12.8,77.1,51.5
90,4,climb IAS,2080,2.0,113,110,1454,1403,512,7040,2090,391,0.173,12.8,77.1,51.5
92,4,climb IAS,2128,2.1,113,110,1452,1401,512,7040,2090,391,0.173,12.7,77.1,51.5
94,4,climb IAS,2177,2.1,114,110,1450,1400,512,7040,2090,390,0.173,12.7,77.1,51.5
96,4,climb IAS,2225,2.2,114,110,1448,1398,512,7039,2089,390,0.173,12.7,77.1,51.5
