# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 600 lb
# Cruise Altitude: 5000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 80.5 kts
# Approach VREF: 54.6 kts
# Generated: 2025-11-06 15:40:52
# Original Data Points: 4935
# Sampled Data Points (2-sec intervals): 12336
# Time Range: 0 - 24670 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,94,5194,219,7300,2100,0,0.002,101.2,80.5,54.6
2,0,takeoff roll,36,0.0,18,18,542,4004,241,7300,2100,154,0.027,73.4,80.5,54.6
4,0,takeoff roll,74,0.0,35,35,1014,2751,264,7300,2100,316,0.053,44.2,80.5,54.6
6,0,takeoff roll,114,0.1,47,47,1289,2053,287,7299,2099,398,0.072,28.3,80.5,54.6
8,0,takeoff roll,156,0.1,55,55,1365,1910,312,7299,2099,401,0.084,25.7,80.5,54.6
10,0,takeoff roll,198,0.1,63,63,1442,1766,337,7299,2099,404,0.095,23.2,80.5,54.6
12,0,takeoff roll,241,0.2,69,69,1359,1756,445,7299,2099,416,0.104,20.3,80.5,54.6
14,2,2nd segment climb,284,0.2,75,75,1276,1745,553,7298,2098,427,0.113,17.4,80.5,54.6
16,2,2nd segment climb,326,0.2,79,79,1215,1732,627,7298,2098,431,0.12,15.3,80.5,54.6
18,2,2nd segment climb,366,0.3,80,79,1207,1714,621,7298,2098,418,0.121,15.1,80.5,54.6
20,2,2nd segment climb,406,0.3,80,80,1199,1695,616,7298,2098,405,0.121,15.0,80.5,54.6
22,2,2nd segment climb,448,0.4,80,80,1217,1690,596,7298,2098,402,0.121,15.2,80.5,54.6
24,3,3rd segment climb,490,0.4,80,80,1243,1689,572,7297,2097,402,0.121,15.5,80.5,54.6
26,3,3rd segment climb,532,0.5,80,80,1261,1687,555,7297,2097,402,0.122,15.7,80.5,54.6
28,3,3rd segment climb,574,0.5,80,80,1259,1685,555,7297,2097,401,0.122,15.7,80.5,54.6
30,3,3rd segment climb,616,0.5,80,80,1258,1683,555,7297,2097,401,0.122,15.7,80.5,54.6
32,3,3rd segment climb,658,0.6,80,80,1257,1682,555,7296,2096,401,0.122,15.6,80.5,54.6
34,3,3rd segment climb,700,0.6,80,80,1256,1680,555,7296,2096,400,0.122,15.6,80.5,54.6
36,3,3rd segment climb,742,0.7,80,80,1255,1678,555,7296,2096,400,0.122,15.6,80.5,54.6
38,3,3rd segment climb,783,0.7,81,80,1254,1676,555,7296,2096,400,0.122,15.6,80.5,54.6
40,3,3rd segment climb,825,0.8,81,80,1253,1675,555,7296,2096,400,0.122,15.5,80.5,54.6
42,3,3rd segment climb,867,0.8,81,80,1252,1673,555,7295,2095,399,0.122,15.5,80.5,54.6
44,3,3rd segment climb,909,0.9,81,80,1250,1671,555,7295,2095,399,0.122,15.5,80.5,54.6
46,3,3rd segment climb,950,0.9,81,80,1249,1669,555,7295,2095,399,0.122,15.5,80.5,54.6
48,3,3rd segment climb,992,0.9,81,80,1248,1668,555,7295,2095,398,0.123,15.4,80.5,54.6
50,3,3rd segment climb,1033,1.0,81,80,1247,1666,555,7294,2094,398,0.123,15.4,80.5,54.6
52,3,3rd segment climb,1075,1.0,81,80,1246,1664,555,7294,2094,398,0.123,15.4,80.5,54.6
54,3,3rd segment climb,1117,1.1,81,80,1245,1662,555,7294,2094,398,0.123,15.4,80.5,54.6
56,3,3rd segment climb,1158,1.1,81,80,1244,1661,555,7294,2094,397,0.123,15.3,80.5,54.6
58,3,3rd segment climb,1199,1.2,81,80,1243,1659,555,7294,2094,397,0.123,15.3,80.5,54.6
60,3,3rd segment climb,1241,1.2,81,80,1241,1657,555,7293,2093,397,0.123,15.3,80.5,54.6
62,3,3rd segment climb,1282,1.3,81,80,1240,1656,555,7293,2093,396,0.123,15.3,80.5,54.6
64,3,3rd segment climb,1323,1.3,81,80,1239,1654,555,7293,2093,396,0.123,15.2,80.5,54.6
66,3,3rd segment climb,1365,1.4,81,80,1238,1652,555,7293,2093,396,0.123,15.2,80.5,54.6
68,3,3rd segment climb,1406,1.4,81,80,1237,1650,555,7292,2092,395,0.123,15.2,80.5,54.6
70,3,3rd segment climb,1447,1.4,81,80,1236,1649,555,7292,2092,395,0.124,15.2,80.5,54.6
72,3,3rd segment climb,1489,1.5,83,81,1255,1638,551,7292,2092,395,0.126,15.1,80.5,54.6
74,4,climb IAS,1531,1.5,85,84,1280,1626,547,7292,2092,395,0.13,15.0,80.5,54.6
76,4,climb IAS,1574,1.6,89,87,1305,1604,542,7292,2092,394,0.135,14.7,80.5,54.6
78,4,climb IAS,1618,1.6,94,92,1331,1559,536,7291,2091,394,0.143,14.2,80.5,54.6
80,4,climb IAS,1663,1.7,99,97,1357,1514,529,7291,2091,394,0.151,13.6,80.5,54.6
82,4,climb IAS,1709,1.7,104,102,1366,1481,534,7291,2091,393,0.158,13.1,80.5,54.6
84,4,climb IAS,1754,1.8,109,106,1370,1449,542,7291,2091,393,0.166,12.5,80.5,54.6
86,4,climb IAS,1800,1.9,112,110,1369,1425,549,7290,2090,393,0.171,12.1,80.5,54.6
88,4,climb IAS,1844,1.9,113,110,1356,1418,552,7290,2090,392,0.172,12.0,80.5,54.6
90,4,climb IAS,1889,2.0,113,110,1343,1411,555,7290,2090,392,0.172,11.8,80.5,54.6
92,4,climb IAS,1934,2.1,113,110,1339,1408,556,7290,2090,392,0.172,11.8,80.5,54.6
94,4,climb IAS,1978,2.1,113,110,1337,1407,556,7290,2090,392,0.172,11.7,80.5,54.6
96,4,climb IAS,2023,2.2,113,110,1336,1405,556,7289,2089,391,0.172,11.7,80.5,54.6
98,4,climb IAS,2067,2.2,113,110,1335,1404,556,7289,2089,391,0.173,11.7,80.5,54.6
100,4,climb IAS,2112,2.3,113,110,1333,1402,556,7289,2089,391,0.173,11.7,80.5,54.6
102,4,climb IAS,2156,2.4,113,110,1331,1400,556,7289,2089,390,0.173,11.7,80.5,54.6
104,4,climb IAS,2201,2.4,114,110,1330,1399,556,7289,2089,390,0.173,11.6,80.5,54.6
106,4,climb IAS,2245,2.5,114,110,1328,1397,556,7288,2088,390,0.173,11.6,80.5,54.6
108,4,climb IAS,2289,2.6,114,110,1326,1395,556,7288,2088,389,0.173,11.6,80.5,54.6
110,4,climb IAS,2333,2.6,114,110,1324,1393,556,7288,2088,389,0.173,11.6,80.5,54.6
112,4,climb IAS,2377,2.7,114,110,1323,1392,556,7288,2088,389,0.174,11.5,80.5,54.6
114,4,climb IAS,2421,2.8,114,110,1321,1390,556,7287,2087,388,0.174,11.5,80.5,54.6
116,4,climb IAS,2465,2.8,114,110,1319,1388,556,7287,2087,388,0.174,11.5,80.5,54.6
118,4,climb IAS,2509,2.9,114,110,1317,1387,556,7287,2087,388,0.174,11.5,80.5,54.6
120,4,climb IAS,2553,2.9,114,110,1315,1385,556,7287,2087,388,0.174,11.5,80.5,54.6
122,4,climb IAS,2597,3.0,114,110,1314,1383,556,7287,2087,387,0.174,11.4,80.5,54.6
124,4,climb IAS,2641,3.1,114,110,1312,1382,556,7286,2086,387,0.174,11.4,80.5,54.6
126,4,climb IAS,2684,3.1,114,110,1310,1380,556,7286,2086,387,0.175,11.4,80.5,54.6
128,4,climb IAS,2728,3.2,114,110,1308,1378,556,7286,2086,386,0.175,11.4,80.5,54.6
130,4,climb IAS,2772,3.3,115,110,1307,1377,556,7286,2086,386,0.175,11.3,80.5,54.6
132,4,climb IAS,2815,3.3,115,110,1305,1375,556,7286,2086,386,0.175,11.3,80.5,54.6
134,4,climb IAS,2859,3.4,115,110,1303,1373,556,7285,2085,385,0.175,11.3,80.5,54.6
136,4,climb IAS,2902,3.4,115,110,1301,1372,556,7285,2085,385,0.175,11.3,80.5,54.6
138,4,climb IAS,2945,3.5,115,110,1299,1370,556,7285,2085,385,0.175,11.2,80.5,54.6
140,4,climb IAS,2989,3.6,115,110,1298,1368,556,7285,2085,385,0.176,11.2,80.5,54.6
142,4,climb IAS,3032,3.6,115,110,1296,1367,556,7284,2084,384,0.176,11.2,80.5,54.6
144,4,climb IAS,3075,3.7,115,110,1294,1365,556,7284,2084,384,0.176,11.2,80.5,54.6
146,4,climb IAS,3118,3.8,115,110,1292,1363,556,7284,2084,384,0.176,11.2,80.5,54.6
148,4,climb IAS,3161,3.8,115,110,1291,1362,556,7284,2084,383,0.176,11.1,80.5,54.6
150,4,climb IAS,3204,3.9,115,110,1289,1360,556,7284,2084,383,0.176,11.1,80.5,54.6
152,4,climb IAS,3247,4.0,115,110,1287,1358,556,7283,2083,383,0.176,11.1,80.5,54.6
154,4,climb IAS,3290,4.0,115,110,1286,1357,556,7283,2083,382,0.176,11.1,80.5,54.6
156,4,climb IAS,3333,4.1,115,110,1284,1355,556,7283,2083,382,0.177,11.0,80.5,54.6
158,4,climb IAS,3375,4.2,116,110,1282,1353,556,7283,2083,382,0.177,11.0,80.5,54.6
160,4,climb IAS,3418,4.2,116,110,1280,1352,556,7283,2083,382,0.177,11.0,80.5,54.6
162,4,climb IAS,3461,4.3,116,110,1279,1350,556,7282,2082,381,0.177,11.0,80.5,54.6
164,4,climb IAS,3503,4.3,116,110,1277,1349,556,7282,2082,381,0.177,11.0,80.5,54.6
166,4,climb IAS,3546,4.4,116,110,1275,1347,556,7282,2082,381,0.177,10.9,80.5,54.6
168,4,climb IAS,3588,4.5,116,110,1273,1345,556,7282,2082,380,0.177,10.9,80.5,54.6
170,4,climb IAS,3631,4.5,116,110,1272,1344,556,7281,2081,380,0.178,10.9,80.5,54.6
172,4,climb IAS,3673,4.6,116,110,1270,1342,555,7281,2081,380,0.178,10.9,80.5,54.6
174,4,climb IAS,3715,4.7,116,110,1268,1341,555,7281,2081,380,0.178,10.8,80.5,54.6
176,4,climb IAS,3758,4.7,116,110,1267,1339,555,7281,2081,379,0.178,10.8,80.5,54.6
178,4,climb IAS,3800,4.8,116,110,1265,1337,555,7281,2081,379,0.178,10.8,80.5,54.6
180,4,climb IAS,3842,4.9,116,110,1263,1336,555,7280,2080,379,0.178,10.8,80.5,54.6
182,4,climb IAS,3884,4.9,116,110,1261,1334,555,7280,2080,378,0.178,10.8,80.5,54.6
184,4,climb IAS,3926,5.0,117,110,1260,1333,555,7280,2080,378,0.179,10.7,80.5,54.6
186,4,climb IAS,3968,5.1,117,110,1258,1331,555,7280,2080,378,0.179,10.7,80.5,54.6
188,4,climb IAS,4010,5.1,117,110,1256,1330,555,7280,2080,377,0.179,10.7,80.5,54.6
190,4,climb IAS,4052,5.2,117,110,1255,1328,555,7279,2079,377,0.179,10.7,80.5,54.6
192,4,climb IAS,4093,5.3,117,110,1253,1326,555,7279,2079,377,0.179,10.7,80.5,54.6
194,4,climb IAS,4135,5.3,117,110,1251,1325,555,7279,2079,377,0.179,10.6,80.5,54.6
196,4,climb IAS,4177,5.4,117,110,1250,1323,555,7279,2079,376,0.179,10.6,80.5,54.6
198,4,climb IAS,4218,5.4,117,110,1248,1322,555,7279,2079,376,0.18,10.6,80.5,54.6
200,4,climb IAS,4260,5.5,117,110,1246,1320,555,7278,2078,376,0.18,10.6,80.5,54.6
202,4,climb IAS,4301,5.6,117,110,1244,1319,555,7278,2078,375,0.18,10.5,80.5,54.6
204,4,climb IAS,4343,5.6,117,110,1243,1317,555,7278,2078,375,0.18,10.5,80.5,54.6
206,4,climb IAS,4384,5.7,117,110,1241,1316,555,7278,2078,375,0.18,10.5,80.5,54.6
208,4,climb IAS,4426,5.8,117,110,1239,1314,555,7277,2077,375,0.18,10.5,80.5,54.6
210,4,climb IAS,4467,5.8,117,110,1238,1313,555,7277,2077,374,0.18,10.5,80.5,54.6
212,4,climb IAS,4508,5.9,118,110,1236,1311,555,7277,2077,374,0.18,10.4,80.5,54.6
214,4,climb IAS,4549,6.0,118,110,1234,1310,555,7277,2077,374,0.181,10.4,80.5,54.6
216,4,climb IAS,4590,6.0,118,110,1233,1308,555,7277,2077,374,0.181,10.4,80.5,54.6
218,4,climb IAS,4631,6.1,118,110,1231,1306,555,7276,2076,373,0.181,10.4,80.5,54.6
220,4,climb IAS,4672,6.2,118,110,1229,1305,555,7276,2076,373,0.181,10.4,80.5,54.6
222,4,climb IAS,4713,6.2,118,110,1228,1303,555,7276,2076,373,0.181,10.3,80.5,54.6
224,4,climb IAS,4754,6.3,118,110,1226,1302,555,7276,2076,372,0.181,10.3,80.5,54.6
226,4,climb IAS,4795,6.4,118,110,1224,1300,555,7276,2076,372,0.181,10.3,80.5,54.6
228,4,climb IAS,4836,6.4,118,110,1223,1299,555,7275,2075,372,0.182,10.3,80.5,54.6
230,4,climb IAS,4877,6.5,118,110,1221,1297,555,7275,2075,372,0.182,10.3,80.5,54.6
232,4,climb IAS,4917,6.6,118,110,1219,1296,555,7275,2075,371,0.182,10.2,80.5,54.6
234,4,climb IAS,4958,6.6,118,110,1218,1294,555,7275,2075,371,0.182,10.2,80.5,54.6
236,4,climb IAS,4998,6.7,118,110,1216,1293,555,7275,2075,371,0.182,10.2,80.5,54.6
238,4,climb IAS,5039,6.8,118,110,1215,1292,555,7274,2074,370,0.182,10.2,80.5,54.6
240,4,climb IAS,5079,6.8,119,110,1213,1290,555,7274,2074,370,0.182,10.2,80.5,54.6
242,4,climb IAS,5120,6.9,119,110,1211,1289,555,7274,2074,370,0.183,10.1,80.5,54.6
244,4,climb IAS,5160,7.0,119,110,1210,1287,555,7274,2074,370,0.183,10.1,80.5,54.6
246,4,climb IAS,5200,7.0,119,110,1208,1286,555,7274,2074,369,0.183,10.1,80.5,54.6
248,4,climb IAS,5240,7.1,119,110,1206,1284,555,7273,2073,369,0.183,10.1,80.5,54.6
250,4,climb IAS,5281,7.1,119,110,1205,1283,555,7273,2073,369,0.183,10.1,80.5,54.6
252,4,climb IAS,5321,7.2,119,110,1203,1281,555,7273,2073,369,0.183,10.0,80.5,54.6
254,4,climb IAS,5361,7.3,119,110,1201,1280,555,7273,2073,368,0.183,10.0,80.5,54.6
256,4,climb IAS,5401,7.3,119,110,1200,1278,555,7273,2073,368,0.184,10.0,80.5,54.6
258,4,climb IAS,5441,7.4,119,110,1198,1277,555,7272,2072,368,0.184,10.0,80.5,54.6
260,4,climb IAS,5481,7.5,119,110,1197,1275,555,7272,2072,368,0.184,10.0,80.5,54.6
262,4,climb IAS,5521,7.5,119,110,1195,1274,555,7272,2072,367,0.184,9.9,80.5,54.6
264,4,climb IAS,5560,7.6,119,110,1193,1273,555,7272,2072,367,0.184,9.9,80.5,54.6
266,4,climb IAS,5600,7.7,119,110,1192,1271,555,7272,2072,367,0.184,9.9,80.5,54.6
268,4,climb IAS,5640,7.7,120,110,1190,1270,555,7271,2071,366,0.184,9.9,80.5,54.6
270,4,climb IAS,5679,7.8,120,110,1188,1268,555,7271,2071,366,0.184,9.9,80.5,54.6
272,4,climb IAS,5719,7.9,120,110,1187,1267,555,7271,2071,366,0.185,9.8,80.5,54.6
274,4,climb IAS,5758,7.9,120,110,1185,1265,555,7271,2071,366,0.185,9.8,80.5,54.6
276,4,climb IAS,5798,8.0,120,110,1184,1264,555,7271,2071,365,0.185,9.8,80.5,54.6
278,4,climb IAS,5837,8.1,120,110,1182,1263,555,7270,2070,365,0.185,9.8,80.5,54.6
280,4,climb IAS,5877,8.1,120,110,1180,1261,555,7270,2070,365,0.185,9.8,80.5,54.6
282,4,climb IAS,5916,8.2,120,110,1179,1260,555,7270,2070,365,0.185,9.7,80.5,54.6
284,4,climb IAS,5955,8.3,120,110,1177,1258,555,7270,2070,364,0.185,9.7,80.5,54.6
286,4,climb IAS,5995,8.3,120,110,1176,1257,555,7269,2069,364,0.186,9.7,80.5,54.6
288,4,climb IAS,6034,8.4,120,110,1174,1256,555,7269,2069,364,0.186,9.7,80.5,54.6
290,4,climb IAS,6073,8.5,120,110,1173,1254,555,7269,2069,364,0.186,9.7,80.5,54.6
292,4,climb IAS,6112,8.5,120,110,1171,1253,555,7269,2069,363,0.186,9.6,80.5,54.6
294,4,climb IAS,6151,8.6,120,110,1169,1251,555,7269,2069,363,0.186,9.6,80.5,54.6
296,4,climb IAS,6190,8.7,121,110,1168,1250,555,7268,2068,363,0.186,9.6,80.5,54.6
298,4,climb IAS,6229,8.7,121,110,1166,1249,555,7268,2068,363,0.186,9.6,80.5,54.6
300,4,climb IAS,6267,8.8,121,110,1165,1247,555,7268,2068,362,0.187,9.6,80.5,54.6
302,4,climb IAS,6306,8.9,121,110,1163,1246,555,7268,2068,362,0.187,9.6,80.5,54.6
304,4,climb IAS,6345,8.9,121,110,1161,1245,555,7268,2068,362,0.187,9.5,80.5,54.6
306,4,climb IAS,6384,9.0,121,110,1160,1243,555,7267,2067,361,0.187,9.5,80.5,54.6
308,4,climb IAS,6422,9.1,121,110,1158,1242,555,7267,2067,361,0.187,9.5,80.5,54.6
310,4,climb IAS,6461,9.1,121,110,1157,1240,555,7267,2067,361,0.187,9.5,80.5,54.6
312,4,climb IAS,6499,9.2,121,110,1155,1239,555,7267,2067,361,0.187,9.5,80.5,54.6
314,4,climb IAS,6538,9.3,121,110,1154,1238,555,7267,2067,360,0.187,9.4,80.5,54.6
316,4,climb IAS,6576,9.4,121,110,1152,1236,555,7266,2066,360,0.188,9.4,80.5,54.6
318,4,climb IAS,6615,9.4,121,110,1150,1235,555,7266,2066,360,0.188,9.4,80.5,54.6
320,4,climb IAS,6653,9.5,121,110,1149,1234,555,7266,2066,360,0.188,9.4,80.5,54.6
322,4,climb IAS,6691,9.6,121,110,1147,1232,555,7266,2066,359,0.188,9.4,80.5,54.6
324,4,climb IAS,6729,9.6,122,110,1146,1231,555,7266,2066,359,0.188,9.4,80.5,54.6
326,4,climb IAS,6768,9.7,122,110,1144,1230,555,7265,2065,359,0.188,9.3,80.5,54.6
328,4,climb IAS,6806,9.8,122,110,1143,1228,554,7265,2065,359,0.188,9.3,80.5,54.6
330,4,climb IAS,6844,9.8,122,110,1141,1227,554,7265,2065,358,0.189,9.3,80.5,54.6
332,4,climb IAS,6882,9.9,122,110,1140,1226,554,7265,2065,358,0.189,9.3,80.5,54.6
