aircraft,mod,flap,isa_dev,cruise_alt,mach,kias,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
C208B,Flatwing,0,0,25000,0.0,160.0,533,100,250,False,2200,7233,ok,,1235.0,417,1850,22903,185.16022251881117,128.0,22903,True,0.30499412084074845,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,533,100,250,False,2200,7233,ok,,1235.0,417,1850,22903,185.16022251881117,128.0,22903,True,0.30499412084074845,False,350
C208B,Flatwing,0,0,25000,0.0,150.0,533,100,250,False,2200,7233,ok,,1235.0,417,1850,22903,185.16022251881117,128.0,22903,True,0.30499412084074845,False,350
C208B,Flatwing,0,0,25000,0.0,170.0,800,100,250,False,2200,7500,ok,,1184.0,402,1850,20907,183.88584187258726,131.0,20907,True,0.3004579552306553,False,350
C208B,Flatwing,0,0,25000,0.0,165.0,800,100,250,False,2200,7500,ok,,1184.0,402,1850,20907,183.88584187258726,131.0,20907,True,0.3004579552306553,False,350
C208B,Flatwing,0,0,25000,0.0,160.0,800,100,250,False,2200,7500,ok,,1184.0,402,1850,20907,183.88584187258726,131.0,20907,True,0.3004579552306553,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,800,100,250,False,2200,7500,ok,,1184.0,402,1850,20907,183.88584187258726,131.0,20907,True,0.3004579552306553,False,350
C208B,Flatwing,0,0,25000,0.0,150.0,800,100,250,False,2200,7500,ok,,1184.0,402,1850,20907,183.88584187258726,131.0,20907,True,0.3004579552306553,False,350
C208B,Flatwing,0,0,25000,0.0,170.0,1067,100,250,False,2200,7767,ok,,1176.0,402,1850,20901,183.12698389388217,130.0,20901,True,0.2992105292219683,False,350
C208B,Flatwing,0,0,25000,0.0,165.0,1067,100,250,False,2200,7767,ok,,1176.0,402,1850,20901,183.12698389388217,130.0,20901,True,0.2992105292219683,False,350
C208B,Flatwing,0,0,25000,0.0,160.0,1067,100,250,False,2200,7767,ok,,1176.0,402,1850,20901,183.12698389388217,130.0,20901,True,0.2992105292219683,False,350
C208B,Flatwing,0,0,25000,0.0,155.0,1067,100,250,False,2200,7767,ok,,1176.0,402,1850,20901,183.12698389388217,130.0,20901,True,0.2992105292219683,False,350
