aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_time_min
C208B,Tamarack,0,20,23000,0.0,0,464.0
C208B,Tamarack,0,20,23000,0.0,0,464.0
C208B,Tamarack,0,20,23000,0.0,0,464.0
C208B,Tamarack,0,20,21000,0.0,0,447.0
C208B,Tamarack,0,20,21000,0.0,0,447.0
C208B,Tamarack,0,20,21000,0.0,0,447.0
C208B,Tamarack,0,20,21000,0.0,0,447.0
C208B,Tamarack,0,20,21000,0.0,0,447.0
C208B,Tamarack,0,20,21000,0.0,0,447.0
C208B,Tamarack,0,20,19000,0.0,0,431.0
C208B,Tamarack,0,20,19000,0.0,0,431.0
C208B,Tamarack,0,20,19000,0.0,0,431.0
C208B,Tamarack,0,20,19000,0.0,0,431.0
C208B,Tamarack,0,20,19000,0.0,0,431.0
C208B,Tamarack,0,20,19000,0.0,0,431.0
C208B,Tamarack,0,20,17000,0.0,0,416.0
C208B,Tamarack,0,20,17000,0.0,0,416.0
C208B,Tamarack,0,20,17000,0.0,0,416.0
C208B,Tamarack,0,20,17000,0.0,0,416.0
C208B,Tamarack,0,20,17000,0.0,0,416.0
C208B,Tamarack,0,20,17000,0.0,0,416.0
C208B,Tamarack,0,20,15000,0.0,0,401.0
C208B,Tamarack,0,20,15000,0.0,0,401.0
C208B,Tamarack,0,20,15000,0.0,0,401.0
C208B,Tamarack,0,20,15000,0.0,0,401.0
C208B,Tamarack,0,20,15000,0.0,0,401.0
C208B,Tamarack,0,20,15000,0.0,0,401.0
