aircraft,mod,flap,isa_dev,cruise_alt,mach,kias,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
C208B,Flatwing,0,10,25000,0.0,160.0,960,100,250,False,2200,7660,ok,,1208.0,411,1850,20905,183.7027837456219,128.0,20905,True,0.3015976172444373,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,960,100,250,False,2200,7660,ok,,1208.0,411,1850,20905,183.7027837456219,128.0,20905,True,0.3015976172444373,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,1440,100,250,False,2200,8140,ok,,1152.0,396,1850,18905,181.8833882301574,131.0,18905,True,0.29621945940298117,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,1440,100,250,False,2200,8140,ok,,1152.0,396,1850,18905,181.8833882301574,131.0,18905,True,0.29621945940298117,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,1440,100,250,False,2200,8140,ok,,1152.0,396,1850,18905,181.8833882301574,131.0,18905,True,0.29621945940298117,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,1920,100,250,False,2200,8620,ok,,1100.0,382,1850,16901,180.16403217668864,134.0,16901,True,0.2911019644492851,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,1920,100,250,False,2200,8620,ok,,1100.0,382,1850,16901,180.16403217668864,134.0,16901,True,0.2911019644492851,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,1920,100,250,False,2200,8620,ok,,1100.0,382,1850,16901,180.16403217668864,134.0,16901,True,0.2911019644492851,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,2400,100,250,False,1850,8750,ok,,879.0,309,1500,16903,178.69307445465054,134.0,16903,True,0.2887276234340468,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,2400,100,250,False,1850,8750,ok,,879.0,309,1500,16903,178.69307445465054,134.0,16903,True,0.2887276234340468,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,2400,100,250,False,1850,8750,ok,,879.0,309,1500,16903,178.69307445465054,134.0,16903,True,0.2887276234340468,False,350
C208B,Flatwing,0,20,25000,0.0,170.0,0,100,250,False,2200,6700,ok,,1317.0,438,1850,22901,187.43570160191535,124.0,22901,True,0.31177864091335594,False,350
C208B,Flatwing,0,20,25000,0.0,160.0,0,100,250,False,2200,6700,ok,,1317.0,438,1850,22901,187.43570160191535,124.0,22901,True,0.31177864091335594,False,350
C208B,Flatwing,0,20,25000,0.0,150.0,0,100,250,False,2200,6700,ok,,1317.0,438,1850,22901,187.43570160191535,124.0,22901,True,0.31177864091335594,False,350
C208B,Flatwing,0,20,25000,0.0,170.0,480,100,250,False,2200,7180,ok,,1254.0,422,1850,20904,185.4390048853789,127.0,20904,True,0.3059260658030796,False,350
C208B,Flatwing,0,20,25000,0.0,160.0,480,100,250,False,2200,7180,ok,,1254.0,422,1850,20904,185.4390048853789,127.0,20904,True,0.3059260658030796,False,350
C208B,Flatwing,0,20,25000,0.0,150.0,480,100,250,False,2200,7180,ok,,1254.0,422,1850,20904,185.4390048853789,127.0,20904,True,0.3059260658030796,False,350
C208B,Flatwing,0,20,25000,0.0,170.0,960,100,250,False,2200,7660,ok,,1195.0,406,1850,18903,183.54501288211335,130.0,18903,True,0.3003512069412719,False,350
C208B,Flatwing,0,20,25000,0.0,160.0,960,100,250,False,2200,7660,ok,,1195.0,406,1850,18903,183.54501288211335,130.0,18903,True,0.3003512069412719,False,350
C208B,Flatwing,0,20,25000,0.0,150.0,960,100,250,False,2200,7660,ok,,1195.0,406,1850,18903,183.54501288211335,130.0,18903,True,0.3003512069412719,False,350
C208B,Flatwing,0,20,25000,0.0,170.0,1440,100,250,False,2200,8140,ok,,1140.0,392,1850,16906,181.75348402054755,133.0,16906,True,0.2950574563647897,False,350
C208B,Flatwing,0,20,25000,0.0,160.0,1440,100,250,False,2200,8140,ok,,1140.0,392,1850,16906,181.75348402054755,133.0,16906,True,0.2950574563647897,False,350
C208B,Flatwing,0,20,25000,0.0,150.0,1440,100,250,False,2200,8140,ok,,1140.0,392,1850,16906,181.75348402054755,133.0,16906,True,0.2950574563647897,False,350
C208B,Flatwing,0,20,25000,0.0,170.0,1920,100,250,False,2200,8620,ok,,1089.0,378,1850,14906,180.0562260064377,136.0,14906,True,0.29001215439365635,False,350
C208B,Flatwing,0,20,25000,0.0,160.0,1920,100,250,False,2200,8620,ok,,1089.0,378,1850,14906,180.0562260064377,136.0,14906,True,0.29001215439365635,False,350
C208B,Flatwing,0,20,25000,0.0,150.0,1920,100,250,False,2200,8620,ok,,1089.0,378,1850,14906,180.0562260064377,136.0,14906,True,0.29001215439365635,False,350
C208B,Flatwing,0,20,25000,0.0,170.0,2400,100,250,False,1850,8750,ok,,871.0,306,1500,14901,178.66376010149446,135.0,14901,True,0.2877633747344904,False,350
C208B,Flatwing,0,20,25000,0.0,160.0,2400,100,250,False,1850,8750,ok,,871.0,306,1500,14901,178.66376010149446,135.0,14901,True,0.2877633747344904,False,350
C208B,Flatwing,0,20,25000,0.0,150.0,2400,100,250,False,1850,8750,ok,,871.0,306,1500,14901,178.66376010149446,135.0,14901,True,0.2877633747344904,False,350
C208B,Flatwing,0,-10,23000,0.0,170.0,0,100,250,False,2200,6700,ok,,1222.0,409,1850,22992,186.22074225731168,131.0,22992,False,0.30537350927893503,False,350
C208B,Flatwing,0,-10,23000,0.0,160.0,0,100,250,False,2200,6700,ok,,1222.0,409,1850,22992,186.22074225731168,131.0,22992,False,0.30537350927893503,False,350
C208B,Flatwing,0,-10,23000,0.0,150.0,0,100,250,False,2200,6700,ok,,1222.0,409,1850,22992,186.22074225731168,131.0,22992,False,0.30537350927893503,False,350
C208B,Flatwing,0,-10,23000,0.0,170.0,480,100,250,False,2200,7180,ok,,1207.0,408,1850,22903,184.9686485446877,130.0,22903,False,0.3032123551221478,False,350
C208B,Flatwing,0,-10,23000,0.0,160.0,480,100,250,False,2200,7180,ok,,1207.0,408,1850,22903,184.9686485446877,130.0,22903,False,0.3032123551221478,False,350
C208B,Flatwing,0,-10,23000,0.0,150.0,480,100,250,False,2200,7180,ok,,1207.0,408,1850,22903,184.9686485446877,130.0,22903,False,0.3032123551221478,False,350
C208B,Flatwing,0,-10,23000,0.0,170.0,960,100,250,False,2200,7660,ok,,1193.0,407,1850,22906,183.6021237545345,129.0,22906,False,0.3009739285817846,False,350
C208B,Flatwing,0,-10,23000,0.0,160.0,960,100,250,False,2200,7660,ok,,1193.0,407,1850,22906,183.6021237545345,129.0,22906,False,0.3009739285817846,False,350
C208B,Flatwing,0,-10,23000,0.0,150.0,960,100,250,False,2200,7660,ok,,1193.0,407,1850,22906,183.6021237545345,129.0,22906,False,0.3009739285817846,False,350
C208B,Flatwing,0,-10,23000,0.0,170.0,1440,100,250,False,2200,8140,ok,,1137.0,392,1850,20906,181.79487252903482,132.0,20906,True,0.29563173077554505,False,350
C208B,Flatwing,0,-10,23000,0.0,160.0,1440,100,250,False,2200,8140,ok,,1137.0,392,1850,20906,181.79487252903482,132.0,20906,True,0.29563173077554505,False,350
C208B,Flatwing,0,-10,23000,0.0,150.0,1440,100,250,False,2200,8140,ok,,1137.0,392,1850,20906,181.79487252903482,132.0,20906,True,0.29563173077554505,False,350
C208B,Flatwing,0,-10,23000,0.0,170.0,1920,100,250,False,2200,8620,ok,,1086.0,378,1850,18904,180.0884257659964,135.0,18904,True,0.2905531186664918,False,350
C208B,Flatwing,0,-10,23000,0.0,160.0,1920,100,250,False,2200,8620,ok,,1086.0,378,1850,18904,180.0884257659964,135.0,18904,True,0.2905531186664918,False,350
C208B,Flatwing,0,-10,23000,0.0,150.0,1920,100,250,False,2200,8620,ok,,1086.0,378,1850,18904,180.0884257659964,135.0,18904,True,0.2905531186664918,False,350
C208B,Flatwing,0,-10,23000,0.0,170.0,2400,100,250,False,1850,8750,ok,,867.0,306,1500,18902,178.65100617921925,134.0,18902,True,0.28823172650285356,False,350
C208B,Flatwing,0,-10,23000,0.0,160.0,2400,100,250,False,1850,8750,ok,,867.0,306,1500,18902,178.65100617921925,134.0,18902,True,0.28823172650285356,False,350
C208B,Flatwing,0,-10,23000,0.0,150.0,2400,100,250,False,1850,8750,ok,,867.0,306,1500,18902,178.65100617921925,134.0,18902,True,0.28823172650285356,False,350
C208B,Flatwing,0,0,23000,0.0,170.0,0,100,250,False,2200,6700,ok,,1253.0,419,1850,22999,186.66248430128218,129.0,22999,False,0.3075802475725632,False,350
C208B,Flatwing,0,0,23000,0.0,160.0,0,100,250,False,2200,6700,ok,,1253.0,419,1850,22999,186.66248430128218,129.0,22999,False,0.3075802475725632,False,350
C208B,Flatwing,0,0,23000,0.0,150.0,0,100,250,False,2200,6700,ok,,1253.0,419,1850,22999,186.66248430128218,129.0,22999,False,0.3075802475725632,False,350
C208B,Flatwing,0,0,23000,0.0,170.0,480,100,250,False,2200,7180,ok,,1237.0,417,1850,22900,185.31423140941888,128.0,22900,False,0.30524404881252726,False,350
C208B,Flatwing,0,0,23000,0.0,160.0,480,100,250,False,2200,7180,ok,,1237.0,417,1850,22900,185.31423140941888,128.0,22900,False,0.30524404881252726,False,350
C208B,Flatwing,0,0,23000,0.0,150.0,480,100,250,False,2200,7180,ok,,1237.0,417,1850,22900,185.31423140941888,128.0,22900,False,0.30524404881252726,False,350
C208B,Flatwing,0,0,23000,0.0,170.0,960,100,250,False,2200,7660,ok,,1179.0,402,1850,20903,183.43631464191415,131.0,20903,True,0.29971907178871954,False,350
C208B,Flatwing,0,0,23000,0.0,160.0,960,100,250,False,2200,7660,ok,,1179.0,402,1850,20903,183.43631464191415,131.0,20903,True,0.29971907178871954,False,350
C208B,Flatwing,0,0,23000,0.0,150.0,960,100,250,False,2200,7660,ok,,1179.0,402,1850,20903,183.43631464191415,131.0,20903,True,0.29971907178871954,False,350
C208B,Flatwing,0,0,23000,0.0,170.0,1440,100,250,False,2200,8140,ok,,1125.0,387,1850,18900,181.6550113198418,134.0,18900,True,0.2944499559003523,False,350
C208B,Flatwing,0,0,23000,0.0,160.0,1440,100,250,False,2200,8140,ok,,1125.0,387,1850,18900,181.6550113198418,134.0,18900,True,0.2944499559003523,False,350
C208B,Flatwing,0,0,23000,0.0,150.0,1440,100,250,False,2200,8140,ok,,1125.0,387,1850,18900,181.6550113198418,134.0,18900,True,0.2944499559003523,False,350
C208B,Flatwing,0,0,23000,0.0,170.0,1920,100,250,False,2200,8620,ok,,1075.0,374,1850,16906,179.97050655236657,137.0,16906,True,0.28944796753948476,False,350
C208B,Flatwing,0,0,23000,0.0,160.0,1920,100,250,False,2200,8620,ok,,1075.0,374,1850,16906,179.97050655236657,137.0,16906,True,0.28944796753948476,False,350
C208B,Flatwing,0,0,23000,0.0,150.0,1920,100,250,False,2200,8620,ok,,1075.0,374,1850,16906,179.97050655236657,137.0,16906,True,0.28944796753948476,False,350
C208B,Flatwing,0,0,23000,0.0,170.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,0,23000,0.0,160.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,0,23000,0.0,150.0,2400,100,250,False,1850,8750,ok,,859.0,303,1500,16907,178.6101803245747,136.0,16907,True,0.2872607140852451,False,350
C208B,Flatwing,0,10,23000,0.0,170.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,False,0.3096126990505138,False,350
C208B,Flatwing,0,10,23000,0.0,160.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,False,0.3096126990505138,False,350
C208B,Flatwing,0,10,23000,0.0,150.0,0,100,250,False,2200,6700,ok,,1284.0,428,1850,22905,187.04859226012874,126.0,22905,False,0.3096126990505138,False,350
C208B,Flatwing,0,10,23000,0.0,170.0,480,100,250,False,2200,7180,ok,,1223.0,412,1850,20906,185.10306774741215,129.0,20906,True,0.30390044115501447,False,350
C208B,Flatwing,0,10,23000,0.0,160.0,480,100,250,False,2200,7180,ok,,1223.0,412,1850,20906,185.10306774741215,129.0,20906,True,0.30390044115501447,False,350
C208B,Flatwing,0,10,23000,0.0,150.0,480,100,250,False,2200,7180,ok,,1223.0,412,1850,20906,185.10306774741215,129.0,20906,True,0.30390044115501447,False,350
C208B,Flatwing,0,10,23000,0.0,170.0,960,100,250,False,2200,7660,ok,,1208.0,411,1850,20905,183.7027837456219,128.0,20905,True,0.3015976172444373,False,350
C208B,Flatwing,0,10,23000,0.0,160.0,960,100,250,False,2200,7660,ok,,1208.0,411,1850,20905,183.7027837456219,128.0,20905,True,0.3015976172444373,False,350
C208B,Flatwing,0,10,23000,0.0,150.0,960,100,250,False,2200,7660,ok,,1208.0,411,1850,20905,183.7027837456219,128.0,20905,True,0.3015976172444373,False,350
C208B,Flatwing,0,10,23000,0.0,170.0,1440,100,250,False,2200,8140,ok,,1152.0,396,1850,18905,181.8833882301574,131.0,18905,True,0.29621945940298117,False,350
C208B,Flatwing,0,10,23000,0.0,160.0,1440,100,250,False,2200,8140,ok,,1152.0,396,1850,18905,181.8833882301574,131.0,18905,True,0.29621945940298117,False,350
C208B,Flatwing,0,10,23000,0.0,150.0,1440,100,250,False,2200,8140,ok,,1152.0,396,1850,18905,181.8833882301574,131.0,18905,True,0.29621945940298117,False,350
C208B,Flatwing,0,10,23000,0.0,170.0,1920,100,250,False,2200,8620,ok,,1100.0,382,1850,16901,180.16403217668864,134.0,16901,True,0.2911019644492851,False,350
C208B,Flatwing,0,10,23000,0.0,160.0,1920,100,250,False,2200,8620,ok,,1100.0,382,1850,16901,180.16403217668864,134.0,16901,True,0.2911019644492851,False,350
C208B,Flatwing,0,10,23000,0.0,150.0,1920,100,250,False,2200,8620,ok,,1100.0,382,1850,16901,180.16403217668864,134.0,16901,True,0.2911019644492851,False,350
C208B,Flatwing,0,10,23000,0.0,170.0,2400,100,250,False,1850,8750,ok,,879.0,309,1500,16903,178.69307445465054,134.0,16903,True,0.2887276234340468,False,350
C208B,Flatwing,0,10,23000,0.0,160.0,2400,100,250,False,1850,8750,ok,,879.0,309,1500,16903,178.69307445465054,134.0,16903,True,0.2887276234340468,False,350
C208B,Flatwing,0,10,23000,0.0,150.0,2400,100,250,False,1850,8750,ok,,879.0,309,1500,16903,178.69307445465054,134.0,16903,True,0.2887276234340468,False,350
C208B,Flatwing,0,20,23000,0.0,170.0,0,100,250,False,2200,6700,ok,,1317.0,438,1850,22901,187.43570160191535,124.0,22901,False,0.31177864091335594,False,350
C208B,Flatwing,0,20,23000,0.0,160.0,0,100,250,False,2200,6700,ok,,1317.0,438,1850,22901,187.43570160191535,124.0,22901,False,0.31177864091335594,False,350
C208B,Flatwing,0,20,23000,0.0,150.0,0,100,250,False,2200,6700,ok,,1317.0,438,1850,22901,187.43570160191535,124.0,22901,False,0.31177864091335594,False,350
C208B,Flatwing,0,20,23000,0.0,170.0,480,100,250,False,2200,7180,ok,,1254.0,422,1850,20904,185.4390048853789,127.0,20904,True,0.3059260658030796,False,350
C208B,Flatwing,0,20,23000,0.0,160.0,480,100,250,False,2200,7180,ok,,1254.0,422,1850,20904,185.4390048853789,127.0,20904,True,0.3059260658030796,False,350
C208B,Flatwing,0,20,23000,0.0,150.0,480,100,250,False,2200,7180,ok,,1254.0,422,1850,20904,185.4390048853789,127.0,20904,True,0.3059260658030796,False,350
C208B,Flatwing,0,20,23000,0.0,170.0,960,100,250,False,2200,7660,ok,,1195.0,406,1850,18903,183.54501288211335,130.0,18903,True,0.3003512069412719,False,350
C208B,Flatwing,0,20,23000,0.0,160.0,960,100,250,False,2200,7660,ok,,1195.0,406,1850,18903,183.54501288211335,130.0,18903,True,0.3003512069412719,False,350
C208B,Flatwing,0,20,23000,0.0,150.0,960,100,250,False,2200,7660,ok,,1195.0,406,1850,18903,183.54501288211335,130.0,18903,True,0.3003512069412719,False,350
C208B,Flatwing,0,20,23000,0.0,170.0,1440,100,250,False,2200,8140,ok,,1140.0,392,1850,16906,181.75348402054755,133.0,16906,True,0.2950574563647897,False,350
C208B,Flatwing,0,20,23000,0.0,160.0,1440,100,250,False,2200,8140,ok,,1140.0,392,1850,16906,181.75348402054755,133.0,16906,True,0.2950574563647897,False,350
C208B,Flatwing,0,20,23000,0.0,150.0,1440,100,250,False,2200,8140,ok,,1140.0,392,1850,16906,181.75348402054755,133.0,16906,True,0.2950574563647897,False,350
C208B,Flatwing,0,20,23000,0.0,170.0,1920,100,250,False,2200,8620,ok,,1089.0,378,1850,14906,180.0562260064377,136.0,14906,True,0.29001215439365635,False,350
C208B,Flatwing,0,20,23000,0.0,160.0,1920,100,250,False,2200,8620,ok,,1089.0,378,1850,14906,180.0562260064377,136.0,14906,True,0.29001215439365635,False,350
C208B,Flatwing,0,20,23000,0.0,150.0,1920,100,250,False,2200,8620,ok,,1089.0,378,1850,14906,180.0562260064377,136.0,14906,True,0.29001215439365635,False,350
C208B,Flatwing,0,20,23000,0.0,170.0,2400,100,250,False,1850,8750,ok,,871.0,306,1500,14901,178.66376010149446,135.0,14901,True,0.2877633747344904,False,350
C208B,Flatwing,0,20,23000,0.0,160.0,2400,100,250,False,1850,8750,ok,,871.0,306,1500,14901,178.66376010149446,135.0,14901,True,0.2877633747344904,False,350
C208B,Flatwing,0,20,23000,0.0,150.0,2400,100,250,False,1850,8750,ok,,871.0,306,1500,14901,178.66376010149446,135.0,14901,True,0.2877633747344904,False,350
C208B,Flatwing,0,-10,21000,0.0,170.0,0,100,250,False,2200,6700,ok,,1175.0,394,1850,21000,185.44377360155138,135.0,21000,False,0.30166935406980855,False,350
C208B,Flatwing,0,-10,21000,0.0,160.0,0,100,250,False,2200,6700,ok,,1175.0,394,1850,21000,185.44377360155138,135.0,21000,False,0.30166935406980855,False,350
C208B,Flatwing,0,-10,21000,0.0,150.0,0,100,250,False,2200,6700,ok,,1175.0,394,1850,21000,185.44377360155138,135.0,21000,False,0.30166935406980855,False,350
C208B,Flatwing,0,-10,21000,0.0,170.0,480,100,250,False,2200,7180,ok,,1164.0,394,1850,20996,184.3637304453214,134.0,20996,False,0.2999124014637455,False,350
C208B,Flatwing,0,-10,21000,0.0,160.0,480,100,250,False,2200,7180,ok,,1164.0,394,1850,20996,184.3637304453214,134.0,20996,False,0.2999124014637455,False,350
C208B,Flatwing,0,-10,21000,0.0,150.0,480,100,250,False,2200,7180,ok,,1164.0,394,1850,20996,184.3637304453214,134.0,20996,False,0.2999124014637455,False,350
C208B,Flatwing,0,-10,21000,0.0,170.0,960,100,250,False,2200,7660,ok,,1152.0,394,1850,20996,183.15619591258448,133.0,20996,False,0.29794805315787876,False,350
C208B,Flatwing,0,-10,21000,0.0,160.0,960,100,250,False,2200,7660,ok,,1152.0,394,1850,20996,183.15619591258448,133.0,20996,False,0.29794805315787876,False,350
C208B,Flatwing,0,-10,21000,0.0,150.0,960,100,250,False,2200,7660,ok,,1152.0,394,1850,20996,183.15619591258448,133.0,20996,False,0.29794805315787876,False,350
C208B,Flatwing,0,-10,21000,0.0,170.0,1440,100,250,False,2200,8140,ok,,1137.0,392,1850,20906,181.79487252903482,132.0,20906,False,0.29563173077554505,False,350
C208B,Flatwing,0,-10,21000,0.0,160.0,1440,100,250,False,2200,8140,ok,,1137.0,392,1850,20906,181.79487252903482,132.0,20906,False,0.29563173077554505,False,350
C208B,Flatwing,0,-10,21000,0.0,150.0,1440,100,250,False,2200,8140,ok,,1137.0,392,1850,20906,181.79487252903482,132.0,20906,False,0.29563173077554505,False,350
C208B,Flatwing,0,-10,21000,0.0,170.0,1920,100,250,False,2200,8620,ok,,1086.0,378,1850,18904,180.0884257659964,135.0,18904,True,0.2905531186664918,False,350
