aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts
CJ1,Flatwing,0,0,41000,0.68,0,1409.3203519448675,244,2740,40097,383.3109041973081,194.39740230392817
CJ1,Flatwing,0,10,41000,0.68,0,1413.4526716716205,244,2740,39116,383.3892934511111,194.51537001578615
CJ1,Flatwing,0,0,41000,0.68,189,1383.7689567694777,240,2740,39720,383.0018280776732,196.1312485594737
CJ1,Flatwing,0,10,41000,0.68,189,1388.7285026324428,240,2740,38752,383.04065075679534,196.17867501692115
CJ1,Flatwing,0,0,41000,0.68,377,1316.9173776544178,229,2643,39540,382.1498566126958,196.7176372865339
CJ1,Flatwing,0,10,41000,0.68,377,1321.8189338037369,229,2643,38570,382.1956428063047,196.77616957354638
CJ1,Flatwing,0,0,41000,0.68,566,1210.683175587953,212,2454,39540,380.78073691110706,196.25599329220955
CJ1,Flatwing,0,10,41000,0.68,566,1215.5761930453496,213,2454,38570,380.82866400904777,196.31487477071232
CJ1,Flatwing,0,0,41000,0.68,754,1105.3577154407708,195,2266,39540,379.3568162053397,195.7859150300632
CJ1,Flatwing,0,10,41000,0.68,754,1109.7990706432752,196,2266,38570,379.40700088372193,195.8451568517424
CJ1,Flatwing,0,0,41000,0.68,943,999.3797666132865,179,2077,39540,377.85256329625054,195.2999293239942
CJ1,Flatwing,0,10,41000,0.68,943,1004.3387353419055,179,2077,38570,377.91273875020954,195.36196952634074
CJ1,Flatwing,0,0,41000,0.68,1131,894.434481796111,162,1889,39540,376.2934178148152,194.8072179924442
CJ1,Flatwing,0,10,41000,0.68,1131,899.2988024836243,162,1889,38570,376.3485831987632,194.8672263719579
CJ1,Flatwing,0,0,41000,0.68,1320,789.7551260365664,145,1700,39540,374.6435964091278,194.29755035499497
CJ1,Flatwing,0,10,41000,0.68,1320,794.6953544944803,145,1700,38570,374.70983015961696,194.36050632767223
CJ1,Flatwing,0,0,41000,0.66,0,1411.0493264778804,244,2740,40097,378.5286630423306,194.41505102293291
CJ1,Flatwing,0,10,41000,0.66,0,1415.5513344050232,245,2740,39116,378.5286630423306,194.53299758012759
CJ1,Flatwing,0,0,41000,0.66,189,1385.2870349314721,240,2740,39720,378.5286630423306,196.14681420389337
CJ1,Flatwing,0,10,41000,0.66,189,1390.207654349537,241,2740,38752,378.5286630423306,196.19422996778013
CJ1,Flatwing,0,0,41000,0.66,377,1318.1342588596933,229,2643,39540,378.5286630423306,196.72893033632892
CJ1,Flatwing,0,10,41000,0.66,377,1322.999240305926,230,2643,38570,378.5286630423306,196.78745413765364
CJ1,Flatwing,0,0,41000,0.66,566,1211.1804889841171,212,2454,39540,378.5286630423306,196.26061636290112
