aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,0,41000,0.68,0,100,600,False,3440,10420,ok,,1409.0,244,2740,40097,383.3109041973081,194.0,40097,True,0.6683382831221216,True,700
CJ1,Flatwing,0,0,41000,0.68,189,100,600,False,3440,10609,ok,,1384.0,240,2740,39720,383.0018280776732,196.0,39720,True,0.6677993801040001,True,700
CJ1,Flatwing,0,0,41000,0.68,377,100,600,False,3343,10700,ok,,1317.0,229,2643,39540,382.1498566126958,197.0,39540,True,0.6663138884575665,True,700
CJ1,Flatwing,0,0,41000,0.68,566,100,600,False,3154,10700,ok,,1211.0,212,2454,39540,380.78073691110706,196.0,39540,True,0.6639267006663278,True,700
CJ1,Flatwing,0,0,41000,0.68,754,100,600,False,2966,10700,ok,,1105.0,195,2266,39540,379.3568162053397,196.0,39540,True,0.6614439622172678,True,700
CJ1,Flatwing,0,0,41000,0.68,943,100,600,False,2777,10700,ok,,999.0,179,2077,39540,377.85256329625054,195.0,39540,True,0.6588211570853673,True,700
CJ1,Flatwing,0,0,41000,0.68,1131,100,600,False,2589,10700,ok,,894.0,162,1889,39540,376.2934178148152,195.0,39540,True,0.656102641638012,True,700
CJ1,Flatwing,0,0,41000,0.68,1320,100,600,False,2400,10700,ok,,790.0,145,1700,39540,374.6435964091278,194.0,39540,True,0.6532260242664183,True,700
CJ1,Flatwing,0,0,41000,0.66,0,100,600,False,3440,10420,ok,,1411.0,244,2740,40097,378.5286630423306,194.0,40097,True,0.66,False,700
CJ1,Flatwing,0,0,41000,0.66,189,100,600,False,3440,10609,ok,,1385.0,240,2740,39720,378.5286630423306,196.0,39720,True,0.66,False,700
CJ1,Flatwing,0,0,41000,0.66,377,100,600,False,3343,10700,ok,,1318.0,229,2643,39540,378.5286630423306,197.0,39540,True,0.66,False,700
CJ1,Flatwing,0,0,41000,0.66,566,100,600,False,3154,10700,ok,,1211.0,212,2454,39540,378.5286630423306,196.0,39540,True,0.66,False,700
CJ1,Flatwing,0,0,41000,0.66,754,100,600,False,2966,10700,ok,,1105.0,195,2266,39540,378.5286630423306,196.0,39540,True,0.66,False,700
CJ1,Flatwing,0,0,41000,0.66,943,100,600,False,2777,10700,ok,,999.0,179,2077,39540,377.85256329625054,195.0,39540,True,0.6588211570853673,True,700
CJ1,Flatwing,0,0,41000,0.66,1131,100,600,False,2589,10700,ok,,894.0,162,1889,39540,376.2934178148152,195.0,39540,True,0.656102641638012,True,700
CJ1,Flatwing,0,0,41000,0.66,1320,100,600,False,2400,10700,ok,,790.0,145,1700,39540,374.6435964091278,194.0,39540,True,0.6532260242664183,True,700
CJ1,Flatwing,0,0,41000,0.64,0,100,600,False,3440,10420,ok,,1425.0,250,2740,40097,367.0580974955933,189.0,40097,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.64,189,100,600,False,3440,10609,ok,,1399.0,246,2740,39720,367.0580974955933,191.0,39720,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.64,377,100,600,False,3343,10700,ok,,1330.0,234,2643,39540,367.0580974955933,192.0,39540,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.64,566,100,600,False,3154,10700,ok,,1221.0,216,2454,39540,367.0580974955933,192.0,39540,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.64,754,100,600,False,2966,10700,ok,,1113.0,199,2266,39540,367.0580974955933,192.0,39540,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.64,943,100,600,False,2777,10700,ok,,1005.0,181,2077,39540,367.0580974955933,192.0,39540,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.64,1131,100,600,False,2589,10700,ok,,898.0,164,1889,39540,367.0580974955933,192.0,39540,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.64,1320,100,600,False,2400,10700,ok,,792.0,146,1700,39540,367.0580974955933,192.0,39540,True,0.64,False,700
CJ1,Flatwing,0,0,41000,0.62,0,100,600,False,3440,10420,ok,,1442.0,259,2740,40097,355.587531948856,183.0,40097,True,0.62,False,700
CJ1,Flatwing,0,0,41000,0.62,189,100,600,False,3440,10609,ok,,1415.0,254,2740,39720,355.587531948856,184.0,39720,True,0.62,False,700
CJ1,Flatwing,0,0,41000,0.62,377,100,600,False,3343,10700,ok,,1345.0,243,2643,39540,355.587531948856,185.0,39540,True,0.62,False,700
CJ1,Flatwing,0,0,41000,0.62,566,100,600,False,3154,10700,ok,,1234.0,224,2454,39540,355.587531948856,185.0,39540,True,0.62,False,700
CJ1,Flatwing,0,0,41000,0.62,754,100,600,False,2966,10700,ok,,1125.0,205,2266,39540,355.587531948856,185.0,39540,True,0.62,False,700
CJ1,Flatwing,0,0,41000,0.62,943,100,600,False,2777,10700,ok,,1015.0,187,2077,39540,355.587531948856,185.0,39540,True,0.62,False,700
