# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3320 lb
# Payload: 230 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 114.7 kts
# Approach VREF: 88.9 kts
# Generated: 2025-11-10 16:26:48
# Original Data Points: 2739
# Sampled Data Points (2-sec intervals): 6846
# Time Range: 0 - 13690 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,21,3585,160,10700,3220,0,0.001,35.6,114.7,88.9
2,0,takeoff roll,17,0.0,12,12,393,3543,167,10699,3219,966,0.018,35.0,114.7,88.9
4,0,takeoff roll,34,0.0,24,23,786,3498,175,10697,3217,1982,0.037,34.4,114.7,88.9
6,0,takeoff roll,66,0.0,36,34,1152,3453,188,10696,3216,2484,0.054,33.8,114.7,88.9
8,0,takeoff roll,114,0.1,47,45,1491,3408,209,10694,3214,2473,0.072,33.1,114.7,88.9
10,0,takeoff roll,161,0.1,59,57,1831,3364,229,10693,3213,2461,0.09,32.4,114.7,88.9
12,0,takeoff roll,235,0.1,70,67,2109,3320,261,10692,3212,2429,0.106,31.6,114.7,88.9
14,0,takeoff roll,308,0.2,80,77,2388,3277,292,10690,3210,2398,0.123,30.8,114.7,88.9
16,0,takeoff roll,388,0.2,90,87,2515,3240,400,10689,3209,2439,0.138,29.0,114.7,88.9
18,3,3rd segment climb,474,0.3,99,95,2493,3208,584,10688,3208,2552,0.152,26.2,114.7,88.9
20,3,3rd segment climb,560,0.3,108,104,2471,3177,768,10687,3207,2666,0.165,23.4,114.7,88.9
22,3,3rd segment climb,646,0.4,114,109,2492,3152,840,10685,3205,2614,0.174,22.2,114.7,88.9
24,3,3rd segment climb,733,0.5,116,111,2549,3133,818,10684,3204,2428,0.178,22.2,114.7,88.9
26,3,3rd segment climb,819,0.5,118,113,2603,3115,798,10683,3203,2250,0.181,22.2,114.7,88.9
28,3,3rd segment climb,906,0.6,119,113,2600,3109,798,10682,3202,2245,0.181,22.2,114.7,88.9
30,3,3rd segment climb,993,0.6,119,113,2598,3104,797,10680,3200,2239,0.182,22.1,114.7,88.9
32,3,3rd segment climb,1079,0.7,119,113,2596,3099,797,10679,3199,2235,0.182,22.1,114.7,88.9
34,3,3rd segment climb,1166,0.8,119,113,2593,3093,797,10678,3198,2231,0.182,22.0,114.7,88.9
36,3,3rd segment climb,1252,0.8,119,113,2591,3088,797,10677,3197,2227,0.183,22.0,114.7,88.9
38,3,3rd segment climb,1338,0.9,119,113,2588,3082,797,10675,3195,2223,0.183,21.9,114.7,88.9
40,3,3rd segment climb,1425,1.0,120,113,2586,3077,797,10674,3194,2219,0.183,21.9,114.7,88.9
42,3,3rd segment climb,1514,1.0,123,116,2656,3063,790,10673,3193,2213,0.189,21.8,114.7,88.9
44,4,climb IAS,1605,1.1,130,122,2785,3041,778,10672,3192,2204,0.199,21.7,114.7,88.9
46,4,climb IAS,1698,1.2,136,128,2914,3020,766,10670,3190,2195,0.209,21.6,114.7,88.9
48,4,climb IAS,1801,1.3,144,136,3035,2988,768,10669,3189,2173,0.221,21.3,114.7,88.9
50,4,climb IAS,1904,1.4,152,143,3156,2957,770,10668,3188,2151,0.233,20.9,114.7,88.9
52,4,climb IAS,2012,1.4,160,150,3252,2927,781,10667,3187,2129,0.245,20.5,114.7,88.9
54,4,climb IAS,2123,1.5,167,157,3327,2898,800,10666,3186,2108,0.257,20.1,114.7,88.9
56,4,climb IAS,2234,1.6,175,164,3400,2869,820,10665,3185,2086,0.269,19.6,114.7,88.9
58,4,climb IAS,2349,1.7,182,170,3435,2841,849,10663,3183,2066,0.279,19.0,114.7,88.9
60,4,climb IAS,2465,1.8,189,176,3470,2814,878,10662,3182,2046,0.29,18.5,114.7,88.9
62,4,climb IAS,2581,1.9,196,182,3486,2788,910,10661,3181,2026,0.301,17.9,114.7,88.9
64,4,climb IAS,2697,2.1,202,188,3488,2763,944,10660,3180,2008,0.311,17.3,114.7,88.9
66,4,climb IAS,2813,2.2,209,194,3488,2739,978,10659,3179,1989,0.321,16.7,114.7,88.9
68,4,climb IAS,2928,2.3,212,196,3454,2721,1003,10658,3178,1973,0.326,16.3,114.7,88.9
70,4,climb IAS,3043,2.4,215,199,3419,2704,1028,10657,3177,1958,0.331,15.9,114.7,88.9
72,4,climb IAS,3157,2.5,217,200,3400,2692,1040,10656,3176,1947,0.334,15.7,114.7,88.9
74,4,climb IAS,3270,2.6,217,200,3393,2686,1039,10655,3175,1940,0.334,15.6,114.7,88.9
76,4,climb IAS,3383,2.8,217,200,3386,2679,1039,10654,3174,1934,0.335,15.6,114.7,88.9
78,4,climb IAS,3495,2.9,218,200,3379,2673,1039,10653,3173,1929,0.336,15.5,114.7,88.9
80,4,climb IAS,3608,3.0,218,200,3372,2666,1039,10651,3171,1924,0.336,15.5,114.7,88.9
82,4,climb IAS,3720,3.1,218,200,3365,2660,1039,10650,3170,1920,0.337,15.4,114.7,88.9
84,4,climb IAS,3832,3.3,219,200,3358,2654,1039,10649,3169,1915,0.338,15.3,114.7,88.9
86,4,climb IAS,3944,3.4,219,200,3351,2647,1039,10648,3168,1911,0.339,15.3,114.7,88.9
88,4,climb IAS,4055,3.5,219,200,3344,2641,1039,10647,3167,1906,0.339,15.2,114.7,88.9
90,4,climb IAS,4167,3.6,220,200,3337,2635,1038,10646,3166,1902,0.34,15.2,114.7,88.9
92,4,climb IAS,4278,3.7,220,200,3330,2628,1038,10645,3165,1897,0.341,15.1,114.7,88.9
94,4,climb IAS,4388,3.9,220,200,3323,2622,1038,10644,3164,1892,0.341,15.0,114.7,88.9
96,4,climb IAS,4499,4.0,221,200,3315,2616,1038,10643,3163,1888,0.342,15.0,114.7,88.9
98,4,climb IAS,4609,4.1,221,200,3308,2610,1038,10642,3162,1883,0.343,14.9,114.7,88.9
100,4,climb IAS,4719,4.2,222,200,3301,2603,1038,10641,3161,1879,0.343,14.9,114.7,88.9
102,4,climb IAS,4829,4.4,222,200,3294,2597,1038,10640,3160,1874,0.344,14.8,114.7,88.9
104,4,climb IAS,4939,4.5,222,200,3287,2591,1038,10639,3159,1870,0.345,14.8,114.7,88.9
106,4,climb IAS,5048,4.6,223,200,3279,2585,1038,10638,3158,1865,0.346,14.7,114.7,88.9
108,4,climb IAS,5157,4.7,223,200,3272,2579,1037,10637,3157,1861,0.346,14.6,114.7,88.9
110,4,climb IAS,5266,4.8,223,200,3265,2572,1037,10636,3156,1857,0.347,14.6,114.7,88.9
112,4,climb IAS,5375,5.0,224,200,3258,2566,1037,10635,3155,1852,0.348,14.5,114.7,88.9
114,4,climb IAS,5483,5.1,224,200,3250,2560,1037,10634,3154,1848,0.348,14.5,114.7,88.9
116,4,climb IAS,5592,5.2,224,200,3243,2554,1037,10633,3153,1843,0.349,14.4,114.7,88.9
118,4,climb IAS,5699,5.3,225,200,3236,2548,1037,10632,3152,1839,0.35,14.4,114.7,88.9
120,4,climb IAS,5807,5.5,225,200,3229,2542,1037,10631,3151,1834,0.35,14.3,114.7,88.9
122,4,climb IAS,5915,5.6,226,200,3221,2536,1037,10630,3150,1830,0.351,14.2,114.7,88.9
124,4,climb IAS,6022,5.7,226,200,3214,2530,1036,10629,3149,1826,0.352,14.2,114.7,88.9
126,4,climb IAS,6129,5.8,226,200,3207,2524,1036,10628,3148,1821,0.353,14.1,114.7,88.9
128,4,climb IAS,6235,6.0,227,200,3199,2517,1036,10627,3147,1817,0.353,14.1,114.7,88.9
130,4,climb IAS,6342,6.1,227,200,3192,2511,1036,10626,3146,1813,0.354,14.0,114.7,88.9
132,4,climb IAS,6448,6.2,227,200,3184,2505,1036,10625,3145,1808,0.355,14.0,114.7,88.9
