# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 15000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +20°C
# Approach VAPP: 76.8 kts
# Approach VREF: 51.3 kts
# Generated: 2025-11-11 14:07:45
# Original Data Points: 4816
# Sampled Data Points (2-sec intervals): 12039
# Time Range: 0 - 24076 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,94,4841,204,6785,2185,0,0.002,101.8,76.8,51.3
2,0,takeoff roll,36,0.0,18,17,552,3740,224,6785,2185,147,0.027,74.0,76.8,51.3
4,0,takeoff roll,75,0.0,35,34,1034,2580,246,6785,2185,303,0.054,44.6,76.8,51.3
6,0,takeoff roll,116,0.1,48,46,1322,1939,269,6784,2184,382,0.073,28.8,76.8,51.3
8,0,takeoff roll,160,0.1,56,54,1416,1816,293,6784,2184,384,0.085,26.4,76.8,51.3
10,0,takeoff roll,204,0.1,64,62,1509,1693,317,6784,2184,387,0.098,23.9,76.8,51.3
12,0,takeoff roll,248,0.2,70,67,1420,1682,422,6784,2184,390,0.107,20.9,76.8,51.3
14,2,2nd segment climb,293,0.2,76,73,1330,1671,526,6783,2183,393,0.116,17.8,76.8,51.3
16,2,2nd segment climb,336,0.2,79,76,1288,1657,571,6783,2183,393,0.121,16.2,76.8,51.3
18,3,3rd segment climb,379,0.3,80,77,1305,1640,544,6783,2183,389,0.122,16.4,76.8,51.3
20,3,3rd segment climb,421,0.3,80,77,1321,1624,517,6783,2183,386,0.122,16.5,76.8,51.3
22,3,3rd segment climb,465,0.4,80,77,1321,1621,516,6783,2183,386,0.122,16.5,76.8,51.3
24,3,3rd segment climb,509,0.4,80,77,1320,1619,516,6782,2182,385,0.122,16.5,76.8,51.3
26,3,3rd segment climb,553,0.5,80,77,1318,1617,516,6782,2182,385,0.122,16.5,76.8,51.3
28,3,3rd segment climb,597,0.5,80,77,1317,1616,516,6782,2182,385,0.123,16.4,76.8,51.3
30,3,3rd segment climb,641,0.5,80,77,1316,1614,516,6782,2182,384,0.123,16.4,76.8,51.3
32,3,3rd segment climb,685,0.6,80,77,1315,1612,516,6782,2182,384,0.123,16.4,76.8,51.3
34,3,3rd segment climb,728,0.6,80,77,1313,1610,516,6781,2181,384,0.123,16.4,76.8,51.3
36,3,3rd segment climb,772,0.7,80,77,1312,1608,516,6781,2181,383,0.123,16.3,76.8,51.3
38,3,3rd segment climb,816,0.7,80,77,1311,1607,516,6781,2181,383,0.123,16.3,76.8,51.3
40,3,3rd segment climb,860,0.8,81,77,1310,1605,516,6781,2181,383,0.123,16.3,76.8,51.3
42,3,3rd segment climb,903,0.8,81,77,1309,1603,516,6781,2181,382,0.123,16.2,76.8,51.3
44,3,3rd segment climb,947,0.9,81,77,1307,1601,516,6780,2180,382,0.123,16.2,76.8,51.3
46,3,3rd segment climb,990,0.9,81,77,1306,1600,516,6780,2180,382,0.123,16.2,76.8,51.3
48,3,3rd segment climb,1034,0.9,81,77,1305,1598,516,6780,2180,382,0.124,16.2,76.8,51.3
50,3,3rd segment climb,1077,1.0,81,77,1304,1596,516,6780,2180,381,0.124,16.1,76.8,51.3
52,3,3rd segment climb,1121,1.0,81,77,1302,1594,516,6779,2179,381,0.124,16.1,76.8,51.3
54,3,3rd segment climb,1164,1.1,81,77,1301,1593,516,6779,2179,381,0.124,16.1,76.8,51.3
56,3,3rd segment climb,1207,1.1,81,77,1300,1591,516,6779,2179,380,0.124,16.1,76.8,51.3
58,3,3rd segment climb,1251,1.2,81,77,1299,1589,516,6779,2179,380,0.124,16.0,76.8,51.3
60,3,3rd segment climb,1294,1.2,81,77,1298,1587,516,6779,2179,380,0.124,16.0,76.8,51.3
62,3,3rd segment climb,1337,1.3,81,77,1296,1586,515,6778,2178,380,0.124,16.0,76.8,51.3
64,3,3rd segment climb,1380,1.3,81,77,1295,1584,515,6778,2178,379,0.124,16.0,76.8,51.3
66,3,3rd segment climb,1424,1.4,81,77,1294,1582,515,6778,2178,379,0.124,15.9,76.8,51.3
68,3,3rd segment climb,1467,1.4,81,77,1293,1580,515,6778,2178,379,0.124,15.9,76.8,51.3
70,3,3rd segment climb,1510,1.4,81,77,1292,1579,515,6778,2178,378,0.125,15.9,76.8,51.3
72,3,3rd segment climb,1555,1.5,87,82,1337,1540,506,6777,2177,378,0.133,15.4,76.8,51.3
74,4,climb IAS,1601,1.5,93,87,1385,1500,496,6777,2177,378,0.142,15.0,76.8,51.3
76,4,climb IAS,1648,1.6,98,92,1417,1462,493,6777,2177,377,0.15,14.4,76.8,51.3
78,4,climb IAS,1696,1.7,103,97,1430,1426,497,6777,2177,377,0.158,13.8,76.8,51.3
80,4,climb IAS,1744,1.7,109,102,1443,1391,501,6777,2177,377,0.166,13.2,76.8,51.3
82,4,climb IAS,1791,1.8,112,105,1421,1363,512,6776,2176,376,0.172,12.7,76.8,51.3
84,4,climb IAS,1839,1.8,115,108,1397,1336,524,6776,2176,376,0.177,12.1,76.8,51.3
86,4,climb IAS,1885,1.9,117,110,1383,1320,530,6776,2176,376,0.18,11.7,76.8,51.3
88,4,climb IAS,1932,2.0,117,110,1381,1319,530,6776,2176,375,0.18,11.7,76.8,51.3
90,4,climb IAS,1978,2.0,117,110,1379,1317,530,6775,2175,375,0.18,11.7,76.8,51.3
92,4,climb IAS,2023,2.1,117,110,1377,1315,530,6775,2175,375,0.18,11.7,76.8,51.3
94,4,climb IAS,2069,2.2,117,110,1375,1313,530,6775,2175,375,0.18,11.6,76.8,51.3
96,4,climb IAS,2115,2.2,117,110,1373,1312,530,6775,2175,374,0.18,11.6,76.8,51.3
98,4,climb IAS,2161,2.3,118,110,1371,1310,530,6775,2175,374,0.181,11.6,76.8,51.3
100,4,climb IAS,2206,2.4,118,110,1369,1308,530,6774,2174,374,0.181,11.6,76.8,51.3
102,4,climb IAS,2252,2.4,118,110,1367,1307,530,6774,2174,373,0.181,11.5,76.8,51.3
104,4,climb IAS,2298,2.5,118,110,1365,1305,530,6774,2174,373,0.181,11.5,76.8,51.3
106,4,climb IAS,2343,2.6,118,110,1363,1303,530,6774,2174,373,0.181,11.5,76.8,51.3
108,4,climb IAS,2388,2.6,118,110,1361,1302,530,6774,2174,372,0.181,11.5,76.8,51.3
110,4,climb IAS,2434,2.7,118,110,1359,1300,530,6773,2173,372,0.182,11.4,76.8,51.3
112,4,climb IAS,2479,2.8,118,110,1357,1298,530,6773,2173,372,0.182,11.4,76.8,51.3
114,4,climb IAS,2524,2.8,118,110,1355,1297,530,6773,2173,371,0.182,11.4,76.8,51.3
116,4,climb IAS,2569,2.9,118,110,1353,1295,530,6773,2173,371,0.182,11.4,76.8,51.3
118,4,climb IAS,2614,3.0,118,110,1351,1293,530,6773,2173,371,0.182,11.3,76.8,51.3
120,4,climb IAS,2659,3.0,118,110,1349,1292,530,6772,2172,371,0.182,11.3,76.8,51.3
122,4,climb IAS,2704,3.1,119,110,1348,1290,530,6772,2172,370,0.182,11.3,76.8,51.3
124,4,climb IAS,2749,3.1,119,110,1346,1288,530,6772,2172,370,0.183,11.3,76.8,51.3
126,4,climb IAS,2794,3.2,119,110,1344,1287,530,6772,2172,370,0.183,11.2,76.8,51.3
128,4,climb IAS,2839,3.3,119,110,1342,1285,530,6772,2172,369,0.183,11.2,76.8,51.3
130,4,climb IAS,2883,3.3,119,110,1340,1284,530,6771,2171,369,0.183,11.2,76.8,51.3
132,4,climb IAS,2928,3.4,119,110,1338,1282,530,6771,2171,369,0.183,11.2,76.8,51.3
134,4,climb IAS,2973,3.5,119,110,1336,1280,530,6771,2171,368,0.183,11.2,76.8,51.3
136,4,climb IAS,3017,3.5,119,110,1334,1279,530,6771,2171,368,0.183,11.1,76.8,51.3
138,4,climb IAS,3061,3.6,119,110,1332,1277,530,6771,2171,368,0.184,11.1,76.8,51.3
140,4,climb IAS,3106,3.7,119,110,1330,1275,530,6770,2170,368,0.184,11.1,76.8,51.3
142,4,climb IAS,3150,3.7,119,110,1328,1274,530,6770,2170,367,0.184,11.1,76.8,51.3
