aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
CJ1,Flatwing,0,20,41000,0.7,1320,100,600,False,2400,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.653500606500414,True,
CJ1,Flatwing,0,20,41000,0.68,0,100,600,False,3440,10420,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38146,True,0.6685503607016542,True,
CJ1,Flatwing,0,20,41000,0.68,264,100,600,False,3440,10684,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37622,True,0.6677509295171762,True,
CJ1,Flatwing,0,20,41000,0.68,528,100,600,False,3192,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6646209901573594,True,
CJ1,Flatwing,0,20,41000,0.68,792,100,600,False,2928,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6611385576622606,True,
CJ1,Flatwing,0,20,41000,0.68,1056,100,600,False,2664,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6574426707943057,True,
CJ1,Flatwing,0,20,41000,0.68,1320,100,600,False,2400,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.653500606500414,True,
CJ1,Flatwing,0,-10,39000,0.7,0,100,600,False,3440,10420,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6752584750247014,True,
CJ1,Flatwing,0,-10,39000,0.7,264,100,600,False,3440,10684,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38996,False,0.6727122300869143,True,
CJ1,Flatwing,0,-10,39000,0.7,528,100,600,False,3192,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6700325596616922,True,
CJ1,Flatwing,0,-10,39000,0.7,792,100,600,False,2928,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6671862415959648,True,
CJ1,Flatwing,0,-10,39000,0.7,1056,100,600,False,2664,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6641744761862359,True,
CJ1,Flatwing,0,-10,39000,0.7,1320,100,600,False,2400,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6609974506696652,True,
CJ1,Flatwing,0,-10,39000,0.68,0,100,600,False,3440,10420,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6752584750247014,True,
CJ1,Flatwing,0,-10,39000,0.68,264,100,600,False,3440,10684,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38996,False,0.6727122300869143,True,
CJ1,Flatwing,0,-10,39000,0.68,528,100,600,False,3192,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6700325596616922,True,
CJ1,Flatwing,0,-10,39000,0.68,792,100,600,False,2928,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6671862415959648,True,
CJ1,Flatwing,0,-10,39000,0.68,1056,100,600,False,2664,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6641744761862359,True,
CJ1,Flatwing,0,-10,39000,0.68,1320,100,600,False,2400,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6609974506696652,True,
CJ1,Flatwing,0,0,39000,0.7,0,100,600,False,3440,10420,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.672758196621985,True,
CJ1,Flatwing,0,0,39000,0.7,264,100,600,False,3440,10684,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.669887577121296,True,
CJ1,Flatwing,0,0,39000,0.7,528,100,600,False,3192,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.6668430240473806,True,
CJ1,Flatwing,0,0,39000,0.7,792,100,600,False,2928,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.663618152846841,True,
CJ1,Flatwing,0,0,39000,0.7,1056,100,600,False,2664,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.6601799208699715,True,
CJ1,Flatwing,0,0,39000,0.7,1320,100,600,False,2400,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.6565361363079727,True,
CJ1,Flatwing,0,0,39000,0.68,0,100,600,False,3440,10420,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.672758196621985,True,
CJ1,Flatwing,0,0,39000,0.68,264,100,600,False,3440,10684,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.669887577121296,True,
CJ1,Flatwing,0,0,39000,0.68,528,100,600,False,3192,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.6668430240473806,True,
CJ1,Flatwing,0,0,39000,0.68,792,100,600,False,2928,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.663618152846841,True,
CJ1,Flatwing,0,0,39000,0.68,1056,100,600,False,2664,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.6601799208699715,True,
CJ1,Flatwing,0,0,39000,0.68,1320,100,600,False,2400,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38997,False,0.6565361363079727,True,
CJ1,Flatwing,0,10,39000,0.7,0,100,600,False,3440,10420,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38998,False,0.6690605865982566,True,
CJ1,Flatwing,0,10,39000,0.7,264,100,600,False,3440,10684,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38598,False,0.667646011781009,True,
CJ1,Flatwing,0,10,39000,0.7,528,100,600,False,3192,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.664502567002459,True,
CJ1,Flatwing,0,10,39000,0.7,792,100,600,False,2928,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.6610121380666724,True,
CJ1,Flatwing,0,10,39000,0.7,1056,100,600,False,2664,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.6573075684492089,True,
CJ1,Flatwing,0,10,39000,0.7,1320,100,600,False,2400,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.6533415089828768,True,
CJ1,Flatwing,0,10,39000,0.68,0,100,600,False,3440,10420,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38998,False,0.6690605865982566,True,
CJ1,Flatwing,0,10,39000,0.68,264,100,600,False,3440,10684,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38598,False,0.667646011781009,True,
CJ1,Flatwing,0,10,39000,0.68,528,100,600,False,3192,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.664502567002459,True,
CJ1,Flatwing,0,10,39000,0.68,792,100,600,False,2928,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.6610121380666724,True,
CJ1,Flatwing,0,10,39000,0.68,1056,100,600,False,2664,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.6573075684492089,True,
CJ1,Flatwing,0,10,39000,0.68,1320,100,600,False,2400,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38570,False,0.6533415089828768,True,
CJ1,Flatwing,0,20,39000,0.7,0,100,600,False,3440,10420,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38146,True,0.6685503607016542,True,
CJ1,Flatwing,0,20,39000,0.7,264,100,600,False,3440,10684,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37622,True,0.6677509295171762,True,
CJ1,Flatwing,0,20,39000,0.7,528,100,600,False,3192,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6646209901573594,True,
CJ1,Flatwing,0,20,39000,0.7,792,100,600,False,2928,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6611385576622606,True,
CJ1,Flatwing,0,20,39000,0.7,1056,100,600,False,2664,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6574426707943057,True,
CJ1,Flatwing,0,20,39000,0.7,1320,100,600,False,2400,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.653500606500414,True,
CJ1,Flatwing,0,20,39000,0.68,0,100,600,False,3440,10420,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,38146,True,0.6685503607016542,True,
CJ1,Flatwing,0,20,39000,0.68,264,100,600,False,3440,10684,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37622,True,0.6677509295171762,True,
CJ1,Flatwing,0,20,39000,0.68,528,100,600,False,3192,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6646209901573594,True,
CJ1,Flatwing,0,20,39000,0.68,792,100,600,False,2928,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6611385576622606,True,
CJ1,Flatwing,0,20,39000,0.68,1056,100,600,False,2664,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.6574426707943057,True,
CJ1,Flatwing,0,20,39000,0.68,1320,100,600,False,2400,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,37593,True,0.653500606500414,True,
CJ1,Tamarack,0,-10,41000,0.7,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6766089099209269,True,
CJ1,Tamarack,0,-10,41000,0.7,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6739398546822587,True,
CJ1,Tamarack,0,-10,41000,0.7,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6710980521353029,True,
CJ1,Tamarack,0,-10,41000,0.7,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6680681287467342,True,
CJ1,Tamarack,0,-10,41000,0.7,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6648355628443207,True,
CJ1,Tamarack,0,-10,41000,0.7,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6613735941074101,True,
CJ1,Tamarack,0,-10,41000,0.68,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6766089099209269,True,
CJ1,Tamarack,0,-10,41000,0.68,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6739398546822587,True,
CJ1,Tamarack,0,-10,41000,0.68,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6710980521353029,True,
CJ1,Tamarack,0,-10,41000,0.68,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6680681287467342,True,
CJ1,Tamarack,0,-10,41000,0.68,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6648355628443207,True,
CJ1,Tamarack,0,-10,41000,0.68,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6613735941074101,True,
CJ1,Tamarack,0,0,41000,0.7,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6730943539139469,True,
CJ1,Tamarack,0,0,41000,0.7,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6700777422245839,True,
CJ1,Tamarack,0,0,41000,0.7,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6668455826718699,True,
CJ1,Tamarack,0,0,41000,0.7,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6633853077953272,True,
CJ1,Tamarack,0,0,41000,0.7,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6596765319945106,True,
CJ1,Tamarack,0,0,41000,0.7,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6556952114010788,True,
CJ1,Tamarack,0,0,41000,0.68,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,41000,False,0.6730943539139469,True,
CJ1,Tamarack,0,0,41000,0.68,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6700777422245839,True,
CJ1,Tamarack,0,0,41000,0.68,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6668455826718699,True,
CJ1,Tamarack,0,0,41000,0.68,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6633853077953272,True,
CJ1,Tamarack,0,0,41000,0.68,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6596765319945106,True,
CJ1,Tamarack,0,0,41000,0.68,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6556952114010788,True,
CJ1,Tamarack,0,10,41000,0.7,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6683123086825872,True,
CJ1,Tamarack,0,10,41000,0.7,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6648681716664336,True,
CJ1,Tamarack,0,10,41000,0.7,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6611539497526033,True,
CJ1,Tamarack,0,10,41000,0.7,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6571673121577429,True,
CJ1,Tamarack,0,10,41000,0.7,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6528586537945961,True,
CJ1,Tamarack,0,10,41000,0.7,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6482142457794489,True,
CJ1,Tamarack,0,10,41000,0.68,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40996,False,0.6683123086825872,True,
CJ1,Tamarack,0,10,41000,0.68,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6648681716664336,True,
CJ1,Tamarack,0,10,41000,0.68,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6611539497526033,True,
CJ1,Tamarack,0,10,41000,0.68,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6571673121577429,True,
CJ1,Tamarack,0,10,41000,0.68,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6528586537945961,True,
CJ1,Tamarack,0,10,41000,0.68,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40995,False,0.6482142457794489,True,
CJ1,Tamarack,0,20,41000,0.7,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40845,False,0.6631260275985202,True,
CJ1,Tamarack,0,20,41000,0.7,329,100,600,False,3316,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6617921075233784,True,
CJ1,Tamarack,0,20,41000,0.7,658,100,600,False,2987,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6578175183941036,True,
CJ1,Tamarack,0,20,41000,0.7,987,100,600,False,2658,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.653517612227949,True,
CJ1,Tamarack,0,20,41000,0.7,1316,100,600,False,2329,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6488660357603353,True,
CJ1,Tamarack,0,20,41000,0.7,1645,100,600,False,2000,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6438322266483582,True,
CJ1,Tamarack,0,20,41000,0.68,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40845,False,0.6631260275985202,True,
CJ1,Tamarack,0,20,41000,0.68,329,100,600,False,3316,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6617921075233784,True,
CJ1,Tamarack,0,20,41000,0.68,658,100,600,False,2987,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6578175183941036,True,
CJ1,Tamarack,0,20,41000,0.68,987,100,600,False,2658,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.653517612227949,True,
CJ1,Tamarack,0,20,41000,0.68,1316,100,600,False,2329,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6488660357603353,True,
CJ1,Tamarack,0,20,41000,0.68,1645,100,600,False,2000,10700,altitude_limited,,n/p,n/p,n/p,n/p,n/p,n/p,40498,True,0.6438322266483582,True,
CJ1,Tamarack,0,-10,39000,0.7,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6805856069216911,True,
CJ1,Tamarack,0,-10,39000,0.7,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6784778456679481,True,
CJ1,Tamarack,0,-10,39000,0.7,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6762490402770518,True,
CJ1,Tamarack,0,-10,39000,0.7,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6738872204151583,True,
CJ1,Tamarack,0,-10,39000,0.7,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6713845861781703,True,
CJ1,Tamarack,0,-10,39000,0.7,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6687239970171128,True,
CJ1,Tamarack,0,-10,39000,0.68,0,100,600,False,3440,10495,ok,,1327,225,2740,39000,389.9992285890679,210,39000,False,0.68,False,700.0
CJ1,Tamarack,0,-10,39000,0.68,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6784778456679481,True,
CJ1,Tamarack,0,-10,39000,0.68,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6762490402770518,True,
CJ1,Tamarack,0,-10,39000,0.68,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6738872204151583,True,
CJ1,Tamarack,0,-10,39000,0.68,1316,100,600,False,2329,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6713845861781703,True,
CJ1,Tamarack,0,-10,39000,0.68,1645,100,600,False,2000,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6687239970171128,True,
CJ1,Tamarack,0,0,39000,0.7,0,100,600,False,3440,10495,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6792167187976158,True,
CJ1,Tamarack,0,0,39000,0.7,329,100,600,False,3316,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6768733987285825,True,
CJ1,Tamarack,0,0,39000,0.7,658,100,600,False,2987,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6743767868471864,True,
CJ1,Tamarack,0,0,39000,0.7,987,100,600,False,2658,10700,mach_limited,,n/p,n/p,n/p,n/p,n/p,n/p,39000,False,0.6717240423608946,True,
