# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2893 lb
# Payload: 657 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +10°C
# Approach VAPP: 117.3 kts
# Approach VREF: 91.3 kts
# Generated: 2025-11-06 16:02:45
# Original Data Points: 2469
# Sampled Data Points (2-sec intervals): 6171
# Time Range: 0 - 12340 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,22,3671,160,10700,2793,0,0.001,36.5,117.3,91.3
2,0,takeoff roll,17,0.0,12,12,412,3625,168,10699,2792,988,0.019,35.9,117.3,91.3
4,0,takeoff roll,35,0.0,25,24,822,3577,176,10697,2790,2028,0.037,35.3,117.3,91.3
6,0,takeoff roll,69,0.0,37,36,1204,3529,191,10696,2789,2541,0.056,34.6,117.3,91.3
8,0,takeoff roll,119,0.1,48,47,1557,3482,213,10694,2787,2528,0.073,33.9,117.3,91.3
10,0,takeoff roll,169,0.1,60,59,1910,3434,235,10693,2786,2514,0.091,33.1,117.3,91.3
12,0,takeoff roll,245,0.1,71,70,2196,3388,269,10692,2785,2481,0.108,32.2,117.3,91.3
14,0,takeoff roll,321,0.2,82,80,2482,3343,303,10690,2783,2447,0.125,31.4,117.3,91.3
16,0,takeoff roll,403,0.2,92,90,2602,3304,422,10689,2782,2434,0.14,29.4,117.3,91.3
18,3,3rd segment climb,490,0.3,101,98,2554,3273,626,10688,2781,2440,0.153,26.3,117.3,91.3
20,3,3rd segment climb,577,0.3,110,107,2507,3242,831,10686,2779,2447,0.167,23.2,117.3,91.3
22,3,3rd segment climb,665,0.4,113,110,2552,3222,832,10685,2778,2396,0.171,22.9,117.3,91.3
24,3,3rd segment climb,753,0.5,115,112,2607,3202,811,10684,2777,2339,0.175,23.0,117.3,91.3
26,3,3rd segment climb,841,0.5,116,113,2640,3189,798,10682,2775,2303,0.177,23.0,117.3,91.3
28,3,3rd segment climb,929,0.6,117,113,2637,3183,797,10681,2774,2297,0.178,22.9,117.3,91.3
30,3,3rd segment climb,1017,0.7,117,113,2635,3177,797,10680,2773,2292,0.178,22.9,117.3,91.3
32,3,3rd segment climb,1105,0.7,117,113,2633,3172,797,10679,2772,2288,0.178,22.8,117.3,91.3
34,3,3rd segment climb,1192,0.8,117,113,2631,3166,797,10677,2770,2284,0.178,22.8,117.3,91.3
36,3,3rd segment climb,1280,0.8,117,113,2628,3161,797,10676,2769,2280,0.179,22.7,117.3,91.3
38,3,3rd segment climb,1367,0.9,117,113,2626,3155,797,10675,2768,2276,0.179,22.7,117.3,91.3
40,3,3rd segment climb,1455,1.0,118,113,2624,3150,797,10674,2767,2272,0.179,22.6,117.3,91.3
42,3,3rd segment climb,1548,1.0,124,119,2747,3129,785,10672,2765,2263,0.189,22.5,117.3,91.3
44,4,climb IAS,1641,1.1,130,125,2885,3106,773,10671,2764,2255,0.199,22.4,117.3,91.3
46,4,climb IAS,1739,1.2,138,132,3018,3080,767,10670,2763,2240,0.21,22.2,117.3,91.3
48,4,climb IAS,1845,1.3,146,140,3145,3047,770,10669,2762,2217,0.223,21.8,117.3,91.3
50,4,climb IAS,1950,1.4,154,147,3272,3014,773,10667,2760,2193,0.235,21.5,117.3,91.3
52,4,climb IAS,2063,1.4,162,154,3354,2982,793,10666,2759,2170,0.247,21.0,117.3,91.3
54,4,climb IAS,2177,1.5,169,161,3431,2951,815,10665,2758,2147,0.259,20.4,117.3,91.3
56,4,climb IAS,2292,1.6,177,168,3491,2921,841,10664,2757,2125,0.271,19.9,117.3,91.3
58,4,climb IAS,2410,1.7,184,175,3525,2892,873,10663,2756,2103,0.282,19.3,117.3,91.3
60,4,climb IAS,2528,1.8,191,181,3559,2863,904,10662,2755,2082,0.293,18.7,117.3,91.3
62,4,climb IAS,2647,2.0,198,187,3561,2837,941,10660,2753,2062,0.303,18.1,117.3,91.3
64,4,climb IAS,2766,2.1,205,193,3559,2811,978,10659,2752,2043,0.314,17.5,117.3,91.3
66,4,climb IAS,2884,2.2,209,198,3545,2790,1007,10658,2751,2025,0.321,17.0,117.3,91.3
68,4,climb IAS,3000,2.3,211,199,3513,2776,1023,10657,2750,2010,0.324,16.7,117.3,91.3
70,4,climb IAS,3117,2.4,213,200,3481,2762,1039,10656,2749,1996,0.326,16.4,117.3,91.3
72,4,climb IAS,3232,2.5,213,200,3471,2755,1040,10655,2748,1989,0.327,16.3,117.3,91.3
74,4,climb IAS,3348,2.7,213,200,3465,2749,1040,10654,2747,1984,0.328,16.2,117.3,91.3
76,4,climb IAS,3463,2.8,214,200,3458,2742,1040,10653,2746,1979,0.328,16.2,117.3,91.3
78,4,climb IAS,3578,2.9,214,200,3451,2736,1040,10652,2745,1974,0.329,16.1,117.3,91.3
80,4,climb IAS,3693,3.0,214,200,3444,2729,1040,10650,2743,1970,0.33,16.1,117.3,91.3
82,4,climb IAS,3808,3.1,215,200,3437,2723,1040,10649,2742,1965,0.33,16.0,117.3,91.3
84,4,climb IAS,3922,3.2,215,200,3430,2716,1040,10648,2741,1960,0.331,15.9,117.3,91.3
86,4,climb IAS,4036,3.4,216,200,3423,2710,1039,10647,2740,1956,0.332,15.9,117.3,91.3
88,4,climb IAS,4150,3.5,216,200,3416,2703,1039,10646,2739,1951,0.333,15.8,117.3,91.3
90,4,climb IAS,4264,3.6,216,200,3410,2697,1039,10645,2738,1946,0.333,15.8,117.3,91.3
92,4,climb IAS,4378,3.7,217,200,3403,2690,1039,10644,2737,1942,0.334,15.7,117.3,91.3
94,4,climb IAS,4491,3.8,217,200,3396,2684,1039,10643,2736,1937,0.335,15.6,117.3,91.3
96,4,climb IAS,4604,4.0,217,200,3389,2677,1039,10642,2735,1932,0.335,15.6,117.3,91.3
98,4,climb IAS,4717,4.1,218,200,3382,2671,1039,10641,2734,1928,0.336,15.5,117.3,91.3
100,4,climb IAS,4829,4.2,218,200,3374,2665,1039,10640,2733,1923,0.337,15.5,117.3,91.3
102,4,climb IAS,4941,4.3,218,200,3367,2658,1039,10639,2732,1919,0.337,15.4,117.3,91.3
104,4,climb IAS,5054,4.5,219,200,3360,2652,1038,10638,2731,1914,0.338,15.3,117.3,91.3
106,4,climb IAS,5165,4.6,219,200,3353,2646,1038,10636,2729,1909,0.339,15.3,117.3,91.3
108,4,climb IAS,5277,4.7,220,200,3346,2639,1038,10635,2728,1905,0.339,15.2,117.3,91.3
110,4,climb IAS,5388,4.8,220,200,3339,2633,1038,10634,2727,1900,0.34,15.2,117.3,91.3
112,4,climb IAS,5499,4.9,220,200,3332,2627,1038,10633,2726,1896,0.341,15.1,117.3,91.3
114,4,climb IAS,5610,5.1,221,200,3325,2620,1038,10632,2725,1891,0.342,15.1,117.3,91.3
116,4,climb IAS,5721,5.2,221,200,3318,2614,1038,10631,2724,1887,0.342,15.0,117.3,91.3
118,4,climb IAS,5831,5.3,221,200,3310,2608,1038,10630,2723,1882,0.343,14.9,117.3,91.3
