# Flight Simulation Results - CJ Flatwing
# Route: KSZT to KSJT
# Initial Fuel: 3440 lb
# Payload: 200 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +0°C
# Approach VAPP: 110.0 kts
# Approach VREF: 84.4 kts
# Generated: 2025-11-13 10:55:55
# Original Data Points: 2625
# Sampled Data Points (2-sec intervals): 6561
# Time Range: 0 - 13120 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
148,4,climb IAS,9819,7.3,231,200,3206,2449,1107,9787,3257,1768,0.361,13.8,110.0,84.4
150,4,climb IAS,9926,7.4,231,200,3197,2443,1107,9786,3256,1764,0.362,13.8,110.0,84.4
152,4,climb IAS,10032,7.6,232,200,3189,2437,1107,9785,3255,1759,0.363,13.7,110.0,84.4
154,4,climb IAS,10138,7.7,232,200,3180,2431,1106,9784,3254,1755,0.363,13.7,110.0,84.4
156,4,climb IAS,10244,7.8,232,200,3172,2425,1106,9783,3253,1751,0.364,13.6,110.0,84.4
158,4,climb IAS,10349,8.0,233,200,3163,2419,1106,9782,3252,1746,0.365,13.5,110.0,84.4
160,4,climb IAS,10455,8.1,233,200,3154,2413,1106,9781,3251,1742,0.366,13.5,110.0,84.4
162,4,climb IAS,10559,8.2,233,200,3146,2408,1106,9780,3250,1738,0.366,13.4,110.0,84.4
164,4,climb IAS,10664,8.3,234,200,3137,2402,1106,9779,3249,1733,0.367,13.4,110.0,84.4
166,4,climb IAS,10768,8.5,234,200,3128,2396,1106,9778,3248,1729,0.368,13.3,110.0,84.4
168,4,climb IAS,10872,8.6,235,200,3120,2390,1106,9777,3247,1725,0.369,13.3,110.0,84.4
170,4,climb IAS,10976,8.7,235,200,3111,2384,1105,9776,3246,1721,0.369,13.2,110.0,84.4
172,4,climb IAS,11080,8.9,235,200,3102,2378,1105,9775,3245,1717,0.37,13.1,110.0,84.4
174,4,climb IAS,11183,9.0,236,200,3094,2372,1105,9774,3244,1712,0.371,13.1,110.0,84.4
176,4,climb IAS,11286,9.1,236,200,3085,2367,1105,9773,3243,1708,0.371,13.0,110.0,84.4
178,4,climb IAS,11388,9.3,236,200,3076,2361,1105,9772,3242,1704,0.372,13.0,110.0,84.4
180,4,climb IAS,11491,9.4,237,200,3068,2355,1105,9771,3241,1700,0.373,12.9,110.0,84.4
182,4,climb IAS,11593,9.5,237,200,3059,2349,1105,9770,3240,1696,0.374,12.8,110.0,84.4
184,4,climb IAS,11695,9.7,237,200,3050,2344,1104,9770,3240,1692,0.374,12.8,110.0,84.4
186,4,climb IAS,11796,9.8,238,200,3042,2338,1104,9769,3239,1687,0.375,12.7,110.0,84.4
188,4,climb IAS,11897,9.9,238,200,3033,2332,1104,9768,3238,1683,0.376,12.7,110.0,84.4
190,4,climb IAS,11998,10.0,239,200,3024,2327,1104,9767,3237,1679,0.377,12.6,110.0,84.4
192,4,climb IAS,12099,10.2,239,200,3016,2321,1104,9766,3236,1675,0.377,12.6,110.0,84.4
194,4,climb IAS,12199,10.3,239,200,3007,2315,1104,9765,3235,1671,0.378,12.5,110.0,84.4
196,4,climb IAS,12299,10.4,240,200,2998,2310,1104,9764,3234,1667,0.379,12.4,110.0,84.4
198,4,climb IAS,12399,10.6,240,200,2989,2304,1103,9763,3233,1663,0.379,12.4,110.0,84.4
200,4,climb IAS,12498,10.7,240,200,2981,2299,1103,9762,3232,1659,0.38,12.3,110.0,84.4
202,4,climb IAS,12597,10.8,241,200,2972,2293,1103,9761,3231,1655,0.381,12.3,110.0,84.4
204,4,climb IAS,12696,11.0,241,200,2963,2287,1103,9760,3230,1651,0.382,12.2,110.0,84.4
206,4,climb IAS,12795,11.1,242,200,2955,2282,1103,9759,3229,1647,0.382,12.2,110.0,84.4
208,4,climb IAS,12893,11.3,242,200,2946,2276,1103,9758,3228,1643,0.383,12.1,110.0,84.4
210,4,climb IAS,12991,11.4,242,200,2937,2271,1103,9758,3228,1639,0.384,12.1,110.0,84.4
212,4,climb IAS,13089,11.5,243,200,2928,2265,1102,9757,3227,1635,0.384,12.0,110.0,84.4
214,4,climb IAS,13186,11.7,243,200,2920,2260,1102,9756,3226,1631,0.385,12.0,110.0,84.4
216,4,climb IAS,13283,11.8,243,200,2911,2255,1102,9755,3225,1627,0.386,11.9,110.0,84.4
218,4,climb IAS,13380,11.9,244,200,2902,2249,1102,9754,3224,1623,0.387,11.8,110.0,84.4
220,4,climb IAS,13477,12.1,244,200,2894,2244,1102,9753,3223,1619,0.387,11.8,110.0,84.4
222,4,climb IAS,13573,12.2,244,200,2885,2238,1102,9752,3222,1616,0.388,11.7,110.0,84.4
224,4,climb IAS,13669,12.3,245,200,2876,2233,1102,9751,3221,1612,0.389,11.7,110.0,84.4
226,4,climb IAS,13764,12.5,245,200,2867,2228,1102,9750,3220,1608,0.389,11.6,110.0,84.4
228,4,climb IAS,13860,12.6,246,200,2859,2222,1101,9749,3219,1604,0.39,11.6,110.0,84.4
230,4,climb IAS,13955,12.7,246,200,2850,2217,1101,9749,3219,1600,0.391,11.5,110.0,84.4
232,4,climb IAS,14049,12.9,246,200,2841,2212,1101,9748,3218,1596,0.392,11.5,110.0,84.4
234,4,climb IAS,14144,13.0,247,200,2833,2207,1101,9747,3217,1592,0.392,11.4,110.0,84.4
236,4,climb IAS,14238,13.2,247,200,2824,2201,1101,9746,3216,1589,0.393,11.4,110.0,84.4
238,4,climb IAS,14332,13.3,247,200,2815,2196,1101,9745,3215,1585,0.394,11.3,110.0,84.4
240,4,climb IAS,14426,13.4,248,200,2806,2191,1101,9744,3214,1581,0.394,11.3,110.0,84.4
242,4,climb IAS,14519,13.6,248,200,2798,2186,1100,9743,3213,1577,0.395,11.2,110.0,84.4
244,4,climb IAS,14612,13.7,248,200,2789,2180,1100,9742,3212,1574,0.396,11.2,110.0,84.4
246,4,climb IAS,14705,13.8,249,200,2780,2175,1100,9742,3212,1570,0.397,11.1,110.0,84.4
248,4,climb IAS,14797,14.0,249,200,2772,2170,1100,9741,3211,1566,0.397,11.1,110.0,84.4
250,4,climb IAS,14890,14.1,249,200,2763,2165,1100,9740,3210,1563,0.398,11.0,110.0,84.4
252,4,climb IAS,14981,14.3,250,200,2754,2160,1100,9739,3209,1559,0.399,11.0,110.0,84.4
254,4,climb IAS,15073,14.4,250,200,2746,2155,1100,9738,3208,1555,0.399,10.9,110.0,84.4
256,4,climb IAS,15164,14.5,251,200,2737,2150,1099,9737,3207,1551,0.4,10.8,110.0,84.4
258,4,climb IAS,15255,14.7,251,200,2728,2145,1099,9736,3206,1548,0.401,10.8,110.0,84.4
260,4,climb IAS,15346,14.8,251,200,2720,2140,1099,9735,3205,1544,0.402,10.7,110.0,84.4
262,4,climb IAS,15436,15.0,252,200,2711,2135,1099,9735,3205,1541,0.402,10.7,110.0,84.4
264,4,climb IAS,15527,15.1,252,200,2702,2130,1099,9734,3204,1537,0.403,10.7,110.0,84.4
266,4,climb IAS,15617,15.2,252,200,2694,2125,1099,9733,3203,1533,0.404,10.6,110.0,84.4
268,4,climb IAS,15706,15.4,253,200,2685,2120,1099,9732,3202,1530,0.404,10.6,110.0,84.4
270,4,climb IAS,15795,15.5,253,200,2676,2115,1098,9731,3201,1526,0.405,10.5,110.0,84.4
272,4,climb IAS,15884,15.7,253,200,2668,2110,1098,9730,3200,1523,0.406,10.5,110.0,84.4
274,4,climb IAS,15973,15.8,254,200,2659,2105,1098,9730,3200,1519,0.407,10.4,110.0,84.4
276,4,climb IAS,16061,15.9,254,200,2651,2100,1098,9729,3199,1516,0.407,10.4,110.0,84.4
278,4,climb IAS,16149,16.1,254,200,2642,2095,1098,9728,3198,1512,0.408,10.3,110.0,84.4
280,4,climb IAS,16237,16.2,255,200,2633,2090,1098,9727,3197,1509,0.409,10.3,110.0,84.4
282,4,climb IAS,16325,16.4,255,200,2625,2086,1098,9726,3196,1505,0.409,10.2,110.0,84.4
284,4,climb IAS,16412,16.5,256,200,2616,2081,1097,9725,3195,1502,0.41,10.2,110.0,84.4
286,4,climb IAS,16499,16.6,256,200,2608,2076,1097,9725,3195,1498,0.411,10.1,110.0,84.4
288,4,climb IAS,16586,16.8,256,200,2599,2071,1097,9724,3194,1495,0.411,10.1,110.0,84.4
290,4,climb IAS,16672,16.9,257,200,2590,2067,1097,9723,3193,1491,0.412,10.0,110.0,84.4
292,4,climb IAS,16758,17.1,257,200,2582,2062,1097,9722,3192,1488,0.413,10.0,110.0,84.4
294,4,climb IAS,16844,17.2,257,200,2573,2057,1097,9721,3191,1484,0.414,9.9,110.0,84.4
296,4,climb IAS,16930,17.4,258,200,2565,2052,1097,9720,3190,1481,0.414,9.9,110.0,84.4
298,4,climb IAS,17015,17.5,258,200,2556,2048,1096,9720,3190,1478,0.415,9.8,110.0,84.4
300,4,climb IAS,17100,17.6,258,200,2548,2043,1096,9719,3189,1474,0.416,9.8,110.0,84.4
302,4,climb IAS,17185,17.8,259,200,2539,2038,1096,9718,3188,1471,0.416,9.7,110.0,84.4
304,4,climb IAS,17269,17.9,259,200,2531,2034,1096,9717,3187,1468,0.417,9.7,110.0,84.4
306,4,climb IAS,17354,18.1,259,200,2522,2029,1096,9716,3186,1464,0.418,9.6,110.0,84.4
308,4,climb IAS,17437,18.2,260,200,2514,2025,1096,9716,3186,1461,0.418,9.6,110.0,84.4
310,4,climb IAS,17521,18.4,260,200,2505,2020,1096,9715,3185,1458,0.419,9.6,110.0,84.4
312,4,climb IAS,17604,18.5,260,200,2497,2015,1096,9714,3184,1454,0.42,9.5,110.0,84.4
314,4,climb IAS,17687,18.7,261,200,2488,2011,1095,9713,3183,1451,0.42,9.5,110.0,84.4
316,4,climb IAS,17770,18.8,261,200,2480,2006,1095,9712,3182,1448,0.421,9.4,110.0,84.4
318,4,climb IAS,17852,18.9,261,200,2471,2002,1095,9712,3182,1445,0.422,9.4,110.0,84.4
320,4,climb IAS,17935,19.1,262,200,2463,1997,1095,9711,3181,1441,0.423,9.3,110.0,84.4
322,4,climb IAS,18016,19.2,262,200,2455,1993,1095,9710,3180,1438,0.423,9.3,110.0,84.4
324,4,climb IAS,18098,19.4,262,200,2446,1988,1095,9709,3179,1435,0.424,9.2,110.0,84.4
326,4,climb IAS,18179,19.5,263,200,2438,1984,1095,9708,3178,1432,0.425,9.2,110.0,84.4
328,4,climb IAS,18260,19.7,263,200,2429,1980,1094,9708,3178,1429,0.425,9.2,110.0,84.4
330,4,climb IAS,18341,19.8,263,200,2421,1975,1094,9707,3177,1425,0.426,9.1,110.0,84.4
332,4,climb IAS,18422,20.0,264,200,2413,1971,1094,9706,3176,1422,0.427,9.1,110.0,84.4
334,4,climb IAS,18502,20.1,264,200,2404,1966,1094,9705,3175,1419,0.427,9.0,110.0,84.4
336,4,climb IAS,18582,20.3,264,200,2396,1962,1094,9704,3174,1416,0.428,9.0,110.0,84.4
338,4,climb IAS,18661,20.4,265,200,2388,1958,1094,9704,3174,1413,0.429,8.9,110.0,84.4
340,4,climb IAS,18741,20.6,265,200,2379,1953,1094,9703,3173,1410,0.429,8.9,110.0,84.4
342,4,climb IAS,18820,20.7,265,200,2371,1949,1093,9702,3172,1407,0.43,8.9,110.0,84.4
344,4,climb IAS,18899,20.8,266,200,2363,1945,1093,9701,3171,1403,0.431,8.8,110.0,84.4
346,4,climb IAS,18977,21.0,266,200,2354,1941,1093,9700,3170,1400,0.431,8.8,110.0,84.4
348,4,climb IAS,19055,21.1,266,200,2346,1936,1093,9700,3170,1397,0.432,8.7,110.0,84.4
350,4,climb IAS,19134,21.3,267,200,2338,1932,1093,9699,3169,1394,0.433,8.7,110.0,84.4
352,4,climb IAS,19211,21.4,267,200,2330,1928,1093,9698,3168,1391,0.433,8.6,110.0,84.4
354,4,climb IAS,19289,21.6,267,200,2321,1924,1093,9697,3167,1388,0.434,8.6,110.0,84.4
356,4,climb IAS,19366,21.7,268,200,2313,1920,1092,9697,3167,1385,0.435,8.6,110.0,84.4
358,4,climb IAS,19443,21.9,268,200,2305,1916,1092,9696,3166,1382,0.435,8.5,110.0,84.4
360,4,climb IAS,19519,22.0,268,200,2297,1911,1092,9695,3165,1379,0.436,8.5,110.0,84.4
362,4,climb IAS,19596,22.2,269,200,2288,1907,1092,9694,3164,1376,0.437,8.4,110.0,84.4
364,4,climb IAS,19672,22.3,269,200,2280,1903,1092,9694,3164,1373,0.437,8.4,110.0,84.4
366,4,climb IAS,19748,22.5,269,200,2272,1899,1092,9693,3163,1370,0.438,8.4,110.0,84.4
368,4,climb IAS,19823,22.6,270,200,2264,1895,1092,9692,3162,1367,0.439,8.3,110.0,84.4
370,4,climb IAS,19898,22.8,270,200,2256,1891,1091,9691,3161,1364,0.439,8.3,110.0,84.4
372,4,climb IAS,19973,22.9,270,200,2248,1887,1091,9691,3161,1361,0.44,8.2,110.0,84.4
374,4,climb IAS,20048,23.1,271,200,2240,1883,1091,9690,3160,1359,0.441,8.2,110.0,84.4
376,4,climb IAS,20123,23.2,271,200,2232,1879,1091,9689,3159,1356,0.441,8.2,110.0,84.4
378,4,climb IAS,20197,23.4,271,200,2224,1875,1091,9688,3158,1353,0.442,8.1,110.0,84.4
380,4,climb IAS,20271,23.5,272,200,2215,1871,1091,9688,3158,1350,0.443,8.1,110.0,84.4
382,4,climb IAS,20344,23.7,272,200,2207,1867,1091,9687,3157,1347,0.443,8.0,110.0,84.4
384,4,climb IAS,20418,23.8,272,200,2199,1863,1090,9686,3156,1344,0.444,8.0,110.0,84.4
386,4,climb IAS,20491,24.0,273,200,2191,1859,1090,9685,3155,1341,0.445,8.0,110.0,84.4
388,4,climb IAS,20564,24.1,273,200,2183,1855,1090,9685,3155,1339,0.445,7.9,110.0,84.4
390,4,climb IAS,20636,24.3,273,200,2175,1851,1090,9684,3154,1336,0.446,7.9,110.0,84.4
392,4,climb IAS,20709,24.4,274,200,2167,1847,1090,9683,3153,1333,0.447,7.8,110.0,84.4
394,4,climb IAS,20781,24.6,274,200,2159,1844,1090,9682,3152,1330,0.447,7.8,110.0,84.4
396,4,climb IAS,20852,24.8,274,200,2151,1840,1090,9682,3152,1327,0.448,7.8,110.0,84.4
398,4,climb IAS,20924,24.9,275,200,2144,1836,1090,9681,3151,1325,0.449,7.7,110.0,84.4
400,4,climb IAS,20995,25.1,275,200,2136,1832,1089,9680,3150,1322,0.449,7.7,110.0,84.4
402,4,climb IAS,21066,25.2,275,200,2128,1828,1089,9679,3149,1319,0.45,7.7,110.0,84.4
404,4,climb IAS,21137,25.4,275,200,2120,1825,1089,9679,3149,1316,0.45,7.6,110.0,84.4
406,4,climb IAS,21207,25.5,276,200,2112,1821,1089,9678,3148,1314,0.451,7.6,110.0,84.4
408,4,climb IAS,21278,25.7,276,200,2104,1817,1089,9677,3147,1311,0.452,7.5,110.0,84.4
410,4,climb IAS,21348,25.8,276,200,2096,1813,1089,9676,3146,1308,0.452,7.5,110.0,84.4
412,4,climb IAS,21417,26.0,277,200,2089,1810,1089,9676,3146,1306,0.453,7.5,110.0,84.4
414,4,climb IAS,21487,26.1,277,200,2081,1806,1088,9675,3145,1303,0.454,7.4,110.0,84.4
416,4,climb IAS,21556,26.3,277,200,2073,1802,1088,9674,3144,1300,0.454,7.4,110.0,84.4
418,4,climb IAS,21625,26.4,278,200,2065,1799,1088,9674,3144,1298,0.455,7.4,110.0,84.4
420,4,climb IAS,21693,26.6,278,200,2057,1795,1088,9673,3143,1295,0.456,7.3,110.0,84.4
422,4,climb IAS,21762,26.7,278,200,2050,1791,1088,9672,3142,1292,0.456,7.3,110.0,84.4
424,4,climb IAS,21830,26.9,279,200,2042,1788,1088,9671,3141,1290,0.457,7.3,110.0,84.4
426,4,climb IAS,21898,27.1,279,200,2034,1784,1088,9671,3141,1287,0.457,7.2,110.0,84.4
428,4,climb IAS,21965,27.2,279,200,2027,1781,1087,9670,3140,1285,0.458,7.2,110.0,84.4
430,4,climb IAS,22033,27.4,280,200,2019,1777,1087,9669,3139,1282,0.459,7.2,110.0,84.4
432,4,climb IAS,22100,27.5,280,200,2011,1773,1087,9669,3139,1279,0.459,7.1,110.0,84.4
434,4,climb IAS,22167,27.7,280,200,2004,1770,1087,9668,3138,1277,0.46,7.1,110.0,84.4
436,4,climb IAS,22233,27.8,280,200,1996,1766,1087,9667,3137,1274,0.461,7.0,110.0,84.4
438,4,climb IAS,22300,28.0,281,200,1988,1763,1087,9666,3136,1272,0.461,7.0,110.0,84.4
440,4,climb IAS,22366,28.1,281,200,1981,1759,1087,9666,3136,1269,0.462,7.0,110.0,84.4
442,4,climb IAS,22431,28.3,281,200,1973,1756,1087,9665,3135,1267,0.462,6.9,110.0,84.4
444,4,climb IAS,22497,28.5,282,200,1966,1753,1086,9664,3134,1264,0.463,6.9,110.0,84.4
446,4,climb IAS,22563,28.6,282,200,1958,1749,1086,9664,3134,1262,0.464,6.9,110.0,84.4
448,4,climb IAS,22627,28.8,282,200,1951,1746,1086,9663,3133,1259,0.464,6.8,110.0,84.4
450,4,climb IAS,22692,28.9,283,200,1943,1742,1086,9662,3132,1257,0.465,6.8,110.0,84.4
452,4,climb IAS,22757,29.1,283,200,1936,1739,1086,9662,3132,1254,0.466,6.8,110.0,84.4
454,4,climb IAS,22821,29.2,283,200,1928,1735,1086,9661,3131,1252,0.466,6.7,110.0,84.4
456,4,climb IAS,22885,29.4,283,200,1921,1732,1086,9660,3130,1250,0.467,6.7,110.0,84.4
458,4,climb IAS,22949,29.6,284,200,1913,1729,1085,9659,3129,1247,0.467,6.7,110.0,84.4
460,4,climb IAS,23013,29.7,284,200,1906,1725,1085,9659,3129,1245,0.468,6.6,110.0,84.4
462,4,climb IAS,23076,29.9,284,200,1898,1722,1085,9658,3128,1242,0.469,6.6,110.0,84.4
464,4,climb IAS,23139,30.0,285,200,1891,1719,1085,9657,3127,1240,0.469,6.6,110.0,84.4
466,4,climb IAS,23202,30.2,285,200,1884,1715,1085,9657,3127,1238,0.47,6.5,110.0,84.4
468,4,climb IAS,23265,30.3,285,200,1876,1712,1085,9656,3126,1235,0.47,6.5,110.0,84.4
470,4,climb IAS,23327,30.5,285,200,1869,1709,1085,9655,3125,1233,0.471,6.5,110.0,84.4
472,4,climb IAS,23389,30.7,286,200,1862,1706,1085,9655,3125,1230,0.472,6.4,110.0,84.4
474,4,climb IAS,23451,30.8,286,200,1854,1702,1084,9654,3124,1228,0.472,6.4,110.0,84.4
476,4,climb IAS,23513,31.0,286,200,1847,1699,1084,9653,3123,1226,0.473,6.4,110.0,84.4
478,4,climb IAS,23574,31.1,287,200,1840,1696,1084,9653,3123,1223,0.473,6.4,110.0,84.4
480,4,climb IAS,23635,31.3,287,200,1833,1693,1084,9652,3122,1221,0.474,6.3,110.0,84.4
