# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +10°C
# Approach VAPP: 77.0 kts
# Approach VREF: 51.4 kts
# Generated: 2025-11-06 16:05:18
# Original Data Points: 5101
# Sampled Data Points (2-sec intervals): 12751
# Time Range: 0 - 25500 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,104,5015,201,6700,2100,0,0.002,112.9,77.0,51.4
2,0,takeoff roll,38,0.0,18,18,565,3830,223,6700,2100,151,0.028,80.6,77.0,51.4
4,0,takeoff roll,78,0.0,36,35,1051,2583,247,6700,2100,309,0.055,46.6,77.0,51.4
6,0,takeoff roll,122,0.1,49,48,1354,1914,272,6699,2099,390,0.075,28.6,77.0,51.4
8,0,takeoff roll,168,0.1,57,56,1474,1822,298,6699,2099,393,0.087,26.7,77.0,51.4
10,0,takeoff roll,214,0.1,66,64,1594,1729,325,6699,2099,396,0.1,24.7,77.0,51.4
12,0,takeoff roll,259,0.2,70,69,1497,1712,409,6699,2099,415,0.106,22.0,77.0,51.4
14,2,2nd segment climb,304,0.2,74,73,1399,1695,493,6698,2098,434,0.113,19.2,77.0,51.4
16,2,2nd segment climb,349,0.2,78,76,1320,1681,561,6698,2098,447,0.119,17.0,77.0,51.4
18,2,2nd segment climb,393,0.3,78,76,1345,1679,539,6698,2098,424,0.119,17.3,77.0,51.4
20,3,3rd segment climb,438,0.3,78,76,1370,1677,517,6698,2098,402,0.119,17.6,77.0,51.4
22,3,3rd segment climb,484,0.4,78,76,1378,1675,509,6698,2098,394,0.119,17.7,77.0,51.4
24,3,3rd segment climb,529,0.4,78,76,1376,1673,509,6697,2097,393,0.119,17.6,77.0,51.4
26,3,3rd segment climb,575,0.5,78,76,1375,1671,509,6697,2097,393,0.119,17.6,77.0,51.4
28,3,3rd segment climb,621,0.5,78,76,1374,1669,509,6697,2097,393,0.119,17.6,77.0,51.4
30,3,3rd segment climb,667,0.5,78,76,1373,1667,509,6697,2097,392,0.119,17.6,77.0,51.4
32,3,3rd segment climb,713,0.6,78,76,1371,1665,509,6696,2096,392,0.119,17.5,77.0,51.4
34,3,3rd segment climb,758,0.6,78,76,1370,1663,509,6696,2096,392,0.119,17.5,77.0,51.4
36,3,3rd segment climb,804,0.7,79,76,1369,1662,509,6696,2096,391,0.12,17.5,77.0,51.4
38,3,3rd segment climb,850,0.7,79,76,1367,1660,509,6696,2096,391,0.12,17.4,77.0,51.4
40,3,3rd segment climb,895,0.8,79,76,1366,1658,509,6696,2096,391,0.12,17.4,77.0,51.4
42,3,3rd segment climb,941,0.8,79,76,1365,1656,509,6695,2095,390,0.12,17.4,77.0,51.4
44,3,3rd segment climb,986,0.8,79,76,1364,1654,509,6695,2095,390,0.12,17.4,77.0,51.4
