aircraft,mod,flap,isa_dev,mach,cruise_alt,payload,total_dist_nm
C208B,Tamarack,0,0,0.33,5000,0,1300.6094331135446
C208B,Tamarack,0,0,0.31,5000,0,1300.6442122694737
C208B,Tamarack,0,10,0.35,25000,0,1347.522105317952
C208B,Tamarack,0,10,0.33,25000,0,1347.522105317952
C208B,Tamarack,0,10,0.31,25000,0,1398.947556414459
C208B,Tamarack,0,10,0.35,23000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,23000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,23000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,21000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,21000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,21000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,19000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,19000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,19000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,17000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,17000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,17000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,15000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,15000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,15000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,13000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,13000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,13000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,11000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,11000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,11000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,9000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,9000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,9000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,7000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,7000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,7000,0,1304.4197718066325
C208B,Tamarack,0,10,0.35,5000,0,1304.6436728532926
C208B,Tamarack,0,10,0.33,5000,0,1304.6436728532926
C208B,Tamarack,0,10,0.31,5000,0,1304.4197718066325
