# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3221 lb
# Payload: 329 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +10°C
# Approach VAPP: 115.3 kts
# Approach VREF: 89.4 kts
# Generated: 2025-11-06 16:02:45
# Original Data Points: 2877
# Sampled Data Points (2-sec intervals): 7191
# Time Range: 0 - 14380 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,22,3671,160,10700,3121,0,0.001,36.5,115.3,89.4
2,0,takeoff roll,17,0.0,12,12,412,3625,168,10699,3120,988,0.019,35.9,115.3,89.4
4,0,takeoff roll,35,0.0,25,24,822,3577,176,10697,3118,2028,0.037,35.3,115.3,89.4
6,0,takeoff roll,69,0.0,37,36,1204,3529,191,10696,3117,2541,0.056,34.6,115.3,89.4
8,0,takeoff roll,119,0.1,48,47,1557,3482,213,10694,3115,2528,0.073,33.9,115.3,89.4
10,0,takeoff roll,169,0.1,60,59,1910,3434,235,10693,3114,2514,0.091,33.1,115.3,89.4
12,0,takeoff roll,245,0.1,71,70,2196,3388,269,10692,3113,2481,0.108,32.2,115.3,89.4
14,0,takeoff roll,321,0.2,82,80,2482,3343,303,10690,3111,2447,0.125,31.4,115.3,89.4
16,0,takeoff roll,403,0.2,92,90,2602,3304,422,10689,3110,2434,0.14,29.4,115.3,89.4
18,3,3rd segment climb,490,0.3,101,98,2554,3273,626,10688,3109,2440,0.153,26.3,115.3,89.4
20,3,3rd segment climb,577,0.3,110,107,2507,3242,831,10686,3107,2447,0.167,23.2,115.3,89.4
22,3,3rd segment climb,665,0.4,113,110,2552,3222,832,10685,3106,2396,0.171,22.9,115.3,89.4
24,3,3rd segment climb,753,0.5,115,112,2607,3202,811,10684,3105,2339,0.175,23.0,115.3,89.4
26,3,3rd segment climb,841,0.5,116,113,2640,3189,798,10682,3103,2303,0.177,23.0,115.3,89.4
28,3,3rd segment climb,929,0.6,117,113,2637,3183,797,10681,3102,2297,0.178,22.9,115.3,89.4
30,3,3rd segment climb,1017,0.7,117,113,2635,3177,797,10680,3101,2292,0.178,22.9,115.3,89.4
32,3,3rd segment climb,1105,0.7,117,113,2633,3172,797,10679,3100,2288,0.178,22.8,115.3,89.4
34,3,3rd segment climb,1192,0.8,117,113,2631,3166,797,10677,3098,2284,0.178,22.8,115.3,89.4
