# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 39000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +10°C
# Approach VAPP: 109.7 kts
# Approach VREF: 84.2 kts
# Generated: 2025-11-06 16:02:52
# Original Data Points: 3617
# Sampled Data Points (2-sec intervals): 9041
# Time Range: 0 - 18080 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,22,3671,160,10669,3340,0,0.001,36.6,109.7,84.2
2,0,takeoff roll,17,0.0,12,12,414,3625,168,10667,3339,988,0.019,36.0,109.7,84.2
4,0,takeoff roll,36,0.0,25,24,827,3577,176,10666,3337,2028,0.037,35.4,109.7,84.2
6,0,takeoff roll,70,0.0,37,36,1211,3529,191,10664,3336,2541,0.056,34.7,109.7,84.2
8,0,takeoff roll,120,0.1,48,48,1565,3481,213,10663,3334,2527,0.074,34.0,109.7,84.2
10,0,takeoff roll,170,0.1,60,59,1920,3434,236,10662,3333,2514,0.091,33.2,109.7,84.2
12,0,takeoff roll,246,0.1,71,70,2207,3388,270,10660,3332,2480,0.108,32.3,109.7,84.2
14,0,takeoff roll,323,0.2,82,81,2493,3342,305,10659,3330,2447,0.125,31.4,109.7,84.2
16,0,takeoff roll,405,0.2,92,90,2652,3304,387,10658,3329,2434,0.14,29.8,109.7,84.2
18,3,3rd segment climb,493,0.3,101,99,2682,3273,517,10656,3328,2441,0.154,27.5,109.7,84.2
20,3,3rd segment climb,581,0.3,110,107,2712,3243,646,10655,3326,2449,0.167,25.2,109.7,84.2
22,3,3rd segment climb,671,0.4,111,108,2713,3229,654,10654,3325,2401,0.169,24.9,109.7,84.2
24,3,3rd segment climb,761,0.5,111,108,2710,3216,649,10652,3324,2347,0.169,24.8,109.7,84.2
26,3,3rd segment climb,851,0.5,111,108,2708,3207,646,10651,3322,2313,0.169,24.8,109.7,84.2
28,3,3rd segment climb,942,0.6,111,108,2706,3201,646,10650,3321,2309,0.17,24.7,109.7,84.2
30,3,3rd segment climb,1032,0.6,112,108,2704,3195,646,10648,3320,2305,0.17,24.7,109.7,84.2
32,3,3rd segment climb,1122,0.7,112,108,2702,3189,646,10647,3319,2301,0.17,24.6,109.7,84.2
34,3,3rd segment climb,1212,0.8,112,108,2700,3184,645,10646,3317,2296,0.17,24.5,109.7,84.2
36,3,3rd segment climb,1302,0.8,112,108,2698,3178,645,10645,3316,2292,0.171,24.5,109.7,84.2
38,3,3rd segment climb,1392,0.9,112,108,2695,3172,645,10643,3315,2288,0.171,24.4,109.7,84.2
40,3,3rd segment climb,1482,0.9,112,108,2693,3167,645,10642,3313,2284,0.171,24.4,109.7,84.2
42,3,3rd segment climb,1577,1.0,119,114,2828,3144,641,10641,3312,2275,0.181,24.2,109.7,84.2
44,4,climb IAS,1673,1.1,126,121,2977,3120,636,10640,3311,2266,0.192,24.0,109.7,84.2
46,4,climb IAS,1775,1.2,134,128,3119,3092,638,10638,3310,2250,0.204,23.7,109.7,84.2
48,4,climb IAS,1884,1.2,142,136,3251,3057,653,10637,3308,2225,0.217,23.2,109.7,84.2
50,4,climb IAS,1993,1.3,151,144,3383,3022,667,10636,3307,2201,0.231,22.7,109.7,84.2
52,4,climb IAS,2110,1.4,159,152,3467,2989,696,10635,3306,2176,0.243,22.1,109.7,84.2
54,4,climb IAS,2227,1.5,167,159,3545,2956,726,10634,3305,2152,0.256,21.4,109.7,84.2
56,4,climb IAS,2346,1.6,175,166,3602,2925,760,10632,3304,2129,0.268,20.8,109.7,84.2
58,4,climb IAS,2468,1.7,182,173,3628,2895,799,10631,3303,2106,0.279,20.1,109.7,84.2
60,4,climb IAS,2589,1.8,189,179,3654,2865,838,10630,3301,2084,0.29,19.4,109.7,84.2
62,4,climb IAS,2710,1.9,190,180,3635,2853,847,10629,3300,2069,0.292,19.2,109.7,84.2
64,4,climb IAS,2830,2.0,191,180,3612,2842,854,10628,3299,2055,0.292,19.0,109.7,84.2
66,4,climb IAS,2950,2.1,191,180,3596,2833,857,10627,3298,2045,0.293,18.9,109.7,84.2
68,4,climb IAS,3069,2.2,191,180,3590,2826,857,10626,3297,2040,0.294,18.9,109.7,84.2
70,4,climb IAS,3189,2.3,192,180,3584,2819,857,10624,3296,2035,0.294,18.8,109.7,84.2
72,4,climb IAS,3308,2.4,192,180,3578,2812,857,10623,3295,2030,0.295,18.7,109.7,84.2
74,4,climb IAS,3427,2.5,192,180,3572,2806,857,10622,3293,2025,0.295,18.7,109.7,84.2
76,4,climb IAS,3546,2.6,193,180,3566,2799,857,10621,3292,2020,0.296,18.6,109.7,84.2
78,4,climb IAS,3665,2.8,193,180,3561,2792,857,10620,3291,2015,0.297,18.5,109.7,84.2
80,4,climb IAS,3784,2.9,193,180,3555,2785,857,10619,3290,2010,0.297,18.5,109.7,84.2
82,4,climb IAS,3902,3.0,194,180,3549,2778,857,10618,3289,2005,0.298,18.4,109.7,84.2
84,4,climb IAS,4020,3.1,194,180,3543,2771,857,10617,3288,2000,0.299,18.3,109.7,84.2
86,4,climb IAS,4138,3.2,194,180,3537,2764,857,10615,3287,1995,0.299,18.3,109.7,84.2
88,4,climb IAS,4256,3.3,195,180,3530,2757,856,10614,3286,1990,0.3,18.2,109.7,84.2
90,4,climb IAS,4373,3.4,195,180,3524,2750,856,10613,3285,1985,0.301,18.1,109.7,84.2
92,4,climb IAS,4490,3.5,195,180,3518,2744,856,10612,3284,1980,0.301,18.1,109.7,84.2
94,4,climb IAS,4608,3.6,196,180,3512,2737,856,10611,3282,1975,0.302,18.0,109.7,84.2
96,4,climb IAS,4725,3.7,196,180,3506,2730,856,10610,3281,1970,0.303,17.9,109.7,84.2
98,4,climb IAS,4841,3.8,196,180,3500,2723,856,10609,3280,1966,0.303,17.9,109.7,84.2
100,4,climb IAS,4958,3.9,197,180,3494,2716,856,10608,3279,1961,0.304,17.8,109.7,84.2
102,4,climb IAS,5074,4.1,197,180,3488,2710,856,10607,3278,1956,0.305,17.7,109.7,84.2
104,4,climb IAS,5190,4.2,197,180,3481,2703,856,10606,3277,1951,0.305,17.7,109.7,84.2
106,4,climb IAS,5306,4.3,198,180,3475,2696,856,10605,3276,1946,0.306,17.6,109.7,84.2
108,4,climb IAS,5422,4.4,198,180,3469,2689,856,10603,3275,1941,0.306,17.6,109.7,84.2
110,4,climb IAS,5537,4.5,198,180,3463,2682,856,10602,3274,1936,0.307,17.5,109.7,84.2
112,4,climb IAS,5652,4.6,199,180,3456,2676,855,10601,3273,1931,0.308,17.4,109.7,84.2
114,4,climb IAS,5768,4.7,199,180,3450,2669,855,10600,3272,1927,0.308,17.4,109.7,84.2
116,4,climb IAS,5882,4.8,199,180,3444,2662,855,10599,3271,1922,0.309,17.3,109.7,84.2
118,4,climb IAS,5997,4.9,200,180,3437,2656,855,10598,3269,1917,0.31,17.2,109.7,84.2
120,4,climb IAS,6111,5.0,200,180,3431,2649,855,10597,3268,1912,0.31,17.2,109.7,84.2
122,4,climb IAS,6226,5.2,200,180,3425,2642,855,10596,3267,1907,0.311,17.1,109.7,84.2
124,4,climb IAS,6340,5.3,201,180,3418,2636,855,10595,3266,1902,0.312,17.0,109.7,84.2
126,4,climb IAS,6453,5.4,201,180,3412,2629,855,10594,3265,1898,0.312,17.0,109.7,84.2
128,4,climb IAS,6567,5.5,202,180,3405,2622,855,10593,3264,1893,0.313,16.9,109.7,84.2
130,4,climb IAS,6680,5.6,202,180,3399,2616,855,10592,3263,1888,0.314,16.9,109.7,84.2
132,4,climb IAS,6793,5.7,202,180,3392,2609,855,10591,3262,1883,0.314,16.8,109.7,84.2
134,4,climb IAS,6906,5.8,203,180,3386,2603,854,10590,3261,1879,0.315,16.7,109.7,84.2
136,4,climb IAS,7019,5.9,203,180,3379,2596,854,10589,3260,1874,0.316,16.7,109.7,84.2
138,4,climb IAS,7131,6.1,203,180,3373,2589,854,10588,3259,1869,0.316,16.6,109.7,84.2
140,4,climb IAS,7244,6.2,204,180,3366,2583,854,10587,3258,1864,0.317,16.6,109.7,84.2
142,4,climb IAS,7356,6.3,204,180,3360,2576,854,10586,3257,1860,0.318,16.5,109.7,84.2
144,4,climb IAS,7468,6.4,204,180,3353,2570,854,10585,3256,1855,0.318,16.4,109.7,84.2
146,4,climb IAS,7579,6.5,205,180,3347,2563,854,10584,3255,1850,0.319,16.4,109.7,84.2
148,4,climb IAS,7691,6.6,205,180,3340,2557,854,10583,3254,1846,0.32,16.3,109.7,84.2
150,4,climb IAS,7802,6.7,205,180,3334,2550,854,10581,3253,1841,0.32,16.2,109.7,84.2
152,4,climb IAS,7913,6.9,206,180,3327,2544,854,10580,3252,1836,0.321,16.2,109.7,84.2
154,4,climb IAS,8024,7.0,206,180,3320,2538,854,10579,3251,1832,0.322,16.1,109.7,84.2
156,4,climb IAS,8134,7.1,206,180,3314,2531,854,10578,3250,1827,0.322,16.1,109.7,84.2
158,4,climb IAS,8244,7.2,207,180,3307,2525,853,10577,3249,1822,0.323,16.0,109.7,84.2
160,4,climb IAS,8354,7.3,207,180,3300,2518,853,10576,3248,1818,0.324,15.9,109.7,84.2
162,4,climb IAS,8464,7.4,207,180,3294,2512,853,10575,3247,1813,0.324,15.9,109.7,84.2
164,4,climb IAS,8574,7.5,208,180,3287,2505,853,10574,3246,1809,0.325,15.8,109.7,84.2
166,4,climb IAS,8683,7.7,208,180,3280,2499,853,10573,3245,1804,0.326,15.8,109.7,84.2
168,4,climb IAS,8792,7.8,208,180,3273,2493,853,10572,3244,1799,0.326,15.7,109.7,84.2
170,4,climb IAS,8901,7.9,209,180,3267,2486,853,10571,3243,1795,0.327,15.6,109.7,84.2
172,4,climb IAS,9010,8.0,209,180,3260,2480,853,10570,3242,1790,0.328,15.6,109.7,84.2
174,4,climb IAS,9119,8.1,209,180,3253,2474,853,10569,3241,1786,0.328,15.5,109.7,84.2
176,4,climb IAS,9227,8.2,210,180,3246,2467,853,10568,3240,1781,0.329,15.5,109.7,84.2
178,4,climb IAS,9335,8.4,210,180,3240,2461,853,10567,3239,1777,0.33,15.4,109.7,84.2
180,4,climb IAS,9443,8.5,211,180,3233,2455,852,10566,3238,1772,0.331,15.3,109.7,84.2
182,4,climb IAS,9550,8.6,211,180,3226,2449,852,10565,3237,1768,0.331,15.3,109.7,84.2
184,4,climb IAS,9658,8.7,211,180,3219,2442,852,10565,3236,1763,0.332,15.2,109.7,84.2
186,4,climb IAS,9765,8.8,212,180,3212,2436,852,10564,3235,1759,0.333,15.2,109.7,84.2
188,4,climb IAS,9872,8.9,212,180,3205,2430,852,10563,3234,1754,0.333,15.1,109.7,84.2
190,4,climb IAS,9978,9.1,212,180,3199,2424,852,10562,3233,1750,0.334,15.0,109.7,84.2
192,4,climb IAS,10085,9.2,213,180,3192,2418,852,10561,3232,1745,0.335,15.0,109.7,84.2
194,4,climb IAS,10191,9.3,213,180,3185,2411,852,10560,3231,1741,0.335,14.9,109.7,84.2
196,4,climb IAS,10297,9.4,213,180,3178,2405,852,10559,3230,1736,0.336,14.9,109.7,84.2
198,4,climb IAS,10403,9.5,214,180,3171,2399,852,10558,3229,1732,0.337,14.8,109.7,84.2
200,4,climb IAS,10508,9.6,214,180,3164,2393,852,10557,3228,1727,0.337,14.8,109.7,84.2
202,4,climb IAS,10614,9.8,214,180,3157,2387,851,10556,3227,1723,0.338,14.7,109.7,84.2
204,4,climb IAS,10719,9.9,215,180,3150,2381,851,10555,3226,1719,0.339,14.6,109.7,84.2
206,4,climb IAS,10824,10.0,215,180,3143,2375,851,10554,3225,1714,0.339,14.6,109.7,84.2
208,4,climb IAS,10928,10.1,215,180,3136,2369,851,10553,3224,1710,0.34,14.5,109.7,84.2
210,4,climb IAS,11033,10.2,216,180,3129,2363,851,10552,3223,1706,0.341,14.5,109.7,84.2
212,4,climb IAS,11137,10.4,216,180,3122,2357,851,10551,3222,1701,0.341,14.4,109.7,84.2
214,4,climb IAS,11240,10.5,216,180,3115,2351,851,10550,3222,1697,0.342,14.4,109.7,84.2
216,4,climb IAS,11344,10.6,217,180,3108,2345,851,10549,3221,1693,0.343,14.3,109.7,84.2
218,4,climb IAS,11448,10.7,217,180,3101,2339,851,10548,3220,1688,0.343,14.2,109.7,84.2
220,4,climb IAS,11551,10.8,217,180,3094,2333,851,10547,3219,1684,0.344,14.2,109.7,84.2
222,4,climb IAS,11654,11.0,218,180,3087,2327,851,10546,3218,1680,0.345,14.1,109.7,84.2
224,4,climb IAS,11756,11.1,218,180,3080,2321,850,10545,3217,1675,0.345,14.1,109.7,84.2
226,4,climb IAS,11859,11.2,218,180,3073,2315,850,10545,3216,1671,0.346,14.0,109.7,84.2
228,4,climb IAS,11961,11.3,219,180,3066,2309,850,10544,3215,1667,0.347,14.0,109.7,84.2
230,4,climb IAS,12063,11.5,219,180,3059,2303,850,10543,3214,1663,0.348,13.9,109.7,84.2
232,4,climb IAS,12165,11.6,220,180,3052,2297,850,10542,3213,1658,0.348,13.9,109.7,84.2
234,4,climb IAS,12267,11.7,220,180,3045,2291,850,10541,3212,1654,0.349,13.8,109.7,84.2
236,4,climb IAS,12368,11.8,220,180,3038,2286,850,10540,3211,1650,0.35,13.7,109.7,84.2
238,4,climb IAS,12469,11.9,221,180,3031,2280,850,10539,3210,1646,0.35,13.7,109.7,84.2
240,4,climb IAS,12570,12.1,221,180,3024,2274,850,10538,3209,1641,0.351,13.6,109.7,84.2
242,4,climb IAS,12670,12.2,221,180,3017,2268,850,10537,3209,1637,0.352,13.6,109.7,84.2
244,4,climb IAS,12771,12.3,222,180,3009,2262,850,10536,3208,1633,0.352,13.5,109.7,84.2
246,4,climb IAS,12871,12.4,222,180,3002,2257,849,10535,3207,1629,0.353,13.5,109.7,84.2
248,4,climb IAS,12971,12.6,222,180,2995,2251,849,10535,3206,1625,0.354,13.4,109.7,84.2
250,4,climb IAS,13071,12.7,223,180,2988,2245,849,10534,3205,1621,0.354,13.4,109.7,84.2
252,4,climb IAS,13170,12.8,223,180,2981,2240,849,10533,3204,1617,0.355,13.3,109.7,84.2
254,4,climb IAS,13269,12.9,223,180,2974,2234,849,10532,3203,1612,0.356,13.3,109.7,84.2
256,4,climb IAS,13368,13.1,224,180,2967,2228,849,10531,3202,1608,0.356,13.2,109.7,84.2
258,4,climb IAS,13467,13.2,224,180,2959,2222,849,10530,3201,1604,0.357,13.2,109.7,84.2
260,4,climb IAS,13565,13.3,224,180,2952,2217,849,10529,3201,1600,0.358,13.1,109.7,84.2
262,4,climb IAS,13663,13.4,225,180,2945,2211,849,10528,3200,1596,0.359,13.1,109.7,84.2
264,4,climb IAS,13761,13.6,225,180,2938,2206,849,10527,3199,1592,0.359,13.0,109.7,84.2
266,4,climb IAS,13859,13.7,225,180,2931,2200,849,10527,3198,1588,0.36,12.9,109.7,84.2
268,4,climb IAS,13957,13.8,226,180,2924,2194,848,10526,3197,1584,0.361,12.9,109.7,84.2
270,4,climb IAS,14054,13.9,226,180,2916,2189,848,10525,3196,1580,0.361,12.8,109.7,84.2
272,4,climb IAS,14151,14.1,226,180,2909,2183,848,10524,3195,1576,0.362,12.8,109.7,84.2
274,4,climb IAS,14248,14.2,227,180,2902,2178,848,10523,3194,1572,0.363,12.7,109.7,84.2
276,4,climb IAS,14344,14.3,227,180,2895,2172,848,10522,3193,1568,0.363,12.7,109.7,84.2
278,4,climb IAS,14441,14.4,228,180,2888,2167,848,10521,3193,1564,0.364,12.6,109.7,84.2
280,4,climb IAS,14537,14.6,228,180,2880,2161,848,10520,3192,1560,0.365,12.6,109.7,84.2
282,4,climb IAS,14633,14.7,228,180,2873,2156,848,10520,3191,1556,0.365,12.5,109.7,84.2
284,4,climb IAS,14728,14.8,229,180,2866,2150,848,10519,3190,1552,0.366,12.5,109.7,84.2
286,4,climb IAS,14824,14.9,229,180,2859,2145,848,10518,3189,1548,0.367,12.4,109.7,84.2
288,4,climb IAS,14919,15.1,229,180,2852,2139,847,10517,3188,1544,0.367,12.4,109.7,84.2
290,4,climb IAS,15014,15.2,230,180,2844,2134,847,10516,3187,1540,0.368,12.3,109.7,84.2
292,4,climb IAS,15108,15.3,230,180,2837,2129,847,10515,3187,1537,0.369,12.3,109.7,84.2
294,4,climb IAS,15203,15.5,230,180,2830,2123,847,10514,3186,1533,0.37,12.2,109.7,84.2
296,4,climb IAS,15297,15.6,231,180,2823,2118,847,10514,3185,1529,0.37,12.2,109.7,84.2
298,4,climb IAS,15391,15.7,231,180,2816,2113,847,10513,3184,1525,0.371,12.1,109.7,84.2
300,4,climb IAS,15484,15.8,231,180,2808,2107,847,10512,3183,1521,0.372,12.1,109.7,84.2
302,4,climb IAS,15578,16.0,232,180,2801,2102,847,10511,3182,1517,0.372,12.0,109.7,84.2
304,4,climb IAS,15671,16.1,232,180,2794,2097,847,10510,3182,1513,0.373,12.0,109.7,84.2
306,4,climb IAS,15764,16.2,232,180,2787,2091,847,10509,3181,1510,0.374,11.9,109.7,84.2
308,4,climb IAS,15857,16.4,233,180,2779,2086,847,10509,3180,1506,0.374,11.9,109.7,84.2
310,4,climb IAS,15949,16.5,233,180,2772,2081,846,10508,3179,1502,0.375,11.8,109.7,84.2
