# Flight Simulation Results - CJ1 Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 37000 ft
# Winds/Temps Source: No Wind
# ISA Dev: +10°C
# Approach VAPP: 112.3 kts
# Approach VREF: 86.6 kts
# Generated: 2025-11-12 08:39:45
# Original Data Points: 2951
# Sampled Data Points (2-sec intervals): 7376
# Time Range: 0 - 14750 seconds
# Exact 2-second intervals, no skipped rows
# 
Time (s),Segment,Segment Name,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
0,0,takeoff roll,0,0.0,1,1,23,3671,156,10420,3340,0,0.001,37.6,112.3,86.6
2,0,takeoff roll,18,0.0,13,12,434,3624,164,10419,3339,987,0.019,37.0,112.3,86.6
4,0,takeoff roll,37,0.0,25,25,867,3574,172,10417,3337,2027,0.038,36.3,112.3,86.6
6,0,takeoff roll,73,0.0,38,37,1268,3525,188,10416,3336,2539,0.057,35.6,112.3,86.6
8,0,takeoff roll,125,0.1,50,49,1638,3477,212,10414,3334,2525,0.075,34.8,112.3,86.6
10,0,takeoff roll,178,0.1,62,60,2008,3428,235,10413,3333,2511,0.094,34.0,112.3,86.6
12,0,takeoff roll,258,0.1,73,71,2305,3381,270,10412,3332,2476,0.111,33.0,112.3,86.6
14,0,takeoff roll,338,0.2,84,82,2601,3334,306,10410,3330,2442,0.128,32.1,112.3,86.6
16,0,takeoff roll,422,0.2,94,92,2738,3295,412,10409,3329,2445,0.143,30.2,112.3,86.6
18,3,3rd segment climb,511,0.3,103,101,2714,3264,589,10408,3328,2486,0.157,27.4,112.3,86.6
20,3,3rd segment climb,600,0.3,112,109,2690,3233,766,10406,3326,2527,0.17,24.5,112.3,86.6
22,3,3rd segment climb,690,0.4,114,111,2691,3216,794,10405,3325,2461,0.174,23.9,112.3,86.6
24,3,3rd segment climb,780,0.5,115,111,2699,3203,784,10404,3324,2369,0.174,23.9,112.3,86.6
26,3,3rd segment climb,870,0.5,115,112,2704,3192,777,10402,3322,2303,0.175,23.9,112.3,86.6
28,3,3rd segment climb,960,0.6,115,112,2701,3187,777,10401,3321,2299,0.175,23.8,112.3,86.6
30,3,3rd segment climb,1050,0.7,115,112,2699,3181,776,10400,3320,2294,0.176,23.8,112.3,86.6
32,3,3rd segment climb,1140,0.7,115,112,2697,3175,776,10399,3319,2290,0.176,23.7,112.3,86.6
34,3,3rd segment climb,1230,0.8,116,112,2694,3170,776,10397,3317,2286,0.176,23.7,112.3,86.6
36,3,3rd segment climb,1319,0.8,116,112,2692,3164,776,10396,3316,2282,0.176,23.6,112.3,86.6
38,3,3rd segment climb,1409,0.9,116,112,2690,3158,776,10395,3315,2278,0.177,23.5,112.3,86.6
40,3,3rd segment climb,1499,1.0,116,112,2687,3153,776,10394,3314,2274,0.177,23.5,112.3,86.6
42,3,3rd segment climb,1596,1.0,123,118,2831,3128,765,10392,3312,2263,0.188,23.4,112.3,86.6
44,4,climb IAS,1695,1.1,132,126,3011,3099,751,10391,3311,2250,0.201,23.2,112.3,86.6
46,4,climb IAS,1797,1.2,140,134,3174,3068,744,10390,3310,2234,0.214,22.9,112.3,86.6
48,4,climb IAS,1908,1.3,149,142,3298,3034,754,10389,3309,2209,0.227,22.5,112.3,86.6
50,4,climb IAS,2019,1.4,157,150,3421,3000,763,10387,3307,2184,0.24,22.1,112.3,86.6
52,4,climb IAS,2137,1.5,165,157,3502,2968,786,10386,3306,2161,0.252,21.5,112.3,86.6
54,4,climb IAS,2255,1.5,173,164,3573,2937,813,10385,3305,2137,0.264,20.9,112.3,86.6
56,4,climb IAS,2375,1.6,181,172,3629,2906,842,10384,3304,2114,0.276,20.3,112.3,86.6
58,4,climb IAS,2497,1.8,188,178,3655,2877,878,10383,3303,2093,0.288,19.6,112.3,86.6
60,4,climb IAS,2620,1.9,195,185,3680,2848,913,10382,3302,2071,0.299,19.0,112.3,86.6
62,4,climb IAS,2742,2.0,202,191,3669,2821,952,10380,3300,2051,0.309,18.3,112.3,86.6
64,4,climb IAS,2864,2.1,208,196,3650,2795,992,10379,3299,2031,0.319,17.6,112.3,86.6
66,4,climb IAS,2986,2.2,212,200,3630,2774,1021,10378,3298,2014,0.326,17.1,112.3,86.6
68,4,climb IAS,3105,2.3,213,200,3608,2765,1026,10377,3297,2002,0.326,17.0,112.3,86.6
70,4,climb IAS,3225,2.4,213,200,3586,2756,1031,10376,3296,1990,0.327,16.9,112.3,86.6
72,4,climb IAS,3344,2.6,213,200,3576,2749,1032,10375,3295,1984,0.328,16.8,112.3,86.6
74,4,climb IAS,3463,2.7,214,200,3569,2742,1032,10374,3294,1979,0.328,16.7,112.3,86.6
76,4,climb IAS,3582,2.8,214,200,3561,2735,1031,10373,3293,1974,0.329,16.7,112.3,86.6
78,4,climb IAS,3701,2.9,214,200,3554,2729,1031,10372,3292,1970,0.33,16.6,112.3,86.6
80,4,climb IAS,3819,3.0,215,200,3547,2722,1031,10371,3291,1965,0.33,16.5,112.3,86.6
82,4,climb IAS,3937,3.2,215,200,3540,2715,1031,10369,3289,1960,0.331,16.5,112.3,86.6
84,4,climb IAS,4055,3.3,216,200,3532,2709,1031,10368,3288,1955,0.332,16.4,112.3,86.6
86,4,climb IAS,4172,3.4,216,200,3525,2702,1031,10367,3287,1950,0.333,16.3,112.3,86.6
88,4,climb IAS,4290,3.5,216,200,3518,2695,1031,10366,3286,1945,0.333,16.3,112.3,86.6
90,4,climb IAS,4407,3.6,217,200,3510,2689,1031,10365,3285,1941,0.334,16.2,112.3,86.6
92,4,climb IAS,4524,3.8,217,200,3503,2682,1030,10364,3284,1936,0.335,16.1,112.3,86.6
94,4,climb IAS,4640,3.9,217,200,3496,2675,1030,10363,3283,1931,0.335,16.1,112.3,86.6
96,4,climb IAS,4757,4.0,218,200,3488,2669,1030,10362,3282,1926,0.336,16.0,112.3,86.6
98,4,climb IAS,4872,4.1,218,200,3481,2662,1030,10361,3281,1922,0.337,16.0,112.3,86.6
100,4,climb IAS,4988,4.2,219,200,3473,2656,1030,10360,3280,1917,0.338,15.9,112.3,86.6
102,4,climb IAS,5104,4.4,219,200,3466,2649,1030,10359,3279,1912,0.338,15.8,112.3,86.6
104,4,climb IAS,5219,4.5,219,200,3458,2643,1030,10358,3278,1907,0.339,15.8,112.3,86.6
106,4,climb IAS,5334,4.6,220,200,3451,2636,1030,10357,3277,1903,0.34,15.7,112.3,86.6
108,4,climb IAS,5449,4.7,220,200,3443,2630,1030,10356,3276,1898,0.341,15.6,112.3,86.6
110,4,climb IAS,5564,4.8,220,200,3436,2623,1029,10355,3275,1893,0.341,15.6,112.3,86.6
112,4,climb IAS,5678,5.0,221,200,3428,2617,1029,10353,3273,1889,0.342,15.5,112.3,86.6
114,4,climb IAS,5792,5.1,221,200,3421,2610,1029,10352,3272,1884,0.343,15.5,112.3,86.6
116,4,climb IAS,5906,5.2,222,200,3413,2604,1029,10351,3271,1879,0.343,15.4,112.3,86.6
118,4,climb IAS,6020,5.3,222,200,3405,2597,1029,10350,3270,1875,0.344,15.3,112.3,86.6
120,4,climb IAS,6133,5.5,222,200,3398,2591,1029,10349,3269,1870,0.345,15.3,112.3,86.6
